Timestamp;Time;Longitude;Latitude;Altitude;Accuracy;Speed (m/s);Speed (km/h);Speed (mph);Speed (kts);
85.00001;10:07:38;145.08319281041622;-37.88430995307863;57.0999755859375;10.0;1.31355;4.72878;2.9383323;2.5533311;
86.00001;10:07:39;145.0831787288189;-37.884299266152084;57.0999755859375;10.0;1.5012001;5.4043202;3.3580945;2.9180927;
87.00001;10:07:40;145.08316598832607;-37.88428572937846;57.0;10.0;1.3761;4.9539595;3.0782528;2.6749182;
88.00001;10:07:41;145.08315634913743;-37.88427428808063;56.9000244140625;10.0;1.18845;4.27842;2.6584911;2.3101566;
89.00001;10:07:42;145.08314327336848;-37.884263433516026;56.9000244140625;10.0;1.251;4.5036;2.7984118;2.4317439;
90.00001;10:07:43;145.08313128724694;-37.884250399656594;57.0;10.0;1.31355;4.72878;2.9383323;2.5533311;
91.00001;10:07:44;145.08312240242958;-37.88423786871135;56.9000244140625;10.0;1.5012001;5.4043202;3.3580945;2.9180927;
92.00001;10:07:45;145.08310697972775;-37.884229025803506;57.0;10.0;1.6263;5.8546796;3.6379354;3.161267;
93.00001;10:07:46;145.08309516124427;-37.884222068823874;57.29998779296875;10.0;1.31355;4.72878;2.9383323;2.5533311;
94.00001;10:07:47;145.08308711461723;-37.884212345816195;57.4000244140625;10.0;1.0008;3.60288;2.2387295;1.9453951;
95.00001;10:07:48;145.08307529613376;-37.88420735858381;57.0999755859375;10.0;0.75060004;2.7021601;1.6790472;1.4590464;
96.00001;10:07:49;145.08306188508868;-37.884203838184476;57.0999755859375;10.0;1.06335;3.8280597;2.37865;2.0669823;
97.00001;10:07:50;145.08304696530104;-37.88419801276177;57.0999755859375;10.0;1.3761;4.9539595;3.0782528;2.6749182;
98.00001;10:07:51;145.08303380571306;-37.8841888345778;57.0999755859375;10.0;1.5012001;5.4043202;3.3580945;2.9180927;
99.00001;10:07:52;145.0830175448209;-37.884177141822875;57.0;10.0;1.7514;6.30504;3.9177766;3.4044414;
100.00001;10:07:53;145.0830003619194;-37.88416360504925;57.0;10.0;1.8139501;6.53022;4.0576973;3.5260286;
101.00001;10:07:54;145.08298913016915;-37.88414776325226;56.9000244140625;10.0;2.0016;7.20576;4.477459;3.8907902;
102.00001;10:07:55;145.08297831751406;-37.88413447793573;56.9000244140625;10.0;1.6888499;6.0798597;3.7778559;3.282854;
103.00001;10:07:56;145.08296926505864;-37.88411922287196;56.9000244140625;10.0;1.7514;6.30504;3.9177766;3.4044414;
104.00001;10:07:57;145.0829242542386;-37.88412022870034;57.20001220703125;10.0;2.06415;7.43094;4.6173797;4.0123777;
105.00001;10:07:58;145.08287522010505;-37.88412689231336;57.5999755859375;10.0;2.9398499;10.583459;6.5762672;5.7145977;
106.00001;10:07:59;145.08283616043627;-37.88411901332438;57.5999755859375;10.0;3.69045;13.28562;8.255315;7.1736445;
107.00001;10:08:00;145.0828110985458;-37.884114906191826;57.5999755859375;10.0;2.68965;9.68274;6.0165854;5.2282495;
108.00001;10:08:01;145.08278410881758;-37.88411436136812;57.70001220703125;10.0;2.6271;9.45756;5.8766646;5.1066623;
109.00001;10:08:02;145.0827635731548;-37.88411700166762;58.0;10.0;2.68965;9.68274;6.0165854;5.2282495;
110.00001;10:08:03;145.08273649960756;-37.88411306217313;58.20001220703125;10.0;2.8773;10.35828;6.4363475;5.593011;
111.00001;10:08:04;145.08271428756416;-37.8841108828783;58.29998779296875;10.0;2.31435;8.331659;5.1770616;4.498726;
112.00001;10:08:05;145.0826977752149;-37.88410887122154;58.4000244140625;10.0;2.0016;7.20576;4.477459;3.8907902;
113.00001;10:08:06;145.08267799392343;-37.88410447072238;58.5;10.0;1.93905;6.98058;4.3375382;3.769203;
114.00001;10:08:07;145.08265770971775;-37.8841050574556;58.5;15.0;1.6263;5.8546796;3.6379354;3.161267;
115.00001;10:08:08;145.082631977275;-37.88410157896578;58.4000244140625;15.0;1.93905;6.98058;4.3375382;3.769203;
116.00001;10:08:09;145.08261194452643;-37.88409981876612;58.4000244140625;15.0;2.31435;8.331659;5.1770616;4.498726;
117.00001;10:08:10;145.08258478716016;-37.88409445434809;58.4000244140625;15.0;1.8765;6.7553997;4.1976175;3.647616;
118.00001;10:08:11;145.08256517350674;-37.884089718572795;58.29998779296875;10.0;1.6888499;6.0798597;3.7778559;3.282854;
119.00001;10:08:12;145.08255494758487;-37.8840807499364;58.0999755859375;10.0;1.5012001;5.4043202;3.3580945;2.9180927;
120.00001;10:08:13;145.0825436320156;-37.88407324813306;58.0;10.0;1.5012001;5.4043202;3.3580945;2.9180927;
121.00001;10:08:14;145.08253265172243;-37.88406520150602;57.9000244140625;10.0;1.5012001;5.4043202;3.3580945;2.9180927;
122.00001;10:08:15;145.08252292871475;-37.88405954372138;57.9000244140625;10.0;1.251;4.5036;2.7984118;2.4317439;
123.00001;10:08:16;145.08251597173512;-37.88405145518482;57.79998779296875;10.0;1.18845;4.27842;2.6584911;2.3101566;
124.00001;10:08:17;145.0825002975762;-37.88404625840485;57.79998779296875;10.0;1.56375;5.6295;3.498015;3.03968;
125.00001;10:08:18;145.0824826117605;-37.884043785743415;57.79998779296875;10.0;1.8765;6.7553997;4.1976175;3.647616;
