unit -> radians/second and measure the Angular speed around the X, Y and Z axis
Timestamp;x-axis;y-axis;z-axis;
0.0;0.028393;-0.829085;-0.558402;
0.009578;0.571652;-0.637776;-0.516193;
0.019182;0.642599;-0.545805;-0.537739;
0.028793;0.014661;-0.043982;-0.055283;
0.038354;-0.048869;-0.034514;-0.055283;
0.047945;-0.811989;-0.317934;-0.489481;
0.057508;-0.852623;-0.264171;-0.450830;
0.067122996;-0.840662;-0.224769;-0.492714;
0.07688;-0.831951;-0.170147;-0.528117;
0.086555995;-0.806584;-0.059116;-0.588155;
0.096127994;-0.740491;-0.004753;-0.672050;
0.105786994;-0.558702;-0.113094;-0.821621;
0.115346;-0.269734;-0.184555;-0.945084;
0.124740995;-0.074253;-0.156149;-0.984939;
0.134362;-0.018367;-0.036734;-0.999156;
0.143862;-0.072068;0.170343;-0.982746;
0.153726;-0.180033;0.396595;-0.900167;
0.163251;-0.275578;0.490478;-0.826733;
0.17284098;-0.331001;0.454657;-0.826877;
0.182184;-0.354118;0.332770;-0.873993;
0.19177298;-0.398925;0.225219;-0.888896;
0.20134899;-0.497276;0.220053;-0.839221;
0.21090898;-0.598987;0.219856;-0.769986;
0.220652;-0.653292;0.134033;-0.745147;
0.230263;-0.613458;-0.066638;-0.786911;
0.239811;-0.405576;-0.347189;-0.845558;
0.24970098;-0.149310;-0.509470;-0.847435;
0.258962;-0.000930;-0.562615;-0.826719;
0.26856998;0.055518;-0.556045;-0.829296;
0.278288;0.013718;-0.518728;-0.854829;
0.287769;-0.168154;-0.450134;-0.876986;
0.29734;-0.363868;-0.358013;-0.859899;
0.306929;-0.482331;-0.256751;-0.837517;
0.31656602;-0.544240;-0.213216;-0.811383;
0.32608998;-0.605943;-0.240494;-0.758285;
0.335652;-0.635462;-0.345993;-0.690273;
0.34524;-0.588550;-0.513706;-0.624272;
0.35480398;-0.460663;-0.679154;-0.571436;
0.364431;-0.306865;-0.774569;-0.553062;
0.374054;-0.200489;-0.792375;-0.576148;
0.383603;-0.191712;-0.743732;-0.640398;
0.393201;-0.237526;-0.643328;-0.727812;
0.402803;-0.358325;-0.521004;-0.774698;
0.41239;-0.489136;-0.413175;-0.768136;
0.42201796;-0.606383;-0.320017;-0.727935;
0.431595;-0.683835;-0.285308;-0.671542;
0.441128;-0.728817;-0.263820;-0.631842;
0.45076898;-0.748983;-0.207377;-0.629300;
0.46042398;-0.745813;-0.186059;-0.639644;
0.469968;-0.718778;-0.329111;-0.612409;
0.479536;-0.603831;-0.590305;-0.535657;
0.48915398;-0.396661;-0.816563;-0.419386;
0.49862298;-0.185550;-0.918499;-0.349185;
0.508237;-0.015261;-0.943629;-0.330652;
0.51780194;0.027304;-0.936053;-0.350797;
0.52738;-0.151277;-0.892455;-0.425017;
0.537061;-0.624899;-0.544704;-0.559285;
0.546586;-0.831542;0.106587;-0.545140;
0.55616695;-0.808249;0.353496;-0.470929;
0.565748;-0.864276;0.363490;-0.347709;
0.575526;-0.963027;0.192704;-0.188268;
0.584947;-0.966485;-0.210855;-0.146450;
0.594513;-0.833711;-0.528748;-0.159220;
0.604115;-0.671621;-0.725679;-0.149383;
0.61368;-0.537782;-0.829096;-0.152940;
0.623305;-0.486560;-0.856800;-0.170743;
0.632885;-0.499341;-0.842486;-0.202179;
0.642464;-0.514920;-0.823304;-0.238807;
0.652046;-0.528907;-0.804201;-0.271143;
0.661635;-0.561664;-0.780860;-0.273481;
0.67125195;-0.616371;-0.753839;-0.227623;
0.6808199;-0.686911;-0.713007;-0.140625;
0.69041497;-0.761383;-0.646345;-0.050345;
0.6999909;-0.829685;-0.557998;0.016157;
0.709642;-0.885315;-0.460498;0.064485;
0.71917397;-0.919506;-0.379020;0.104176;
0.72876996;-0.915164;-0.360527;0.180264;
0.73836994;-0.836682;-0.428680;0.340876;
0.747932;-0.642484;-0.541943;0.541768;
0.75763;-0.508761;-0.440633;0.739598;
0.767293;-0.391956;-0.276808;0.877353;
0.776784;-0.377530;-0.333762;0.863756;
0.786318;-0.411754;-0.357237;0.838356;
0.795913;-0.478997;-0.136218;0.867183;
0.80553204;-0.532394;0.085331;0.842185;
0.81509495;-0.580237;0.102309;0.807996;
0.8246759;-0.611229;0.027236;0.790985;
0.834289;-0.544166;-0.072457;0.835843;
0.84379196;-0.303734;-0.174507;0.936639;
0.853414;0.280251;-0.081960;0.956422;
0.863043;0.746565;0.239684;0.620638;
0.87260693;0.788475;0.445770;0.423788;
0.88220197;0.692784;0.587384;0.418366;
0.89181095;0.484236;0.781251;0.393906;
0.90141;0.199493;0.933348;0.298436;
0.910957;-0.009656;0.960723;0.277342;
0.920529;-0.138039;0.920675;0.365106;
0.930155;-0.230029;0.837473;0.495706;
0.939757;-0.262281;0.723640;0.638399;
0.949324;-0.126028;0.560581;0.818453;
0.958889;0.337622;0.318798;0.885652;
0.96849096;0.791296;0.118840;0.599773;
0.978072;0.926218;-0.006249;0.376937;
0.98766595;0.931412;-0.269930;0.244151;
0.997301;0.947401;-0.287429;0.140768;
1.00693;0.928607;-0.363639;0.073866;
1.0166299;0.917973;-0.396520;-0.009904;
1.02605;0.965978;-0.214046;-0.145161;
1.035606;0.939521;-0.203245;-0.275666;
1.0451989;0.917602;-0.293885;-0.267654;
1.054778;0.773185;-0.618452;-0.140361;
1.064369;0.519700;-0.854104;-0.020440;
1.074061;0.416772;-0.908867;-0.016158;
1.0835559;0.378576;-0.924837;-0.036829;
1.093143;0.286025;-0.954138;-0.088377;
1.102979;0.081591;-0.971774;-0.221357;
1.112331;-0.324805;-0.822059;-0.467675;
1.121985;-0.526748;-0.476554;-0.703870;
1.131516;-0.434959;-0.391783;-0.810751;
1.141089;-0.275364;-0.513766;-0.812539;
1.150654;0.092133;-0.768778;-0.632845;
1.1603;0.484935;-0.843392;-0.231362;
1.16988;0.617422;-0.786109;-0.028663;
1.179451;0.698225;-0.715756;0.013255;
1.189032;0.767699;-0.640564;0.017781;
1.198617;0.825876;-0.563824;-0.005674;
1.208257;0.841945;-0.530446;-0.098768;
1.217799;0.694849;-0.607513;-0.384854;
1.227387;0.229422;-0.758717;-0.609683;
1.236984;-0.049126;-0.785346;-0.617105;
1.2465999;-0.127381;-0.726627;-0.675120;
1.2561649;-0.155893;-0.669565;-0.726209;
1.2657269;-0.138541;-0.681788;-0.718312;
1.2753329;-0.067386;-0.737715;-0.671741;
1.2849269;-0.005470;-0.815606;-0.578582;
1.2945739;0.070541;-0.878910;-0.471743;
1.3041329;0.140276;-0.890379;-0.433068;
1.313784;0.191740;-0.863766;-0.465988;
1.323339;0.244155;-0.811335;-0.531153;
1.3328999;0.317265;-0.750795;-0.579353;
1.342477;0.376761;-0.728764;-0.571799;
1.352208;0.414352;-0.736553;-0.534605;
1.361687;0.452359;-0.737077;-0.502085;
1.371252;0.477101;-0.743586;-0.468459;
1.380823;0.502163;-0.779766;-0.373896;
1.390425;0.501741;-0.805439;-0.315475;
1.400056;0.487880;-0.812574;-0.318899;
1.4095889;0.465701;-0.812657;-0.350302;
1.4191669;0.393810;-0.776107;-0.492516;
1.428736;0.154136;-0.639981;-0.752773;
1.438336;-0.170867;-0.343512;-0.923474;
1.4479569;-0.301271;-0.218800;-0.928096;
1.457553;-0.319862;-0.122275;-0.939541;
1.4671339;-0.173228;-0.204019;-0.963519;
1.4767119;0.067740;-0.349150;-0.934615;
1.486289;0.228747;-0.416596;-0.879843;
1.495937;0.351321;-0.438594;-0.827169;
1.505489;0.479798;-0.381405;-0.790142;
1.515065;0.637096;-0.063815;-0.768139;
1.5246459;0.535458;0.681002;-0.499521;
1.534292;-0.258954;0.962061;-0.085913;
1.543931;-0.701379;0.703576;0.114229;
1.553464;-0.658767;0.732391;0.172131;
