unit -> SI (m/s^2) 
Timestamp;minus Gx on the x-axis;minus Gy on the y-axis;minus Gz on the z-axis
1.031457;0.6537767;3.405087;7.7227373;
1.041491;0.667397;3.6093922;7.7227373;
1.05152;0.19068487;3.5412905;8.076866;
1.06159;-0.013620348;3.5821514;8.499097;
1.071707;0.29964766;3.759216;9.152874;
1.082184;0.8308412;3.9090397;9.929234;
1.0921799;1.1577295;4.0861044;10.705593;
1.102214;1.3211738;4.1269655;11.468333;
1.1126969;1.4028958;4.140586;12.503479;
1.123276;1.253072;3.9635212;13.429663;
1.13272;0.8308412;3.6911142;14.09706;
1.142699;0.3949901;3.2688835;14.546532;
1.152705;-0.12258313;3.091819;14.614634;
1.163255;-0.3677494;3.2007818;14.464809;
1.172902;-0.24516626;3.3778462;14.028958;
1.182959;-0.040861044;3.568531;13.443283;
1.193078;0.23154591;3.7047346;12.830367;
1.203188;0.40861043;3.8136973;12.244693;
1.213231;0.35412905;4.031623;11.767981;
1.223295;0.040861044;4.1542063;11.509193;
1.233364;-0.19068487;4.1814466;11.468333;
1.2434639;-0.24516626;4.140586;11.536434;
1.253697;-0.4903325;4.099725;11.727119;
1.263736;-0.89894295;3.92266;11.917805;
1.273817;-1.3211738;3.8273177;12.081248;
1.283888;-1.6616824;3.6502533;12.244693;
1.295873;-1.56634;3.3642259;12.258313;
1.306024;-1.1713499;3.1599207;12.094869;
1.3153639;-0.81722087;2.8602731;11.849703;
1.325691;-0.5992953;2.547005;11.454713;
1.335746;-0.50395286;2.315459;10.991621;
1.345851;-0.40861043;2.192876;10.623871;
1.356119;-0.313268;2.0430522;10.269742;
1.366396;-0.35412905;2.0294318;10.079058;
1.376445;-0.58567494;1.879608;9.929234;
1.386482;-0.5720546;1.8659877;9.602345;
1.3965849;-0.3405087;1.96133;9.302697;
1.4067249;0.42223078;2.1656353;8.785124;
1.416765;1.4165162;2.3290794;8.036005;
1.426826;1.7706453;1.2122109;7.04172;
1.4368939;0.9125633;1.8115063;6.347082;
1.4469709;0.55843425;2.6968288;6.851035;
1.457904;0.626536;3.0645783;7.3958488;
