unit -> SI (m/s^2) 
Timestamp;x-axis;y-axis;z-axis
0.007644;-2.7512283;10.021217;0.26064777;
0.016184999;-2.7140908;10.316589;0.3981924;
0.026251;-2.8965652;10.383974;0.7610502;
0.036319997;-2.9588876;10.588375;1.0610218;
0.046949;-2.9515414;10.864542;1.4952984;
0.057097998;-2.8581462;11.2794075;1.9334164;
0.066562;-2.8268354;11.511091;2.28547;
0.076783;-2.7987294;11.691826;2.6137238;
0.086801;-2.8405857;11.820511;2.902648;
0.096938;-2.950369;11.831839;3.194479;
0.106911995;-3.138005;11.820078;3.3643827;
0.11697099;-3.2213655;11.741861;3.5034065;
0.126993;-3.2239141;11.745506;3.5807667;
0.137051;-3.104594;11.816098;3.6480021;
0.147127;-3.0144258;11.966761;3.5941997;
0.15743999;-2.74107;12.038399;3.383308;
0.16803;-2.4606194;12.297537;3.2370944;
0.17826399;-2.2003016;12.599787;3.218557;
0.187539;-1.9803402;12.807415;3.089385;
0.19760099;-1.8145809;12.991856;3.0986218;
0.207674;-1.6916842;13.070196;3.2597957;
0.217819;-1.6375632;13.0942335;3.5016923;
0.22787699;-1.6209867;13.091002;3.7295527;
0.23796898;-1.6660328;13.099739;4.009684;
0.248211;-1.7294428;13.090603;4.4060254;
0.263135;-1.8036608;13.254589;5.0852137;
0.271382;-1.824198;13.331117;5.270294;
0.281476;-1.8474505;13.317901;5.535088;
0.29209697;-1.8721948;13.324154;5.7427626;
0.30211398;-1.8940616;13.2962;5.879892;
0.31227398;-1.8307512;13.261644;5.919119;
0.32229298;-1.7626419;13.221111;5.806687;
0.332364;-1.742032;13.338415;5.7057033;
0.342631;-1.6758703;13.491101;5.7118874;
0.35272196;-1.6359872;13.611798;5.667174;
0.36276898;-1.5282407;13.863699;5.6944876;
0.37426597;-1.4351856;14.056238;6.085989;
0.383942;-1.390274;14.179098;6.314077;
0.39286497;-1.3687725;14.254217;6.531981;
0.403019;-1.3678967;14.254291;6.8084664;
0.41305402;-1.3583494;14.233617;7.0887704;
0.423127;-1.3404114;14.23275;7.3435802;
0.43320498;-1.3149253;14.305758;7.5191855;
0.443334;-1.3225611;14.384035;7.6989923;
0.45395598;-1.2584836;14.344133;8.058497;
0.464006;-1.2727561;14.362499;8.516155;
0.47395;-1.2985617;14.397578;9.003033;
0.485555;-1.4511423;14.270566;9.839658;
0.49486;-1.589018;14.230394;10.322669;
0.50464;-1.7496796;14.111732;10.75915;
0.51456195;-1.9046149;13.99695;11.147262;
0.524588;-2.0801108;13.886782;11.499032;
0.534588;-2.247666;13.809065;11.786633;
0.544585;-2.4605365;13.696809;12.1856365;
0.55462897;-2.621238;13.509785;12.587723;
0.564765;-2.7009923;13.289955;12.910641;
0.574882;-2.6865106;13.024361;13.153797;
0.584946;-2.6199226;12.697556;13.265806;
0.595109;-2.5823717;12.444679;13.494007;
0.605782;-2.6780057;12.017035;13.773233;
0.615955;-2.6987748;11.545349;14.206369;
0.62759995;-2.5633202;10.893696;14.575644;
0.63605297;-2.8036807;10.90506;15.450315;
0.64620197;-2.4344702;11.004389;16.003521;
