unit -> SI (m/s^2) 
Timestamp;minus Gx on the x-axis;minus Gy on the y-axis;minus Gz on the z-axis
1.6139469;3.7728362;1.334794;2.3971813;
1.623426;4.004382;1.4165162;2.4516625;
1.6339309;4.3585114;1.4437568;2.4516625;
1.643947;4.6036777;1.484618;2.5742457;
1.654077;4.862464;1.5527196;2.8738933;
1.66428;5.284695;1.525479;3.4187074;
1.674233;5.965712;1.4301366;4.1269655;
1.684268;6.578628;1.1849703;4.5219555;
1.699423;7.0280995;0.87170225;4.671779;
1.708141;7.7363577;0.53119355;4.535576;
1.718449;8.3765135;0.20430522;4.2223077;
1.728249;9.01667;-0.17706452;3.8136973;
1.738357;9.724928;-0.626536;3.486809;
1.7486889;10.433187;-1.0487667;3.3233647;
1.75875;10.978001;-1.4165162;3.3097446;
1.768845;11.509193;-1.6480621;3.6230125;
1.7803099;12.081248;-1.6753027;4.140586;
1.7896188;12.639683;-1.5799603;4.903325;
1.799567;13.184497;-1.3620348;5.992953;
1.8093519;13.633968;-0.9670447;6.9872384;
1.8193849;14.028958;-0.47671217;7.749978;
1.8294619;14.09706;-0.47671217;8.104107;
1.8395;13.919995;0.313268;8.076866;
1.850263;13.606728;0.43585113;7.763598;
1.8597059;13.225358;0.29964766;7.246025;
1.8697759;12.748646;0.040861044;6.374323;
1.8798589;12.4489975;-0.25878662;5.5434813;
1.889981;12.013146;-0.54481393;4.862464;
1.901496;11.495573;-0.6401563;4.2904096;
1.910798;10.991621;-0.5720546;3.8273177;
1.9210889;10.58301;-0.313268;3.5821514;
1.9308039;10.2152605;0.05448139;3.3778462;
1.940849;9.861132;0.313268;3.214402;
1.950925;9.384419;0.46309182;3.050958;
1.961082;8.907707;0.5720546;3.091819;
1.971148;8.512717;0.7218784;3.255263;
1.9811919;8.185829;0.7627395;3.5004294;
1.9913319;7.8861814;0.8036005;3.7728362;
2.0015779;7.6954966;0.8036005;4.031623;
2.013119;7.4911914;0.7354988;4.276789;
2.0224998;7.3141265;0.7082581;4.440233;
2.032283;7.3958488;0.24516626;4.4947147;
2.048157;7.164303;0.61291564;4.739881;
2.057808;7.177923;1.1849703;5.012288;
2.0694199;7.7908387;1.2803127;4.9169455;
2.07841;7.7908387;1.2803127;4.9169455;
2.093998;8.349273;1.4709976;4.930566;
2.10277;8.580819;1.607201;5.0803895;
2.1139;8.798744;1.7297841;5.1484914;
2.1265948;8.839605;1.8251266;5.1893525;
2.13537;8.825985;1.920469;5.243834;
2.145563;8.7034025;2.0294318;5.2165933;
2.15565;8.5944395;2.1247742;5.284695;
2.165675;8.635301;2.2064962;5.597963;
2.1809788;8.7034025;2.2882185;5.965712;
2.190204;8.744264;2.3426998;6.1563973;
2.1998599;8.7034025;2.383561;6.1700177;
2.209836;8.7034025;2.4516625;6.115536;
2.221882;8.717023;2.6014864;6.0474343;
2.234667;8.798744;2.73769;6.1563973;
2.2439737;9.820271;3.4323275;6.5241466;
2.2556658;10.760075;3.5957718;6.67397;
2.2649229;11.699879;3.6093922;6.769313;
2.2745128;12.231072;3.5140498;6.578628;
2.284811;12.517099;3.6911142;6.4424243;
2.295042;12.803127;4.031623;6.67397;
2.305324;13.089154;4.6445384;7.1098213;
2.315575;13.157256;5.339176;7.504812;
2.3250408;13.157256;5.339176;7.504812;
2.3391948;11.917805;6.4015636;7.763598;
2.348521;11.018862;6.4151835;7.7363577;
2.3578281;10.228881;5.911231;7.6954966;
2.368085;9.779409;5.1212506;7.600154;
2.378986;9.534244;4.167826;7.477571;
2.38914;9.452521;3.2688835;7.4639506;
2.3993058;9.629586;2.506144;7.504812;
2.409292;9.956474;1.96133;7.4503303;
2.419401;10.56939;1.6344417;7.327747;
2.429482;11.264028;1.5118586;7.0553403;
2.439775;11.836082;1.607201;6.578628;
2.451027;12.13573;1.7297841;5.8567495;
2.460641;12.14935;1.8387469;4.944186;
2.4704378;11.795221;1.8932283;4.1814466;
2.480533;11.250407;1.920469;3.568531;
2.4906328;11.086963;1.8932283;3.3778462;
2.500748;9.547864;2.002191;3.1599207;
2.511114;8.907707;1.5527196;3.2007818;
2.520951;8.3765135;1.4437568;3.3097446;
2.5310588;7.8180795;1.3756552;3.4323275;
2.541167;7.3822284;1.1441092;3.445948;
2.551353;7.0280995;0.9125633;3.4187074;
2.5629838;6.769313;0.7627395;3.4187074;
2.572244;6.7556925;0.54481393;3.486809;
2.5830069;6.851035;0.35412905;3.336985;
2.592151;6.891896;0.23154591;3.1871614;
2.602372;7.0280995;0.12258313;3.0781987;
2.6125069;7.1506824;0.12258313;3.0373375;
2.6226099;7.1506824;0.12258313;3.0373375;
2.632826;7.327747;-0.10896278;2.9419951;
2.642831;7.4503303;-0.25878662;2.8602731;
2.652926;7.6273947;-0.47671217;2.6014864;
2.663056;7.709117;-0.5992953;2.4108016;
2.674746;7.995144;-0.7627395;2.3699405;
2.684567;7.995144;-0.7627395;2.3699405;
2.6934628;8.090487;-0.8036005;2.152015;
2.7044659;8.090487;-0.84446156;1.8932283;
2.7139578;8.117727;-0.89894295;1.5527196;
2.724012;8.22669;-1.0896279;1.4165162;
2.7342708;8.4854765;-1.2258313;1.4573772;
2.74461;8.812365;-1.4028958;1.4028958;
2.75433;9.234595;-1.5390993;1.4301366;
2.764261;9.738548;-1.6208214;1.4301366;
2.7745678;10.065437;-1.6616824;1.5390993;
2.784607;10.174399;-1.6344417;1.4982382;
2.802829;10.56939;-1.8387469;1.6208214;
2.811148;11.127824;-2.0294318;1.9340894;
2.8212368;11.604536;-2.1247742;2.2473574;
2.8320158;11.931424;-2.0566726;2.4925237;
2.842009;12.203832;-1.8387469;2.8330324;
2.851462;12.462618;-1.4165162;3.1871614;
2.861657;12.53072;-0.7899802;3.7047346;
2.8721688;12.231072;0.06810174;4.140586;
2.8887208;11.550055;0.84446156;4.535576;
2.8980558;11.032481;1.3892754;4.930566;
2.9074538;10.664732;1.7706453;5.1893525;
2.917358;10.651112;1.8932283;5.2165933;
2.9274979;10.896278;1.8932283;5.039529;
2.9375129;11.318509;1.7434045;4.8352237;
2.947586;11.795221;1.4709976;4.385752;
2.9576728;12.176591;1.1168685;3.92266;
2.967778;12.340035;0.7354988;3.5549107;
2.9778569;12.217452;0.38136974;3.1871614;
2.987957;11.904184;0.14982383;3.1190596;
2.9980538;11.4410925;0.05448139;3.091819;
3.008153;10.800936;0.06810174;3.0645783;
3.0183659;10.079058;0.19068487;3.050958;
3.02864;9.275456;0.3677494;3.0645783;
3.0383878;8.417375;0.58567494;3.1463003;
3.048509;7.7227373;0.7763598;3.255263;
3.0585768;7.1098213;1.0215261;3.4595683;
3.068668;6.5513873;1.1577295;3.6774938;
3.0787618;6.0882955;1.2394516;3.8273177;
3.088886;5.706926;1.3075534;4.0452433;
3.099119;5.407278;1.3756552;4.167826;
3.10921;5.202973;1.525479;4.263169;
3.1193237;5.09401;1.7025435;4.3176503;
3.1312509;5.1076303;1.8932283;4.372132;
3.140292;5.2165933;2.152015;4.426613;
3.1499279;5.47538;2.4108016;4.508335;
3.160001;5.843129;2.73769;4.658159;
3.1700459;6.26536;3.0373375;4.7126403;
3.180209;6.742072;3.336985;4.739881;
3.1902518;7.246025;3.7047346;4.807983;
3.200321;7.804459;4.099725;5.0259085;
3.210433;8.308413;4.440233;5.3119354;
3.220521;8.60806;4.8488436;5.4208984;
3.230593;8.676162;5.1484914;5.407278;
3.2407308;8.553578;5.298315;5.3119354;
3.252179;8.417375;5.3119354;5.271075;
3.261473;8.144968;5.2165933;5.3119354;
3.270932;7.913422;5.066769;5.3527966;
3.2810109;7.7908387;4.944186;5.5571017;
3.291162;7.668256;4.8216033;5.87037;
3.3012338;7.572913;4.767122;6.1291566;
3.3113658;7.600154;4.8897047;6.4015636;
3.3214688;7.763598;5.039529;6.5513873;
3.3315399;8.22669;4.9986677;6.864655;
3.341631;8.894087;4.671779;7.1234417;
3.351719;9.520623;4.344891;7.273266;
3.3618338;9.997335;4.3176503;7.477571;
3.37432;10.651112;4.671779;8.022385;
3.3909938;11.34575;5.1893525;8.825985;
3.401182;11.999526;5.87037;9.507003;
3.4126878;13.048293;6.578628;10.378705;
3.422699;13.34794;6.578628;10.133538;
3.432829;13.34794;6.0201936;10.133538;
3.442869;13.429663;5.134871;9.615966;
3.4529798;13.3207;4.004382;9.01667;
3.463055;13.075534;2.969236;8.512717;
3.47311;12.707785;2.152015;8.281172;
3.4850187;12.081248;1.0896279;8.335652;
3.494252;12.081248;1.0896279;8.335652;
3.503937;11.618156;0.9670447;8.158588;
3.514191;11.032481;0.95342433;7.954283;
3.524211;10.378705;1.0487667;7.5865335;
3.534191;9.643207;1.2122109;7.1234417;
3.5442197;8.921328;1.3620348;6.742072;
3.554497;8.335652;1.525479;6.510526;
3.564502;7.804459;1.6889231;6.4424243;
3.574528;7.327747;1.7842655;6.3607025;
3.584606;6.864655;1.7434045;6.2926006;
3.59601;6.4424243;1.7025435;6.2244987;
3.605241;6.0201936;1.607201;6.074675;
3.615385;5.7341666;1.4573772;6.033814;
3.62514;5.597963;1.3075534;5.992953;
3.634928;5.5162406;1.2122109;5.938472;
3.644963;5.448139;1.0896279;5.7750273;
3.655093;5.3936577;0.92618364;5.6252036;
3.6650968;5.448139;0.7627395;5.5434813;
3.675179;5.5434813;0.6537767;5.5843425;
3.6852598;5.6524444;0.626536;5.6660647;
3.6953309;5.8158884;0.5720546;5.6524444;
3.705427;5.992953;0.61291564;5.7341666;
3.71551;6.101916;0.6946377;5.8976107;
3.726297;6.2244987;0.8036005;6.1700177;
3.7364168;6.3334618;0.8036005;6.605869;
3.745848;6.4424243;0.92618364;7.014479;
3.755876;6.851035;1.3211738;7.246025;
3.765977;7.04172;1.5118586;7.273266;
3.7760298;7.3005066;1.5390993;7.4503303;
3.78611;7.5456724;1.6344417;7.7908387;
3.796172;7.872561;1.7706453;8.362893;
3.8062608;8.349273;1.96133;8.730643;
3.8163319;8.60806;2.083913;8.839605;
3.8264518;9.01667;2.0975335;8.60806;
3.8368928;9.466142;1.9477097;8.21307;
3.847365;9.643207;1.7706453;7.763598;
3.857493;9.479762;1.7297841;7.559293;
3.8671129;9.166494;2.0430522;7.6546354;
3.877308;8.962189;2.3290794;7.940663;
3.8873348;8.676162;2.4789033;8.308413;
3.8975968;8.104107;2.6014864;8.62168;
3.907745;7.1506824;2.7513103;8.989429;
3.91779;5.938472;2.9147544;9.289077;
3.927852;4.780742;3.0645783;9.479762;
3.9379368;4.0861044;3.0100968;9.602345;
3.9480088;3.7728362;2.7921712;9.41166;
3.9581287;3.636633;2.6559677;9.125633;
3.968569;3.990762;2.547005;8.989429;
3.9788258;4.5491962;2.5742457;8.798744;
3.988729;5.1212506;2.6423476;8.267551;
3.9987729;5.434519;2.7240696;7.6954966;
4.0088596;5.4208984;3.0237172;6.9872384;
4.018969;5.1893525;3.2007818;6.2926006;
4.029045;4.807983;3.2007818;5.8567495;
4.0391326;4.3176503;3.091819;5.6933055;
4.0492487;3.7319753;2.8466527;5.7750273;
4.059317;3.173541;2.6287272;6.074675;
4.06953;2.7240696;2.5742457;6.496906;
4.081157;2.315459;2.587866;6.7284517;
4.092804;1.9749504;2.669588;6.9599977;
4.101069;1.7025435;2.7513103;6.9463773;
4.111172;1.3756552;2.8330324;6.8374147;
4.121229;0.980665;2.7785509;6.537767;
4.13132;0.61291564;2.73769;6.1291566;
4.141584;0.24516626;2.6968288;5.829509;
4.151717;-0.013620348;2.6968288;5.570722;
4.162354;-0.24516626;2.73769;5.4890003;
4.1726527;-0.32688835;2.8466527;5.611583;
4.182829;-0.24516626;3.0373375;5.761407;
4.192933;-0.14982383;3.1871614;5.9248514;
4.202634;-0.05448139;3.3778462;6.115536;
4.2127657;0.013620348;3.6093922;6.2926006;
4.222867;0.14982383;3.800077;6.374323;
4.2330027;0.14982383;3.800077;6.5241466;
4.243108;0.24516626;4.031623;6.5241466;
4.253123;0.42223078;4.235928;6.769313;
4.263246;0.51757324;4.4947147;7.1506824;
4.27338;0.58567494;4.671779;7.3413672;
4.283979;0.4903325;4.8352237;7.6546354;
4.293561;0.35412905;4.944186;7.9270425;
4.304641;0.13620348;5.012288;8.281172;
4.314293;-0.027240695;4.971427;8.444615;
4.324871;-0.21792556;4.971427;8.662541;
4.334257;-0.43585113;4.9578066;8.989429;
4.344328;-0.5992953;5.012288;9.384419;
4.354632;-0.7218784;5.1076303;9.820271;
4.364633;-0.7763598;5.1484914;10.351464;
4.374597;-0.8308412;5.2574544;10.96438;
4.384757;-0.8308412;5.284695;11.427472;
4.3946137;-1.0079057;5.2574544;11.304889;
4.4046926;-1.0896279;5.053149;10.773695;
4.4175267;-0.9125633;4.944186;10.528529;
4.4257803;-0.7082581;5.1484914;10.760075;
4.43623;-0.5720546;5.4617596;11.481953;
4.4459467;-0.44947147;5.5026207;12.476238;
4.4560547;-0.44947147;5.1893525;13.238978;
4.466182;-0.667397;4.5628166;13.225358;
4.476237;-1.1168685;3.9090397;12.517099;
4.4863086;-1.6480621;3.486809;11.372991;
4.496476;-2.152015;3.3778462;10.351464;
4.506537;-2.5197644;3.405087;9.629586;
4.5165606;-2.6014864;3.4731886;9.41166;
4.5273757;-2.4108016;3.4323275;9.656827;
4.537511;-1.920469;3.405087;10.119919;
4.5468297;-1.2394516;3.3778462;10.746454;
4.556934;-0.54481393;3.4187074;11.236787;
4.5669937;0.06810174;3.445948;11.509193;
4.577071;0.61291564;3.4731886;11.427472;
4.591556;0.9670447;3.4187074;11.032481;
4.602779;1.1713499;3.3097446;9.438901;
4.6121516;1.1713499;3.3097446;9.438901;
4.6222486;1.0487667;3.255263;8.417375;
4.63232;0.92618364;3.1190596;7.273266;
4.642459;0.8036005;2.9556155;6.347082;
4.652484;0.7082581;2.6151068;5.298315;
4.6625657;0.40861043;2.6014864;4.69902;
4.672682;0.14982383;2.669588;4.1542063;
4.6827426;0.013620348;2.669588;3.636633;
4.692939;-0.027240695;2.6423476;3.1599207;
4.703128;-0.027240695;2.5742457;2.8602731;
4.713693;-0.027240695;2.6151068;2.7513103;
4.7238135;-0.040861044;2.6014864;2.669588;
4.7332606;0.095342435;2.6423476;2.669588;
4.7433276;0.2860273;2.73769;2.8602731;
4.753391;0.54481393;2.8875136;3.1599207;
4.7636604;0.7627395;3.050958;3.5549107;
4.773586;1.0351465;3.1190596;3.990762;
4.783699;1.3892754;3.214402;4.3176503;
4.7942986;1.607201;3.2280223;4.6853995;
4.804298;1.8659877;3.1871614;5.039529;
4.826953;2.6423476;3.5412905;5.843129;
4.818688;2.6423476;3.5412905;5.843129;
4.83713;3.1599207;3.718355;6.510526;
4.847233;3.6911142;3.7728362;7.1506824;
4.857249;4.2086873;3.636633;7.6137743;
4.867314;4.671779;3.2825038;7.8861814;
4.8773885;5.012288;2.8330324;7.8589406;
4.887529;5.09401;2.3018389;7.43671;
4.897659;5.1484914;1.7842655;6.67397;
4.907701;5.1893525;1.0079057;6.074675;
4.9185658;5.706926;0.54481393;4.930566;
4.927879;6.4832854;0.05448139;4.263169;
4.93807;6.9599977;-0.17706452;4.1269655;
4.948042;7.286886;0.013620348;4.6172976;
4.958168;7.5456724;0.32688835;5.87037;
4.968279;7.6954966;0.50395286;7.572913;
4.978438;7.9270425;0.43585113;9.547864;
4.988482;8.21307;0.14982383;11.277648;
4.9985228;8.430995;-0.3405087;12.353656;
5.0086007;8.689782;-0.87170225;12.721405;
5.018694;9.152874;-1.4301366;12.653303;
5.0289803;9.874752;-1.8387469;12.190211;
5.039662;10.678352;-2.0566726;11.590916;
5.0498247;11.563675;-1.9885708;11.127824;
5.0591297;12.4489975;-1.6889231;10.773695;
5.0691648;13.034673;-1.2258313;10.474048;
5.0792675;13.1708765;-0.7627395;10.228881;
5.089392;13.021052;-0.35412905;9.970095;
5.099483;12.54434;0.095342435;9.656827;
5.1095457;11.876944;0.53119355;9.234595;
5.1196265;11.073342;1.0079057;8.635301;
5.1297417;10.18802;1.334794;8.185829;
5.1398106;9.316318;1.6616824;7.8589406;
5.149893;8.539958;2.0158114;7.572913;
5.1608467;7.9270425;2.3699405;7.4639506;
5.171039;7.477571;2.6968288;7.3005066;
5.180277;7.1234417;2.901134;7.0553403;
5.190231;6.8374147;3.050958;6.7556925;
5.200308;6.6331096;3.1871614;6.4424243;
5.211008;6.4832854;3.255263;6.033814;
5.220541;6.4832854;3.3097446;5.7341666;
5.2306066;6.605869;3.3914666;5.5434813;
5.240693;6.8374147;3.4731886;5.448139;
5.2508;7.1234417;3.6093922;5.5162406;
5.2610297;7.4639506;3.800077;5.611583;
5.2710967;7.8180795;4.031623;5.706926;
5.2820783;8.21307;4.263169;5.9248514;
5.2920327;8.567199;4.508335;6.197258;
5.302056;8.839605;4.6445384;6.3607025;
5.312223;9.01667;4.6445384;6.701211;
5.322219;9.043911;4.671779;6.9599977;
5.332336;8.989429;4.69902;7.246025;
5.342383;8.894087;4.739881;7.518432;
5.352492;8.60806;4.69902;7.8317;
5.362585;8.3765135;4.7943625;7.9679036;
5.37268;8.635301;4.8897047;8.294792;
5.382789;8.798744;5.0803895;8.60806;
5.3942146;8.921328;5.407278;8.975809;
5.403031;9.220976;5.679685;9.438901;
5.4132385;9.861132;5.529861;9.833891;
5.423107;10.433187;5.1212506;10.18802;
5.433237;10.55577;4.767122;10.2152605;
5.4433236;10.55577;4.767122;10.2152605;
5.4534316;10.310603;4.576437;10.256122;
5.463997;10.119919;4.739881;10.56939;
5.4739985;10.119919;4.903325;11.059722;
5.484228;10.18802;4.9169455;11.386611;
5.4942446;10.051817;4.5491962;11.590916;
5.504263;10.024576;4.0180025;11.672638;
5.5159817;10.228881;2.3426998;11.195926;
5.533462;10.2152605;1.5799603;10.869038;
5.5417967;10.038197;1.0487667;10.55577;
5.5528235;9.901993;0.7491191;10.242501;
5.562194;9.833891;0.61291564;9.997335;
5.572253;10.038197;0.54481393;9.888372;
5.582357;10.528529;0.667397;10.119919;
5.592561;10.909899;0.9125633;10.242501;
5.6025505;11.073342;1.2258313;10.092678;
5.612614;10.95076;1.3756552;9.711308;
5.622662;10.419566;1.5390993;9.302697;
5.6328006;9.80665;1.607201;8.785124;
5.64284;9.125633;1.4709976;8.322033;
5.652916;8.499097;1.1849703;7.8317;
5.664661;7.913422;0.8036005;7.409469;
5.674755;7.409469;0.3677494;6.9191365;
5.6832137;6.9872384;-0.05448139;6.496906;
5.693294;6.769313;-0.47671217;6.0201936;
5.7034388;6.701211;-0.8308412;5.7341666;
5.713921;6.8237944;-1.1577295;5.407278;
5.723942;7.096201;-1.4301366;5.298315;
5.73394;7.477571;-1.7706453;5.053149;
5.7439756;7.8589406;-2.0158114;4.7943625;
5.754208;8.281172;-2.233737;4.535576;
5.764259;8.689782;-2.4380422;4.2904096;
5.774266;8.989429;-2.547005;4.004382;
5.785834;9.220976;-2.6832085;3.759216;
5.7952437;9.370799;-2.9283748;3.5140498;
5.804826;9.493382;-3.1190596;3.4187074;
5.8145227;9.547864;-3.445948;3.255263;
5.824554;9.575105;-3.6638734;3.2961242;
5.834635;9.602345;-3.8954194;3.3506055;
5.844723;9.602345;-4.072484;3.445948;
5.854827;9.656827;-4.2086873;3.445948;
5.8649716;9.670447;-4.2495484;3.4595683;
5.875038;9.384419;-4.1542063;3.4731886;
5.8851156;9.2073555;-4.099725;3.3233647;
5.895189;9.534244;-4.099725;3.3506055;
5.9066997;9.956474;-4.1542063;3.3778462;
5.9160137;10.514909;-3.990762;3.4731886;
5.9254556;10.514909;-3.990762;3.4731886;
5.935546;10.882658;-3.7864566;3.5957718;
5.9456744;10.869038;-3.6093922;3.7047346;
5.9557137;10.460427;-3.3097446;3.990762;
5.965786;9.80665;-2.7921712;4.2904096;
5.9758396;9.289077;-2.383561;4.69902;
5.985902;9.152874;-2.1111538;5.325556;
5.995977;9.275456;-2.0975335;5.9793324;
6.006076;9.629586;-2.2473574;6.4151835;
6.0161448;10.024576;-2.315459;6.5922484;
6.028317;10.8281765;-2.4244218;6.1563973;
6.0447297;11.046102;-2.4108016;5.761407;
6.053568;11.059722;-2.3699405;5.325556;
6.065519;10.896278;-2.2745981;5.012288;
6.0747657;10.56939;-2.0294318;4.7535014;
6.084468;10.079058;-1.6753027;4.5900574;
6.09465;9.466142;-1.3075534;4.508335;
6.1046586;8.948568;-0.92618364;4.440233;
6.114567;8.3765135;-0.51757324;4.535576;
