unit -> SI (lux) 
Timestamp;lux;
0.10387199;10000.0;
0.22392498;10000.0;
0.28386098;10000.0;
0.4039;10000.0;
0.463904;10000.0;
0.583891;10000.0;
0.703887;10000.0;
0.76396;10000.0;
0.883884;10000.0;
0.94385993;10000.0;
1.0638659;10000.0;
1.123921;10000.0;
1.2438669;10000.0;
1.3638641;10000.0;
1.4238799;10000.0;
1.54389;10000.0;
1.6038879;10000.0;
1.724113;10000.0;
1.7838489;10000.0;
1.903857;10000.0;
2.023865;10000.0;
2.08508;10000.0;
2.203924;10000.0;
2.2646148;10000.0;
2.3839788;10000.0;
2.503872;10000.0;
2.563902;10000.0;
2.6842098;10000.0;
2.74392;10000.0;
2.863873;10000.0;
2.923882;10000.0;
3.0438619;10000.0;
3.163873;10000.0;
3.223893;10000.0;
3.343982;10000.0;
3.403893;10000.0;
3.5238678;10000.0;
3.583884;10000.0;
3.7038698;10000.0;
3.823871;10000.0;
3.8839207;10000.0;
4.00385;10000.0;
4.063849;10000.0;
4.183884;10000.0;
4.243864;10000.0;
4.36391;10000.0;
4.48386;10000.0;
4.543856;10000.0;
4.663854;10000.0;
4.723977;10000.0;
4.84396;10000.0;
4.963892;10000.0;
5.023863;10000.0;
5.1438737;10000.0;
5.2038765;10000.0;
5.323857;10000.0;
5.383965;10000.0;
5.503882;10000.0;
5.623849;10000.0;
5.683907;10000.0;
5.80433;10000.0;
5.863872;10000.0;
5.983859;10000.0;
6.045978;10000.0;
6.163881;10000.0;
6.283865;10000.0;
6.3438687;10000.0;
6.4639716;10000.0;
6.5238585;10000.0;
6.64385;10000.0;
6.764013;10000.0;
6.8238616;10000.0;
6.943865;10000.0;
7.0038514;10000.0;
7.123907;10000.0;
7.1838627;10000.0;
7.3039327;10000.0;
7.423946;10000.0;
7.4839168;10000.0;
7.603873;10000.0;
7.66387;10000.0;
7.783889;10000.0;
7.844218;10000.0;
7.964007;10000.0;
8.083872;10000.0;
8.143886;10000.0;
8.2638645;10000.0;
8.323885;10000.0;
8.443868;10000.0;
8.503941;10000.0;
8.62387;10000.0;
8.743861;10000.0;
8.803905;10000.0;
8.923939;10000.0;
8.983859;10000.0;
9.103939;10000.0;
9.223871;10000.0;
9.283886;10000.0;
9.403849;10000.0;
9.464046;10000.0;
9.584309;10000.0;
9.644247;10000.0;
9.76388;10000.0;
9.884267;10000.0;
9.943863;10000.0;
10.063858;10000.0;
10.123854;10000.0;
10.243874;10000.0;
10.303853;10000.0;
10.423955;10000.0;
10.5439205;10000.0;
10.603892;10000.0;
10.72385;10000.0;
10.783897;10000.0;
10.903872;10000.0;
11.023857;10000.0;
