Timestamp;Time;Longitude;Latitude;Altitude;Accuracy;Speed (m/s);Speed (km/h);Speed (mph);Speed (kts);
0.0;14:14:11;145.0873243343085;-37.970083015970886;28.0;10.0;0.0;0.0;0.0;0.0;
1.0;14:14:12;145.0873243343085;-37.970083015970886;28.0;10.0;0.0;0.0;0.0;0.0;
2.0;14:14:13;145.0873243343085;-37.970083015970886;28.0;10.0;0.0;0.0;0.0;0.0;
3.0000002;14:14:14;145.0873243343085;-37.970083015970886;28.0;10.0;0.0;0.0;0.0;0.0;
4.0;14:14:15;145.0873243343085;-37.970083015970886;28.0;10.0;0.0;0.0;0.0;0.0;
5.0;14:14:16;145.0873243343085;-37.970083015970886;28.0;10.0;0.0;0.0;0.0;0.0;
6.0000005;14:14:17;145.0873243343085;-37.970083015970886;28.0;10.0;0.0;0.0;0.0;0.0;
7.0000005;14:14:18;145.0873243343085;-37.970083015970886;28.0;10.0;0.0;0.0;0.0;0.0;
8.0;14:14:19;145.0873243343085;-37.970083015970886;28.0;10.0;0.0;0.0;0.0;0.0;
9.0;14:14:20;145.0873243343085;-37.970083015970886;28.0;10.0;0.0;0.0;0.0;0.0;
10.0;14:14:21;145.08726507425308;-37.970201284624636;30.29998779296875;10.0;1.6263;5.8546796;3.6379354;3.161267;
11.000001;14:14:22;145.08725493215024;-37.97021180391312;30.29998779296875;10.0;1.43865;5.17914;3.2181737;2.7965055;
12.000001;14:14:23;145.08724596351385;-37.9702204791829;30.0999755859375;10.0;1.5012001;5.4043202;3.3580945;2.9180927;
13.000001;14:14:24;145.08723556995392;-37.970233261585236;30.0999755859375;10.0;1.7514;6.30504;3.9177766;3.4044414;
14.000001;14:14:25;145.0872241705656;-37.970247846096754;30.0999755859375;10.0;1.8139501;6.53022;4.0576973;3.5260286;
15.000001;14:14:26;145.08721260353923;-37.970261382870376;30.0999755859375;10.0;1.6888499;6.0798597;3.7778559;3.282854;
16.0;14:14:27;145.0872048921883;-37.9702741233632;29.9000244140625;10.0;1.6263;5.8546796;3.6379354;3.161267;
17.0;14:14:28;145.08719726465642;-37.970290635712445;29.9000244140625;10.0;1.7514;6.30504;3.9177766;3.4044414;
18.0;14:14:29;145.08718972094357;-37.97030878253281;30.0;10.0;1.7514;6.30504;3.9177766;3.4044414;
19.0;14:14:30;145.08718008175492;-37.97032395377755;30.0;10.0;1.6263;5.8546796;3.6379354;3.161267;
20.0;14:14:31;145.08716675452888;-37.97033732291311;30.20001220703125;10.0;1.7514;6.30504;3.9177766;3.4044414;
21.000002;14:14:32;145.08715191856027;-37.97034897375852;30.29998779296875;10.0;1.56375;5.6295;3.498015;3.03968;
22.000002;14:14:33;145.0871401000768;-37.97036121133715;30.4000244140625;10.0;1.8139501;6.53022;4.0576973;3.5260286;
23.000002;14:14:34;145.0871295388788;-37.97037810087204;30.5;10.0;2.0016;7.20576;4.477459;3.8907902;
24.000002;14:14:35;145.08711839094758;-37.970393230207264;30.70001220703125;10.0;1.93905;6.98058;4.3375382;3.769203;
25.000002;14:14:36;145.08710774593055;-37.97040408477187;30.5999755859375;10.0;1.6263;5.8546796;3.6379354;3.161267;
26.000002;14:14:37;145.08709710091352;-37.97041338868439;30.4000244140625;10.0;1.8139501;6.53022;4.0576973;3.5260286;
27.000002;14:14:38;145.08708469569683;-37.97042889520526;30.20001220703125;10.0;1.56375;5.6295;3.498015;3.03968;
28.000002;14:14:39;145.0870766490698;-37.97044540755451;30.20001220703125;10.0;1.8765;6.7553997;4.1976175;3.647616;
