unit -> SI (m/s^2) 
Timestamp;minus Gx on the x-axis;minus Gy on the y-axis;minus Gz on the z-axis
3.639172;-0.40861043;3.5412905;7.1234417;
3.6495788;-0.21792556;3.5004294;6.9191365;
3.6593258;-0.21792556;3.445948;6.67397;
3.669445;0.027240695;3.4731886;6.578628;
3.6795769;0.05448139;3.568531;6.510526;
3.6896958;-0.095342435;3.718355;6.5650077;
3.699627;-0.29964766;3.881799;6.6467295;
3.71151;-0.44947147;4.031623;6.742072;
3.719866;-0.61291564;4.1542063;6.891896;
3.730815;-0.7763598;4.2223077;7.014479;
3.740861;-0.9125633;4.276789;7.1915436;
3.75053;-1.0760075;4.3585114;7.4911914;
3.7607899;-1.2394516;4.385752;7.8317;
3.7707849;-1.4165162;4.467474;8.158588;
3.780803;-1.4437568;4.6036777;8.322033;
3.7908459;-1.4165162;4.7126403;8.253931;
3.8012447;-1.3075534;4.780742;8.19945;
3.811141;-1.2803127;4.767122;8.267551;
3.821089;-1.3484144;4.767122;8.512717;
3.8311007;-1.5118586;4.7943625;8.825985;
3.8427258;-1.7434045;4.8216033;9.166494;
3.852325;-1.9749504;4.767122;9.370799;
3.86137;-2.0294318;4.576437;9.438901;
3.8714628;-1.9477097;4.4810944;9.602345;
3.881402;-1.8251266;4.671779;9.684067;
3.891528;-1.7842655;4.6853995;9.670447;
3.901682;-2.0430522;4.276789;9.765789;
3.9117408;-2.465283;3.8545585;10.092678;
3.9218647;-2.7649305;3.8954194;10.637491;
3.931983;-3.0781987;3.990762;11.291268;
3.9420269;-3.3778462;3.7455957;11.958665;
3.9521258;-3.5276701;3.3506055;12.503479;
3.9629738;-3.336985;3.0237172;12.598822;
3.973101;-2.8875136;2.8330324;12.217452;
3.9828348;-2.465283;2.7104492;11.645397;
3.992939;-2.465283;2.7104492;11.645397;
4.002995;-2.1247742;2.6287272;10.923519;
4.013077;-1.9749504;2.5606253;10.256122;
4.023498;-2.1247742;2.587866;9.738548;
4.0332828;-2.3971813;2.7240696;9.316318;
4.043348;-2.8738933;2.7921712;9.139254;
4.0534177;-3.445948;2.7921712;9.01667;
4.063574;-3.9090397;2.8057916;8.934948;
4.0736437;-4.1542063;2.7649305;8.866846;
4.084217;-4.167826;2.587866;8.825985;
4.0947366;-3.9635212;2.506144;8.676162;
4.103891;-3.6093922;2.4380422;8.512717;
4.114016;-3.091819;2.383561;8.349273;
4.124025;-2.6287272;2.315459;8.049625;
4.1340756;-2.1247742;2.2064962;7.709117;
4.144256;-1.6616824;2.1656353;7.246025;
4.154286;-1.2258313;2.1247742;6.810174;
4.1643586;-0.8580819;2.0566726;6.347082;
4.174476;-0.54481393;2.002191;5.9793324;
4.184808;-0.2860273;2.002191;5.706926;
4.194743;-0.12258313;2.152015;5.407278;
4.205232;-0.027240695;2.2882185;5.3119354;
4.215584;0.040861044;2.4380422;5.2302136;
4.225052;0.095342435;2.669588;5.4208984;
4.235099;0.14982383;2.901134;5.706926;
4.2451797;0.23154591;3.1599207;6.006573;
4.2553687;0.40861043;3.3506055;6.3334618;
4.265388;0.61291564;3.5276701;6.6875906;
4.2754908;0.7354988;3.6911142;7.0689607;
4.285562;0.7491191;3.8954194;7.7227373;
4.296622;0.5992953;4.0588636;8.267551;
4.305879;0.3949901;4.2495484;8.730643;
4.315879;0.24516626;4.535576;9.030291;
4.326418;0.12258313;4.780742;9.289077;
4.336841;0.06810174;4.9986677;9.534244;
4.354031;0.05448139;5.1893525;9.833891;
4.362477;-0.027240695;5.407278;11.032481;
4.3730025;-0.21792556;5.434519;11.931424;
4.383283;-0.61291564;5.434519;12.857608;
4.392729;-1.1441092;5.366417;13.783792;
4.4028053;-1.607201;5.3119354;14.560152;
4.412874;-1.607201;5.3119354;14.859799;
4.422962;-1.7434045;5.284695;14.955142;
4.433097;-1.6208214;5.2574544;14.9006605;
4.4435587;-1.4437568;5.202973;14.641873;
4.453568;-1.4437568;5.012288;14.056199;
4.4637337;-1.4573772;4.807983;13.416042;
4.473823;-1.4709976;4.8760843;12.871228;
4.48387;-1.5118586;5.1484914;12.54434;
4.494065;-1.56634;5.1484914;12.353656;
4.504373;-1.4165162;4.903325;12.271934;
4.514105;-1.1304889;4.535576;11.958665;
4.524211;-0.7627395;4.113345;11.454713;
4.5344114;-0.3677494;3.7728362;10.705593;
4.5443945;-0.095342435;3.636633;10.147159;
4.554592;-0.13620348;3.7047346;9.888372;
4.564595;-0.38136974;3.9635212;9.929234;
4.574718;-0.7218784;4.2495484;10.160779;
4.585468;-1.1849703;4.440233;10.378705;
4.595018;-1.5118586;4.535576;10.732834;
4.607839;-1.7570249;4.4129925;11.086963;
4.617499;-1.9885708;4.1542063;11.236787;
4.627594;-2.1247742;3.9362805;11.182305;
4.637826;-2.152015;3.6774938;10.978001;
4.647781;-2.152015;3.5004294;10.54215;
4.657962;-2.083913;3.1871614;9.956474;
4.667953;-2.0294318;2.9556155;9.248216;
4.678011;-1.9885708;2.73769;8.322033;
4.688133;-2.0294318;2.6014864;7.4503303;
4.6990185;-2.0566726;2.5333846;6.66035;
4.709277;-2.0294318;2.4516625;5.911231;
4.719688;-2.0430522;2.506144;5.5162406;
4.7289925;-2.1111538;2.669588;5.2165933;
4.739034;-2.083913;2.7649305;4.930566;
4.7490907;-2.0294318;2.8466527;4.6445384;
4.75988;-2.0294318;2.9556155;4.3176503;
4.769334;-1.9340894;3.1190596;4.0861044;
4.779375;-1.8659877;3.3097446;3.990762;
4.789487;-1.8659877;3.5821514;4.1814466;
4.7996087;-1.9068487;3.9499009;4.372132;
4.8096557;-1.9885708;4.140586;4.399372;
4.820569;-2.152015;4.535576;4.4538536;
4.830795;-2.4925237;4.8760843;4.3585114;
4.839939;-2.7649305;4.9986677;4.235928;
4.8505516;-2.9964764;5.1621118;4.440233;
4.860486;-3.1871614;5.47538;4.8488436;
4.876142;-3.173541;5.6660647;5.4617596;
4.8853908;-3.2280223;5.706926;5.7886477;
4.894709;-3.2280223;5.611583;6.142777;
4.9048076;-3.255263;5.5434813;6.7556925;
4.9147196;-3.1871614;5.3527966;7.477571;
4.924954;-3.0645783;5.09401;8.417375;
4.935039;-3.0645783;5.09401;8.417375;
4.945111;-2.8738933;4.8352237;9.248216;
4.95529;-2.547005;4.6445384;9.956474;
4.9653068;-2.1247742;4.630918;10.514909;
4.975429;-1.7842655;4.508335;11.155065;
4.986732;-2.0294318;3.7047346;12.966571;
4.99714;-2.4789033;3.3506055;13.892755;
5.007283;-2.8057916;3.1190596;14.737216;
5.0170302;-2.8057916;3.1190596;14.737216;
5.0271087;-2.8057916;2.7785509;15.486336;
5.037182;-2.506144;2.2201166;15.568057;
5.0473075;-1.920469;1.5799603;14.9006605;
5.057427;-1.2666923;1.2258313;13.647589;
5.067481;-0.667397;1.253072;12.094869;
5.0776877;-0.3405087;1.6208214;10.814556;
5.087814;-0.35412905;2.0566726;9.915613;
5.097882;-0.6810174;2.6423476;9.275456;
5.1079197;-1.4028958;3.2416427;8.934948;
5.118325;-2.0294318;3.718355;8.635301;
5.128525;-2.669588;4.1542063;8.403754;
5.1382327;-3.2007818;4.5219555;8.281172;
5.149377;-3.4595683;4.8488436;8.117727;
5.159433;-3.445948;4.9986677;7.9270425;
5.1695566;-3.1190596;5.012288;7.709117;
5.1797266;-2.5742457;4.903325;7.5320525;
5.189958;-1.8932283;4.671779;7.409469;
5.199854;-1.1849703;4.344891;7.3549876;
5.209866;-0.58567494;4.0452433;7.205164;
5.2215867;-0.12258313;3.7728362;6.864655;
5.231093;0.3405087;3.5821514;6.7284517;
5.240585;0.6810174;3.4595683;6.5922484;
5.250774;0.9670447;3.4323275;6.5922484;
5.260759;1.1849703;3.445948;6.67397;
5.271421;1.3892754;3.4731886;6.8374147;
5.28111;1.4437568;3.4595683;6.9872384;
5.291133;1.3756552;3.4731886;7.0553403;
5.3011007;1.1304889;3.5412905;7.1234417;
5.311207;0.88532263;3.5412905;7.246025;
5.321148;0.58567494;3.6230125;7.3005066;
5.331546;0.25878662;3.6911142;7.559293;
5.3419237;-0.040861044;3.8273177;7.681876;
5.3520722;-0.32688835;4.031623;8.022385;
5.361641;-0.50395286;4.140586;8.430995;
5.37172;-0.5720546;4.113345;8.744264;
5.3817925;-0.7218784;4.113345;9.0983925;
5.3921046;-0.95342433;4.2495484;9.384419;
5.4019985;-0.8580819;4.1814466;9.874752;
5.412061;-0.9670447;3.9499009;10.3242235;
5.422979;-1.253072;3.7455957;10.732834;
5.4330616;-1.5390993;3.636633;11.005241;
5.4431257;-1.8251266;3.486809;11.264028;
5.4537096;-2.070293;3.4731886;11.522814;
5.464874;-2.2473574;3.6093922;11.645397;
5.473365;-2.2473574;3.8954194;11.454713;
5.483442;-1.96133;4.1814466;11.046102;
5.493673;-1.6344417;4.167826;10.61025;
5.5036387;-1.2803127;4.0180025;10.474048;
5.513711;-0.87170225;3.8545585;10.773695;
5.5245867;-0.5720546;3.568531;11.182305;
5.534444;-0.2860273;3.1190596;11.577295;
5.5441027;-0.2860273;2.6151068;11.577295;
5.554163;0.38136974;2.383561;11.127824;
5.5665646;0.8580819;2.4108016;10.242501;
5.5756936;1.1577295;2.6559677;9.234595;
5.5850987;1.3484144;3.0100968;8.158588;
5.5951915;1.3620348;3.486809;7.368608;
5.6071258;1.2803127;4.0861044;7.1098213;
5.615622;1.0215261;4.767122;7.43671;
5.625958;0.61291564;5.3936577;8.7034025;
5.636187;0.06810174;5.611583;10.378705;
5.6474543;-0.29964766;5.407278;11.863323;
5.656026;-0.47671217;5.1212506;13.116395;
5.666126;-0.47671217;4.671779;13.865514;
5.6762466;-0.35412905;4.113345;14.09706;
5.686629;-0.20430522;3.718355;13.988097;
5.69684;-0.06810174;3.4731886;13.579487;
5.7064657;0.12258313;3.3097446;12.871228;
5.71665;0.24516626;3.1599207;11.931424;
5.7267156;0.38136974;3.0645783;10.9371395;
5.73691;0.46309182;2.819412;9.833891;
5.7496676;0.50395286;2.6832085;8.798744;
5.758005;0.44947147;2.587866;7.872561;
5.7681527;0.35412905;2.547005;7.0280995;
5.778824;0.24516626;2.5333846;6.26536;
5.7892647;0.12258313;2.547005;5.7341666;
5.799317;0.12258313;2.6151068;5.3527966;
5.8091927;-0.14982383;2.6832085;5.1212506;
5.81912;-0.313268;2.73769;5.0803895;
5.8291535;-0.47671217;2.8875136;4.9169455;
5.839236;-0.58567494;2.9419951;5.066769;
5.8493876;-0.7491191;3.091819;5.1893525;
5.8596077;-1.0079057;3.2688835;5.243834;
5.869529;-1.3075534;3.3914666;5.3527966;
5.879634;-1.5527196;3.486809;5.5434813;
5.890526;-1.7842655;3.568531;5.7886477;
