unit -> SI (m/s^2) 
Timestamp;x-axis;y-axis;z-axis
0.0;1.5698892;2.5399146;-0.6568012;
0.010179999;1.5955656;2.4680986;-0.98285484;
0.020485999;1.5322585;2.49577;-1.2907948;
0.032268;1.5351946;2.5182006;-1.6135955;
0.041352;1.5039226;2.5018375;-1.9782419;
0.051418;1.4868319;2.493215;-2.2498927;
0.061233;1.4841378;2.4698513;-2.4436245;
0.072275;1.5488086;2.5290012;-2.5875583;
0.082641;1.5842361;2.5769546;-2.5461364;
0.092716;1.6150763;2.6128104;-2.0878787;
0.102827;1.6141717;2.6344755;-1.470603;
0.112854995;1.6383225;2.628607;-1.0709944;
0.122848;1.6899109;2.580314;-1.1704187;
0.132894;1.6892204;2.632741;-1.4672704;
0.14299698;1.6163971;2.7461133;-1.6717281;
0.15314999;1.5416989;2.8932595;-1.656786;
0.162927;1.5381045;2.9969423;-1.5649624;
0.17308;1.5710764;3.1267853;-1.6474857;
0.18755199;1.5923316;3.1766195;-1.7705808;
0.19758199;1.5899761;3.211254;-1.8579383;
0.208356;1.5429175;3.3234017;-1.7388172;
0.219333;1.4765482;3.5311875;-1.2391586;
0.22789298;1.4212326;3.6665788;-0.55922985;
0.23791999;1.4239933;3.701155;-0.14596844;
0.24800898;1.4985447;3.721607;0.13776207;
0.258083;1.5401397;3.7142792;0.10166168;
0.268191;1.6173847;3.6980398;-0.2009182;
0.27888;1.6628034;3.6670156;-0.48523617;
0.288919;1.7179278;3.5998278;-0.7489128;
0.298903;1.7327363;3.5711777;-1.0462456;
0.308989;1.6642935;3.469914;-1.2464447;
0.31905898;1.6017234;3.6077046;-1.241622;
0.329336;1.5889508;3.9681814;-0.9446707;
0.33946398;1.5925885;4.223546;-0.529192;
0.349313;1.713238;4.298556;-0.25863743;
0.359651;1.9354315;4.164339;-0.19746208;
0.36968;2.1894438;3.989295;0.020560265;
0.381068;2.3463573;3.8088384;0.28726006;
0.38991898;2.425018;3.6537247;0.53562546;
0.400459;2.5515952;3.4554856;0.794199;
0.41052;2.523564;3.1857862;1.0366364;
0.42349198;2.7940204;3.0394742;1.2905912;
0.432614;2.9150832;2.8006392;1.505312;
0.441987;2.937625;2.631938;1.6553001;
0.452007;2.8346343;2.6776965;1.9045744;
0.46217498;2.618422;2.760703;2.2526646;
0.472799;2.312025;2.892804;2.6848612;
0.48279998;1.9431403;2.9035044;2.8339825;
0.492452;1.613487;2.8139203;2.8889685;
0.50334096;1.3715515;2.7143533;2.5759058;
0.512657;1.2001108;2.6867557;2.0435238;
0.522733;1.1246033;2.698185;1.5360041;
0.532835;1.0501207;2.648355;1.012126;
0.543749;0.94786286;2.5730689;0.4821329;
0.553785;0.85165596;2.5210466;-0.047520638;
0.56317097;0.78396714;2.4309735;-0.5284624;
0.573198;0.7198707;2.420792;-0.73191833;
0.58330697;0.54224515;2.3701057;-0.7794447;
0.593433;0.26721454;2.3884597;-0.6432352;
0.603471;-0.09826112;2.3943768;-0.36569595;
0.619174;-0.39770436;2.2804618;0.048707962;
0.628288;-0.67777896;2.1637168;0.3604288;
0.637764;-0.79445934;1.9754064;0.36390877;
0.647884;-0.8057394;1.8148654;0.19375706;
0.657969;-0.8170614;1.5123613;-0.08182526;
0.66803396;-0.72663856;1.4350084;-0.44692135;
0.678606;-0.55236125;1.5099322;-0.8297863;
0.689022;-0.41886353;1.4978274;-1.1716967;
0.699374;-0.18849707;1.4849142;-1.4817057;
0.709008;0.040957093;1.314644;-1.7978992;
0.72150296;0.2985525;1.4037051;-2.0233388;
0.730824;0.47296977;1.5082009;-2.4079847;
0.74018395;0.42163444;1.6134204;-2.6775503;
0.75017995;0.24701834;1.7107779;-2.8745437;
0.760614;0.10161805;1.8613918;-2.9748282;
0.770859;-0.02379489;1.9749228;-2.9268165;
0.780777;-0.014162302;2.0410554;-2.9918675;
0.791056;0.12773418;2.0632071;-3.048935;
0.80116403;0.40762627;2.0956411;-3.028695;
0.811153;0.64536965;2.053654;-3.0098324;
0.82115394;0.7835908;2.031523;-3.0302734;
0.83133596;0.8149569;2.070509;-2.9657273;
0.841805;0.8209442;2.1792083;-2.8761363;
0.85185397;0.7203872;2.3511102;-2.5599213;
0.86134;0.5939822;2.5413518;-1.991653;
0.87144697;0.57395816;2.662276;-1.4817185;
0.88158196;0.5808153;2.7506037;-1.1425743;
0.89194894;0.5719123;2.8292584;-0.8929863;
0.90175897;0.621773;2.8582878;-0.8538351;
0.911888;0.746912;2.7983644;-0.95627594;
0.922104;0.9505093;2.744966;-1.0220919;
0.93211395;1.0625821;2.7559547;-1.0084572;
0.942352;1.0812256;2.8451996;-0.938962;
0.95227396;1.1341711;3.0366797;-0.85251236;
0.963731;1.2102053;3.2056136;-0.7560072;
0.973021;1.2543195;3.2805676;-0.54183006;
0.982526;1.2520285;3.3819404;-0.2878132;
0.99258196;1.2011395;3.3779159;-0.008782387;
1.002649;1.1150944;3.3771977;0.29533672;
1.012741;0.9843893;3.3615885;0.53114414;
1.0230119;0.74592054;3.3291414;0.7956705;
1.03295;0.68171203;3.2793636;1.0880423;
1.043008;0.46263087;3.3098865;1.0532913;
1.053645;0.41452157;3.352572;1.0423336;
1.063317;0.5738356;3.3294256;0.74082375;
1.073281;0.74882996;3.2544308;0.5198221;
1.0850489;1.0416495;2.956411;0.2964573;
1.094172;0.96609235;2.936285;0.2871704;
1.1036029;1.0287685;2.908319;0.5932121;
1.1136619;1.15446;2.8823972;0.9414673;
1.1237969;1.2139914;2.6947217;1.317213;
1.1338719;1.2685992;2.4559278;1.6237001;
1.1439439;1.4719201;2.194118;1.8049536;
1.1546919;1.8310913;1.9586891;1.7252808;
1.164274;2.1744447;1.7603928;1.6453228;
1.174318;2.422383;1.6890478;1.3505554;
1.184347;2.5627196;1.6588185;1.1021681;
1.1943719;2.5000331;1.6173649;0.90065;
1.205153;2.2677283;1.6800165;0.9818115;
1.2153679;2.0229077;1.7081449;1.4196796;
1.224715;1.6034935;1.6593156;2.108467;
1.234703;1.127396;1.6330786;2.836175;
1.24488;0.6957666;1.5220735;3.2913103;
1.254921;0.4005534;1.3824036;3.2445307;
1.2649739;0.2266205;1.1736608;2.8725605;
1.275204;0.122083545;1.0498743;2.2701283;
1.285201;-0.013514996;0.9748647;1.3691664;
1.295259;-0.02372539;0.94016147;0.59152985;
1.3054109;-0.063102365;0.94850755;0.0738554;
1.315535;-0.07409048;0.9205711;-0.4292183;
1.326226;-0.05895579;0.8172169;-0.8175812;
1.339127;0.02567029;0.6884706;-1.1939211;
1.3476009;0.08038962;0.590605;-1.6878033;
1.3575239;0.15223527;0.5263336;-2.0758076;
1.3685049;0.17995954;0.45185328;-2.4243073;
1.3777689;0.1842674;0.36654544;-2.6095533;
1.387798;0.26402903;0.28103757;-2.739163;
1.397853;0.3129313;0.20667052;-2.7031007;
1.4081639;0.29297614;0.046230316;-2.6501265;
1.418345;0.18955743;0.041202545;-2.3612018;
1.429724;0.020648837;-0.013022661;-2.1661882;
1.4428879;-0.25688767;0.13576603;-2.1091595;
1.4511439;-0.21985888;0.06122756;-2.0789661;
1.4612759;-0.31500542;0.12247467;-2.0767746;
1.4720829;-0.38987505;0.1759119;-2.0361996;
1.481776;-0.4834273;0.12584734;-1.9433451;
1.4918379;-0.51165354;0.040285587;-1.7842784;
1.501892;-0.45988178;0.025404692;-1.6532664;
1.5137539;-0.3825425;-0.017609596;-1.66499;
1.5227939;-0.3067696;0.04594159;-1.6274743;
1.532344;-0.3260728;0.16975832;-1.5372272;
1.5423839;-0.38889527;0.28924227;-1.3282242;
1.5529629;-0.507365;0.39280462;-1.014771;
1.5626229;-0.76069355;0.47782063;-0.59545994;
1.5726539;-0.9334334;0.44405675;-0.24593925;
1.582771;-1.0812275;0.3180511;0.08829212;
1.592925;-1.2188029;0.15747833;0.22861958;
1.6029229;-1.136121;0.12406325;0.310359;
1.61304;-0.8654871;0.27133274;0.12865353;
1.6230869;-0.6771145;0.5599518;-0.16672134;
1.634509;-0.7808627;0.7102039;-0.34178448;
1.643926;-1.0575742;0.5175066;-0.25690365;
1.653477;-1.4272888;0.4382534;-0.06687641;
1.6710119;-1.8296885;0.80831003;0.34268856;
1.68111;-1.8828323;0.8916087;0.65580654;
1.690485;-1.7875485;0.8179741;1.0792875;
1.700496;-1.6265999;0.7527318;1.5410805;
1.710822;-1.371257;0.7514601;1.7733393;
1.7211239;-1.1074753;0.73392224;1.8216686;
1.7310809;-0.9757595;0.7062812;1.6613903;
1.7411609;-1.0574439;0.7555988;1.4044285;
1.751125;-1.3672265;0.8536458;1.1469078;
1.761102;-1.7228161;1.0304832;0.9835682;
1.771099;-2.0222626;1.2507417;0.84410286;
1.7811879;-2.2785237;1.4869323;0.77829456;
1.7921109;-2.3788047;1.668776;0.80804443;
1.801437;-2.3415918;1.6207855;0.8145952;
1.8115449;-2.1759763;1.6769743;0.6839075;
1.821922;-1.9169431;1.5614707;0.3735714;
