unit -> angles in degrees;
Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West;Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis;Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis;
0.699374;194.875;-18.265625;-14.84375;
0.709008;191.26563;-17.734375;-13.546875;
0.72150296;187.54688;-18.6875;-12.0;
0.730824;187.23438;-20.515625;-11.515625;
0.74018395;187.125;-22.171875;-12.65625;
0.75017995;187.35938;-23.546875;-14.734375;
0.760614;187.76563;-25.03125;-16.390625;
0.770859;192.0;-25.78125;-17.5625;
0.780777;192.26563;-26.625;-17.921875;
0.791056;192.42188;-27.25;-17.234375;
0.80116403;192.34375;-27.765625;-15.28125;
0.811153;192.10938;-27.65625;-13.6875;
0.82115394;191.82813;-27.671875;-12.953125;
0.83133596;191.59375;-27.65625;-12.9375;
0.841805;191.45313;-27.796875;-13.46875;
0.85185397;191.46875;-27.4375;-14.59375;
0.86134;191.59375;-26.609375;-15.0625;
0.87144697;191.6875;-25.71875;-14.84375;
0.88158196;191.75;-25.234375;-14.59375;
0.89194894;191.79688;-24.984375;-14.359375;
0.90175897;191.76563;-25.078125;-13.984375;
0.911888;191.59375;-25.109375;-13.265625;
0.922104;191.20313;-25.171875;-11.890625;
0.93211395;187.0;-25.359375;-10.859375;
0.942352;186.67188;-25.796875;-10.328125;
0.95227396;182.90625;-26.75;-9.578125;
0.963731;182.53125;-27.609375;-8.625;
0.973021;178.71875;-27.65625;-7.9375;
0.982526;178.40625;-27.765625;-7.5;
0.99258196;178.0625;-27.25;-7.296875;
1.002649;177.71875;-26.6875;-7.234375;
1.012741;177.4375;-26.21875;-7.4375;
1.0230119;177.26563;-25.640625;-8.140625;
1.03295;177.07813;-25.015625;-7.96875;
1.043008;177.0;-25.390625;-8.671875;
1.053645;176.90625;-25.8125;-8.453125;
1.063317;176.67188;-26.640625;-7.296875;
1.073281;176.32813;-27.0625;-5.90625;
1.0850489;171.57813;-26.34375;-3.5;
1.094172;171.3125;-26.34375;-3.5;
1.1036029;171.01563;-25.609375;-2.796875;
1.1136619;170.67188;-24.796875;-1.8125;
1.1237969;170.28125;-23.234375;-1.265625;
1.1338719;166.67188;-21.625;-0.734375;
1.1439439;162.78125;-20.171875;0.59375;
1.1546919;157.875;-19.1875;2.734375;
1.164274;152.53125;-18.390625;4.953125;
1.174318;148.04688;-18.5;6.8125;
1.184347;147.70313;-18.859375;8.109375;
1.1943719;147.42188;-19.1875;8.25;
1.205153;147.39063;-19.71875;7.015625;
1.2153679;147.59375;-19.390625;5.234375;
1.224715;152.01563;-18.203125;2.734375;
1.234703;157.71875;-17.125;0.25;
1.24488;163.84375;-16.09375;-1.8125;
1.254921;169.71875;-15.640625;-3.25;
1.2649739;174.3125;-15.3125;-4.203125;
1.275204;178.32813;-15.6875;-4.90625;
1.285201;182.3125;-16.78125;-5.96875;
1.295259;182.67188;-18.0625;-6.484375;
1.3054109;186.53125;-19.265625;-7.09375;
1.315535;186.90625;-20.3125;-7.6875;
1.326226;190.71875;-20.859375;-8.25;
1.339127;190.98438;-21.265625;-8.359375;
1.3476009;191.23438;-22.078125;-8.59375;
1.3575239;191.46875;-22.90625;-8.515625;
1.3685049;191.6875;-23.5625;-8.671875;
1.3777689;191.96875;-23.65625;-8.9375;
1.387798;192.20313;-23.625;-8.5625;
1.397853;192.40625;-23.171875;-8.359375;
1.4081639;192.76563;-22.015625;-8.78125;
1.418345;196.54688;-21.390625;-9.609375;
1.429724;201.34375;-21.125;-11.40625;
1.4428879;205.60938;-22.328125;-13.546875;
1.4511439;205.90625;-22.328125;-13.546875;
1.4612759;206.25;-23.203125;-14.359375;
1.4720829;206.60938;-23.90625;-14.90625;
1.481776;207.04688;-23.71875;-15.515625;
1.4918379;211.01563;-23.140625;-15.578125;
1.501892;211.21875;-23.140625;-15.109375;
1.5137539;211.32813;-23.78125;-14.671875;
1.5227939;211.32813;-24.546875;-14.125;
1.532344;211.29688;-25.421875;-14.078125;
1.5423839;211.28125;-25.8125;-14.125;
1.5529629;211.32813;-25.71875;-14.359375;
1.5626229;211.57813;-25.09375;-15.25;
1.5726539;212.0;-24.09375;-15.78125;
1.582771;217.39063;-22.71875;-16.1875;
1.592925;222.09375;-21.59375;-16.796875;
1.6029229;222.39063;-21.359375;-16.21875;
1.61304;222.39063;-22.65625;-14.765625;
1.6230869;222.04688;-24.921875;-13.671875;
1.634509;221.71875;-25.734375;-13.875;
1.643926;221.78125;-24.03125;-15.3125;
1.653477;222.21875;-22.546875;-17.09375;
1.6710119;226.6875;-22.515625;-18.296875;
1.68111;227.07813;-21.328125;-17.90625;
1.690485;230.98438;-19.578125;-16.765625;
1.700496;231.32813;-17.859375;-15.265625;
1.710822;231.57813;-16.890625;-13.53125;
1.7211239;231.75;-16.1875;-11.921875;
1.7310809;231.85938;-15.75;-11.171875;
1.7411609;231.95313;-15.921875;-11.609375;
1.751125;232.125;-16.421875;-13.296875;
1.761102;232.3125;-17.296875;-15.296875;
1.771099;232.48438;-18.46875;-17.125;
1.7811879;232.59375;-19.65625;-18.65625;
1.7921109;232.64063;-20.40625;-19.421875;
1.801437;232.70313;-20.140625;-19.515625;
1.8115449;232.6875;-20.5;-18.984375;
1.821922;232.5625;-20.46875;-18.203125;
1.831757;232.4375;-20.46875;-18.203125;
1.8417308;232.1875;-20.3125;-16.828125;
1.851818;228.40625;-20.671875;-15.046875;
1.861967;224.26563;-21.328125;-13.203125;
1.872029;220.03125;-22.234375;-11.71875;
1.8820999;216.1875;-22.921875;-10.578125;
1.893003;212.17188;-24.546875;-9.640625;
1.9024779;208.40625;-27.125;-9.21875;
1.9141009;203.96875;-31.09375;-8.25;
1.9233578;203.71875;-31.09375;-8.25;
1.932717;203.46875;-31.078125;-7.9375;
1.942839;203.25;-30.625;-7.828125;
1.952897;202.98438;-30.375;-7.15625;
1.9629799;202.6875;-29.96875;-6.53125;
1.973048;202.42188;-29.640625;-6.421875;
1.9832369;202.21875;-29.1875;-6.328125;
1.9932469;202.0;-29.765625;-6.25;
2.0033479;201.85938;-30.421875;-6.671875;
2.0133739;201.76563;-30.84375;-6.953125;
2.023585;201.76563;-31.296875;-7.546875;
2.034345;201.89063;-31.484375;-8.765625;
2.044467;202.09375;-31.4375;-9.4375;
2.053871;202.34375;-31.328125;-9.75;
2.063894;202.625;-30.578125;-9.578125;
2.074034;202.95313;-29.484375;-9.078125;
2.084161;203.14063;-29.28125;-7.921875;
2.094384;203.10938;-29.640625;-6.46875;
2.104372;202.9375;-30.375;-5.34375;
2.114431;202.67188;-31.171875;-4.453125;
2.1245449;202.34375;-31.265625;-3.71875;
2.134712;202.03125;-31.296875;-3.578125;
2.144805;201.70313;-31.375;-3.109375;
2.15545;201.42188;-30.84375;-3.109375;
2.1656802;201.3125;-30.015625;-3.96875;
2.174977;201.34375;-29.640625;-4.8125;
2.185024;201.40625;-30.0625;-5.234375;
2.1951518;201.57813;-30.359375;-6.171875;
2.205805;201.98438;-29.09375;-7.515625;
2.215519;206.98438;-27.0625;-8.453125;
2.225597;207.40625;-25.671875;-8.453125;
2.235876;210.96875;-23.90625;-7.890625;
2.24587;211.23438;-21.515625;-6.8125;
2.255907;211.60938;-18.90625;-5.546875;
2.265988;211.8125;-16.828125;-3.78125;
2.277679;211.875;-15.546875;-2.328125;
2.286744;211.46875;-16.625;-0.703125;
2.296258;203.29688;-19.84375;1.015625;
2.306776;195.79688;-23.203125;2.265625;
2.316465;191.60938;-25.515625;2.296875;
2.326531;191.54688;-25.765625;0.875;
2.336685;191.875;-23.875;-1.140625;
2.346775;197.125;-21.484375;-2.4375;
2.3568277;202.14063;-19.265625;-3.28125;
2.36702;206.89063;-17.453125;-4.203125;
2.377163;211.04688;-16.34375;-5.234375;
2.387153;214.85938;-15.953125;-6.390625;
2.399071;215.25;-15.921875;-7.6875;
2.407962;219.10938;-15.875;-8.703125;
2.41742;219.40625;-15.609375;-9.015625;
2.427506;219.71875;-15.109375;-8.5625;
2.4379828;219.95313;-14.65625;-7.9375;
2.448015;220.07813;-14.65625;-7.203125;
2.458082;220.07813;-15.4375;-7.09375;
2.4687438;219.95313;-16.6875;-7.234375;
2.478792;219.67188;-18.625;-7.4375;
2.488874;219.28125;-20.125;-7.484375;
2.499017;215.21875;-21.890625;-7.46875;
2.5095139;214.92188;-23.515625;-7.90625;
2.5196428;214.54688;-25.515625;-8.171875;
2.5295248;214.15625;-26.90625;-8.359375;
2.539319;213.85938;-26.28125;-8.484375;
2.549413;213.60938;-25.84375;-8.359375;
2.559448;213.4375;-25.5625;-8.421875;
2.5695949;213.375;-26.125;-9.40625;
2.579726;213.35938;-27.09375;-10.171875;
2.589744;213.35938;-27.09375;-10.171875;
2.59987;213.46875;-27.25;-10.96875;
2.609925;213.65625;-26.9375;-11.375;
2.620227;213.92188;-26.34375;-11.796875;
2.6315398;214.1875;-25.890625;-11.40625;
2.6411781;214.32813;-26.125;-10.296875;
2.6510398;214.45313;-26.125;-10.296875;
2.660811;214.4375;-26.125;-8.734375;
2.6707587;214.35938;-26.3125;-7.96875;
2.680755;214.25;-25.875;-7.328125;
2.6910849;214.23438;-25.453125;-7.640625;
2.7010407;214.32813;-24.765625;-7.96875;
2.711079;214.54688;-24.15625;-8.703125;
2.7211208;214.92188;-23.515625;-9.8125;
2.7311118;218.48438;-23.140625;-10.296875;
2.7411149;218.60938;-24.296875;-10.515625;
2.751787;218.59375;-25.21875;-9.921875;
2.7619388;218.65625;-25.09375;-10.484375;
2.771385;218.95313;-23.875;-11.75;
2.781454;219.375;-23.203125;-12.671875;
2.791619;223.3125;-22.5625;-13.15625;
2.8016849;223.71875;-21.421875;-13.78125;
2.8117428;228.85938;-19.359375;-14.1875;
2.8218298;232.90625;-17.359375;-14.046875;
2.831948;233.20313;-16.09375;-13.359375;
2.842041;233.4375;-15.65625;-12.265625;
2.8521137;233.53125;-15.71875;-11.4375;
2.8636649;233.4375;-16.5625;-10.96875;
2.879258;233.14063;-17.828125;-10.78125;
2.8876128;228.79688;-20.90625;-11.796875;
2.8977299;228.46875;-21.96875;-12.375;
2.9080608;228.26563;-21.84375;-13.546875;
2.918071;228.20313;-21.21875;-14.796875;
2.9289079;228.3125;-20.640625;-16.328125;
2.9388857;228.51563;-20.375;-17.890625;
2.948598;228.70313;-20.8125;-18.65625;
2.958727;228.78125;-21.328125;-18.296875;
2.968814;228.92188;-20.546875;-18.4375;
2.97888;229.01563;-20.546875;-18.4375;
2.9896808;229.29688;-18.59375;-18.59375;
2.999106;229.51563;-18.5625;-18.0;
3.009165;229.57813;-19.0;-17.15625;
3.0198388;229.40625;-20.28125;-15.953125;
3.029363;225.09375;-22.171875;-14.09375;
3.039469;219.5;-24.09375;-11.78125;
3.049943;213.5625;-27.0;-10.09375;
3.0605009;209.07813;-28.34375;-9.21875;
3.069697;208.75;-29.875;-9.21875;
3.079767;208.4375;-31.046875;-9.46875;
3.089956;208.20313;-31.296875;-9.984375;
3.0999837;207.95313;-32.078125;-9.859375;
3.1104739;207.875;-31.96875;-11.09375;
3.120519;207.625;-32.375;-9.5;
3.130517;207.45313;-31.265625;-9.5;
3.140749;207.375;-29.703125;-9.4375;
3.1508489;207.375;-29.125;-9.46875;
3.160826;207.35938;-28.703125;-9.40625;
3.171826;207.375;-28.390625;-9.15625;
3.1812637;207.375;-28.578125;-8.953125;
3.1910708;207.35938;-28.78125;-8.765625;
3.2011178;207.35938;-28.78125;-8.703125;
3.211072;207.35938;-28.40625;-8.3125;
3.221087;207.28125;-28.578125;-7.625;
3.231736;207.17188;-28.765625;-7.09375;
3.2412658;206.95313;-29.25;-6.21875;
3.2513258;206.6875;-28.90625;-5.578125;
3.261431;206.42188;-29.25;-5.328125;
3.271627;206.20313;-28.78125;-5.1875;
3.281624;206.04688;-27.890625;-5.296875;
3.292126;206.01563;-27.0625;-5.625;
3.3023968;206.14063;-26.203125;-6.359375;
3.3118818;206.34375;-25.765625;-6.640625;
3.3219728;206.53125;-25.9375;-6.328125;
3.332098;206.59375;-27.015625;-5.890625;
3.342222;206.64063;-27.421875;-5.796875;
3.3522758;206.78125;-27.09375;-6.140625;
3.3623629;206.98438;-25.828125;-6.078125;
3.3725119;207.15625;-25.28125;-5.4375;
3.3825657;207.32813;-23.78125;-4.625;
3.392653;207.59375;-21.640625;-4.09375;
3.4028869;211.32813;-19.125;-3.890625;
3.4147098;211.6875;-17.0625;-3.421875;
3.423549;211.89063;-16.421875;-2.328125;
3.433378;211.73438;-17.890625;-0.890625;
3.4434018;207.70313;-19.953125;0.359375;
3.453453;202.10938;-22.421875;2.15625;
3.4636168;197.01563;-24.484375;3.4375;
3.4736917;193.15625;-25.90625;4.171875;
3.483739;192.98438;-25.765625;3.84375;
3.493796;192.9375;-24.515625;3.1875;
3.5039139;193.21875;-22.375;1.8125;
3.514019;198.79688;-20.4375;1.8125;
3.524103;205.46875;-18.984375;-2.015625;
3.5343778;211.28125;-18.03125;-3.671875;
3.5445278;215.92188;-17.484375;-4.65625;
3.5544379;216.23438;-17.765625;-5.09375;
3.5644557;216.39063;-18.59375;-4.90625;
3.57454;216.39063;-20.140625;-4.84375;
3.584832;216.23438;-21.71875;-4.671875;
3.594797;215.9375;-22.96875;-4.453125;
3.6099849;215.57813;-23.78125;-4.453125;
3.619257;215.1875;-24.578125;-4.515625;
3.6288157;211.26563;-25.484375;-3.828125;
3.639172;210.84375;-26.40625;-2.9375;
3.6495788;206.0625;-26.8125;-1.625;
3.6593258;201.375;-27.3125;-1.625;
3.669445;201.03125;-27.828125;0.21875;
3.6795769;200.67188;-28.71875;0.421875;
3.6896958;200.40625;-29.515625;-0.734375;
3.699627;200.32813;-30.25;-2.234375;
3.71151;200.34375;-30.828125;-3.28125;
3.719866;200.51563;-30.96875;-4.375;
3.730815;200.8125;-30.90625;-5.40625;
3.740861;201.21875;-30.546875;-6.21875;
3.75053;205.25;-29.9375;-7.0625;
3.7607899;205.64063;-28.9375;-7.859375;
3.7707849;209.625;-28.328125;-8.65625;
3.780803;209.875;-28.59375;-8.625;
3.7908459;210.03125;-29.359375;-8.484375;
3.8012447;210.10938;-29.921875;-7.859375;
3.811141;210.17188;-29.671875;-7.625;
3.821089;210.3125;-28.9375;-7.859375;
3.8311007;210.57813;-28.171875;-8.5625;
3.8427258;211.0;-27.328125;-9.5625;
3.852325;215.51563;-26.46875;-10.640625;
3.86137;215.92188;-25.359375;-10.953125;
3.8714628;216.32813;-24.59375;-10.40625;
3.881402;216.54688;-25.34375;-9.640625;
3.891528;216.71875;-25.484375;-9.421875;
3.901682;220.625;-23.21875;-10.84375;
3.9117408;226.42188;-20.34375;-12.859375;
3.9218647;230.4375;-19.515625;-13.734375;
3.931983;230.8125;-18.828125;-14.421875;
3.9420269;235.65625;-16.765625;-15.078125;
3.9521258;240.32813;-14.453125;-15.234375;
3.9629738;240.70313;-13.0625;-14.453125;
3.973101;240.96875;-12.71875;-12.984375;
3.9828348;241.04688;-12.828125;-11.65625;
3.992939;241.07813;-12.828125;-11.65625;
4.002995;240.875;-13.296875;-10.71875;
4.013077;240.5625;-13.78125;-10.578125;
4.023498;240.25;-14.5625;-11.921875;
4.0332828;239.92188;-15.8125;-13.875;
4.043348;239.75;-16.25;-16.734375;
4.0534177;239.76563;-16.125;-20.046875;
4.063574;239.90625;-16.046875;-22.65625;
4.0736437;240.09375;-15.78125;-24.09375;
4.084217;240.34375;-14.859375;-24.375;
4.0947366;240.53125;-14.703125;-23.6875;
4.103891;240.57813;-14.765625;-22.171875;
4.114016;240.4375;-15.0;-19.609375;
4.124025;240.10938;-15.28125;-17.421875;
4.1340756;235.625;-15.421875;-14.84375;
4.144256;230.60938;-16.234375;-12.40625;
4.154286;224.82813;-17.0625;-9.75;
4.1643586;218.59375;-17.796875;-7.328125;
4.174476;212.125;-18.4375;-4.9375;
4.184808;205.5625;-19.3125;-2.71875;
4.194743;199.20313;-21.703125;-1.203125;
4.205232;194.39063;-23.296875;-0.28125;
4.215584;190.57813;-24.984375;0.421875;
4.225052;190.23438;-26.21875;0.890625;
4.235099;189.8125;-26.9375;1.34375;
4.2451797;185.60938;-27.734375;1.953125;
4.2553687;185.17188;-27.828125;3.28125;
4.265388;180.59375;-27.703125;4.625;
4.2754908;180.17188;-27.453125;5.265625;
4.285562;179.76563;-26.65625;4.953125;
4.296622;179.51563;-26.109375;3.71875;
4.305879;179.42188;-25.9375;2.328125;
4.315879;179.42188;-26.65625;1.40625;
4.326418;179.48438;-27.21875;0.671875;
4.336841;179.54688;-27.671875;0.359375;
4.354031;179.54688;-27.828125;0.28125;
4.362477;179.59375;-26.09375;-0.140625;
4.3730025;179.73438;-24.484375;-0.953125;
4.383283;180.125;-22.890625;-2.515625;
4.392729;185.20313;-21.203125;-4.421875;
4.4028053;189.71875;-19.921875;-5.90625;
4.412874;190.0;-19.5625;-5.828125;
4.422962;190.35938;-19.34375;-6.28125;
4.433097;190.64063;-19.328125;-5.859375;
4.4435587;190.84375;-19.484375;-5.296875;
4.453568;191.10938;-19.53125;-5.515625;
4.4637337;191.48438;-19.609375;-5.828125;
4.473823;191.89063;-20.625;-6.109375;
4.48387;192.26563;-22.171875;-6.359375;
4.494065;192.70313;-22.453125;-6.671875;
4.504373;196.28125;-21.65625;-6.109375;
4.514105;196.51563;-20.671875;-5.046875;
4.524211;196.65625;-19.71875;-3.578125;
4.5344114;196.64063;-19.390625;-1.84375;
4.5443945;196.48438;-19.71875;-0.5;
4.554592;196.5;-20.515625;-0.734375;
4.564595;196.84375;-21.75;-2.046875;
4.574718;202.625;-22.640625;-3.75;
4.585468;209.04688;-23.015625;-6.0;
4.595018;215.23438;-22.71875;-7.40625;
4.607839;221.23438;-21.453125;-8.359375;
4.617499;227.76563;-20.015625;-9.40625;
4.627594;233.625;-19.0625;-10.15625;
4.637826;238.85938;-18.203125;-10.515625;
4.647781;243.03125;-18.03125;-10.984375;
4.657962;247.17188;-17.390625;-11.265625;
4.667953;247.5625;-17.328125;-11.796875;
4.678011;251.40625;-17.734375;-12.78125;
4.688133;251.70313;-18.625;-14.421875;
4.6990185;251.95313;-19.984375;-16.09375;
4.709277;252.20313;-21.421875;-17.59375;
4.719688;252.39063;-23.078125;-18.625;
4.7289925;252.48438;-25.390625;-19.8125;
4.739034;252.5;-27.328125;-20.21875;
4.7490907;252.4375;-29.328125;-20.4375;
4.75988;252.29688;-31.78125;-21.203125;
4.769334;252.03125;-34.59375;-20.609375;
4.779375;251.67188;-36.90625;-19.8125;
4.789487;251.29688;-38.03125;-18.71875;
4.7996087;250.90625;-39.625;-17.9375;
4.8096557;250.5625;-40.609375;-18.203125;
4.820569;250.20313;-42.515625;-18.71875;
4.830795;249.9375;-44.15625;-20.84375;
4.839939;249.79688;-44.671875;-22.875;
4.8505516;249.8125;-43.921875;-23.75;
4.860486;249.90625;-43.34375;-23.53125;
4.876142;250.10938;-41.90625;-21.96875;
4.8853908;250.42188;-40.71875;-21.65625;
4.894709;254.0625;-38.953125;-21.203125;
4.9048076;254.48438;-36.484375;-20.421875;
4.9147196;259.71875;-33.359375;-19.125;
4.924954;264.75;-29.609375;-17.296875;
4.935039;265.09375;-29.609375;-17.296875;
4.945111;269.625;-26.53125;-15.40625;
4.95529;273.42188;-24.3125;-13.0625;
4.9653068;273.75;-23.359375;-10.46875;
4.975429;274.1875;-21.75;-8.421875;
4.986732;281.42188;-15.75;-8.5625;
4.99714;285.90625;-13.359375;-9.84375;
5.007283;286.23438;-11.75;-10.546875;
5.0170302;286.46875;-11.75;-10.546875;
5.0271087;286.75;-10.015625;-10.125;
5.037182;287.10938;-8.03125;-9.046875;
5.0473075;290.95313;-6.0;-7.296875;
5.057427;291.23438;-5.09375;-5.296875;
5.067481;291.40625;-5.90625;-3.140625;
5.0776877;291.26563;-8.515625;-1.796875;
5.087814;286.75;-11.71875;-2.015625;
5.097882;280.23438;-15.859375;-4.03125;
5.1079197;273.71875;-19.71875;-8.390625;
5.118325;268.48438;-22.75;-12.171875;
5.128525;264.625;-25.21875;-15.890625;
5.1382327;264.29688;-27.0;-18.734375;
5.149377;263.85938;-28.78125;-20.109375;
5.159433;259.79688;-30.03125;-20.1875;
5.1695566;259.39063;-31.078125;-18.75;
5.1797266;255.23438;-31.625;-15.984375;
5.189958;254.84375;-31.4375;-12.203125;
5.199854;250.75;-30.25;-7.890625;
5.209866;250.35938;-29.21875;-4.0625;
5.2215867;245.84375;-28.78125;-0.890625;
5.231093;241.4375;-28.015625;2.546875;
5.240585;237.23438;-27.578125;5.234375;
5.250774;232.90625;-27.25;7.40625;
5.260759;228.75;-26.9375;8.953125;
5.271421;224.95313;-26.46875;10.265625;
5.28111;224.64063;-25.875;10.484375;
5.291133;224.39063;-25.78125;9.921875;
5.3011007;224.3125;-26.15625;8.078125;
5.311207;224.48438;-25.875;6.28125;
5.321148;224.82813;-26.3125;4.109375;
5.331546;229.34375;-26.0;1.765625;
5.3419237;229.71875;-26.484375;-0.28125;
5.3520722;230.14063;-26.65625;-2.09375;
5.361641;234.04688;-26.09375;-3.078125;
5.37172;234.375;-25.140625;-3.390625;
5.3817925;234.79688;-24.25;-4.140625;
5.3921046;238.40625;-24.25;-5.296875;
5.4019985;238.70313;-22.875;-4.5625;
5.412061;242.79688;-20.84375;-4.984375;
5.422979;246.70313;-19.125;-6.28125;
5.4330616;247.10938;-18.125;-7.578125;
5.4431257;251.4375;-16.984375;-8.796875;
5.4537096;251.78125;-16.5;-9.75;
5.464874;252.0625;-16.921875;-10.4375;
5.473365;252.14063;-18.453125;-10.53125;
5.483442;251.96875;-20.4375;-9.421875;
5.493673;251.67188;-21.203125;-8.171875;
5.5036387;251.32813;-20.84375;-6.5;
5.513711;251.03125;-19.625;-4.375;
5.5245867;250.92188;-17.671875;-2.796875;
5.534444;251.10938;-15.078125;-1.375;
5.5441027;255.20313;-12.71875;-1.375;
5.554163;255.46875;-12.09375;1.9375;
5.5665646;255.34375;-13.203125;4.65625;
5.5756936;248.28125;-15.921875;6.875;
5.5850987;236.8125;-20.015625;8.8125;
5.5951915;225.54688;-24.953125;9.5;
5.6071258;217.95313;-29.484375;8.875;
5.615622;217.60938;-32.421875;6.59375;
5.625958;217.73438;-31.71875;3.421875;
5.636187;223.65625;-28.390625;0.328125;
5.6474543;230.79688;-24.5;-1.3125;
5.656026;237.25;-21.328125;-1.9375;
5.666126;243.01563;-18.625;-1.875;
5.6762466;248.14063;-16.265625;-1.375;
5.686629;252.07813;-14.875;-0.8125;
5.69684;252.39063;-14.359375;-0.28125;
5.7064657;252.625;-14.421875;0.53125;
5.71665;252.78125;-14.828125;1.140625;
5.7267156;252.76563;-15.640625;1.9375;
5.73691;252.64063;-15.984375;2.609375;
5.7496676;252.32813;-16.921875;3.140625;
5.758005;248.65625;-18.171875;3.109375;
5.7681527;248.21875;-19.890625;2.71875;
5.778824;243.59375;-22.0;2.078125;
5.7892647;243.1875;-23.9375;1.125;
5.799317;239.35938;-26.03125;1.125;
5.8091927;239.14063;-27.640625;-1.484375;
5.81912;239.07813;-28.28125;-3.109375;
5.8291535;239.03125;-30.296875;-4.796875;
5.839236;239.15625;-29.96875;-5.71875;
5.8493876;239.35938;-30.515625;-7.0625;
5.8596077;239.65625;-31.46875;-9.265625;
5.869529;243.25;-31.625;-11.65625;
5.879634;243.64063;-31.203125;-13.328125;
5.890526;247.90625;-30.5;-14.703125;
5.899829;248.26563;-30.25;-15.453125;
5.9102197;248.67188;-29.703125;-15.375;
5.920681;252.78125;-28.640625;-15.375;
5.930527;256.35938;-26.71875;-15.546875;
5.940499;260.17188;-24.234375;-16.5;
5.9505424;263.89063;-21.8125;-17.765625;
5.961132;264.29688;-20.140625;-18.71875;
5.971098;268.0625;-19.078125;-18.71875;
5.98108;268.35938;-18.359375;-17.953125;
5.991815;268.6875;-17.96875;-16.1875;
6.00131;269.03125;-17.59375;-14.25;
6.011458;269.34375;-17.5625;-13.015625;
6.022061;269.70313;-16.65625;-12.78125;
6.0322037;273.84375;-14.28125;-12.8125;
6.041735;274.23438;-12.5;-12.828125;
6.051827;277.98438;-10.96875;-12.0625;
6.061928;278.35938;-9.390625;-10.515625;
6.071982;282.48438;-7.625;-8.171875;
