unit -> radians/second and measure the Angular speed around the X, Y and Z axis
Timestamp;x-axis;y-axis;z-axis;
1.456305;0.661103;-0.100794;-0.743494;
1.4656479;0.665390;-0.144261;-0.732424;
1.474935;0.676534;-0.180116;-0.714044;
1.4842329;0.687218;-0.199183;-0.698611;
1.4935609;0.702278;-0.204456;-0.681911;
1.5028679;0.729050;-0.214498;-0.649982;
1.512373;0.764695;-0.209386;-0.609425;
1.521528;0.796275;-0.188202;-0.574913;
1.5308149;0.813223;-0.177234;-0.554307;
1.540161;0.825159;-0.205659;-0.526134;
1.549503;0.841637;-0.233694;-0.486862;
1.558784;0.888351;-0.244618;-0.388580;
1.56809;0.974053;-0.225475;-0.019541;
1.5774239;0.867739;-0.163923;0.469211;
1.5867239;0.569714;-0.141766;0.809524;
1.5960789;0.333463;-0.290113;0.897016;
1.60541;0.141428;-0.525723;0.838816;
1.6146879;-0.060963;-0.696845;0.714626;
1.624034;-0.299793;-0.707447;0.640033;
1.633307;-0.582298;-0.527615;0.618507;
1.642653;-0.783702;-0.230347;0.576846;
1.651969;-0.859782;-0.047463;0.508450;
1.6614449;-0.882435;-0.003622;0.470421;
1.670626;-0.883986;-0.048559;0.464985;
1.679916;-0.886806;-0.099037;0.451405;
1.689298;-0.879796;-0.147724;0.451815;
1.698571;-0.860323;-0.206960;0.465844;
1.7078859;-0.836047;-0.273466;0.475648;
1.717217;-0.811478;-0.330918;0.481660;
1.726491;-0.785463;-0.390741;0.479968;
1.735794;-0.761897;-0.440061;0.475247;
1.7451869;-0.760393;-0.416879;0.498010;
1.754454;-0.675091;0.297498;0.675091;
1.763736;0.393631;0.916423;0.072268;
1.773069;0.452196;0.891889;0.007293;
1.782383;0.252446;0.962840;0.095971;
1.7917379;-0.141073;0.915738;0.376195;
1.801057;-0.598763;0.350282;0.720267;
1.810342;-0.652986;-0.121059;0.747632;
1.8196999;-0.602445;-0.298774;0.740131;
1.8290108;-0.571918;-0.338501;0.747213;
1.8382989;-0.536271;-0.314242;0.783368;
1.847616;-0.474614;-0.301215;0.827050;
1.857047;-0.329320;-0.307470;0.892754;
1.866253;-0.098184;-0.317253;0.943245;
1.8755559;0.160824;-0.296815;0.941295;
1.8848529;0.368098;-0.256535;0.893697;
1.894251;0.481982;-0.221218;0.847795;
1.903736;0.499135;-0.212789;0.839991;
1.912848;0.435278;-0.218007;0.873502;
1.922185;0.267700;-0.205923;0.941240;
1.9314759;0.054551;-0.164628;0.984846;
1.940749;-0.068840;-0.132465;0.988794;
1.9501289;-0.034155;-0.114989;0.992779;
1.9594289;0.119997;-0.105152;0.987190;
1.9687339;0.329431;-0.163419;0.929930;
1.978043;0.504729;-0.316246;0.803266;
1.987442;0.600103;-0.474472;0.644013;
1.9966869;0.657238;-0.558883;0.505656;
2.00598;0.652139;-0.618002;0.439076;
2.0153549;0.598141;-0.691719;0.404662;
2.024688;0.508068;-0.749937;0.423629;
2.03399;0.303432;-0.802901;0.513107;
2.043257;0.149540;-0.763653;0.628070;
2.052632;0.029795;-0.631658;0.774675;
2.061924;-0.059489;-0.547647;0.834592;
2.071217;0.037125;-0.542341;0.839338;
2.0805688;0.261507;-0.634476;0.727361;
2.089897;0.459747;-0.702859;0.542790;
2.099266;0.551191;-0.738075;0.389145;
2.108514;0.579489;-0.788404;0.206427;
2.11783;0.488974;-0.872291;0.003686;
2.1271448;0.336571;-0.931949;-0.134871;
2.136458;0.163192;-0.939935;-0.299818;
2.145768;0.096129;-0.861208;-0.499079;
2.1550908;0.107688;-0.665456;-0.738628;
2.164449;0.160478;-0.337998;-0.927364;
2.173738;0.263057;-0.137139;-0.954984;
2.183028;0.334685;-0.213182;-0.917899;
2.1923368;0.266050;-0.382852;-0.884670;
2.201685;-0.012025;-0.336693;-0.941538;
2.21098;-0.529033;0.069251;-0.845771;
2.2202828;-0.808359;0.310235;-0.500309;
2.229601;-0.904095;0.279325;-0.323404;
2.2389917;-0.940971;0.248736;-0.229572;
2.248255;-0.960674;0.233018;-0.151023;
2.257556;-0.972858;0.209998;-0.097197;
2.2668748;-0.987198;0.027991;-0.157023;
2.2763429;-0.460387;-0.736619;-0.495416;
2.28553;0.271856;-0.791439;-0.547466;
2.2948458;0.434613;-0.673534;-0.597882;
2.3041868;0.464304;-0.532053;-0.708054;
2.313498;0.390542;-0.264638;-0.881727;
2.32278;0.182307;0.156917;-0.970640;
2.332098;-0.069097;0.503799;-0.861053;
2.34143;-0.221272;0.630877;-0.743662;
2.350726;-0.334871;0.629940;-0.700741;
2.3600361;-0.400352;0.537874;-0.741896;
2.369573;-0.383493;0.333956;-0.861050;
2.37869;-0.299252;0.056566;-0.952496;
2.3880439;-0.284859;-0.181274;-0.941273;
2.397549;-0.371939;-0.298656;-0.878901;
2.406677;-0.497102;-0.322568;-0.805506;
2.415922;-0.606528;-0.329097;-0.723753;
2.42533;-0.647648;-0.352823;-0.675329;
2.4346209;-0.630747;-0.390939;-0.670317;
2.443908;-0.554782;-0.428290;-0.713291;
2.4532158;-0.410102;-0.494454;-0.766376;
2.462545;-0.204427;-0.569786;-0.795961;
2.4718661;-0.026256;-0.621398;-0.783055;
2.48115;0.140546;-0.617701;-0.773752;
2.490467;0.316901;-0.562388;-0.763737;
2.4998457;0.440847;-0.470694;-0.764265;
2.509157;0.513959;-0.355480;-0.780692;
2.5184371;0.546572;-0.230960;-0.804933;
2.5278668;0.560344;-0.140846;-0.816197;
2.537087;0.550691;-0.077215;-0.831130;
2.546387;0.554704;-0.052776;-0.830372;
2.555719;0.581930;-0.040249;-0.812242;
2.5650728;0.608453;-0.046087;-0.792251;
2.574349;0.644374;-0.011174;-0.764629;
2.58366;0.678140;0.054750;-0.732890;
2.5929778;0.720095;0.158579;-0.675512;
2.6022708;0.740792;0.253738;-0.621968;
2.6116688;0.768265;0.338318;-0.543424;
2.620967;0.829938;0.361557;-0.424829;
2.630252;0.908705;0.309569;-0.280041;
2.6397889;0.983764;0.165257;-0.069991;
2.649008;0.992982;0.095608;0.069609;
2.658221;0.978893;0.147690;0.141269;
2.667523;0.947136;0.260107;0.187821;
2.676815;0.883015;0.403481;0.239767;
2.686142;0.797315;0.540408;0.268790;
2.6954548;0.706664;0.623459;0.334553;
2.704825;0.614465;0.661731;0.429587;
2.71416;0.520070;0.647369;0.557172;
2.72343;0.379032;0.562254;0.734986;
2.7327328;0.220149;0.332210;0.917154;
2.7420428;0.017205;-0.020647;0.999639;
2.751392;-0.227369;-0.072458;0.971109;
2.760717;-0.410111;0.237030;0.880696;
2.770022;-0.450438;0.488067;0.747594;
2.7793179;-0.494363;0.588074;0.640136;
2.7886999;-0.595743;0.558558;0.577151;
2.7979798;-0.725861;0.429432;0.537321;
2.807269;-0.817620;0.272023;0.507446;
2.8165708;-0.862608;0.148968;0.483443;
2.8259199;-0.879609;0.019068;0.475315;
2.8352418;-0.854550;-0.114804;0.506523;
2.8445318;-0.786086;-0.246888;0.566670;
2.853848;-0.648510;-0.329596;0.686149;
2.8632529;-0.352211;-0.231011;0.906963;
2.8725069;0.267035;0.275547;0.923453;
2.881801;0.591576;0.643295;0.486014;
2.891125;0.614889;0.727045;0.305477;
2.9004748;0.583384;0.771887;0.252692;
2.9099467;0.501261;0.827478;0.253017;
2.919105;0.363967;0.891241;0.270586;
2.928453;0.137285;0.935512;0.325531;
2.937703;-0.124653;0.865679;0.484831;
2.9470158;-0.315932;0.689365;0.651892;
2.9563599;-0.436108;0.457443;0.774955;
2.9656692;-0.507143;0.165291;0.845864;
2.9749708;-0.466981;-0.141785;0.872826;
2.984291;-0.312075;-0.179154;0.933013;
2.9936209;-0.118188;-0.073420;0.990273;
3.002927;0.082318;-0.127735;0.988386;
3.0122309;0.262444;-0.252704;0.931270;
3.0216029;0.377131;-0.329860;0.865427;
3.030852;0.410335;-0.358775;0.838395;
3.0402079;0.417599;-0.403395;0.814176;
3.0495648;0.392382;-0.500349;0.771808;
3.0588589;0.316916;-0.608371;0.727633;
3.0681489;0.193865;-0.690866;0.696506;
3.077462;0.028537;-0.752668;0.657782;
3.086828;-0.107692;-0.793380;0.599125;
3.0961;-0.208785;-0.797296;0.566328;
3.105408;-0.330865;-0.787230;0.520383;
3.11485;-0.424959;-0.750904;0.505523;
3.12406;-0.467819;-0.731120;0.496598;
3.133354;-0.541773;-0.666170;0.512543;
3.142699;-0.585394;-0.577867;0.568668;
3.1522079;-0.471685;-0.552296;0.687374;
3.161583;-0.191276;-0.618067;0.762500;
3.1706579;-0.009914;-0.628801;0.777503;
3.179972;-0.033429;-0.607542;0.793584;
3.1892657;-0.176704;-0.632628;0.754028;
3.1986508;-0.251552;-0.752306;0.608898;
3.207923;-0.314141;-0.827933;0.464589;
3.217224;-0.298765;-0.891462;0.340640;
3.2265568;-0.248860;-0.938287;0.240178;
3.2358708;-0.188886;-0.966036;0.176340;
3.245166;-0.162753;-0.978678;0.125305;
3.254477;-0.165737;-0.983759;0.068921;
3.263906;-0.234980;-0.971702;0.024076;
3.2731268;-0.288099;-0.956345;-0.049013;
3.282441;-0.288644;-0.945708;-0.149399;
3.2917638;-0.167406;-0.950273;-0.262597;
3.30108;-0.028437;-0.947398;-0.318793;
3.3103738;0.067868;-0.941663;-0.329643;
3.319705;0.165958;-0.951552;-0.258858;
3.329017;0.256883;-0.944527;-0.204647;
3.3383627;0.349706;-0.917070;-0.191540;
3.3476598;0.395168;-0.889129;-0.230851;
3.3569689;0.131192;-0.926541;-0.352577;
3.366307;-0.773268;-0.556485;-0.303943;
3.375615;-0.959321;-0.269892;-0.082838;
3.384909;-0.988778;-0.149173;0.008063;
3.3942368;-0.995780;-0.055215;0.073303;
3.4036639;-0.997802;-0.031660;0.058214;
3.4131577;-0.950746;-0.275216;-0.142612;
3.422287;-0.439183;-0.759701;-0.479554;
3.431584;0.195430;-0.822311;-0.534427;
3.440868;0.502966;-0.692894;-0.516645;
3.4501858;0.672047;-0.524286;-0.522951;
3.459556;0.772355;-0.295451;-0.562295;
3.4688559;0.786161;0.027258;-0.617420;
3.478136;0.681800;0.372404;-0.629654;
3.487405;0.513936;0.610406;-0.602722;
3.4967108;0.354413;0.718499;-0.598456;
3.5060568;0.157816;0.743586;-0.649749;
3.515363;-0.115004;0.677301;-0.726661;
3.524848;-0.414360;0.557277;-0.719547;
3.5340059;-0.612013;0.412599;-0.674687;
3.543316;-0.694999;0.246502;-0.675435;
3.552653;-0.688240;0.136859;-0.712457;
3.5619488;-0.562385;0.123725;-0.817567;
3.571275;-0.292998;0.255942;-0.921220;
3.580581;-0.013934;0.460705;-0.887444;
3.5899708;0.028956;0.604767;-0.795876;
3.5992718;-0.104083;0.598062;-0.794663;
3.608651;-0.314834;0.448660;-0.836411;
3.6179218;-0.485724;0.209155;-0.848720;
3.6272619;-0.497750;-0.037240;-0.866521;
3.636653;-0.393698;-0.244731;-0.886063;
3.6459057;-0.272247;-0.355629;-0.894097;
3.6553347;-0.116736;-0.363941;-0.924078;
3.6646068;0.102974;-0.293079;-0.950527;
3.673832;0.259103;-0.158045;-0.952831;
3.68314;0.355946;-0.016602;-0.934359;
3.692544;0.401691;0.095899;-0.910740;
3.701721;0.419603;0.174448;-0.890787;
3.711093;0.464223;0.206447;-0.861323;
3.7205899;0.504210;0.231190;-0.832060;
3.7297437;0.544760;0.252172;-0.799778;
3.739045;0.580258;0.254408;-0.773678;
3.7483377;0.591993;0.284059;-0.754225;
3.757645;0.596447;0.298555;-0.745061;
3.7669387;0.644657;0.243944;-0.724506;
3.776306;0.765503;0.101656;-0.635352;
3.785605;0.875959;-0.013604;-0.482193;
3.795012;0.955819;-0.029916;-0.292430;
3.8041918;0.983514;0.095154;-0.153769;
3.813488;0.949534;0.312569;-0.026188;
3.822836;0.823809;0.562763;0.068099;
3.832133;0.668885;0.722225;0.176022;
3.8415008;0.440652;0.795844;0.415281;
3.850831;-0.084851;0.600016;0.795476;
3.860134;-0.557414;0.105086;0.823557;
3.86948;-0.719520;-0.149140;0.678269;
3.8787358;-0.775044;-0.225117;0.590448;
3.8880517;-0.820175;-0.197514;0.536937;
3.897395;-0.862385;-0.029260;0.505407;
3.9066849;-0.878102;0.198963;0.435145;
3.915995;-0.892186;0.322298;0.316431;
3.925314;-0.913734;0.330697;0.236070;
3.934627;-0.939275;0.265805;0.217049;
3.943982;-0.951199;0.189695;0.243387;
3.9533408;-0.945469;0.127723;0.299626;
3.9626098;-0.923520;0.034386;0.382007;
3.9718997;-0.868057;-0.127655;0.479772;
3.981209;-0.724846;-0.336706;0.601022;
3.990558;-0.463183;-0.457535;0.759028;
3.999855;0.055930;-0.334463;0.940748;
4.009175;0.675783;0.213730;0.705434;
4.0185046;0.759006;0.578639;0.298475;
4.027813;0.660073;0.742398;0.114667;
4.037118;0.496506;0.864363;0.079736;
4.0464296;0.231540;0.965098;0.122375;
4.0557737;-0.175464;0.951984;0.250876;
4.065099;-0.541747;0.721183;0.431747;
4.074405;-0.698622;0.448140;0.557761;
4.083735;-0.729523;0.278808;0.624549;
4.093257;-0.731985;0.169406;0.659924;
4.102377;-0.722511;0.110319;0.682501;
4.1116967;-0.695726;0.098313;0.711547;
4.120985;-0.657319;0.089444;0.748286;
4.130281;-0.608341;0.079488;0.789685;
4.139616;-0.569330;0.061549;0.819802;
4.148944;-0.544855;0.052966;0.836856;
4.158238;-0.531553;0.050964;0.845490;
4.167552;-0.511163;0.091320;0.854619;
4.176927;-0.497141;0.183228;0.848103;
4.186221;-0.478164;0.347610;0.806552;
4.195522;-0.463425;0.558366;0.688088;
4.204859;-0.399333;0.785623;0.472578;
4.214189;-0.309850;0.925008;0.219894;
4.22353;-0.242714;0.970093;-0.003053;
4.2327957;-0.170409;0.971984;-0.161888;
4.242109;-0.113052;0.959779;-0.256990;
4.251418;-0.033690;0.933330;-0.357434;
4.2608266;0.019762;0.901218;-0.432915;
4.270176;0.050488;0.869038;-0.492163;
4.279431;0.059521;0.827024;-0.559007;
4.288696;0.076282;0.769726;-0.633800;
4.298062;0.100107;0.684016;-0.722565;
4.3073497;0.132924;0.572188;-0.809279;
4.31667;0.149198;0.444987;-0.883021;
4.3260317;0.140146;0.291183;-0.946346;
4.3353295;0.122118;0.153686;-0.980545;
4.344817;0.094521;0.062925;-0.993532;
4.3541045;0.072256;0.033329;-0.996829;
4.363292;0.070080;0.046720;-0.996447;
4.3726206;0.099991;0.079025;-0.991845;
4.3819046;0.143931;0.102621;-0.984252;
4.391258;0.188922;0.101664;-0.976715;
4.400515;0.245362;0.064538;-0.967281;
4.409862;0.322863;-0.024342;-0.946133;
4.4191475;0.415295;-0.181085;-0.891481;
4.428464;0.474996;-0.341542;-0.811004;
4.437877;0.494666;-0.441414;-0.748638;
4.4470987;0.495937;-0.488007;-0.718259;
4.4563923;0.488781;-0.506818;-0.710091;
4.4657407;0.472805;-0.506520;-0.721036;
4.4750857;0.445607;-0.502067;-0.741190;
4.484659;0.416861;-0.507152;-0.754337;
4.493678;0.402510;-0.519305;-0.753862;
4.503048;0.414708;-0.537399;-0.734316;
4.512301;0.445897;-0.555353;-0.701968;
4.521603;0.474674;-0.558625;-0.680163;
4.5310087;0.483224;-0.550104;-0.681087;
4.540251;0.465132;-0.527923;-0.710598;
4.549566;0.427620;-0.492389;-0.758086;
4.559023;0.389929;-0.450305;-0.803232;
4.568207;0.362472;-0.415117;-0.834441;
4.577489;0.343137;-0.388475;-0.855187;
4.586896;0.324934;-0.374896;-0.868257;
4.596377;0.310347;-0.378054;-0.872215;
4.6054726;0.291810;-0.402191;-0.867807;
4.614823;0.279697;-0.444109;-0.851197;
4.624148;0.286149;-0.491153;-0.822732;
4.6334457;0.303693;-0.535953;-0.787734;
4.642769;0.328864;-0.568846;-0.753832;
4.6520686;0.359500;-0.591696;-0.721565;
4.661364;0.393314;-0.605937;-0.691480;
4.670661;0.417817;-0.613039;-0.670531;
4.6799936;0.433095;-0.615176;-0.658777;
4.689316;0.439724;-0.617876;-0.651822;
4.69864;0.442870;-0.617109;-0.650417;
4.708007;0.450188;-0.610815;-0.651334;
4.7172728;0.456730;-0.603330;-0.653751;
4.726599;0.463122;-0.598886;-0.653341;
4.7359023;0.462447;-0.606930;-0.646358;
4.745213;0.447109;-0.624122;-0.640753;
4.755136;0.427109;-0.642031;-0.636690;
4.763867;0.403956;-0.655947;-0.637615;
4.7731776;0.382050;-0.658166;-0.648734;
4.7824745;0.376168;-0.646416;-0.663810;
4.791796;0.390331;-0.614734;-0.685379;
4.8011193;0.434623;-0.565582;-0.700871;
4.8104057;0.469635;-0.517370;-0.715382;
4.819781;0.482864;-0.435049;-0.759983;
4.829169;0.485167;-0.379577;-0.787740;
4.838408;0.495445;-0.402452;-0.769784;
4.847706;0.462163;-0.424349;-0.778674;
4.857255;0.381360;-0.516071;-0.766965;
4.8663697;0.231323;-0.717564;-0.656957;
4.875782;0.038844;-0.856179;-0.515218;
4.885022;-0.314786;-0.899494;-0.303018;
4.894314;-0.748426;-0.630983;0.204249;
4.9036055;-0.815764;-0.319568;0.482084;
4.912921;-0.805910;-0.206550;0.554839;
4.9222703;-0.810946;-0.165963;0.561092;
4.931563;-0.810001;-0.167301;0.562057;
4.940853;-0.799113;-0.189913;0.570396;
4.9502625;-0.787025;-0.210196;0.580008;
4.9595447;-0.787592;-0.202869;0.581845;
4.968818;-0.804759;-0.137863;0.577370;
4.97818;-0.825946;-0.008031;0.563692;
4.9874873;-0.816473;0.159329;0.554965;
4.9967904;-0.768210;0.324672;0.551762;
5.006109;-0.706776;0.432895;0.559526;
5.015513;-0.653312;0.461503;0.600165;
5.024778;-0.603829;0.422074;0.676198;
5.034073;-0.523804;0.319199;0.789773;
5.043416;-0.398292;0.142471;0.906126;
5.0527067;-0.228825;-0.097391;0.968584;
5.0620275;-0.049629;-0.318522;0.946615;
5.0713367;0.164043;-0.410779;0.896856;
5.0808015;0.793393;-0.030911;0.607925;
5.089994;0.663493;0.695310;-0.276262;
5.09926;0.447662;0.818513;-0.360050;
5.108647;0.355296;0.882973;-0.306796;
5.117952;0.281463;0.929059;-0.240057;
5.127284;0.217349;0.963684;-0.155154;
5.1367836;0.137687;0.989537;-0.043114;
5.145895;0.022014;0.993930;0.107794;
5.1551642;-0.139053;0.937086;0.320210;
5.164498;-0.336344;0.772271;0.538954;
5.1737986;-0.487118;0.544474;0.682835;
5.1831365;-0.566951;0.362489;0.739708;
5.192453;-0.591825;0.253201;0.765266;
5.201768;-0.591775;0.199514;0.781022;
5.211053;-0.576665;0.170313;0.799031;
5.22039;-0.557936;0.151050;0.816022;
5.229819;-0.526626;0.144967;0.837646;
5.2390356;-0.506249;0.137427;0.851367;
5.248363;-0.489578;0.143449;0.860079;
5.25765;-0.475484;0.154108;0.866121;
5.2670207;-0.449934;0.174375;0.875872;
5.27633;-0.408209;0.235687;0.881939;
5.285621;-0.378691;0.362722;0.851485;
5.29492;-0.343873;0.550060;0.761042;
5.304241;-0.320960;0.705792;0.631540;
5.313581;-0.323382;0.811661;0.486447;
5.3228917;-0.306528;0.887698;0.343559;
5.332288;-0.288371;0.937732;0.193651;
5.3415437;-0.240040;0.964162;0.113019;
5.350833;-0.170726;0.978212;0.118124;
5.360151;-0.057582;0.980491;0.187941;
5.3694835;0.053950;0.971820;0.229467;
5.378772;0.062918;0.971882;0.226906;
5.388143;0.014996;0.977728;0.209342;
5.397425;-0.030783;0.978570;0.203599;
5.406729;-0.069215;0.982276;0.174191;
5.41604;-0.211923;0.976930;0.026404;
5.425438;-0.417668;0.877183;-0.236863;
5.434691;-0.490536;0.699409;-0.519810;
5.4440045;-0.514077;0.450504;-0.729911;
5.453346;-0.464570;0.153590;-0.872115;
5.462683;-0.335262;-0.198281;-0.921023;
5.471955;-0.171788;-0.545302;-0.820448;
5.4812617;-0.126880;-0.770992;-0.624078;
5.490713;-0.238088;-0.853022;-0.464400;
5.499907;-0.438618;-0.802285;-0.404912;
5.509223;-0.620814;-0.685141;-0.381015;
5.518527;-0.693003;-0.596008;-0.405612;
5.527868;-0.678084;-0.568101;-0.466330;
5.537152;-0.601383;-0.582740;-0.546583;
5.546505;-0.441123;-0.619371;-0.649454;
5.555823;-0.187622;-0.628494;-0.754846;
5.565172;0.102303;-0.561793;-0.820928;
5.574482;0.323436;-0.421026;-0.847424;
5.58375;0.446310;-0.254918;-0.857802;
5.593083;0.468712;-0.074370;-0.880215;
5.602398;0.404883;0.120574;-0.906384;
5.6117234;0.270565;0.310992;-0.911086;
