unit -> SI (lux) 
Timestamp;lux;
221.82762;10.0;
222.90765;10.0;
384.97766;10.0;
385.05762;10.0;
559.0176;10.0;
559.1076;10.0;
609.9076;10.0;
609.9877;10.0;
610.5676;10.0;
611.81775;10.0;
694.90784;10.0;
695.2377;10.0;
712.6777;10.0;
712.76764;10.0;
712.84766;10.0;
713.6776;10.0;
713.7576;10.0;
713.9276;10.0;
714.83765;10.0;
714.9276;10.0;
715.0081;10.0;
715.0876;10.0;
727.7977;10.0;
727.8776;10.0;
727.9577;10.0;
728.0479;10.0;
730.8677;10.0;
730.94763;10.0;
731.94763;10.0;
732.1977;10.0;
733.1876;10.0;
733.5276;10.0;
734.35785;10.0;
734.76764;10.0;
736.6777;10.0;
736.7576;10.0;
736.9277;10.0;
737.09766;10.0;
737.8377;10.0;
737.9276;10.0;
742.40765;10.0;
742.4876;10.0;
747.8877;10.0;
747.9776;10.0;
748.13806;10.0;
748.22766;10.0;
748.46765;10.0;
748.63806;10.0;
749.21765;10.0;
749.31165;10.0;
749.38763;10.0;
749.63763;10.0;
749.8876;10.0;
750.7976;10.0;
751.04767;10.0;
751.95764;10.0;
752.2077;10.0;
753.1176;10.0;
753.20764;10.0;
753.28766;10.0;
754.3676;10.0;
754.44763;10.0;
755.52765;10.0;
755.6176;10.0;
786.6676;10.0;
786.7578;10.0;
787.6676;10.0;
788.0876;10.0;
788.9176;10.0;
789.32764;10.0;
790.07764;10.0;
790.4076;10.0;
820.3076;10.0;
820.3877;10.0;
820.5576;10.0;
820.9678;10.0;
821.0576;10.0;
821.5576;10.0;
821.6377;10.0;
821.7976;10.0;
821.88776;10.0;
822.30084;10.0;
822.3876;10.0;
822.6376;10.0;
822.8776;10.0;
822.96765;10.0;
823.8776;10.0;
824.0476;10.0;
824.2976;10.0;
825.0376;10.0;
825.1276;10.0;
825.3777;10.0;
825.45764;10.0;
826.2076;10.0;
826.28754;10.0;
826.36755;10.0;
826.45764;10.0;
827.44763;10.0;
827.6177;10.0;
828.608;10.0;
828.7776;10.0;
842.89764;10.0;
842.97766;10.0;
843.0577;10.0;
843.14777;10.0;
844.05817;10.0;
844.3084;10.0;
