Timestamp;Time;Longitude;Latitude;Altitude;Accuracy;Speed (m/s);Speed (km/h);Speed (mph);Speed (kts);
0.0;20:15:44;145.06021197885275;-37.988921594806015;5.399993896484375;10.0;0.0;0.0;0.0;0.0;
1.0;20:15:44;145.06021197885275;-37.988921594806015;5.399993896484375;5.0;0.0;0.0;0.0;0.0;
2.0;20:15:45;145.06021197885275;-37.988921594806015;5.399993896484375;5.0;0.0;0.0;0.0;0.0;
3.0000002;20:15:47;145.06021197885275;-37.988921594806015;5.399993896484375;5.0;0.0;0.0;0.0;0.0;
4.0;20:15:48;145.06021197885275;-37.988921594806015;5.399993896484375;5.0;0.0;0.0;0.0;0.0;
5.0;20:15:49;145.06021197885275;-37.988921594806015;5.399993896484375;5.0;0.0;0.0;0.0;0.0;
6.0000005;20:15:50;145.06021197885275;-37.988921594806015;5.399993896484375;5.0;0.0;0.0;0.0;0.0;
7.0000005;20:15:51;145.06040543317795;-37.988871512934566;8.899993896484375;5.0;2.5645502;9.23238;5.7367444;4.9850755;
8.0;20:15:52;145.06041574291885;-37.98886111937463;9.399993896484375;5.0;1.56375;5.6295;3.498015;3.03968;
9.0;20:15:53;145.06042940542102;-37.98884951043874;9.79998779296875;10.0;1.06335;3.8280597;2.37865;2.0669823;
10.0;20:15:54;145.0603944528848;-37.988853910937905;9.79998779296875;10.0;5.56695;20.04102;12.452932;10.8212595;
11.000001;20:15:55;145.06030149757862;-37.98884091898799;9.79998779296875;10.0;8.2566;29.72376;18.469519;16.049511;
12.000001;20:15:55;145.0601798761636;-37.988817491568625;9.5;10.0;10.32075;37.1547;23.086899;20.061888;
13.000001;20:15:57;145.06004710681736;-37.98879490233958;9.100006103515625;10.0;11.321549;40.757576;25.325626;22.00728;
14.000001;20:15:58;145.05992942489684;-37.988766613416374;8.29998779296875;10.0;11.1339;40.08204;24.905865;21.642519;
15.000001;20:15:59;145.0598349608481;-37.98873811494559;6.899993896484375;10.0;10.07055;36.25398;22.527216;19.575539;
16.0;20:15:59;145.05978207103908;-37.988724703900516;5.5;15.0;8.06895;29.048218;18.049755;15.684748;
17.0;20:16:00;145.05977586843073;-37.9887021984905;4.399993896484375;15.0;5.6295;20.2662;12.592853;10.942847;
18.0;20:16:02;145.0598262436688;-37.988695367239416;3.70001220703125;15.0;2.6271;9.45756;5.8766646;5.1066623;
19.0;20:16:03;145.05988634191453;-37.98871343024075;2.79998779296875;15.0;1.18845;4.27842;2.6584911;2.3101566;
