unit -> angles in degrees;
Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West;Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis;Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis;
1.492044;89.25;21.953125;67.25;
1.50213;88.8125;25.171875;64.4375;
1.512198;79.84375;29.390625;60.421875;
1.522274;67.65625;34.5625;55.359375;
1.532355;53.171875;40.046875;49.921875;
1.542459;37.6875;45.46875;44.515625;
1.5525789;23.109375;50.359375;39.625;
1.562636;10.453125;54.34375;35.59375;
1.5727079;1.234375;57.03125;32.921875;
1.5828829;355.45313;58.578125;31.390625;
1.5929369;355.14063;58.8125;31.171875;
1.6029919;355.0625;57.65625;32.328125;
1.613053;355.34375;55.484375;34.484375;
1.6233959;1.9375;51.734375;38.21875;
1.634764;10.953125;47.59375;42.359375;
1.6443839;17.203125;45.890625;43.859375;
1.6544569;22.796875;43.578125;45.625;
1.6646509;28.8125;41.515625;47.4375;
1.6749419;33.59375;40.703125;48.15625;
1.6847029;33.96875;40.671875;48.125;
1.6947839;34.390625;40.578125;48.21875;
1.704899;38.484375;40.640625;48.25;
1.7151389;38.8125;40.890625;48.0;
1.725163;42.53125;40.9375;48.3125;
1.73527;42.84375;41.0625;48.3125;
1.7452729;43.234375;41.09375;48.34375;
1.755356;47.984375;40.609375;48.8125;
1.7654489;52.78125;39.609375;49.765625;
1.77559;56.828125;39.109375;50.265625;
1.7856718;57.0625;39.6875;49.78125;
1.795726;57.125;40.890625;48.625;
1.806477;57.015625;42.34375;47.109375;
1.816065;56.828125;43.03125;46.109375;
1.8266809;56.671875;43.3125;45.265625;
1.8361119;56.484375;43.53125;44.15625;
1.846203;56.375;43.28125;42.921875;
1.856288;56.546875;42.46875;41.90625;
1.866801;61.75;41.65625;40.796875;
1.876928;61.90625;42.046875;39.6875;
1.8869839;61.609375;42.859375;39.90625;
1.897044;61.171875;43.71875;40.984375;
1.907165;60.953125;43.578125;43.3125;
1.917719;61.046875;42.140625;46.359375;
1.9277159;64.75;39.859375;49.65625;
1.938029;68.390625;37.8125;52.140625;
1.9481119;68.734375;143.73438;53.703125;
1.9581048;69.015625;144.17188;53.96875;
1.9680349;69.109375;143.89063;53.5;
1.9780469;68.984375;143.09375;52.609375;
1.989641;65.125;141.3125;50.765625;
1.99953;57.59375;137.48438;47.015625;
2.009259;49.515625;134.875;44.375;
2.019371;40.21875;131.67188;41.0;
2.030257;28.734375;127.0625;36.5625;
2.03951;16.3125;122.5625;32.328125;
2.049588;4.265625;118.9375;28.921875;
2.059719;353.29688;63.359375;26.5;
2.069825;343.98438;63.8125;25.375;
2.080366;333.9375;64.671875;22.8125;
2.089981;327.53125;60.921875;24.734375;
2.1000679;323.75;56.953125;27.4375;
2.110147;323.34375;54.96875;28.40625;
2.120283;317.40625;53.953125;27.890625;
2.13043;312.70313;53.796875;27.25;
2.140485;312.375;54.09375;27.125;
2.1527941;312.1875;53.875;28.15625;
2.162615;312.32813;54.0;29.796875;
2.1726139;317.8125;52.46875;33.265625;
2.1827178;329.98438;50.5;38.09375;
2.1997597;345.5625;47.421875;42.515625;
2.2093718;358.85938;135.45313;45.390625;
2.219756;9.046875;137.79688;47.578125;
2.2301629;17.0625;139.95313;49.703125;
2.2395859;22.640625;141.23438;51.078125;
2.2502887;27.265625;143.0625;53.0625;
2.2603478;31.328125;34.875;55.0;
2.270484;37.515625;32.25;57.203125;
2.280614;49.34375;28.765625;60.28125;
2.291499;62.65625;26.1875;62.953125;
2.3012547;74.40625;23.78125;65.71875;
2.3113117;83.703125;21.484375;68.390625;
2.3212547;89.71875;160.17188;70.171875;
2.331362;94.328125;161.8125;71.671875;
2.3414779;98.140625;163.14063;72.875;
2.3514988;102.015625;164.25;74.109375;
2.3617468;102.359375;15.859375;74.140625;
2.3723361;106.140625;15.90625;73.953125;
2.381971;110.359375;15.046875;74.328125;
2.3922439;115.890625;13.765625;74.59375;
2.402036;121.859375;12.546875;74.359375;
2.412135;127.515625;11.46875;73.921875;
2.4222248;133.01563;10.03125;73.765625;
2.4322338;138.51563;8.421875;73.5625;
2.4423199;142.34375;8.109375;72.875;
2.4524531;142.45313;9.4375;71.578125;
2.462574;142.40625;11.328125;69.671875;
2.4728298;142.32813;12.546875;67.921875;
2.482708;142.40625;12.8125;66.671875;
2.4979298;146.75;12.375;65.1875;
2.5078158;152.73438;11.71875;64.15625;
2.522409;164.15625;10.15625;61.921875;
2.531717;174.09375;8.34375;60.859375;
2.541804;180.57813;6.703125;60.5625;
2.551886;185.42188;5.828125;60.125;
2.5619688;185.8125;5.203125;59.921875;
2.5721018;186.21875;4.875;60.15625;
2.5821948;186.40625;5.515625;61.140625;
2.593657;186.03125;7.234375;62.671875;
2.6032598;176.17188;9.15625;63.953125;
2.6131098;159.01563;10.546875;65.140625;
2.623235;132.48438;12.140625;66.0;
2.633327;101.875;13.875;65.625;
2.643383;72.84375;15.265625;64.734375;
2.6534457;47.46875;16.6875;63.5625;
2.663609;27.53125;16.6875;62.765625;
2.6737971;14.1875;15.90625;62.734375;
2.683834;4.90625;16.15625;62.4375;
2.693874;357.92188;16.328125;62.21875;
2.7038498;350.35938;16.71875;61.296875;
2.714058;342.04688;19.515625;58.296875;
2.724403;333.09375;21.421875;54.9375;
2.738093;321.4375;18.125;53.390625;
2.7480068;312.0;15.875;52.90625;
2.758038;311.625;18.21875;51.296875;
2.7680798;311.5;21.484375;49.359375;
2.7781448;311.78125;23.296875;50.5;
2.7885618;317.35938;23.65625;52.890625;
2.79864;317.70313;22.078125;53.71875;
2.8091168;317.5;20.671875;50.96875;
2.819119;317.21875;22.234375;48.84375;
2.829129;317.17188;23.90625;49.015625;
2.839114;317.29688;24.34375;49.671875;
2.849084;317.5;24.4375;50.1875;
2.8590777;317.75;24.4375;50.046875;
2.8691258;318.15625;26.203125;49.96875;
2.879207;322.51563;28.140625;49.96875;
2.890081;322.92188;28.65625;50.6875;
2.899662;326.84375;28.8125;51.328125;
2.910302;327.07813;30.96875;49.890625;
2.919723;327.20313;32.84375;47.953125;
2.929796;327.23438;32.828125;46.8125;
2.939888;327.3125;33.984375;46.390625;
2.95;327.45313;34.5;46.5625;
2.96006;327.59375;34.828125;46.3125;
2.9701228;327.75;35.875;45.59375;
2.9803038;327.95313;35.5;45.875;
2.990335;328.23438;35.0;46.59375;
3.0004227;332.8125;32.953125;50.265625;
3.0104938;337.42188;30.671875;53.53125;
3.0206618;337.75;30.671875;53.53125;
3.0308647;342.07813;29.421875;55.6875;
3.0408978;345.65625;28.765625;57.359375;
3.05097;346.04688;28.453125;58.484375;
3.0609767;350.6875;27.515625;60.234375;
3.0710618;354.35938;25.875;61.796875;
3.0819178;354.76563;23.609375;63.515625;
3.091502;358.65625;21.71875;64.46875;
3.102019;359.0625;19.515625;65.671875;
3.1114988;5.125;15.984375;68.875;
3.121549;11.609375;13.953125;72.484375;
3.131732;18.1875;11.3125;75.84375;
3.141795;24.6875;8.96875;78.5625;
3.1518278;30.578125;5.65625;79.640625;
3.161921;34.9375;1.734375;75.78125;
3.171975;35.125;-1.734375;68.953125;
3.182127;35.296875;-4.703125;63.96875;
3.1921809;35.609375;-7.34375;61.09375;
3.20224;42.421875;-8.984375;60.953125;
3.212343;48.703125;-9.453125;61.609375;
3.222456;54.125;-10.09375;61.203125;
3.232921;58.703125;-10.609375;60.578125;
3.245815;59.125;-11.0625;59.234375;
3.2602768;67.5625;-13.203125;57.984375;
3.270356;71.515625;-12.0625;59.8125;
3.2804008;75.734375;-12.609375;60.5625;
3.2905269;80.65625;-13.4375;61.296875;
3.3033679;73.25;-5.484375;67.203125;
3.3128839;65.125;-1.484375;68.296875;
3.3227677;60.890625;-2.046875;66.1875;
3.33291;60.78125;-4.25;63.359375;
3.3429828;65.234375;-8.703125;60.09375;
3.3530617;73.40625;-11.203125;63.453125;
3.363129;81.234375;-14.078125;59.140625;
3.373358;92.671875;-17.921875;53.90625;
3.383341;115.90625;-21.546875;44.5625;
3.39342;168.1875;-23.515625;34.46875;
3.403539;202.26563;-23.390625;31.53125;
3.413641;227.3125;-22.8125;26.765625;
3.4236238;245.26563;-21.84375;20.875;
3.4337509;258.82813;-19.15625;19.15625;
3.444289;272.42188;-14.328125;20.796875;
3.453909;286.73438;-10.125;23.296875;
3.4639869;300.85938;-6.171875;25.015625;
3.4740999;313.42188;-3.359375;26.8125;
3.4855049;323.64063;-2.15625;28.453125;
3.4952278;334.17188;-1.234375;31.0;
3.5052118;346.10938;-0.28125;34.5625;
3.5152907;358.42188;0.390625;38.109375;
3.525323;9.609375;-0.25;40.765625;
3.535429;18.703125;-0.875;42.1875;
3.5455098;26.828125;-0.984375;44.5625;
3.555589;33.609375;-0.953125;46.4375;
3.5656528;37.421875;1.265625;48.765625;
3.5757709;37.65625;-0.78125;46.0;
3.585882;41.53125;-0.734375;48.03125;
3.595937;41.765625;1.515625;50.453125;
3.6059968;41.84375;4.8125;52.703125;
3.616165;41.828125;7.15625;54.484375;
3.626227;41.65625;10.03125;55.78125;
3.636378;41.359375;12.125;56.359375;
3.648496;41.0;13.40625;56.5;
3.658892;37.40625;15.25;57.015625;
3.6683838;36.96875;18.234375;56.703125;
3.6784859;31.421875;21.328125;55.265625;
3.688526;27.390625;22.6875;54.578125;
3.6991959;27.03125;23.515625;54.234375;
3.709122;23.046875;25.515625;53.4375;
3.7190888;22.65625;27.625;53.234375;
3.729091;18.46875;30.53125;52.671875;
3.7390828;14.796875;33.796875;51.515625;
3.749593;14.359375;36.015625;50.234375;
3.7593658;9.90625;38.171875;48.640625;
3.769464;6.03125;39.578125;47.40625;
3.7795358;2.328125;40.1875;46.453125;
3.7895217;1.953125;39.828125;46.375;
3.7995849;358.26563;38.453125;47.109375;
3.8096979;357.90625;37.09375;47.84375;
3.821452;357.73438;34.15625;50.140625;
3.830796;357.85938;29.6875;54.3125;
3.840899;2.484375;24.828125;58.984375;
3.851032;8.359375;21.390625;62.21875;
3.8610427;33.921875;13.40625;69.3125;
3.871091;78.921875;5.34375;77.265625;
3.881311;108.59375;0.671875;83.765625;
3.891378;123.953125;-0.078125;88.1875;
3.9013948;128.0;176.57813;86.5;
3.9115717;133.4375;176.57813;86.5;
3.9235058;109.859375;162.29688;71.515625;
3.9339318;80.5625;154.23438;63.234375;
3.9438667;50.96875;147.3125;56.5;
3.954541;24.140625;142.3125;51.96875;
3.96484;1.203125;139.95313;49.953125;
3.974469;339.39063;40.34375;49.359375;
3.9843469;318.32813;39.140625;49.296875;
3.994475;299.75;37.265625;49.03125;
4.004581;285.9375;35.3125;48.765625;
4.014668;278.125;34.5625;48.421875;
4.024747;277.73438;33.953125;49.1875;
4.037811;277.65625;34.15625;49.96875;
4.048361;277.9375;34.640625;50.765625;
4.0585766;283.26563;34.859375;51.6875;
4.068678;289.14063;35.765625;51.6875;
4.079144;294.32813;37.1875;50.84375;
4.0894938;294.70313;38.375;49.59375;
4.099119;295.04688;40.265625;47.78125;
4.109784;295.45313;42.0625;46.3125;
4.119422;295.82813;42.9375;45.5625;
4.129503;296.125;44.375;44.25;
4.139648;296.29688;45.953125;42.65625;
4.14971;296.42188;47.65625;41.234375;
4.159778;296.5625;48.65625;40.65625;
4.169856;296.75;49.125;40.59375;
4.179934;296.95313;49.375;40.515625;
4.190157;297.125;49.3125;40.671875;
4.200171;297.17188;49.5625;40.421875;
4.210216;297.07813;48.96875;40.96875;
4.220296;296.82813;47.421875;42.21875;
4.2304482;296.53125;46.65625;42.921875;
4.243641;296.21875;46.15625;43.546875;
4.2530537;295.89063;46.4375;43.40625;
4.264055;295.51563;48.296875;41.6875;
4.27337;295.14063;48.046875;41.953125;
4.2835727;294.76563;132.375;42.359375;
4.293664;294.39063;131.4375;41.28125;
4.303641;293.98438;130.42188;40.0625;
4.3138337;293.59375;130.20313;39.484375;
4.32408;293.21875;130.32813;39.1875;
4.333985;292.90625;130.5625;38.859375;
4.3445277;292.64063;131.14063;39.046875;
4.354538;292.40625;132.17188;39.96875;
4.364348;292.15625;133.03125;41.203125;
4.3743896;288.59375;132.8125;42.0625;
4.389123;288.23438;134.26563;44.109375;
4.3984323;287.84375;133.92188;43.8125;
4.4086084;283.98438;134.09375;44.09375;
4.419139;283.625;46.015625;43.921875;
4.429126;283.20313;45.734375;43.921875;
4.439174;279.03125;45.140625;43.953125;
4.449152;278.67188;43.46875;44.59375;
4.4591517;278.23438;41.375;45.34375;
4.4692197;274.0;38.75;46.046875;
4.479327;273.65625;35.796875;47.0625;
4.489393;273.26563;32.578125;48.796875;
4.499743;272.85938;29.78125;50.984375;
4.5107555;272.45313;27.890625;53.390625;
4.520127;272.10938;27.703125;54.796875;
4.531109;271.75;25.53125;57.828125;
4.540462;271.32813;23.453125;60.359375;
4.55059;267.57813;22.71875;61.390625;
4.5683956;267.3125;23.453125;60.59375;
4.5786796;266.95313;23.109375;60.140625;
4.588266;263.34375;22.71875;59.9375;
4.598231;262.98438;22.265625;59.828125;
4.608322;262.54688;21.9375;59.296875;
4.618421;257.98438;21.1875;58.96875;
4.628639;254.32813;20.125;59.0625;
4.639144;253.96875;19.59375;59.0625;
4.649152;250.1875;18.984375;59.421875;
4.65914;249.82813;18.484375;59.765625;
4.669104;249.39063;18.484375;59.765625;
4.679111;245.60938;18.828125;59.609375;
4.689131;245.29688;19.1875;59.625;
4.699202;245.0;19.890625;59.234375;
4.70923;244.70313;20.84375;59.546875;
4.719352;244.5;22.46875;59.5;
4.729417;244.29688;23.484375;60.0625;
4.739526;244.01563;24.015625;61.296875;
4.750395;243.67188;24.46875;61.984375;
4.7600126;238.6875;24.3125;63.28125;
4.7703657;231.39063;24.1875;64.46875;
4.7799487;218.5;23.78125;65.5;
4.790054;201.625;23.421875;66.140625;
4.8001237;182.73438;23.03125;66.65625;
4.810198;170.85938;22.484375;67.125;
4.82029;162.21875;22.046875;67.484375;
4.830427;154.15625;21.1875;68.390625;
4.840687;147.375;20.3125;69.3125;
4.850762;142.5;19.453125;70.203125;
4.860827;142.10938;18.6875;70.984375;
4.8709235;141.78125;17.9375;71.640625;
4.881011;136.96875;18.265625;71.328125;
4.8911505;130.89063;19.28125;70.375;
4.9012227;121.3125;21.5625;68.125;
4.911655;109.171875;24.28125;65.328125;
4.927078;84.5625;29.265625;60.1875;
4.937175;65.375;31.203125;58.359375;
4.947227;54.796875;32.15625;57.59375;
4.957743;54.390625;32.015625;57.90625;
4.967751;54.375;31.234375;58.765625;
4.977778;54.6875;149.84375;59.828125;
4.988444;58.25;150.4375;60.328125;
4.998013;58.234375;149.67188;59.390625;
5.008049;54.484375;147.71875;57.421875;
5.018057;47.28125;144.98438;54.875;
5.029627;37.46875;142.32813;52.328125;
5.0392127;27.265625;39.296875;50.578125;
5.049214;18.109375;39.765625;49.71875;
5.0595975;11.828125;39.140625;50.0;
5.0696445;11.390625;38.1875;50.671875;
5.079724;7.734375;36.828125;51.625;
5.089836;7.484375;34.90625;52.96875;
5.103859;7.15625;32.921875;54.296875;
5.113348;1.578125;31.375;55.234375;
5.1245427;355.92188;29.96875;56.171875;
5.1347756;347.96875;29.0;56.765625;
5.1446576;338.59375;28.15625;57.390625;
5.154229;331.73438;28.109375;57.59375;
5.164847;327.6875;28.265625;57.71875;
5.1744127;327.48438;29.015625;57.40625;
5.184535;327.34375;29.65625;57.1875;
5.194628;327.29688;30.65625;56.671875;
5.204969;327.20313;31.5625;56.046875;
5.2147326;327.21875;32.28125;55.84375;
5.2248516;327.3125;32.65625;55.859375;
5.2349396;327.32813;32.890625;55.859375;
5.252267;327.09375;32.890625;55.90625;
5.261826;321.67188;32.546875;56.03125;
5.271922;314.35938;31.9375;56.1875;
5.2820187;306.15625;31.078125;56.3125;
5.29225;298.14063;30.15625;56.359375;
5.3023;291.75;29.640625;56.046875;
5.312961;286.5625;29.375;55.390625;
5.322433;286.14063;29.390625;54.671875;
5.332551;282.20313;29.671875;53.53125;
5.344236;281.89063;30.15625;52.453125;
5.3545966;281.64063;30.875;51.609375;
5.3641148;281.45313;32.3125;50.171875;
5.374576;281.3125;33.5;49.109375;
5.3891325;281.21875;36.703125;46.046875;
5.398422;281.15625;38.5;44.359375;
5.408715;281.10938;40.265625;42.59375;
5.4191484;281.0625;41.796875;41.1875;
5.4293547;281.0;43.078125;39.796875;
5.4392266;280.92188;43.796875;38.828125;
5.4494405;280.82813;44.484375;38.078125;
5.460045;280.75;45.28125;37.234375;
5.469607;280.64063;45.625;36.625;
5.480434;280.53125;45.703125;36.125;
5.4896975;280.4375;46.109375;35.6875;
5.49983;280.34375;46.265625;35.484375;
5.509984;280.25;46.125;35.109375;
5.52059;280.17188;46.671875;35.0;
5.5303636;280.125;47.390625;35.15625;
5.5401707;280.125;47.96875;35.53125;
5.550253;280.15625;48.9375;35.671875;
5.5603995;280.21875;49.78125;36.0;
5.570463;280.32813;50.15625;36.640625;
5.580578;280.46875;50.265625;37.25;
5.5906987;280.64063;50.171875;37.828125;
5.600723;280.78125;50.25;37.765625;
5.611414;281.07813;48.859375;40.28125;
5.620939;281.32813;48.859375;40.28125;
5.6310387;281.67188;48.296875;41.3125;
5.6411667;282.0625;48.1875;41.734375;
5.652722;286.07813;131.48438;41.359375;
5.6623187;286.39063;131.59375;41.265625;
5.6722455;286.67188;131.67188;41.3125;
5.6823397;286.98438;131.75;41.203125;
5.692495;287.3125;131.8125;41.140625;
5.7029905;287.625;131.98438;41.359375;
5.718166;287.79688;132.65625;42.59375;
5.72751;287.92188;46.03125;43.96875;
5.738142;288.04688;43.921875;46.03125;
5.748807;288.21875;41.53125;48.375;
5.758371;288.48438;39.21875;50.703125;
5.769415;288.84375;36.59375;53.390625;
5.7794538;292.65625;145.84375;55.84375;
5.789548;293.0625;148.4375;58.390625;
5.8037653;297.20313;150.48438;60.359375;
5.813149;297.51563;152.26563;62.09375;
5.823291;297.78125;153.84375;63.640625;
5.834094;297.82813;155.10938;64.984375;
5.844495;297.5;156.0625;66.03125;
5.8540697;291.78125;23.296875;66.703125;
5.864018;284.8125;22.6875;67.265625;
5.8741326;277.125;22.078125;67.78125;
5.88423;268.375;21.390625;68.359375;
5.89434;259.17188;20.671875;68.921875;
5.9043965;248.98438;19.78125;69.75;
5.914489;239.5625;19.65625;69.9375;
5.924596;230.04688;19.6875;70.046875;
5.93473;220.51563;20.078125;69.8125;
5.9470897;211.0;21.03125;68.9375;
5.95717;201.8125;22.53125;67.46875;
5.9674134;189.51563;156.28125;66.265625;
5.9794297;182.5;154.53125;64.515625;
5.9942536;216.65625;28.34375;61.65625;
6.005242;241.375;29.703125;60.171875;
6.014554;254.48438;30.78125;58.890625;
6.034549;260.59375;31.953125;57.265625;
6.045847;261.0;31.6875;57.515625;
6.05547;261.42188;31.5;57.703125;
6.065395;261.64063;30.671875;58.625;
6.075484;261.20313;29.875;59.40625;
6.0862517;251.04688;29.1875;60.140625;
6.0960836;219.60938;28.546875;61.03125;
6.112896;156.78125;27.921875;61.984375;
6.122539;123.03125;27.921875;61.984375;
6.1324916;98.90625;28.328125;61.671875;
6.1426086;80.53125;150.67188;60.640625;
6.1531014;65.765625;149.09375;58.765625;
6.1628914;52.765625;146.8125;56.15625;
6.173184;41.125;144.29688;53.265625;
6.183321;31.8125;141.95313;50.40625;
6.193701;24.3125;140.01563;47.96875;
6.20401;19.453125;139.0625;46.71875;
6.21428;19.109375;138.59375;46.1875;
6.2241406;18.78125;138.625;46.453125;
6.2343287;18.546875;139.32813;47.703125;
6.2451577;18.40625;140.53125;49.703125;
6.254404;17.96875;140.48438;50.1875;
6.2645097;11.015625;140.125;50.09375;
6.275143;2.125;41.171875;48.828125;
6.2856016;351.92188;41.84375;48.015625;
6.2961626;340.76563;42.53125;47.015625;
6.305492;332.26563;42.921875;46.390625;
6.3157377;327.09375;42.96875;46.3125;
6.326848;323.34375;42.15625;47.03125;
6.336878;322.98438;40.484375;48.609375;
6.3470006;319.39063;38.015625;51.046875;
6.357042;319.34375;34.75;54.453125;
6.367086;296.14063;30.640625;58.484375;
6.378163;234.1875;26.15625;62.890625;
6.3877487;202.40625;21.84375;66.96875;
6.3979907;188.82813;18.203125;70.125;
6.4079967;183.03125;15.75;72.359375;
6.418006;182.875;14.765625;72.921875;
6.428935;182.96875;15.484375;71.859375;
6.439178;183.35938;17.90625;69.34375;
6.4490027;190.71875;21.625;65.703125;
6.459182;201.84375;25.828125;61.53125;
6.469502;216.32813;29.859375;57.578125;
6.479215;231.23438;32.984375;54.625;
6.48922;243.53125;35.3125;52.328125;
6.49929;252.15625;36.921875;50.5;
6.5094585;257.17188;37.6875;49.234375;
6.519513;257.46875;37.71875;48.59375;
6.5296006;257.67188;37.296875;48.203125;
6.53967;257.82813;36.703125;47.890625;
6.549905;258.0;36.21875;47.671875;
6.5628905;258.26563;36.109375;47.34375;
6.5733356;258.65625;36.078125;47.3125;
6.5828867;262.84375;36.84375;46.71875;
6.5928235;263.28125;37.890625;46.1875;
6.6030107;267.48438;38.890625;45.34375;
6.6130457;267.85938;39.984375;44.125;
