unit -> SI (m/s^2) 
Timestamp;minus Gx on the x-axis;minus Gy on the y-axis;minus Gz on the z-axis
0.0;-0.6401563;3.5140498;9.384419;
0.010078;-0.8036005;3.445948;9.220976;
0.020154;-0.89894295;3.4323275;9.234595;
0.030250998;-0.9942854;3.445948;9.220976;
0.041805;-0.9670447;3.4187074;9.384419;
0.051489;-0.8580819;3.3778462;9.425281;
0.061325997;-0.7082581;3.2825038;9.493382;
0.071594;-0.54481393;3.1871614;9.575105;
0.081567995;-0.4903325;3.1463003;9.629586;
0.091624;-0.51757324;3.091819;9.561484;
0.101752;-0.6401563;3.0645783;9.41166;
0.111774;-0.8036005;3.1463003;9.220976;
0.121846996;-0.89894295;3.2416427;9.00305;
0.13191399;-0.980665;3.2825038;8.880466;
0.14193599;-1.0760075;3.3506055;8.880466;
0.15223698;-1.0896279;3.2825038;8.989429;
0.162299;-1.0623871;3.2825038;9.00305;
0.172482;-0.89894295;3.3506055;8.866846;
0.18236999;-0.7627395;3.4731886;9.030291;
0.19256099;-0.7627395;3.5412905;9.043911;
0.202528;-0.89894295;3.6093922;9.152874;
0.21276098;-1.0623871;3.568531;9.112013;
0.22508098;-1.2122109;3.4731886;8.962189;
0.234679;-1.3484144;3.4731886;8.839605;
0.24508;-1.2803127;3.6230125;8.839605;
0.25506;-1.1577295;3.7455957;8.866846;
0.265171;-0.92618364;3.8273177;8.907707;
0.277899;-0.7082581;3.8273177;9.00305;
0.287713;-0.5720546;3.7728362;9.0983925;
0.297855;-0.54481393;3.718355;9.316318;
0.30764;-0.58567494;3.6774938;9.479762;
0.317923;-0.47671217;3.5004294;9.602345;
0.327792;-0.44947147;3.2825038;9.547864;
0.33938798;-0.5720546;3.1871614;9.561484;
0.34888196;-0.7354988;3.091819;9.670447;
0.35897198;-0.7354988;2.9556155;9.80665;
0.36904898;-0.7218784;2.969236;9.942854;
0.379139;-0.7082581;3.0100968;9.847511;
0.38923;-0.626536;2.9419951;9.629586;
0.39936897;-0.6946377;2.8602731;9.507003;
0.409495;-0.87170225;2.7785509;9.479762;
0.41950598;-1.0079057;2.7104492;9.575105;
0.429814;-1.1168685;2.5742457;9.80665;
0.44096196;-1.253072;2.4516625;9.874752;
0.45040196;-1.3892754;2.3426998;9.956474;
0.460369;-1.3756552;2.192876;10.160779;
0.47042498;-1.2803127;2.0566726;10.283362;
0.48051298;-1.1985906;2.0294318;10.228881;
0.490652;-1.2394516;2.1656353;10.147159;
0.50124;-1.2258313;2.233737;10.269742;
0.510816;-1.2666923;2.152015;10.419566;
0.521185;-1.2666923;2.0294318;10.61025;
0.53098696;-1.293933;1.9477097;10.760075;
0.541056;-1.2258313;1.8932283;11.032481;
0.551233;-1.1032481;1.8932283;11.223166;
0.561246;-1.0079057;1.879608;11.209546;
0.571363;-0.9942854;1.8659877;11.141444;
0.58142596;-0.89894295;1.879608;11.046102;
0.591527;-0.89894295;1.9885708;10.814556;
0.601573;-0.95342433;2.0566726;10.664732;
0.611696;-0.980665;2.1383946;10.54215;
0.62177795;-1.0215261;2.2201166;10.56939;
0.631851;-1.1168685;2.315459;10.623871;
0.64193296;-1.1168685;2.315459;10.59663;
0.652009;-1.1032481;2.2609777;10.61025;
0.66211694;-1.1304889;2.1792557;10.637491;
0.67222595;-1.1577295;2.0975335;10.691973;
0.682341;-1.0896279;2.083913;10.664732;
0.693913;-0.9942854;2.083913;10.58301;
0.703494;-0.8036005;2.1247742;10.446807;
0.71361494;-0.6537767;2.233737;10.378705;
0.7238;-0.5992953;2.4244218;10.392325;
0.733756;-0.55843425;2.4516625;10.392325;
0.743844;-0.58567494;2.3699405;10.351464;
0.754054;-0.58567494;2.2201166;10.242501;
0.764091;-0.54481393;2.0430522;10.18802;
0.77765495;-0.42223078;1.920469;10.160779;
0.787704;-0.12258313;1.8523673;10.160779;
0.79845494;0.35412905;1.8932283;10.337844;
0.80807394;0.7899802;2.0158114;10.623871;
0.81875396;1.0623871;2.0975335;10.8281765;
0.83278;1.0215261;2.083913;10.691973;
0.8423879;0.89894295;2.002191;10.623871;
0.852433;0.81722087;1.9749504;10.61025;
0.86225;0.81722087;1.8932283;10.705593;
0.87234896;0.89894295;1.7706453;10.7192135;
0.88244796;1.0351465;1.607201;10.732834;
0.89260197;1.1849703;1.5390993;10.637491;
0.90271497;1.3211738;1.607201;10.446807;
0.91352296;1.4165162;1.6480621;10.310603;
0.92310095;1.4573772;1.6344417;10.106298;
0.93349296;1.525479;1.6344417;10.092678;
0.94382095;1.484618;1.5935807;10.147159;
0.954193;1.3756552;1.607201;10.20164;
0.9638339;1.3756552;1.607201;10.256122;
0.973897;1.3484144;1.6344417;10.256122;
0.983971;1.3620348;1.607201;10.310603;
0.99405193;1.4028958;1.6344417;10.133538;
1.004163;1.484618;1.7297841;9.833891;
1.014247;1.5527196;1.9068487;9.684067;
1.0243299;1.5799603;2.083913;9.643207;
1.034408;1.5118586;2.2473574;9.547864;
1.044495;1.3756552;2.3426998;9.438901;
1.0547;1.1985906;2.465283;9.329938;
1.06467;1.0623871;2.5742457;9.289077;
1.074734;0.939804;2.6151068;9.248216;
1.084819;0.939804;2.7240696;9.248216;
1.096987;1.0896279;2.73769;9.289077;
1.106631;1.0896279;2.73769;9.289077;
1.1164501;1.1849703;2.6559677;9.370799;
1.12656;1.2122109;2.6423476;9.289077;
1.136635;1.1713499;2.669588;8.907707;
1.146685;1.0623871;2.669588;8.539958;
1.1568071;0.9670447;2.6423476;8.185829;
1.166884;0.6401563;2.8330324;7.8998017;
1.176953;0.5992953;3.0645783;7.7227373;
1.187029;0.6401563;3.0237172;7.600154;
1.197191;0.54481393;3.050958;7.600154;
1.2072399;0.54481393;3.0373375;7.7363577;
1.217297;0.54481393;3.0100968;7.8317;
1.22734;0.54481393;2.969236;7.9270425;
1.23753;0.43585113;2.9419951;8.022385;
1.247607;0.3405087;3.1463003;7.954283;
1.257698;0.2860273;3.3778462;7.872561;
1.2692239;0.29964766;3.5549107;7.8589406;
1.279024;0.2860273;3.7047346;8.008764;
1.288729;0.2860273;3.7455957;8.403754;
1.2987939;0.29964766;3.718355;8.771504;
1.308871;0.313268;3.7319753;8.975809;
1.3189949;0.47671217;3.8954194;9.071152;
1.329101;0.7627395;4.113345;9.084772;
1.3391609;0.84446156;4.4129925;8.934948;
1.349223;0.9125633;4.6445384;8.757884;
1.3593359;0.89894295;4.6853995;8.635301;
1.3695819;0.87170225;4.780742;8.676162;
1.379568;0.8580819;4.8216033;8.744264;
1.3896719;0.7082581;5.053149;8.689782;
1.39966;0.8036005;4.930566;8.417375;
1.40974;0.7491191;5.012288;8.3765135;
1.419836;1.8251266;4.467474;8.7034025;
1.4299259;1.4573772;4.7262607;8.798744;
1.440034;0.6946377;5.012288;9.057531;
1.4512969;0.25878662;5.1212506;9.248216;
1.461943;0.40861043;5.053149;9.493382;
1.471601;0.6537767;5.039529;9.711308;
1.481666;0.84446156;5.1212506;9.861132;
1.491778;1.1032481;5.1893525;9.820271;
1.5018499;1.3484144;5.2165933;9.602345;
1.5119339;0.61291564;5.6252036;9.316318;
1.5220559;-0.05448139;5.8567495;9.547864;
1.532156;0.21792556;5.4890003;9.929234;
1.5422429;0.3405087;5.243834;10.623871;
1.552294;0.313268;5.0259085;11.4410925;
1.562343;0.25878662;4.8216033;11.808842;
1.572444;0.14982383;4.658159;12.013146;
1.5825949;0.040861044;4.385752;12.094869;
1.59271;-0.12258313;4.099725;12.094869;
1.6027719;-0.38136974;3.840938;11.904184;
1.6144469;-0.6946377;3.636633;11.34575;
1.6243339;-0.9942854;3.4187074;10.651112;
1.6341629;-1.3211738;3.173541;10.024576;
1.64419;-1.607201;3.1463003;9.575105;
1.6546129;-1.6616824;3.0237172;9.057531;
1.6642959;-1.6344417;3.13268;8.539958;
1.674493;-1.4709976;3.1871614;8.4854765;
1.68458;-1.3211738;3.255263;8.635301;
1.69468;-1.253072;3.1463003;8.866846;
1.704714;-1.1985906;2.9556155;9.043911;
1.7148029;-0.95342433;2.982856;9.329938;
1.724864;-0.50395286;3.1463003;9.384419;
1.734981;-0.14982383;3.2280223;9.289077;
1.745085;0.12258313;3.405087;9.534244;
1.7553389;0.08172209;2.8466527;9.220976;
1.765324;-0.027240695;2.5742457;9.030291;
1.775442;-0.10896278;2.6423476;9.030291;
1.787192;-0.12258313;2.73769;9.071152;
1.796592;-0.08172209;2.7785509;8.934948;
1.8066599;0.05448139;2.969236;8.825985;
1.8167388;0.40861043;3.091819;8.131348;
1.827076;0.5992953;2.969236;7.2187843;
1.837045;0.6810174;2.73769;6.4424243;
1.8471129;0.626536;2.6014864;5.965712;
1.8585749;0.47671217;2.506144;5.8158884;
1.867872;0.42223078;2.5333846;5.9248514;
1.8779579;0.3949901;2.6559677;5.87037;
1.8880409;0.667397;2.9419951;5.6524444;
1.901176;1.0215261;3.214402;5.284695;
1.9114959;1.6208214;3.9635212;4.9986677;
1.921093;1.8523673;3.4595683;4.0861044;
1.931114;1.5390993;3.2825038;3.6774938;
1.9411719;1.7297841;2.7240696;3.568531;
1.9512409;1.2258313;2.9283748;4.195067;
1.9613119;1.1577295;2.9964764;4.7943625;
1.9713849;1.3484144;2.7240696;5.6252036;
1.9814609;1.5799603;2.6014864;6.4015636;
1.9916509;1.9340894;2.4516625;6.891896;
2.001726;2.506144;1.8387469;7.000859;
2.011815;2.2201166;1.8387469;6.7556925;
2.0218859;1.9885708;1.0760075;6.537767;
2.031928;1.7025435;1.3756552;5.938472;
2.042038;1.5390993;2.2609777;5.47538;
2.052125;1.7706453;2.901134;5.407278;
2.062332;2.002191;2.73769;5.4890003;
2.07512;2.4108016;2.1247742;5.570722;
2.084672;3.1599207;1.0079057;5.6660647;
2.0944638;3.405087;0.54481393;6.0201936;
2.104567;3.9090397;0.2860273;6.619489;
2.114648;4.4129925;-0.47671217;7.0280995;
2.1247;4.467474;-1.0079057;7.5456724;
2.134774;4.671779;-1.3484144;8.090487;
2.1448839;5.7341666;-1.96133;8.717023;
2.15494;5.3527966;-2.669588;8.158588;
2.165068;5.284695;-3.3506055;7.3141265;
2.175125;5.325556;-3.881799;6.1563973;
2.185201;5.8567495;-4.4810944;5.1212506;
2.1952748;6.605869;-4.9578066;4.440233;
2.205413;7.600154;-5.175732;4.1814466;
2.21547;8.676162;-5.5571017;4.4129925;
2.225534;9.561484;-6.2244987;5.2165933;
2.2356448;10.092678;-7.3549876;6.4424243;
2.247443;9.80665;-8.3765135;8.049625;
2.256918;9.152874;-9.112013;9.329938;
2.266992;8.308413;-9.80665;10.079058;
2.2770638;7.6546354;-10.446807;10.433187;
2.2872908;7.137062;-11.100583;10.514909;
2.29733;6.701211;-11.590916;10.514909;
2.30738;6.4560447;-11.999526;10.337844;
2.317625;6.3607025;-12.380896;10.092678;
2.327736;6.428804;-12.680544;10.119919;
2.337803;6.578628;-13.034673;10.18802;
2.347779;6.851035;-13.157256;10.283362;
2.3579798;7.0689607;-13.116395;10.133538;
2.367946;7.6273947;-13.0619135;10.160779;
2.3780007;8.3765135;-12.653303;10.119919;
2.3881059;9.302697;-11.9450445;9.915613;
2.398279;10.501288;-11.291268;9.942854;
2.40832;11.127824;-10.651112;10.065437;
2.4197738;11.536434;-9.874752;9.643207;
