unit -> micro-Tesla (uT) and measure the ambient magnetic field in the X, Y and Z axis 
Timestamp;x-axis;y-axis;z-axis
0.0;4.44;40.8;30.179998;
0.010078;4.5;40.739998;30.42;
0.020154;4.5;40.68;30.48;
0.030250998;4.38;40.68;30.599998;
0.041805;4.44;40.739998;30.599998;
0.051489;4.38;40.68;30.599998;
0.061325997;4.62;40.62;30.66;
0.071594;4.56;40.559998;30.84;
0.081567995;4.44;40.68;30.779999;
0.091624;4.08;40.62;30.779999;
0.101752;3.78;40.68;30.84;
0.111774;3.54;40.62;30.66;
0.121846996;3.36;40.62;30.599998;
0.13191399;3.24;40.559998;30.42;
0.14193599;3.1799998;40.379997;30.42;
0.15223698;3.06;40.379997;30.42;
0.162299;2.82;40.32;30.42;
0.172482;2.7;40.44;30.359999;
0.18236999;2.52;40.379997;30.42;
0.19256099;2.22;40.32;30.42;
0.202528;2.04;40.2;30.42;
0.21276098;1.92;40.14;30.48;
0.22508098;1.56;40.079998;30.42;
0.234679;1.3199999;40.14;30.42;
0.24508;1.26;39.96;30.66;
0.25506;1.26;39.899998;30.66;
0.265171;1.4399999;39.719997;30.9;
0.277899;1.62;39.6;31.26;
0.287713;1.74;39.48;31.38;
0.297855;1.74;39.36;31.74;
0.30764;1.74;39.3;31.92;
0.317923;1.68;39.18;32.04;
0.327792;1.68;39.0;32.1;
0.33938798;1.68;38.64;32.28;
0.34888196;1.92;38.46;32.579998;
0.35897198;2.22;38.28;32.7;
0.36904898;2.46;38.16;32.88;
0.379139;2.52;37.92;32.94;
0.38923;2.76;37.739998;33.18;
0.39936897;3.0;37.38;33.36;
0.409495;3.24;37.14;33.48;
0.41950598;3.54;36.899998;33.78;
0.429814;3.6;36.66;33.84;
0.44096196;3.72;36.36;33.78;
0.45040196;4.14;36.059998;33.96;
0.460369;4.2599998;35.76;33.96;
0.47042498;4.74;35.52;34.02;
0.48051298;5.04;35.16;34.2;
0.490652;5.2799997;34.86;34.38;
0.50124;5.58;34.62;34.38;
0.510816;5.7599998;34.32;34.44;
0.521185;6.18;33.96;34.62;
0.53098696;6.3599997;33.6;34.68;
0.541056;6.8999996;33.239998;34.8;
0.551233;7.44;32.94;34.92;
0.561246;7.9199996;32.7;35.1;
0.571363;8.4;32.46;35.46;
0.58142596;8.7;32.16;35.52;
0.591527;9.24;31.92;35.64;
0.601573;9.599999;31.74;35.82;
0.611696;9.66;31.5;35.82;
0.62177795;10.0199995;31.26;36.0;
0.631851;10.32;31.019999;35.94;
0.64193296;10.679999;30.96;35.94;
0.652009;10.98;30.84;36.059998;
0.66211694;11.34;30.72;36.059998;
0.67222595;11.7;30.66;36.0;
0.682341;11.82;30.48;36.0;
0.693913;12.0;30.539999;36.059998;
0.703494;12.179999;30.48;36.18;
0.71361494;12.36;30.48;36.239998;
0.7238;12.42;30.359999;36.12;
0.733756;12.54;30.24;35.88;
0.743844;12.66;30.179998;35.88;
0.754054;12.78;30.24;35.76;
0.764091;13.139999;30.0;35.82;
0.77765495;13.38;30.0;35.64;
0.787704;13.62;29.939999;35.46;
0.79845494;13.679999;29.88;35.34;
0.80807394;14.04;29.699999;35.219997;
0.81875396;14.4;29.699999;35.16;
0.83278;14.5199995;29.58;35.16;
0.8423879;14.7;29.46;35.1;
0.852433;15.0;29.279999;34.98;
0.86225;15.36;29.279999;34.8;
0.87234896;15.54;29.16;34.68;
0.88244796;15.599999;29.039999;34.5;
0.89260197;15.839999;29.22;34.44;
0.90271497;16.02;29.16;34.26;
0.91352296;16.08;29.16;34.079998;
0.92310095;16.199999;29.039999;33.84;
0.93349296;16.08;29.099998;33.6;
0.94382095;16.14;29.099998;33.66;
0.954193;16.08;29.16;33.48;
0.9638339;16.08;29.22;33.42;
0.973897;16.02;29.34;33.48;
0.983971;15.96;29.34;33.36;
0.99405193;15.839999;29.4;33.18;
1.004163;15.839999;29.58;32.94;
1.014247;15.9;29.64;32.94;
1.0243299;15.96;29.58;32.82;
1.034408;15.9;29.64;32.64;
1.044495;15.96;29.699999;32.64;
1.0547;15.96;29.58;32.52;
1.06467;15.96;29.58;32.399998;
1.074734;16.02;29.64;32.46;
1.084819;16.08;29.699999;32.46;
1.096987;16.199999;29.88;32.28;
1.106631;15.9;30.0;32.04;
1.1164501;16.14;30.06;32.16;
1.12656;16.38;30.24;32.1;
1.136635;16.44;30.3;31.98;
1.146685;16.56;30.179998;31.92;
1.1568071;16.68;30.24;31.8;
1.166884;16.619999;30.179998;31.859999;
1.176953;16.56;30.179998;31.74;
1.187029;16.5;30.3;31.74;
1.197191;16.56;30.539999;31.679998;
1.2072399;16.56;30.539999;31.56;
1.217297;16.619999;30.539999;31.56;
1.22734;16.74;30.599998;31.619999;
1.23753;16.8;30.66;31.5;
1.247607;16.859999;30.66;31.439999;
1.257698;16.859999;30.599998;31.439999;
1.2692239;17.22;30.599998;31.5;
1.279024;17.16;30.72;31.199999;
1.288729;17.22;30.48;30.96;
1.2987939;17.22;30.42;30.9;
1.308871;17.22;30.72;30.779999;
1.3189949;17.46;30.72;30.72;
1.329101;17.699999;30.84;30.66;
1.3391609;17.82;30.84;30.66;
1.349223;18.06;30.84;30.72;
1.3593359;18.3;30.72;30.66;
1.3695819;18.42;30.72;30.539999;
1.379568;18.3;30.9;30.119999;
1.3896719;18.359999;30.84;30.06;
1.39966;18.3;30.779999;30.06;
1.40974;18.359999;30.84;30.0;
1.419836;18.6;30.96;29.939999;
1.4299259;18.9;30.84;29.82;
1.440034;19.08;30.84;29.88;
1.4512969;19.14;30.96;30.06;
1.461943;19.32;30.96;29.82;
1.471601;19.439999;30.779999;29.939999;
1.481666;19.5;30.779999;29.88;
1.491778;19.26;30.9;29.88;
1.5018499;19.38;30.9;29.82;
1.5119339;19.26;31.019999;29.58;
1.5220559;19.14;30.96;29.46;
1.532156;19.14;30.96;29.58;
1.5422429;19.439999;30.72;30.0;
1.552294;19.38;30.779999;29.939999;
1.562343;19.5;30.9;29.939999;
1.572444;19.56;30.84;30.0;
1.5825949;19.439999;30.72;30.06;
1.59271;19.199999;30.72;30.24;
1.6027719;18.9;30.66;30.48;
1.6144469;18.84;30.599998;30.539999;
1.6243339;18.66;30.599998;30.779999;
1.6341629;18.42;30.539999;30.84;
1.64419;18.18;30.66;30.9;
1.6546129;18.539999;30.42;30.96;
1.6642959;18.359999;30.42;31.14;
1.674493;18.3;30.24;31.38;
1.68458;18.3;30.179998;31.619999;
1.69468;18.359999;30.179998;31.74;
1.704714;18.18;30.179998;31.859999;
1.7148029;18.06;30.06;31.98;
1.724864;18.0;30.0;32.04;
1.734981;17.88;29.88;32.16;
1.745085;17.76;29.82;32.16;
1.7553389;17.82;29.699999;32.04;
1.765324;18.06;29.519999;32.16;
1.775442;18.24;29.4;32.46;
1.787192;18.48;29.22;32.579998;
1.796592;18.72;29.039999;32.46;
1.8066599;18.96;28.859999;32.64;
1.8167388;18.96;28.859999;32.76;
1.827076;19.199999;28.74;32.64;
1.837045;19.619999;28.619999;32.579998;
1.8471129;19.98;28.56;32.76;
1.8585749;20.22;28.439999;32.7;
1.867872;20.64;28.38;32.64;
1.8779579;21.06;28.199999;32.579998;
1.8880409;21.359999;27.96;32.76;
1.901176;21.779999;27.84;32.82;
1.9114959;22.32;27.599998;32.88;
1.921093;22.619999;27.42;33.12;
1.931114;23.039999;27.24;33.239998;
1.9411719;23.22;27.06;33.059998;
1.9512409;23.4;26.88;33.0;
1.9613119;23.699999;26.699999;33.18;
1.9713849;24.0;26.34;33.239998;
1.9814609;24.18;25.98;33.239998;
1.9916509;24.359999;25.74;33.48;
2.001726;24.48;25.32;33.719997;
2.011815;24.6;24.96;33.84;
2.0218859;24.72;24.6;34.079998;
2.031928;24.84;24.3;34.32;
2.042038;25.019999;23.88;34.559998;
2.052125;25.439999;23.46;34.559998;
2.062332;25.619999;22.98;34.62;
2.07512;25.8;22.619999;34.68;
2.084672;26.34;22.02;34.559998;
2.0944638;26.76;21.6;34.5;
2.104567;27.3;21.119999;34.38;
2.114648;27.96;20.58;34.38;
2.1247;28.68;20.1;34.079998;
2.134774;29.34;19.56;33.96;
2.1448839;30.06;18.9;33.84;
2.15494;30.779999;18.119999;33.54;
2.165068;31.5;17.52;33.18;
2.175125;32.28;16.68;32.82;
2.185201;33.059998;15.9;32.64;
2.1952748;33.78;15.0;32.34;
2.205413;34.559998;14.219999;32.04;
2.21547;35.16;13.32;31.8;
2.225534;35.94;12.42;31.8;
2.2356448;36.719997;11.28;31.679998;
2.247443;37.2;10.2;31.38;
2.256918;37.68;9.179999;31.199999;
2.266992;38.28;7.9199996;31.08;
2.2770638;38.7;6.96;30.9;
2.2872908;39.18;5.8799996;30.779999;
2.29733;39.78;4.74;30.359999;
2.30738;40.379997;3.6;29.88;
2.317625;40.98;2.58;29.34;
2.327736;41.7;1.5;28.439999;
2.337803;42.719997;0.59999996;27.3;
2.347779;43.5;-0.42;25.98;
2.3579798;44.46;-1.3199999;24.539999;
2.367946;45.48;-2.46;22.92;
2.3780007;46.5;-3.3;21.06;
2.3881059;47.46;-4.3199997;18.72;
2.398279;48.239998;-5.3399997;16.26;
2.40832;48.899998;-6.18;13.74;
2.4197738;49.5;-7.3199997;10.98;
2.429322;49.92;-8.4;8.099999;
2.4392428;50.28;-9.719999;5.04;
2.4493067;50.52;-10.98;2.1;
2.459341;50.579998;-12.24;-0.71999997;
2.4694178;50.46;-13.5;-3.54;
2.4795609;50.34;-14.82;-6.18;
2.4896529;50.1;-16.26;-8.22;
2.499685;49.379997;-17.64;-10.38;
2.509762;48.84;-19.02;-12.3;
2.519842;48.18;-20.52;-13.86;
2.529985;47.46;-21.84;-15.24;
2.5401337;46.8;-23.279999;-16.38;
2.5502238;45.96;-24.539999;-17.22;
2.560318;45.059998;-25.74;-17.58;
2.5705447;44.46;-27.119999;-17.64;
2.5805879;43.68;-28.26;-17.699999;
2.5916238;43.14;-29.039999;-17.58;
2.601135;42.78;-29.939999;-17.16;
2.611588;42.36;-30.84;-16.8;
2.6211638;42.059998;-31.679998;-16.26;
2.631351;41.64;-32.34;-15.78;
2.6413507;41.399998;-33.0;-15.42;
2.6514149;41.1;-33.42;-15.12;
2.6614988;40.92;-33.96;-14.639999;
2.6716127;40.8;-34.44;-14.28;
2.681721;40.62;-34.739998;-14.099999;
2.692545;40.5;-35.1;-13.74;
2.7026448;40.32;-35.28;-13.62;
2.712707;40.14;-35.46;-13.44;
2.722781;40.32;-35.7;-13.44;
2.732932;40.26;-35.82;-13.44;
2.742987;40.559998;-35.94;-13.32;
2.753036;40.559998;-36.239998;-13.32;
2.7632587;40.5;-36.48;-13.32;
2.773685;40.379997;-36.54;-13.44;
2.784103;40.5;-36.6;-13.62;
2.793738;40.5;-36.78;-13.799999;
2.8048189;40.5;-36.899998;-13.86;
2.814081;40.559998;-37.2;-14.04;
2.827509;40.559998;-37.2;-14.28;
2.837447;40.559998;-37.32;-14.46;
2.847843;40.68;-37.44;-14.5199995;
2.8573198;40.559998;-37.559998;-14.759999;
2.8675609;40.68;-37.739998;-14.88;
2.877594;40.739998;-38.04;-15.36;
