unit -> angles in degrees;
Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West;Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis;Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis;
1.9916509;304.82813;-18.90625;14.8125;
2.001726;314.625;-13.890625;19.09375;
2.011815;314.98438;-14.5;17.59375;
2.0218859;319.57813;-8.96875;16.71875;
2.031928;319.48438;-12.546875;15.609375;
2.042038;309.5625;-21.6875;14.5625;
2.052125;297.03125;-27.0;16.09375;
2.062332;293.3125;-25.109375;18.09375;
2.07512;302.15625;-19.296875;22.015625;
2.084672;321.1875;-8.828125;28.78125;
2.0944638;331.59375;-4.515625;29.390625;
2.104567;337.46875;-2.125;30.53125;
2.114648;341.65625;3.28125;32.046875;
2.1247;341.67188;6.5625;30.421875;
2.134774;341.54688;8.21875;29.671875;
2.1448839;341.64063;10.640625;32.6875;
2.15494;341.625;15.28125;31.953125;
2.165068;341.6875;20.375;33.296875;
2.175125;341.92188;25.515625;36.1875;
2.185201;346.20313;29.9375;40.71875;
2.1952748;350.51563;31.921875;44.78125;
2.205413;354.875;30.8125;48.8125;
2.21547;355.28125;29.71875;50.734375;
2.225534;355.54688;29.734375;49.65625;
2.2356448;355.4375;31.5625;45.90625;
2.247443;350.15625;33.4375;40.171875;
2.256918;343.71875;34.875;35.078125;
2.266992;337.3125;36.90625;30.578125;
2.2770638;332.04688;38.921875;27.40625;
2.2872908;327.96875;41.15625;25.015625;
2.29733;327.53125;42.921875;23.171875;
2.30738;323.3125;44.546875;22.171875;
2.317625;322.96875;46.078125;21.71875;
2.327736;319.40625;46.609375;21.609375;
2.337803;319.04688;47.0625;21.6875;
2.347779;315.35938;46.796875;22.296875;
2.3579798;315.0;46.71875;23.078125;
2.367946;311.4375;45.796875;24.734375;
2.3780007;311.10938;43.921875;27.34375;
2.3881059;310.6875;41.3125;30.9375;
2.398279;306.21875;37.96875;34.90625;
2.40832;301.70313;35.375;37.21875;
2.4197738;297.17188;33.28125;39.90625;
2.429322;292.39063;31.359375;42.34375;
2.4392428;286.79688;29.609375;44.015625;
2.4493067;281.17188;28.484375;45.15625;
2.459341;275.70313;27.328125;46.109375;
2.4694178;270.53125;25.96875;47.34375;
2.4795609;265.71875;24.46875;48.890625;
2.4896529;261.34375;23.328125;49.53125;
2.499685;257.35938;22.359375;50.5;
2.509762;256.92188;21.78125;51.40625;
2.519842;252.15625;20.96875;52.375;
2.529985;248.45313;20.40625;54.109375;
2.5401337;248.03125;19.6875;56.71875;
2.5502238;243.375;18.9375;59.5;
2.560318;239.35938;18.21875;62.296875;
2.5705447;235.59375;17.609375;64.421875;
2.5805879;235.17188;17.296875;65.640625;
2.5916238;231.34375;17.671875;65.40625;
2.601135;231.04688;19.046875;63.984375;
2.611588;230.67188;20.046875;63.4375;
2.6211638;226.85938;20.546875;63.515625;
2.631351;226.51563;21.5;63.296875;
2.6413507;222.26563;20.4375;65.328125;
2.6514149;221.98438;22.71875;63.46875;
2.6614988;221.82813;27.5;59.171875;
2.6716127;221.85938;32.09375;55.0625;
2.681721;222.0;35.1875;52.421875;
2.692545;222.23438;37.375;50.4375;
2.7026448;222.625;40.015625;48.078125;
2.712707;226.5;41.953125;46.25;
2.722781;226.76563;42.40625;45.921875;
2.732932;226.92188;41.46875;46.625;
2.742987;226.875;39.25;49.0625;
2.753036;226.48438;36.453125;52.3125;
2.7632587;226.125;36.875;51.890625;
2.773685;221.3125;34.40625;54.484375;
2.784103;221.0;33.890625;54.921875;
2.793738;220.6875;33.890625;54.921875;
2.8048189;220.45313;35.3125;53.796875;
2.814081;220.20313;35.3125;53.796875;
2.827509;220.51563;41.078125;48.453125;
2.837447;224.46875;42.921875;46.5;
2.847843;224.85938;44.25;45.0;
2.8573198;229.3125;46.4375;42.859375;
2.8675609;229.34375;44.15625;45.1875;
2.877594;229.01563;40.84375;48.34375;
2.8876438;228.65625;40.390625;48.453125;
2.89836;228.25;39.4375;49.3125;
2.908865;227.8125;38.65625;50.0625;
2.9183998;227.375;38.109375;50.453125;
2.9282181;227.03125;39.21875;49.453125;
2.938287;226.76563;39.984375;48.640625;
2.948333;226.5;40.0625;48.71875;
2.9584;226.21875;40.296875;48.828125;
2.968493;225.92188;40.34375;49.21875;
2.978594;225.57813;40.140625;49.671875;
2.988677;225.14063;39.5625;50.375;
2.9987907;221.04688;38.53125;51.359375;
3.008828;220.75;37.03125;52.625;
3.019023;220.51563;35.546875;53.46875;
3.029075;220.375;34.421875;53.25;
3.039126;220.28125;34.9375;52.734375;
3.049185;220.32813;36.0;50.40625;
3.0592608;220.42188;36.46875;49.234375;
3.069334;220.5625;37.0625;48.015625;
3.079478;220.75;38.109375;46.359375;
3.091018;221.0625;41.96875;41.96875;
3.1008518;221.39063;41.96875;41.96875;
3.110466;221.76563;43.546875;40.3125;
3.1206667;222.1875;44.921875;39.25;
3.130691;226.01563;45.890625;38.96875;
3.140846;226.34375;47.109375;38.765625;
3.150896;226.75;48.359375;38.234375;
3.1609309;230.59375;48.796875;38.359375;
3.171006;230.95313;49.109375;38.546875;
3.181156;231.39063;49.34375;38.75;
3.191191;235.39063;49.046875;39.09375;
3.2012749;235.78125;51.453125;36.96875;
3.211349;236.21875;51.03125;37.296875;
3.221423;239.98438;50.03125;38.171875;
3.2316048;240.29688;50.484375;37.859375;
3.241665;240.6875;52.4375;36.09375;
3.251735;241.09375;54.765625;33.609375;
3.263854;241.5;56.5;31.859375;
3.2734349;241.9375;57.578125;31.09375;
3.2835119;242.375;58.421875;30.34375;
3.293577;242.8125;59.390625;29.609375;
3.3036609;243.21875;59.671875;29.421875;
3.3138309;243.60938;59.875;29.046875;
3.3238919;243.96875;59.453125;29.125;
3.333974;244.28125;59.421875;28.875;
3.344012;244.59375;59.609375;28.703125;
3.3541;244.89063;60.34375;28.140625;
3.3642669;245.17188;60.828125;27.796875;
3.374461;245.46875;60.984375;27.984375;
3.384494;245.78125;60.359375;28.78125;
3.394572;246.17188;59.40625;30.125;
3.4045718;246.59375;57.96875;31.671875;
3.4146717;250.1875;56.640625;33.09375;
3.4247859;250.46875;55.015625;34.703125;
3.4361548;250.76563;53.921875;35.796875;
3.445721;251.07813;52.96875;36.796875;
3.455574;251.42188;53.03125;36.84375;
3.465666;251.75;53.234375;36.65625;
3.4757707;252.04688;53.6875;36.1875;
3.4858418;252.3125;54.09375;35.75;
3.4959128;252.54688;54.0625;35.734375;
3.506024;252.75;52.953125;36.671875;
3.516249;252.89063;51.0;38.234375;
3.5264099;252.98438;48.71875;40.0625;
3.536421;253.01563;46.25;41.875;
3.546486;252.98438;43.734375;43.578125;
3.5566561;252.875;41.984375;44.796875;
3.5667057;252.70313;40.390625;46.15625;
3.576781;252.48438;38.8125;47.78125;
3.586856;252.1875;37.390625;49.609375;
3.596974;251.82813;36.3125;51.1875;
3.6092458;251.39063;35.140625;52.875;
3.618613;246.96875;34.046875;54.375;
3.6287358;246.53125;32.9375;55.890625;
3.6387508;241.75;32.078125;57.015625;
3.648814;237.76563;31.4375;57.75;
3.6590059;234.04688;30.21875;58.921875;
3.669026;230.32813;28.59375;60.421875;
3.6790888;229.90625;26.984375;61.765625;
3.6891787;225.53125;25.90625;62.4375;
3.699533;225.14063;24.734375;62.96875;
3.7094579;224.70313;24.265625;62.5625;
3.720013;220.76563;23.546875;62.40625;
3.730105;220.4375;23.5625;61.96875;
3.7410338;220.0;23.9375;61.796875;
3.7585049;215.79688;24.28125;61.8125;
3.768951;215.35938;24.953125;62.125;
3.778368;211.14063;26.171875;61.546875;
3.795956;210.76563;27.34375;60.6875;
3.8058858;210.34375;27.453125;60.640625;
3.8159637;206.23438;27.140625;61.234375;
3.8260489;205.82813;26.40625;62.390625;
3.8361168;201.76563;25.578125;63.578125;
3.8461838;201.40625;25.140625;64.203125;
3.856284;197.46875;25.46875;64.125;
3.8677707;197.0625;29.125;60.71875;
3.8776917;193.4375;29.125;60.71875;
3.887431;193.14063;31.796875;58.0625;
3.897445;192.79688;33.390625;56.515625;
3.9075148;189.07813;34.015625;55.953125;
3.917568;188.90625;34.828125;55.0625;
3.9276319;188.6875;34.640625;55.234375;
3.9377809;188.46875;37.75;52.15625;
3.9478269;188.20313;38.96875;50.9375;
3.9578838;187.85938;38.671875;51.25;
3.96796;187.48438;39.3125;50.609375;
3.9780688;187.15625;40.15625;49.75;
3.9882238;186.85938;40.734375;49.125;
3.998241;186.67188;40.578125;49.15625;
4.0083046;186.59375;39.578125;49.875;
4.018474;186.60938;38.5;50.625;
4.0285397;186.6875;37.296875;51.359375;
4.040322;186.8125;36.515625;51.84375;
4.049891;187.01563;37.78125;50.46875;
4.060022;187.4375;40.84375;47.15625;
4.071135;193.28125;44.015625;43.515625;
4.080428;199.10938;46.421875;40.15625;
4.0904837;203.76563;47.078125;38.34375;
4.1005507;204.09375;46.59375;38.609375;
4.110809;204.40625;45.65625;39.421875;
4.120816;204.73438;44.6875;39.953125;
4.1308746;205.0;42.640625;41.65625;
4.140917;205.32813;41.578125;41.65625;
4.151144;205.73438;40.875;41.4375;
4.164846;206.15625;39.671875;42.078125;
4.174479;209.90625;39.328125;42.359375;
4.184702;210.21875;40.015625;42.359375;
4.19477;210.59375;40.421875;42.765625;
4.2048497;214.20313;40.5625;42.796875;
4.2150297;214.53125;41.078125;43.03125;
4.225143;214.90625;41.09375;43.59375;
4.235222;215.34375;40.875;43.984375;
4.245293;219.40625;40.84375;44.03125;
4.255418;219.78125;41.046875;43.78125;
4.26546;223.71875;41.421875;43.09375;
4.275549;224.10938;41.71875;42.3125;
4.285614;227.89063;41.921875;41.546875;
4.295814;228.23438;42.015625;40.96875;
4.305816;228.67188;42.0625;40.578125;
4.315929;232.73438;42.046875;40.09375;
4.325973;233.07813;41.796875;40.09375;
4.3376145;233.5;41.6875;40.390625;
4.347201;237.5;41.578125;41.09375;
4.357186;237.85938;41.8125;40.890625;
4.3672256;238.29688;42.140625;40.203125;
4.3773217;242.3125;42.625;39.40625;
4.3874907;242.67188;43.8125;38.46875;
4.398425;246.4375;46.03125;37.4375;
4.409756;246.79688;48.578125;35.515625;
4.421739;247.23438;49.171875;35.28125;
4.4355965;251.15625;50.234375;34.265625;
4.448811;251.46875;50.921875;33.546875;
4.458114;251.79688;51.09375;33.046875;
4.468227;252.20313;53.1875;31.859375;
4.4783497;255.84375;54.671875;31.0625;
4.4883947;256.1875;55.40625;31.265625;
4.4984937;259.78125;55.53125;32.125;
4.509203;260.14063;54.484375;33.859375;
4.5196548;260.57813;54.015625;34.734375;
4.529221;260.95313;55.25;33.25;
4.5392356;261.26563;56.796875;31.328125;
4.549401;261.53125;57.6875;30.03125;
4.5601215;261.79688;59.578125;28.59375;
4.5701675;262.10938;60.328125;28.234375;
4.5803246;262.48438;60.0;28.953125;
4.5909;266.10938;57.4375;31.5;
4.6009507;266.45313;55.5625;33.59375;
4.610631;266.84375;53.859375;35.28125;
4.620637;267.21875;53.40625;35.703125;
4.630709;267.5625;53.171875;35.734375;
4.640783;267.875;53.5625;35.265625;
4.651058;268.14063;54.046875;34.5625;
4.6612573;268.32813;54.234375;34.046875;
4.671124;268.48438;54.28125;33.890625;
4.682608;268.65625;54.3125;34.09375;
4.692638;268.84375;54.6875;34.03125;
4.702903;269.01563;54.265625;34.453125;
4.712937;269.21875;52.609375;36.171875;
4.7230406;269.45313;50.75;38.1875;
4.733146;269.625;49.578125;39.078125;
4.7432218;269.625;48.796875;38.78125;
4.755806;269.4375;46.796875;39.03125;
4.766147;269.07813;44.265625;39.421875;
4.7766294;265.23438;41.59375;40.453125;
4.788902;264.82813;36.828125;43.296875;
4.798644;261.0625;35.40625;44.984375;
4.8091516;260.71875;33.890625;47.09375;
4.818803;256.98438;31.65625;50.296875;
4.828949;256.57813;29.328125;53.484375;
4.838942;251.79688;27.390625;56.15625;
4.849029;248.07813;27.390625;56.15625;
4.859097;244.40625;25.90625;58.265625;
4.869149;240.78125;25.0625;59.984375;
4.879217;240.34375;24.75;61.125;
4.8893137;235.60938;24.890625;61.75;
4.8993635;231.67188;24.953125;62.234375;
4.909442;228.04688;24.5;62.78125;
4.920047;227.625;24.1875;63.25;
4.9297175;223.32813;24.125;63.28125;
4.941832;222.98438;22.203125;63.765625;
4.9575677;222.57813;20.1875;64.515625;
4.9676275;218.9375;18.828125;64.875;
4.977653;218.6875;17.828125;64.546875;
4.989515;218.375;16.515625;65.40625;
4.99915;217.98438;15.890625;66.21875;
5.009048;214.375;15.984375;66.625;
5.019025;214.0625;16.625;66.671875;
5.029108;213.70313;18.015625;65.6875;
5.039197;213.32813;20.21875;63.953125;
5.049283;212.92188;22.390625;62.78125;
5.059358;212.48438;24.984375;61.03125;
5.069427;212.04688;27.703125;59.1875;
5.079559;211.60938;29.90625;57.640625;
5.089671;208.04688;31.75;56.484375;
5.099692;207.8125;33.03125;55.421875;
5.1097546;207.59375;33.53125;55.03125;
5.119824;207.39063;33.546875;55.09375;
5.130121;207.1875;33.296875;55.328125;
5.14007;206.9375;32.5625;56.015625;
5.150152;206.73438;32.390625;55.953125;
5.160257;206.625;32.75;55.375;
5.1708326;206.65625;34.046875;54.046875;
5.1812167;206.84375;35.625;52.5;
5.1908636;207.20313;37.015625;51.03125;
5.20076;211.34375;38.46875;49.5625;
5.2107415;211.75;39.484375;48.5;
5.220842;216.46875;40.5625;47.328125;
5.230956;220.3125;41.296875;46.21875;
5.241047;220.625;41.234375;45.984375;
5.251063;220.92188;40.46875;46.28125;
5.261221;221.20313;39.671875;47.140625;
5.271298;221.5625;40.28125;47.046875;
5.2814245;225.67188;41.625;46.046875;
5.29157;229.6875;43.1875;44.5;
5.301541;233.73438;44.703125;42.796875;
5.3117037;234.15625;45.734375;41.375;
5.3217707;234.59375;46.015625;40.59375;
5.3318524;234.92188;44.703125;41.265625;
5.341963;235.03125;42.09375;43.1875;
5.3520827;234.90625;39.09375;45.890625;
5.3634157;234.59375;36.28125;48.625;
5.3730526;231.03125;34.3125;50.734375;
5.3829036;230.71875;33.25;52.140625;
5.3929777;230.375;32.828125;52.890625;
5.4030447;230.0625;32.84375;53.140625;
5.41318;229.75;32.546875;53.8125;
5.4232507;229.40625;32.5;54.296875;
5.433309;229.07813;32.65625;54.625;
5.443461;228.79688;32.71875;54.890625;
5.4535937;228.57813;32.8125;54.78125;
5.463602;228.53125;33.34375;53.765625;
5.473754;228.67188;34.359375;52.03125;
5.4838367;229.0;35.625;49.703125;
5.4938827;233.04688;37.03125;47.109375;
5.5039935;233.46875;38.390625;44.5625;
5.5142293;237.48438;39.0;42.921875;
5.524376;237.84375;39.5625;41.359375;
5.5351186;238.28125;40.3125;40.0625;
5.544703;242.5;41.46875;38.359375;
5.555257;242.92188;43.125;36.9375;
5.5647798;246.90625;43.125;36.9375;
5.574866;247.29688;44.4375;35.96875;
5.584948;251.51563;46.15625;34.59375;
5.5951138;251.90625;47.40625;33.28125;
5.6051617;255.57813;48.15625;32.078125;
5.615239;255.92188;49.53125;30.96875;
5.6253138;256.35938;51.09375;30.0625;
5.6354012;260.82813;52.421875;29.671875;
5.645525;261.23438;54.25;28.6875;
5.655603;265.28125;54.109375;29.421875;
5.665688;265.67188;54.625;29.828125;
5.675779;269.375;55.96875;29.234375;
5.6858997;269.65625;56.875;28.53125;
5.6959705;270.0;57.203125;28.734375;
5.706072;270.375;57.640625;28.328125;
5.716232;270.78125;59.3125;27.546875;
5.7282476;274.48438;59.953125;27.671875;
5.737521;274.8125;59.921875;28.421875;
5.749319;275.1875;59.34375;29.265625;
5.758789;275.60938;60.359375;28.84375;
5.769168;276.0;61.0625;28.390625;
5.779737;276.29688;61.484375;27.625;
5.7900715;276.60938;60.75;28.359375;
5.8014445;276.90625;60.09375;28.8125;
5.811516;277.20313;59.140625;29.609375;
5.8215637;277.5;58.546875;30.09375;
5.833322;277.8125;57.796875;30.71875;
5.842843;278.125;57.390625;31.234375;
5.852739;278.4375;57.421875;31.421875;
5.862852;278.70313;57.546875;31.171875;
5.8731623;278.89063;58.1875;30.515625;
5.883376;279.0625;58.140625;30.59375;
5.893438;279.25;57.265625;31.390625;
5.903533;279.4375;55.796875;32.546875;
5.91414;279.60938;53.171875;34.421875;
5.9237337;279.75;49.3125;37.046875;
5.933799;279.82813;45.25;39.53125;
5.943885;279.82813;41.578125;41.578125;
5.954004;279.70313;38.875;42.671875;
5.9641;279.45313;37.21875;43.375;
5.974173;279.125;35.9375;44.40625;
5.984241;278.78125;34.671875;46.96875;
5.9945736;278.40625;33.015625;50.21875;
6.00512;277.96875;32.03125;52.515625;
6.015344;273.76563;31.203125;54.203125;
6.025097;273.32813;30.734375;55.203125;
6.034952;268.39063;30.734375;55.203125;
6.044874;264.09375;29.84375;56.671875;
6.0549946;259.51563;28.421875;58.453125;
6.0650396;254.39063;26.71875;60.09375;
6.075122;248.45313;24.34375;62.203125;
6.085233;242.34375;21.875;64.0625;
6.0953317;236.85938;19.359375;65.46875;
6.1054015;232.4375;17.03125;66.078125;
6.11548;232.01563;14.859375;66.34375;
6.125661;227.78125;13.125;66.6875;
6.135728;227.39063;11.921875;66.984375;
6.145792;223.34375;11.6875;67.1875;
6.155861;223.0;12.921875;66.453125;
6.166041;222.59375;14.53125;65.265625;
6.176072;218.75;16.296875;64.4375;
6.186154;218.40625;17.59375;64.296875;
6.1975927;217.96875;18.65625;64.40625;
6.207329;213.10938;19.09375;65.9375;
6.2170897;209.0;18.984375;67.640625;
6.2271547;205.23438;19.515625;68.40625;
6.237237;204.84375;20.515625;68.078125;
6.2475038;204.45313;22.953125;65.828125;
6.25767;204.125;24.515625;64.234375;
6.267765;203.875;25.578125;63.03125;
6.277733;203.64063;26.96875;61.796875;
6.287775;203.39063;27.15625;61.6875;
6.297863;203.0;27.03125;62.15625;
6.308033;202.5625;27.1875;62.21875;
6.318088;202.21875;27.75;61.609375;
6.3281636;202.03125;28.328125;60.84375;
6.338278;201.90625;28.515625;60.671875;
6.348323;201.95313;31.234375;58.21875;
6.358431;206.78125;35.703125;53.984375;
6.3692937;215.92188;39.796875;50.09375;
6.3797665;226.01563;41.984375;48.0;
6.389573;231.71875;41.8125;48.1875;
6.3995676;231.89063;40.75;49.21875;
6.409307;231.67188;38.703125;51.28125;
6.4193697;231.29688;37.609375;52.390625;
6.4299245;226.35938;35.96875;54.03125;
6.440044;226.0;35.171875;54.828125;
6.4501076;225.92188;144.28125;54.28125;
6.4601808;226.26563;143.0625;53.0625;
6.4702625;232.39063;141.28125;51.28125;
6.4808874;236.125;38.96875;51.03125;
6.490547;236.48438;39.5;50.4375;
