unit -> SI (m/s^2) 
Timestamp;x-axis;y-axis;z-axis
0.0;0.6816723;0.23266602;0.23807144;
0.010078;0.4972015;0.18973136;0.06262684;
0.020154;0.3790486;0.2047782;0.06289768;
0.030250998;0.2527408;0.24764132;0.03478241;
0.041805;0.18579316;0.27728963;0.1663475;
0.051489;0.23357064;0.25703645;0.19277096;
0.061325997;0.32575327;0.17897987;0.24841881;
0.071594;0.4440462;0.10397601;0.3184042;
0.081567995;0.46810636;0.0876863;0.3615408;
0.091624;0.42739177;0.055900335;0.2845974;
0.101752;0.30355644;0.048321962;0.12823391;
0.111774;0.14381057;0.14701986;-0.06757259;
0.121846996;0.050611854;0.2602532;-0.29103756;
0.13191399;-0.03362441;0.32171297;-0.42045975;
0.14193599;-0.13886952;0.41394877;-0.42910957;
0.15223698;-0.17285627;0.3734932;-0.33084774;
0.162299;-0.17629457;0.40160155;-0.32891846;
0.172482;-0.051171243;0.49641848;-0.4768839;
0.18236999;0.045577288;0.6480479;-0.32575512;
0.19256099;0.012535274;0.7493515;-0.32488918;
0.202528;-0.14400381;0.8533635;-0.2282114;
0.21276098;-0.30995178;0.8502917;-0.2802925;
0.22508098;-0.43170327;0.8467572;-0.4539175;
0.234679;-0.5519383;0.8929584;-0.5879307;
0.24508;-0.47866464;1.0908289;-0.6005106;
0.25506;-0.36266267;1.2634571;-0.58710766;
0.265171;-0.14639652;1.3971982;-0.5610218;
0.277899;0.050037026;1.4527829;-0.48151493;
0.287713;0.15551877;1.4574676;-0.4031906;
0.297855;0.14125258;1.4596076;-0.2019682;
0.30764;0.050941348;1.468488;-0.053621292;
0.317923;0.10483867;1.3322048;0.056090355;
0.327792;0.07831818;1.1472385;-0.008937836;
0.33938798;-0.11723858;1.1269124;-0.015514374;
0.34888196;-0.29230917;1.0755947;0.08353901;
0.35897198;-0.2943667;0.98676014;0.2098074;
0.36904898;-0.27654198;1.0435704;0.33744526;
0.379139;-0.25590596;1.1234624;0.2346878;
0.38923;-0.1665476;1.0973917;0.008971214;
0.39936897;-0.22438255;1.0672797;-0.12286854;
0.409495;-0.38573357;1.048732;-0.16087818;
0.41950598;-0.504896;1.053665;-0.07748222;
0.429814;-0.5986894;0.99604976;0.14170456;
0.44096196;-0.72354984;0.94831395;0.19849491;
0.45040196;-0.8504513;0.9084939;0.27024078;
0.460369;-0.8322801;0.82592785;0.46508026;
0.47042498;-0.73948807;0.7540591;0.57866764;
0.48051298;-0.6642552;0.78598857;0.51606846;
0.490652;-0.7174464;0.9740491;0.42717838;
0.50124;-0.7546189;1.1271253;0.53712845;
0.510816;-0.84155536;1.1013087;0.6786394;
0.521185;-0.92873216;1.0666869;0.8568258;
0.53098696;-1.01371;1.0377156;0.9997587;
0.541056;-1.0035583;1.0318438;1.266264;
0.551233;-0.9360807;1.0679404;1.452734;
0.561246;-0.8884926;1.0713204;1.4369926;
0.571363;-0.9165437;1.0591352;1.368351;
0.58142596;-0.8580022;1.0653508;1.2734003;
0.591527;-0.8862786;1.1607482;1.0429173;
0.601573;-0.9618343;1.2133007;0.89441776;
0.611696;-1.0126439;1.2804357;0.77315426;
0.62177795;-1.0853463;1.3466712;0.80192375;
0.631851;-1.2202529;1.4217858;0.85857296;
0.64193296;-1.2666968;1.3969016;0.8342438;
0.652009;-1.3018795;1.3145871;0.85139465;
0.66211694;-1.3758191;1.2068415;0.8822565;
0.67222595;-1.443753;1.1010512;0.94027615;
0.682341;-1.4137869;1.0610057;0.91696453;
0.693913;-1.4151568;1.0057238;0.8449011;
0.703494;-1.2702906;1.006369;0.7153244;
0.71361494;-1.1682243;1.0712818;0.6547947;
0.7238;-1.1615764;1.2176572;0.67646503;
0.733756;-1.1672838;1.2026328;0.68461704;
0.743844;-1.2379339;1.078304;0.65215397;
0.754054;-1.2833035;0.88323784;0.55248356;
0.764091;-1.2953725;0.65776336;0.50876236;
0.77765495;-1.2353863;0.48640466;0.49368954;
0.787704;-1.0060339;0.37266374;0.5067444;
0.79845494;-0.63391733;0.36101627;0.70215607;
0.80807394;-0.24849856;0.4605242;0.9971876;
0.81875396;-0.0074754953;0.52441204;1.2078295;
0.83278;-0.030345917;0.5037118;1.0708027;
0.8423879;-0.12237549;0.41677415;1.000267;
0.852433;-0.18003839;0.38114798;0.9855089;
0.86225;-0.17480177;0.28476202;1.0827503;
0.87234896;-0.10821116;0.13900602;1.1018448;
0.88244796;-5.2058697E-4;-0.058288813;1.1243;
0.89260197;0.11372769;-0.17301416;1.0410595;
0.90271497;0.21469116;-0.16304874;0.864933;
0.91352296;0.2784282;-0.21633375;0.75031185;
0.92310095;0.31014836;-0.28707016;0.55841637;
0.93349296;0.3789301;-0.36650002;0.5610447;
0.94382095;0.34300256;-0.4537604;0.6247902;
0.954193;0.23733282;-0.48701704;0.6890764;
0.9638339;0.23336875;-0.5380591;0.75541496;
0.973897;0.19486773;-0.5681418;0.7699032;
0.983971;0.19366145;-0.6569365;0.8407049;
0.99405193;0.22316968;-0.69157016;0.6800566;
1.004163;0.30100572;-0.6525208;0.39492512;
