unit -> radians/second and measure the Angular speed around the X, Y and Z axis
Timestamp;x-axis;y-axis;z-axis;
116.869934;-0.130256;-0.802967;-0.581616;
116.879486;-0.194344;-0.555701;-0.808348;
116.88907;-0.098220;0.149429;-0.983882;
116.89867;0.373224;0.487164;-0.789541;
116.9083;0.593303;0.448986;-0.668134;
116.91787;0.613042;0.452483;-0.647641;
116.927444;0.620399;0.409708;-0.668763;
116.93701;0.644828;0.278338;-0.711846;
116.94665;0.657122;0.146402;-0.739431;
116.95618;0.739804;-0.054027;-0.670650;
116.96579;0.832807;-0.360903;-0.419740;
116.9754;0.844324;-0.517312;-0.139666;
116.98516;0.848409;-0.528851;0.022782;
116.99455;0.873960;-0.473352;0.110148;
117.00411;0.951723;-0.159289;0.262395;
117.013725;0.958974;0.000875;0.283492;
117.02329;0.982936;-0.127345;0.132743;
117.03288;0.960590;-0.276849;-0.024921;
117.042435;0.884499;-0.423065;-0.196667;
117.052055;0.786851;-0.525085;-0.324272;
117.06164;0.698482;-0.578793;-0.420859;
117.07118;0.600768;-0.612905;-0.513249;
117.08079;0.493293;-0.634217;-0.595341;
117.090454;0.397287;-0.640571;-0.657139;
117.09999;0.301999;-0.632848;-0.712951;
117.10956;0.208097;-0.597149;-0.774667;
117.11915;0.130143;-0.549882;-0.825041;
117.12878;0.079103;-0.511406;-0.855691;
117.138336;0.067849;-0.477728;-0.875884;
117.147896;0.087603;-0.448839;-0.889308;
117.15754;0.122648;-0.422940;-0.897819;
117.16712;0.162236;-0.397679;-0.903067;
117.176704;0.198970;-0.367102;-0.908651;
117.18627;0.225123;-0.328027;-0.917452;
117.19585;0.242447;-0.289320;-0.926020;
117.20548;0.257095;-0.249681;-0.933575;
117.21508;0.268485;-0.216336;-0.938677;
117.22464;0.278682;-0.190144;-0.941372;
117.23432;0.292156;-0.176418;-0.939958;
117.24382;0.306072;-0.175433;-0.935705;
117.25341;0.322947;-0.175776;-0.929951;
117.26301;0.335791;-0.182312;-0.924125;
117.27255;0.345999;-0.196006;-0.917533;
117.28216;0.358746;-0.212364;-0.908957;
117.29174;0.368702;-0.224492;-0.902032;
117.301315;0.376298;-0.241623;-0.894438;
117.31091;0.377146;-0.267197;-0.886773;
117.320496;0.376800;-0.293011;-0.878730;
117.33008;0.374453;-0.324631;-0.868562;
117.33967;0.371413;-0.372188;-0.850605;
117.3493;0.367941;-0.417733;-0.830734;
117.35888;0.358070;-0.447720;-0.819349;
117.36845;0.333725;-0.468116;-0.818227;
117.37803;0.290886;-0.499136;-0.816240;
117.38766;0.229201;-0.555085;-0.799592;
117.39719;0.156551;-0.624180;-0.765435;
117.40681;0.081684;-0.723527;-0.685446;
117.41639;0.021880;-0.879282;-0.475799;
117.42608;0.073501;-0.996439;-0.041320;
117.43556;0.202989;-0.886244;0.416373;
117.445114;0.277272;-0.717098;0.639445;
117.454735;0.297873;-0.586756;0.752986;
117.46433;0.287490;-0.474107;0.832209;
117.47416;0.259678;-0.372244;0.891068;
117.48358;0.227466;-0.282077;0.932036;
117.4931;0.190772;-0.197785;0.961503;
117.50268;0.143060;-0.105804;0.984042;
117.51226;0.080436;0.000339;0.996760;
117.521835;-0.000926;0.108066;0.994143;
117.53149;-0.090781;0.194064;0.976779;
117.54102;-0.176026;0.253541;0.951174;
117.55059;-0.237358;0.296616;0.925030;
117.5602;-0.268714;0.328035;0.905641;
117.56976;-0.271024;0.345818;0.898307;
117.57937;-0.250591;0.355261;0.900552;
117.589;-0.213886;0.357248;0.909190;
117.59867;-0.179669;0.354793;0.917519;
