unit -> SI (lux) 
Timestamp;lux;
0.010818999;16000.0;
0.090779;16000.0;
0.180891;16000.0;
0.260983;16000.0;
0.340877;16000.0;
0.43088397;16000.0;
0.511358;16000.0;
0.59079695;16000.0;
0.670863;16000.0;
0.761346;16000.0;
0.840897;16000.0;
0.920791;16000.0;
1.010801;16000.0;
1.09081;16000.0;
1.1707929;16000.0;
1.260805;16000.0;
1.3407879;16000.0;
1.420852;16000.0;
1.51079;16000.0;
1.5907899;16000.0;
1.671008;16000.0;
1.751473;16000.0;
1.840838;16000.0;
1.920916;16000.0;
2.000807;16000.0;
2.090796;16000.0;
2.17078;16000.0;
2.250809;16000.0;
2.340797;16000.0;
2.420786;16000.0;
2.500792;10000.0;
2.58085;10000.0;
2.670789;10000.0;
2.750783;10000.0;
2.831199;10000.0;
2.9207838;10000.0;
3.0007799;10000.0;
3.080953;10000.0;
3.1707819;10000.0;
3.250808;10000.0;
3.330842;10000.0;
3.410786;10000.0;
3.5007868;10000.0;
3.5807848;10000.0;
3.66079;10000.0;
3.7517648;10000.0;
3.830799;10000.0;
3.9108107;10000.0;
4.001012;10000.0;
4.080832;10000.0;
4.160816;10000.0;
4.250946;10000.0;
4.33078;10000.0;
4.410823;10000.0;
4.490883;10000.0;
4.5808387;10000.0;
4.6607957;10000.0;
4.740781;10000.0;
4.8307796;10000.0;
4.910781;10000.0;
4.9907775;10000.0;
5.0807796;10000.0;
5.161212;10000.0;
5.241829;10000.0;
5.320786;10000.0;
5.411231;10000.0;
5.4908066;10000.0;
5.5707936;10000.0;
5.660788;10000.0;
5.740812;10000.0;
5.82081;10000.0;
5.910787;10000.0;
5.990814;10000.0;
6.0707827;10000.0;
6.1608005;10000.0;
6.2407994;10000.0;
6.3208737;10000.0;
6.4012704;10000.0;
6.490801;10000.0;
6.5709376;10000.0;
6.650794;10000.0;
6.740785;10000.0;
6.8208756;10000.0;
6.9007916;10000.0;
6.9908037;10000.0;
7.070799;10000.0;
7.150789;10000.0;
7.230793;10000.0;
7.3208117;10000.0;
7.4007897;10000.0;
7.48087;10000.0;
7.5708504;10000.0;
7.6507845;10000.0;
7.7310257;10000.0;
7.8207936;10000.0;
7.9007955;10000.0;
7.980937;10000.0;
8.070806;10000.0;
8.150794;10000.0;
8.230785;10000.0;
8.310875;10000.0;
8.400797;10000.0;
8.480793;10000.0;
8.5608;10000.0;
8.650851;10000.0;
8.730789;10000.0;
8.810833;10000.0;
8.900986;10000.0;
8.980793;10000.0;
9.060791;10000.0;
9.140826;10000.0;
9.230804;10000.0;
9.310791;10000.0;
9.390794;10000.0;
9.480806;10000.0;
9.560784;10000.0;
9.640805;10000.0;
9.730876;10000.0;
9.810868;10000.0;
9.890798;10000.0;
9.970793;10000.0;
10.061022;10000.0;
10.140806;10000.0;
10.220811;10000.0;
10.310887;10000.0;
10.390795;10000.0;
10.470835;10000.0;
10.560784;10000.0;
10.640776;10000.0;
10.720839;10000.0;
10.810796;10000.0;
10.890796;10000.0;
10.971164;10000.0;
11.050802;10000.0;
11.1407795;10000.0;
11.221067;10000.0;
11.300907;10000.0;
11.390816;10000.0;
11.470899;10000.0;
11.550793;10000.0;
11.64079;10000.0;
11.720825;10000.0;
11.801087;10000.0;
11.880829;10000.0;
11.970803;10000.0;
12.050797;10000.0;
12.1310625;10000.0;
12.220785;10000.0;
12.300787;10000.0;
12.380903;10000.0;
12.470794;10000.0;
12.550802;10000.0;
12.631181;10000.0;
12.710852;10000.0;
12.800879;10000.0;
12.880835;10000.0;
12.960826;10000.0;
13.050806;10000.0;
13.130789;10000.0;
13.210778;10000.0;
13.300897;10000.0;
13.380788;10000.0;
13.460811;10000.0;
13.54085;10000.0;
13.630789;10000.0;
13.710794;10000.0;
13.791012;10000.0;
13.880812;10000.0;
13.960806;10000.0;
14.040897;10000.0;
14.130784;10000.0;
14.210813;10000.0;
14.290779;10000.0;
14.370824;10000.0;
14.460842;10000.0;
14.5407915;10000.0;
14.620781;10000.0;
14.71112;10000.0;
14.790803;10000.0;
14.870806;10000.0;
14.960876;10000.0;
15.040806;10000.0;
15.120774;10000.0;
15.210791;10000.0;
15.290789;10000.0;
15.370795;10000.0;
15.450784;10000.0;
15.540839;10000.0;
15.620806;10000.0;
15.700801;10000.0;
15.783827;10000.0;
15.870842;10000.0;
15.950826;10000.0;
16.04082;10000.0;
16.12086;10000.0;
16.200783;10000.0;
16.280779;10000.0;
16.370874;10000.0;
16.450785;10000.0;
16.530785;10000.0;
16.620779;10000.0;
16.700878;10000.0;
16.870806;10000.0;
16.950802;10000.0;
17.030945;10000.0;
17.110806;10000.0;
17.20082;10000.0;
17.280869;10000.0;
17.360786;10000.0;
17.450794;16000.0;
17.530897;16000.0;
17.610884;16000.0;
17.700817;16000.0;
17.780796;16000.0;
17.860785;16000.0;
17.95081;16000.0;
18.030787;10000.0;
18.110828;10000.0;
18.190828;10000.0;
18.280783;10000.0;
18.360834;10000.0;
18.440851;10000.0;
18.53078;10000.0;
18.6108;10000.0;
18.690966;10000.0;
18.780851;10000.0;
18.860817;10000.0;
18.940783;10000.0;
19.02078;10000.0;
19.110777;10000.0;
19.190796;10000.0;
19.270844;10000.0;
19.360884;10000.0;
19.440777;10000.0;
19.52078;10000.0;
19.610947;10000.0;
19.690794;10000.0;
19.770823;10000.0;
19.861292;10000.0;
19.940796;10000.0;
20.020824;10000.0;
20.100784;10000.0;
20.190832;10000.0;
20.27081;10000.0;
20.350777;10000.0;
20.440853;10000.0;
20.52089;10000.0;
20.600788;10000.0;
20.690786;10000.0;
20.770924;10000.0;
20.850801;10000.0;
20.93079;10000.0;
21.020876;10000.0;
21.100822;10000.0;
21.180807;10000.0;
21.270786;10000.0;
21.350832;10000.0;
21.430813;10000.0;
21.520779;10000.0;
21.600786;10000.0;
21.680931;10000.0;
21.760817;10000.0;
21.850851;10000.0;
21.931208;10000.0;
22.010803;10000.0;
22.100828;10000.0;
22.180782;10000.0;
22.260778;10000.0;
22.350798;10000.0;
22.430775;10000.0;
22.510782;10000.0;
22.600836;10000.0;
22.680784;10000.0;
22.760832;10000.0;
22.840874;10000.0;
22.9308;10000.0;
23.010866;10000.0;
23.091047;10000.0;
23.18079;10000.0;
23.260788;10000.0;
23.341208;10000.0;
23.430803;10000.0;
23.51079;10000.0;
23.590866;10000.0;
23.670834;10000.0;
23.755503;10000.0;
23.84079;10000.0;
23.920786;10000.0;
24.010841;10000.0;
24.090803;10000.0;
24.170786;10000.0;
24.260885;10000.0;
24.340818;10000.0;
24.420815;10000.0;
24.501024;10000.0;
24.590813;10000.0;
24.670784;10000.0;
24.750837;10000.0;
24.920801;10000.0;
25.000793;10000.0;
25.083574;10000.0;
25.170816;10000.0;
25.250788;10000.0;
25.340792;10000.0;
25.42103;10000.0;
25.500788;10000.0;
25.580835;10000.0;
25.670855;10000.0;
25.755384;10000.0;
25.830784;10000.0;
25.920855;10000.0;
26.000792;10000.0;
26.080833;10000.0;
26.17079;10000.0;
26.25079;10000.0;
26.330795;10000.0;
26.420795;10000.0;
26.500788;10000.0;
26.58089;10000.0;
26.660809;10000.0;
26.750822;10000.0;
26.830933;10000.0;
26.91092;10000.0;
27.000786;10000.0;
27.080896;10000.0;
27.160812;10000.0;
27.25078;10000.0;
27.33086;10000.0;
27.410805;10000.0;
27.49079;10000.0;
27.5808;10000.0;
27.660797;10000.0;
27.740858;10000.0;
27.828024;10000.0;
27.910778;10000.0;
27.991009;10000.0;
28.080774;10000.0;
28.160782;10000.0;
28.240923;10000.0;
28.320787;10000.0;
28.41079;10000.0;
28.490788;10000.0;
28.570805;10000.0;
28.660841;10000.0;
28.741068;10000.0;
28.82146;10000.0;
28.911034;10000.0;
28.990807;10000.0;
29.070795;10000.0;
29.151089;10000.0;
29.240803;10000.0;
29.320793;10000.0;
29.400991;10000.0;
29.490849;10000.0;
29.570816;10000.0;
29.650808;10000.0;
29.7408;10000.0;
29.821096;10000.0;
29.901077;10000.0;
29.990788;10000.0;
30.070862;10000.0;
30.150782;10000.0;
30.230787;10000.0;
30.32093;10000.0;
30.400784;10000.0;
30.480785;10000.0;
30.570953;10000.0;
30.650795;10000.0;
30.730782;10000.0;
30.820812;10000.0;
30.90079;10000.0;
30.980839;10000.0;
31.070814;10000.0;
31.150822;10000.0;
31.230879;10000.0;
31.31081;10000.0;
31.40083;10000.0;
31.481422;10000.0;
31.560785;10000.0;
31.650818;10000.0;
31.730919;10000.0;
31.811361;10000.0;
31.900852;10000.0;
31.981268;10000.0;
32.060787;10000.0;
32.150787;10000.0;
32.23078;10000.0;
32.310783;10000.0;
32.390827;10000.0;
32.480774;10000.0;
32.56097;10000.0;
32.640957;10000.0;
32.73086;10000.0;
32.81078;10000.0;
32.89103;10000.0;
32.980812;10000.0;
33.060806;10000.0;
33.140793;10000.0;
33.23079;10000.0;
33.31082;10000.0;
33.39079;10000.0;
33.470806;10000.0;
33.560844;10000.0;
33.6408;10000.0;
33.720783;10000.0;
33.81103;10000.0;
33.8908;10000.0;
33.970787;10000.0;
34.060844;10000.0;
34.140823;10000.0;
34.220787;10000.0;
34.310783;10000.0;
34.39106;10000.0;
34.470806;10000.0;
34.55079;10000.0;
34.64116;10000.0;
34.72088;10000.0;
34.800816;10000.0;
34.890793;10000.0;
34.971043;10000.0;
35.050777;10000.0;
35.140812;10000.0;
35.220966;10000.0;
35.300816;10000.0;
35.391262;10000.0;
35.470802;10000.0;
35.55079;10000.0;
35.630848;10000.0;
35.7208;10000.0;
35.800797;10000.0;
35.97078;10000.0;
36.05079;10000.0;
36.131023;10000.0;
36.220783;10000.0;
36.30079;10000.0;
36.380962;10000.0;
36.460808;10000.0;
36.550793;10000.0;
36.630795;10000.0;
36.710793;10000.0;
36.80086;10000.0;
36.880802;10000.0;
36.960773;10000.0;
37.05088;10000.0;
37.13082;10000.0;
37.21078;10000.0;
37.301113;10000.0;
37.380817;10000.0;
37.46078;10000.0;
37.550922;10000.0;
37.63078;10000.0;
37.710808;10000.0;
37.7908;10000.0;
37.88082;10000.0;
37.960793;10000.0;
38.040787;10000.0;
38.13082;10000.0;
38.210835;10000.0;
38.290855;10000.0;
38.380787;10000.0;
38.460968;10000.0;
38.540802;10000.0;
38.630783;10000.0;
38.790894;10000.0;
38.87083;10000.0;
38.960777;10000.0;
39.04079;10000.0;
39.120796;10000.0;
39.21082;10000.0;
39.290806;10000.0;
39.370796;10000.0;
39.4608;10000.0;
39.540817;10000.0;
39.620907;10000.0;
39.71081;10000.0;
39.793045;10000.0;
39.870934;10000.0;
39.950825;10000.0;
40.04079;10000.0;
40.120792;10000.0;
40.20079;10000.0;
40.29079;10000.0;
40.37082;10000.0;
40.45083;10000.0;
40.540966;10000.0;
40.6208;10000.0;
40.70079;10000.0;
40.790985;10000.0;
40.87079;10000.0;
40.951164;10000.0;
41.12078;10000.0;
41.200806;10000.0;
41.280838;10000.0;
41.370804;10000.0;
41.451797;10000.0;
41.53264;10000.0;
41.620804;10000.0;
41.70103;10000.0;
41.78081;10000.0;
41.870773;10000.0;
41.951214;10000.0;
42.030834;10000.0;
42.110786;10000.0;
42.200935;10000.0;
42.28078;10000.0;
42.36102;10000.0;
42.45079;10000.0;
42.530838;10000.0;
42.610813;10000.0;
42.70078;10000.0;
42.780804;10000.0;
42.860813;10000.0;
42.95078;10000.0;
43.030785;10000.0;
43.110947;10000.0;
43.190804;10000.0;
43.280785;10000.0;
43.360893;10000.0;
43.4408;10000.0;
43.53091;10000.0;
43.610886;10000.0;
43.690773;10000.0;
43.780807;10000.0;
43.860794;10000.0;
43.940777;10000.0;
44.03078;10000.0;
44.1108;10000.0;
44.190777;10000.0;
44.280792;10000.0;
44.36079;10000.0;
44.440876;10000.0;
44.52096;10000.0;
44.610798;10000.0;
44.690784;10000.0;
44.7708;10000.0;
44.853836;10000.0;
44.94082;10000.0;
45.020786;10000.0;
45.110825;10000.0;
45.19086;10000.0;
45.270786;10000.0;
45.360798;10000.0;
45.441017;10000.0;
45.520817;10000.0;
45.600807;10000.0;
45.69089;10000.0;
45.770893;10000.0;
45.850792;10000.0;
45.940834;10000.0;
46.020874;10000.0;
46.100876;10000.0;
46.19079;10000.0;
