unit -> micro-Tesla (uT) and measure the ambient magnetic field in the X, Y and Z axis 
Timestamp;x-axis;y-axis;z-axis
1.382165;21.72;13.74;56.16;
1.392666;23.34;14.099999;55.68;
1.407092;24.96;14.219999;55.079998;
1.417255;26.519999;14.34;54.3;
1.426706;27.96;14.5199995;53.52;
1.4367089;29.46;14.94;52.68;
1.4467769;30.96;15.059999;51.66;
1.456864;32.46;15.12;50.7;
1.467014;33.899998;15.24;49.98;
1.4770709;35.219997;15.36;49.14;
1.487204;36.3;15.54;48.48;
1.497259;37.38;15.54;47.82;
1.507311;38.46;15.66;47.16;
1.517421;39.42;15.66;46.379997;
1.52821;40.26;15.9;45.96;
1.538875;41.04;15.78;45.239998;
1.5529389;41.879997;16.02;44.7;
1.561754;42.54;15.96;44.28;
1.571377;43.079998;15.839999;43.8;
1.5815129;43.62;15.66;43.62;
1.5915949;44.16;15.48;43.379997;
1.601718;44.34;15.12;43.2;
1.612038;44.579998;15.0;43.26;
1.6224259;44.64;14.82;43.32;
1.631943;44.76;14.639999;43.2;
1.641981;44.879997;14.5199995;43.2;
1.652103;44.76;14.28;43.079998;
1.662205;44.64;14.04;43.26;
1.672253;44.52;13.98;43.379997;
1.682339;44.16;13.74;43.62;
1.6925689;44.1;13.62;43.739998;
1.702561;43.86;13.559999;44.04;
1.712662;43.62;13.559999;44.28;
1.7227548;43.32;13.559999;44.399998;
1.733138;42.84;13.799999;44.64;
1.7433159;42.36;14.16;44.76;
1.75347;42.059998;14.58;44.82;
1.763522;41.94;15.12;45.0;
1.773649;41.64;15.599999;44.94;
1.783756;41.52;16.38;44.7;
1.793959;41.219997;17.16;44.76;
1.8132509;40.559998;17.94;44.7;
1.821709;40.559998;18.6;44.64;
1.831735;40.62;19.5;44.579998;
1.8417679;40.44;20.1;44.52;
1.8518379;40.5;20.76;44.399998;
1.8619989;40.32;21.3;44.219997;
1.8728689;40.079998;21.96;44.28;
1.8821919;39.78;22.56;44.1;
1.892404;39.719997;23.16;43.98;
1.9022909;39.42;23.58;43.86;
1.912365;39.3;24.06;43.92;
1.922519;38.94;24.48;43.8;
1.932588;38.64;24.779999;43.8;
1.942689;38.46;25.26;43.92;
1.9527869;38.219997;25.38;44.219997;
1.9628679;37.86;25.5;44.399998;
1.973467;37.8;25.74;44.52;
1.983627;37.2;26.039999;44.579998;
1.9940159;36.66;26.34;44.64;
2.004119;36.18;26.58;44.76;
2.013865;35.7;26.939999;44.76;
2.0239608;35.16;27.42;44.879997;
2.034092;34.8;27.72;44.94;
2.0443769;34.14;28.14;44.879997;
2.054359;33.719997;28.68;45.059998;
2.064405;33.6;28.98;45.12;
2.074478;33.36;29.34;45.059998;
2.084596;33.12;29.58;45.18;
2.094671;32.88;29.699999;45.239998;
2.1047819;32.64;29.699999;45.18;
2.115942;32.46;29.82;45.059998;
2.125403;32.34;29.88;44.94;
2.135319;32.34;29.76;45.059998;
2.1456208;32.46;29.64;44.94;
2.155596;32.579998;29.4;44.879997;
2.165588;32.94;29.279999;44.82;
2.176271;33.059998;29.039999;44.879997;
2.185988;33.36;28.68;44.94;
2.1959198;33.78;28.26;44.76;
2.205909;34.5;27.72;44.879997;
2.2161028;34.86;27.0;44.879997;
2.225973;35.219997;26.34;44.879997;
2.2361908;35.64;25.5;44.94;
2.24641;36.18;24.9;44.94;
2.256192;36.48;24.18;44.94;
2.2662997;36.96;23.4;45.18;
2.2765198;37.26;22.619999;45.3;
2.286648;37.559998;21.779999;45.3;
2.296628;38.34;20.939999;45.42;
2.306707;38.94;20.16;45.539997;
2.316739;39.54;19.32;45.539997;
2.326835;40.02;18.42;45.3;
2.337027;40.68;17.58;45.36;
2.3470771;41.34;16.8;45.12;
2.357277;42.0;15.96;45.0;
2.3684537;42.719997;15.24;44.579998;
2.3773859;43.5;14.639999;44.219997;
2.389171;44.219997;13.98;43.8;
2.398995;44.94;13.5;43.379997;
2.408707;45.719997;12.84;43.079998;
2.4187908;46.62;12.36;42.48;
2.428836;47.34;11.88;41.94;
2.439439;48.12;11.4;41.399998;
2.449075;48.96;10.74;40.98;
2.4597719;49.5;10.32;40.32;
2.469913;50.039997;10.0199995;39.78;
2.4794507;50.46;9.719999;39.18;
2.489496;51.12;9.42;38.94;
2.499544;51.6;9.24;38.219997;
2.509621;51.84;9.059999;37.62;
2.5199258;52.199997;9.0;37.26;
2.5299828;52.26;8.94;36.899998;
2.539996;52.5;8.76;36.42;
2.550046;52.739998;8.76;36.18;
2.5600948;52.92;8.639999;35.88;
2.5702;52.98;8.58;35.52;
2.581998;53.16;8.4;35.34;
2.591116;52.98;8.58;34.98;
2.6006148;52.98;8.76;34.68;
2.610719;53.039997;9.12;34.5;
2.620797;52.86;9.36;34.38;
2.630889;52.739998;9.66;34.14;
2.640974;52.559998;9.96;34.26;
2.651236;52.26;10.44;34.14;
2.6613219;52.079998;10.86;34.14;
2.671336;52.02;11.34;34.38;
