unit -> SI (m/s^2) 
Timestamp;x-axis;y-axis;z-axis
0.001249;-0.5217376;1.0146651;-1.4261684;
0.011341999;-0.5990058;1.028913;-1.552454;
0.021404;-0.7048061;1.0167046;-1.6790061;
0.031501;-0.81180745;0.9520807;-1.7248921;
0.042262;-0.90672183;0.91597176;-1.7304282;
0.051735;-1.0178818;0.8944411;-1.7634387;
0.061789;-1.1313325;0.88757277;-1.742229;
0.071848;-1.3135461;0.8681207;-1.7213144;
0.081934;-1.4011049;0.9054761;-1.7150698;
0.092172;-1.4344771;1.0148091;-1.6154308;
0.105928;-1.5147071;1.1769905;-1.5377526;
0.115894;-1.5442758;1.2933826;-1.4001684;
0.126259;-1.5137231;1.3841629;-1.1953454;
0.135981;-1.4770048;1.5017447;-1.0992484;
0.14619799;-1.4203721;1.6010351;-1.1096053;
0.15613298;-1.3861375;1.6403389;-1.0897708;
0.16621101;-1.2962675;1.7123427;-1.1471086;
0.17650099;-1.2639277;1.8441219;-1.1723676;
0.191588;-1.2390481;1.9750104;-1.1281819;
0.200925;-1.1997149;2.0896664;-1.0629702;
0.212587;-1.2229528;2.1216898;-1.1611533;
0.22117199;-1.280621;2.1281762;-1.1926246;
0.231252;-1.3832958;2.1108108;-1.1993308;
0.24144499;-1.4336202;2.0735302;-1.1152878;
0.25191998;-1.39865;2.0449533;-1.0380688;
0.262067;-1.305766;2.0508547;-0.9645753;
0.271677;-1.2443068;2.053368;-0.90094614;
0.281699;-1.2224936;2.0768995;-0.8200841;
0.291784;-1.2275928;2.0413437;-0.8862462;
0.301867;-1.2446933;2.0163436;-0.8278508;
0.31212;-1.2166538;1.9382567;-0.91952467;
0.32215598;-1.1982505;1.9052839;-0.9582429;
0.33218202;-1.0955603;1.9332767;-0.86322355;
0.34267;-0.94934624;1.995636;-0.7027378;
0.352766;-0.77443665;2.09234;-0.531106;
0.36364898;-0.6201236;2.2538657;-0.35362244;
0.37303698;-0.51562554;2.2917109;-0.053058624;
0.38346097;-0.41030198;2.34657;0.22583199;
0.39357796;-0.32684284;2.3412852;0.5657692;
0.40385598;-0.32994163;2.2652497;0.7581291;
0.413859;-0.31816518;2.14397;0.8039074;
0.42396498;-0.17131281;2.0932615;0.88256073;
0.439638;0.1509223;2.2471304;1.0658951;
0.44877198;0.46298218;2.392245;1.1809425;
0.464175;0.6701859;2.8306344;1.5072384;
0.47281098;0.6546216;2.663719;1.6682854;
0.482887;0.7081294;2.6794498;2.1315985;
0.493037;0.4618938;2.6902914;2.237196;
0.504362;0.18273938;2.322778;3.3158522;
0.513613;0.26509976;2.447759;3.8979664;
0.523578;0.027680516;1.8351169;3.810091;
0.53363;-0.20984471;1.4081829;3.9448528;
0.543722;-0.19989634;1.0392025;3.4769964;
0.553894;-0.14686322;0.59751177;2.446538;
0.563944;-0.10243726;0.27945018;1.4194584;
0.574028;-0.059927702;0.13084555;0.3768263;
0.584118;-0.09636366;0.051863432;-0.49654675;
0.59505;-0.14107561;0.04096341;-1.0468545;
0.604342;-0.24142337;-0.030779362;-1.337729;
0.616497;-0.33085704;-0.2750311;-1.2723937;
0.625645;-0.40159357;-0.30612993;-1.2675853;
0.635635;-0.45550966;-0.29990292;-0.87154245;
0.64558;-0.50983214;-0.29338622;-0.24332333;
0.6556789;-0.44163394;-0.32782483;0.1884222;
0.666012;-0.3239109;-0.42851853;0.52581406;
0.675981;-0.23288202;-0.5467305;0.5676651;
0.686153;-0.17571151;-0.6049578;0.35714436;
0.700197;-0.37130713;-0.5512707;-0.8847132;
0.709282;-0.51941276;-0.50605893;-1.6509771;
0.723001;-0.6276754;-0.53094745;-2.1211176;
0.731349;-0.6533185;-0.41688108;-2.4754148;
0.74149495;-0.683126;-0.26087832;-2.6998692;
0.75158095;-0.6837748;-0.13488436;-2.8753028;
0.76163995;-0.67658365;-0.0466609;-2.931273;
0.771759;-0.77156746;0.012278557;-2.879476;
0.782012;-0.86048317;0.089812994;-2.8399897;
0.793131;-0.9827652;0.25400257;-2.959599;
0.802808;-0.9735813;0.35775304;-3.0718188;
0.815331;-0.9440145;0.5485096;-3.0310788;
0.823673;-0.9091496;0.63804674;-3.0886636;
0.835942;-0.81607825;0.7105715;-3.0324893;
0.84424496;-0.72768116;0.8032851;-2.9262562;
0.85436404;-0.7929636;0.8781276;-2.724358;
0.864449;-0.9036919;0.99709845;-2.4803772;
0.874527;-0.8774004;1.1279514;-2.3439507;
0.886504;-0.8826723;1.3346436;-2.230485;
0.89592195;-0.79891986;1.4227531;-2.1486816;
0.905889;-0.7235203;1.5455947;-1.9789233;
0.915883;-0.70141053;1.5993497;-1.7496405;
0.926014;-0.62222916;1.634414;-1.6000223;
0.93608993;-0.52781093;1.6301885;-1.6139488;
0.94682497;-0.4962345;1.6853073;-1.6425886;
0.95634997;-0.48116636;1.7568188;-1.6307945;
0.966321;-0.44032043;1.8301687;-1.6056271;
0.9764149;-0.35393924;1.8091474;-1.5261464;
0.98649794;-0.19306242;1.7727797;-1.2282038;
0.997161;0.03710571;1.7459311;-0.779191;
1.012622;0.21790738;1.5253854;-0.2648592;
1.021256;0.4239234;1.2022791;0.36678123;
1.031245;0.55670995;0.89118123;0.7881775;
1.041347;0.6327395;0.6494074;1.2173548;
1.0515679;0.86207306;0.41299748;1.5718946;
1.0632359;1.0698708;0.023276567;1.8811274;
1.071752;1.6243991;-0.2012279;2.1717062;
1.081878;2.0876424;-0.3889556;2.6486244;
1.0918219;2.5083299;-0.29067683;3.1097593;
1.1019679;2.7799075;-0.15069199;3.6676607;
1.112305;2.7696078;-0.10683632;4.332034;
1.122065;2.4271927;-0.25578618;5.178692;
1.1321379;1.7980216;-0.49412584;5.8385086;
1.14221;1.0244634;-0.86381006;5.909791;
1.152347;0.6140702;-1.2824314;5.4416895;
1.162578;1.0496135;-1.6180537;4.688452;
1.1725869;1.4497933;-1.7708972;3.5641546;
1.1835079;1.6554129;-1.9559593;2.278716;
1.19286;0.62789726;-1.738632;0.42869806;
1.2029419;-3.711825;-0.91354847;-1.2525373;
1.212941;-2.0617366;-2.0826535;-0.6629505;
1.223511;-1.0376136;-2.357835;-0.12334585;
1.233614;-0.9614999;-2.1552458;-0.07308674;
1.243743;-0.82851386;-2.357217;0.030445576;
1.253793;-1.0038965;-2.4733813;0.10676432;
1.26413;-1.2294927;-2.5538032;0.08384991;
1.274177;-1.5944414;-2.72751;-0.47961235;
1.2842549;-2.2453053;-2.831911;-1.263525;
1.303226;-2.928987;-3.4761934;-2.3902225;
1.3115549;-3.0752358;-3.5410333;-2.16932;
1.3216839;-3.6203513;-4.4666986;-2.0690987;
1.333427;-4.2586427;-4.5668135;-1.4888155;
1.3427339;-4.511836;-4.529107;-1.1861908;
1.352044;-5.1125226;-4.2321444;-0.6851578;
1.3620149;-5.4391975;-4.1542273;-0.32342935;
1.372096;-5.321212;-4.1886606;-0.09205389;
1.382165;-5.32517;-4.220567;-0.10690117;
1.392666;-5.2923503;-4.050127;-0.13044786;
1.407092;-4.599038;-3.0722024;0.8492172;
1.417255;-3.9156382;-2.5236106;1.8141711;
1.426706;-2.9686859;-2.1546965;2.5487797;
1.4367089;-2.134709;-1.8196144;3.31018;
1.4467769;-1.384068;-1.3559227;4.072767;
1.456864;-0.90339804;-0.99376106;4.7130466;
1.467014;-0.38422823;-0.45082045;5.2913947;
1.4770709;-0.0942812;0.34465313;5.8421516;
1.487204;0.31054354;1.2500911;6.3956666;
1.497259;0.7865119;2.1022115;6.655233;
1.507311;1.091331;3.0185618;6.5584736;
1.517421;1.1544209;3.6062846;6.259522;
1.52821;0.79277945;3.7024746;6.0335064;
1.538875;0.33966827;3.6436539;5.983174;
1.5529389;-0.16081762;3.372223;6.222562;
1.561754;-0.52238274;3.0898137;6.7468452;
1.571377;-0.80252504;2.807949;7.134778;
1.5815129;-1.0865617;2.5083022;7.138482;
1.5915949;-1.2728992;2.2308645;6.8942366;
1.601718;-1.4187741;2.040824;6.556817;
1.612038;-1.60743;1.7375164;5.9628;
1.6224259;-2.0355754;1.4277196;5.2284083;
1.631943;-2.595673;1.1471028;4.8195105;
1.641981;-2.822676;0.9246464;4.858186;
1.652103;-2.5423253;0.40095472;5.338431;
1.662205;-2.2047565;0.2940936;6.2131405;
1.672253;-1.8531296;1.3046465;7.4430265;
1.682339;-1.0474358;1.7114778;8.148338;
1.6925689;-0.15364408;1.2924628;8.364858;
1.702561;0.32936478;0.7531104;8.224706;
1.712662;0.1591878;0.19184399;7.692572;
1.7227548;-0.011920452;-0.6743274;6.7830143;
1.733138;-0.28938293;-1.262043;5.867849;
1.7433159;-0.5294347;-1.620285;4.881048;
1.75347;-0.6869364;-1.7570276;3.786936;
1.763522;-0.7374115;-1.7094083;3.1797867;
1.773649;-0.73032475;-1.6896768;2.979138;
1.783756;-0.80372095;-1.7965989;3.0107322;
1.793959;-0.7503371;-2.0722523;3.2316918;
1.8132509;-0.5313716;-2.3631864;3.6240165;
1.821709;-0.16974688;-2.6113715;3.825886;
1.831735;0.17231989;-2.72467;4.033215;
1.8417679;0.3033018;-2.8211727;4.1975503;
1.8518379;0.33547926;-2.917202;4.5816092;
1.8619989;-0.014742851;-3.2067413;4.8260393;
1.8728689;-0.24227667;-3.5247006;4.704194;
1.8821919;-0.4466982;-3.8217435;4.2500143;
1.892404;-0.68929005;-4.2090216;3.7662196;
1.9022909;-0.90183735;-4.4074793;3.3413048;
1.912365;-0.9731803;-4.401353;2.9296718;
1.922519;-0.8746972;-4.3955326;2.54482;
1.932588;-0.8030753;-4.39328;2.1530774;
1.942689;-0.9297848;-4.491741;1.7738241;
1.9527869;-1.157929;-4.6757135;1.392951;
