unit -> angles in degrees;
Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West;Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis;Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis;
Timestamp;Azimuth;Pitch;Roll;
158.29393;299.57813;-23.65625;37.296875;
158.30406;299.15625;-23.453125;37.75;
158.31415;295.40625;-24.25;39.21875;
158.3242;295.0625;-25.203125;40.90625;
158.33429;290.64063;-26.796875;42.71875;
158.34447;286.10938;-28.140625;44.40625;
158.35551;279.57813;-29.734375;46.109375;
158.36578;271.3125;-30.96875;47.390625;
158.37534;262.76563;-31.75;48.375;
158.38893;256.3125;-32.78125;47.328125;
158.39752;255.875;-33.515625;45.984375;
158.40762;255.67188;-33.484375;44.15625;
158.41785;255.75;-33.625;41.546875;
158.42772;256.0625;-33.84375;38.5;
158.43794;259.875;-33.859375;35.171875;
158.44814;260.20313;-34.421875;31.796875;
158.45828;260.5625;-35.46875;28.40625;
158.46808;260.92188;-36.5;25.390625;
158.47818;261.21875;-37.96875;23.109375;
158.48828;261.46875;-39.515625;20.875;
158.49835;261.65625;-40.984375;19.546875;
158.5084;261.78125;-42.015625;18.796875;
158.5187;261.84375;-42.59375;19.265625;
158.52863;261.8125;-43.078125;20.390625;
158.53871;261.73438;-43.046875;21.0;
158.54883;261.57813;-43.5;21.453125;
158.55891;261.375;-44.34375;21.59375;
158.56924;261.07813;-45.140625;22.5;
158.57939;260.70313;-45.71875;23.328125;
158.58916;260.29688;-45.953125;23.71875;
158.5992;256.32813;-46.765625;24.4375;
158.60951;256.09375;-46.9375;24.1875;
158.61948;255.89063;-47.1875;23.671875;
158.62956;255.76563;-47.453125;22.84375;
158.64394;255.76563;-47.09375;22.015625;
158.65417;255.875;-46.359375;21.09375;
158.66338;256.09375;-45.59375;20.171875;
158.67276;256.375;-44.84375;19.6875;
158.68292;256.71875;-43.78125;19.453125;
158.6935;257.07813;-43.4375;19.25;
158.70361;257.46875;-43.296875;18.5625;
158.71362;257.85938;-43.015625;18.734375;
158.72371;258.26563;-41.203125;20.546875;
158.73381;258.6875;-39.03125;23.203125;
158.7439;262.39063;-36.84375;25.625;
158.75398;262.70313;-34.890625;27.71875;
158.76538;263.125;-33.15625;29.125;
158.77415;267.48438;-31.359375;29.796875;
158.78435;271.34375;-29.390625;30.15625;
158.7943;271.71875;-28.234375;29.0625;
158.80441;275.45313;-27.25;27.3125;
158.81448;275.76563;-27.0;25.59375;
158.82455;276.125;-26.90625;24.0625;
158.83467;276.53125;-26.6875;22.78125;
158.84476;280.09375;-26.125;22.515625;
158.85529;280.40625;-25.390625;22.875;
158.86533;280.76563;-24.671875;23.65625;
158.8753;281.1875;-23.90625;24.125;
158.88713;284.84375;-23.265625;24.765625;
158.90298;285.14063;-23.265625;25.34375;
158.91142;285.5;-22.546875;26.046875;
158.92143;285.9375;-21.78125;26.75;
158.93161;289.82813;-21.125;27.734375;
158.94197;290.14063;-20.421875;28.296875;
158.95207;290.51563;-19.75;28.875;
158.96182;294.28125;-18.234375;29.375;
158.97186;294.64063;-16.34375;29.59375;
158.98195;298.875;-13.03125;29.859375;
158.9921;302.98438;-8.453125;31.828125;
159.00218;303.29688;-8.953125;33.65625;
159.0122;306.85938;-9.078125;36.984375;
159.02232;311.23438;-7.265625;41.953125;
159.0324;316.57813;-5.375;46.796875;
159.04245;321.35938;-4.171875;49.859375;
159.05264;321.14063;-1.484375;40.90625;
159.06294;321.53125;-1.484375;49.421875;
159.07312;328.84375;-1.484375;56.109375;
159.08282;340.60938;-1.984375;65.609375;
159.0929;353.28125;-2.859375;72.421875;
159.10344;2.234375;-4.484375;74.0625;
159.11354;7.625;-6.5625;73.4375;
159.12361;7.984375;-9.859375;70.953125;
159.1337;8.03125;-12.234375;67.921875;
159.14392;0.765625;-13.75;62.984375;
159.16301;353.25;-13.234375;61.078125;
159.17154;352.98438;-13.984375;61.953125;
159.18146;352.70313;-13.984375;61.953125;
159.19154;347.79688;-15.34375;60.0;
159.20168;342.48438;-15.84375;58.265625;
159.21205;338.09375;-15.375;57.046875;
159.22218;337.71875;-15.3125;56.546875;
159.23189;332.70313;-16.6875;54.875;
159.24197;326.64063;-19.5;52.578125;
159.25204;318.67188;-22.6875;49.4375;
159.26213;309.39063;-26.234375;45.8125;
159.27225;300.625;-28.859375;42.015625;
159.28232;294.23438;-30.21875;38.921875;
159.29245;293.79688;-30.234375;35.84375;
159.3026;293.4375;-29.0625;33.890625;
159.3126;293.15625;-27.40625;32.34375;
159.3227;292.89063;-26.375;31.71875;
159.33315;292.65625;-25.765625;31.265625;
159.34332;292.39063;-25.46875;31.328125;
159.35347;292.07813;-25.6875;32.125;
159.36365;288.42188;-26.9375;33.984375;
159.37366;284.10938;-28.96875;36.640625;
159.38768;271.6875;-34.734375;41.453125;
159.39635;264.76563;-34.734375;41.453125;
159.41794;242.14063;-41.875;43.203125;
159.42725;230.40625;-41.875;43.203125;
159.43692;224.5625;-42.703125;42.453125;
159.4471;224.1875;-44.203125;41.234375;
159.45721;224.14063;-45.59375;39.109375;
159.46721;227.73438;-46.71875;36.3125;
159.47733;232.96875;-45.96875;34.71875;
159.48744;239.8125;-45.390625;31.921875;
159.49757;246.6875;-45.421875;28.078125;
159.50769;252.6875;-45.359375;24.15625;
159.51805;257.23438;-45.734375;20.671875;
159.52788;257.48438;-48.015625;18.65625;
159.53809;257.75;-49.796875;16.046875;
159.54836;257.92188;-52.28125;14.46875;
159.5581;258.0;-53.484375;14.5625;
159.56819;257.875;-54.328125;16.453125;
159.5783;257.8125;-52.828125;16.5625;
159.58852;257.98438;-49.984375;15.875;
159.5985;258.26563;-47.046875;16.921875;
159.60857;258.70313;-43.65625;17.59375;
159.61873;264.0625;-40.21875;16.375;
159.62874;267.82813;-38.40625;14.890625;
159.6388;271.625;-35.703125;11.8125;
159.64893;275.48438;-32.125;8.65625;
159.65913;275.875;-29.734375;6.3125;
159.66922;279.51563;-28.015625;5.890625;
159.6791;279.82813;-26.453125;4.3125;
159.68916;280.20313;-24.703125;2.734375;
159.69923;280.60938;-23.4375;1.03125;
159.70935;281.03125;-22.1875;1.03125;
159.7194;284.75;-20.828125;-0.78125;
159.72949;285.07813;-18.828125;-1.90625;
159.73961;285.5;-16.953125;-2.484375;
159.7497;289.70313;-15.265625;-1.28125;
159.75974;290.04688;-14.359375;0.640625;
159.76984;290.40625;-14.515625;2.046875;
159.78023;294.1875;-13.171875;2.828125;
159.79033;294.625;-10.890625;4.171875;
159.8001;299.95313;-7.96875;5.796875;
159.81017;304.76563;-4.65625;7.15625;
159.82048;308.51563;-2.234375;7.546875;
159.83705;308.75;-1.703125;6.921875;
159.84659;308.9375;-2.125;6.875;
159.85591;309.04688;-3.109375;6.625;
159.86594;309.01563;-4.671875;6.28125;
159.87595;308.82813;-6.8125;6.1875;
159.88612;308.51563;-8.484375;6.5625;
159.89603;308.1875;-8.65625;7.125;
159.9061;307.875;-8.3125;7.640625;
159.91623;307.60938;-7.765625;8.453125;
159.9263;307.39063;-7.5;9.15625;
159.93639;307.1875;-7.46875;9.890625;
159.94656;306.95313;-8.0;10.859375;
159.9582;306.65625;-8.90625;11.609375;
159.96756;306.29688;-10.0625;12.515625;
159.9769;305.92188;-11.03125;14.109375;
159.98698;305.5;-12.953125;16.6875;
159.99709;300.4375;-15.984375;19.6875;
160.00716;294.46875;-19.375;22.609375;
160.01732;285.40625;-22.1875;25.109375;
160.02737;272.29688;-24.28125;28.484375;
160.03743;249.26563;-27.703125;29.703125;
160.04759;230.78125;-31.203125;29.25;
160.05803;220.64063;-34.1875;27.671875;
160.06773;216.09375;-37.546875;25.359375;
160.0796;215.96875;-41.265625;22.359375;
160.09265;216.04688;-43.703125;19.859375;
160.10228;216.04688;-47.71875;17.765625;
160.11234;216.125;-48.515625;16.828125;
160.12254;216.35938;-48.6875;15.40625;
160.13263;221.01563;-45.9375;14.765625;
160.14442;227.5;-42.140625;14.125;
160.15376;235.34375;-38.046875;13.984375;
160.16339;242.96875;-35.3125;13.8125;
160.17351;250.3125;-32.984375;13.75;
160.18356;257.0;-30.765625;15.015625;
160.19366;264.32813;-28.390625;16.796875;
160.20375;270.0;-27.625;18.390625;
160.2138;273.57813;-27.5;19.953125;
160.22392;277.625;-27.03125;21.203125;
160.234;278.0625;-26.84375;22.078125;
160.24411;278.48438;-27.09375;23.078125;
160.25424;278.78125;-27.984375;24.859375;
160.26462;278.59375;-29.421875;26.625;
160.2753;269.85938;-31.234375;27.578125;
160.28448;259.3125;-33.046875;27.578125;
160.29454;253.5625;-34.546875;25.890625;
160.30464;253.64063;-34.90625;23.453125;
160.32764;262.32813;-33.109375;18.53125;
160.33598;273.04688;-29.203125;19.6875;
160.346;281.5625;-27.09375;19.796875;
160.35612;286.125;-26.796875;19.28125;
160.36623;286.29688;-27.484375;19.09375;
160.37642;286.28125;-28.8125;18.921875;
160.38661;285.95313;-30.640625;17.96875;
160.39645;285.53125;-31.625;17.390625;
160.4066;285.15625;-31.796875;16.828125;
160.41667;284.875;-31.78125;15.75;
160.4268;284.70313;-31.296875;13.671875;
160.43689;284.60938;-30.75;10.5;
160.44691;284.65625;-29.453125;6.5;
160.45703;284.85938;-27.578125;3.046875;
160.46713;285.25;-25.015625;0.3125;
160.47726;289.5;-22.96875;-1.234375;
160.4891;289.875;-21.625;-1.703125;
160.49771;293.51563;-21.15625;-0.84375;
160.50758;293.71875;-22.625;0.75;
160.51756;293.70313;-26.46875;3.28125;
160.5276;289.0625;-33.625;7.1875;
160.53764;277.9375;-41.515625;13.125;
160.54799;263.3125;-46.15625;17.125;
160.55783;239.71875;-50.65625;22.75;
160.56847;217.10938;-54.171875;25.6875;
160.57802;204.23438;-58.484375;24.890625;
160.58804;198.45313;-62.25;23.046875;
160.59824;198.54688;-64.703125;20.0625;
160.60818;202.42188;-64.5;18.578125;
160.6187;207.59375;-63.25;17.5625;
160.62883;214.625;-61.671875;16.1875;
160.63837;221.70313;-59.015625;16.15625;
160.64844;227.25;-57.03125;16.84375;
160.65852;231.20313;-55.765625;17.359375;
160.6686;231.35938;-56.59375;17.265625;
160.67867;231.60938;-57.765625;15.921875;
160.68875;232.03125;-59.015625;13.84375;
160.69884;237.375;-59.046875;12.109375;
160.70894;243.39063;-57.890625;10.328125;
160.71904;250.0;-56.296875;8.0625;
160.7292;255.46875;-54.984375;6.4375;
160.73976;259.45313;-54.140625;5.234375;
160.74994;263.65625;-52.0;4.875;
160.75943;263.90625;-52.0;4.875;
160.76949;264.03125;-53.0;3.21875;
160.77962;263.79688;-55.8125;2.265625;
160.78972;256.21875;-60.84375;2.234375;
160.7999;247.46875;-64.453125;3.140625;
160.81326;247.8125;-56.0;3.921875;
160.82161;265.48438;-43.3125;3.578125;
160.83168;285.71875;-31.296875;3.015625;
160.84221;300.98438;-22.59375;2.296875;
160.85234;311.03125;-16.015625;0.703125;
160.8619;316.09375;-16.015625;0.703125;
160.87196;319.67188;-10.75;-1.796875;
160.88205;319.875;-7.6875;-5.125;
160.89215;319.89063;-7.828125;-8.453125;
160.90224;319.6875;-9.890625;-10.78125;
160.91234;315.92188;-13.328125;-11.625;
160.92241;311.75;-16.921875;-11.546875;
160.93251;307.57813;-19.453125;-11.75;
160.94261;302.34375;-24.03125;-9.078125;
160.95265;297.79688;-26.203125;-7.0625;
160.96327;294.09375;-27.09375;-6.765625;
160.97346;294.09375;-25.046875;-4.34375;
160.9834;294.29688;-24.609375;0.5625;
160.99344;294.5;-25.296875;4.421875;
161.00356;294.75;-25.296875;6.421875;
161.01363;294.84375;-25.484375;7.125;
161.02437;294.67188;-25.703125;6.34375;
161.04573;294.29688;-25.359375;3.890625;
161.05429;290.53125;-24.953125;2.15625;
161.06682;290.10938;-25.40625;2.15625;
161.07602;285.34375;-25.9375;-2.609375;
161.08572;281.03125;-26.9375;-5.046875;
161.09561;277.46875;-27.921875;-6.921875;
161.10596;273.875;-29.515625;-7.6875;
161.1159;273.45313;-31.171875;-8.9375;
161.12593;268.9375;-32.3125;-8.90625;
161.1362;268.5625;-32.65625;-8.109375;
161.14595;264.90625;-33.1875;-7.546875;
161.15591;264.625;-33.6875;-7.265625;
161.16602;264.1875;-35.25;-6.640625;
161.1761;263.76563;-34.96875;-5.71875;
161.18686;259.60938;-35.453125;-4.34375;
161.19696;259.34375;-34.96875;-2.859375;
161.20638;259.01563;-34.46875;-0.21875;
161.22086;258.89063;-32.328125;2.484375;
161.22919;259.04688;-30.1875;4.375;
161.23924;262.64063;-28.203125;5.890625;
161.2493;266.71875;-26.9375;7.328125;
161.25945;270.84375;-25.875;8.953125;
161.26952;276.6875;-24.3125;11.265625;
161.27998;285.54688;-22.328125;13.4375;
161.29016;295.59375;-20.875;15.171875;
161.2998;306.59375;-20.078125;17.484375;
161.3099;315.9375;-19.984375;19.09375;
161.31999;324.98438;-19.953125;20.734375;
161.33008;334.9375;-19.328125;22.59375;
161.3402;344.9375;-17.890625;24.25;
161.35027;354.5;-15.3125;26.4375;
161.36035;354.20313;-16.25;23.296875;
161.37044;345.71875;-16.828125;20.765625;
161.38054;341.4375;-14.078125;20.140625;
161.39066;337.75;-11.515625;18.265625;
161.40132;333.45313;-10.0625;15.859375;
161.41139;333.01563;-8.1875;14.046875;
161.42088;329.23438;-6.5625;12.796875;
161.43126;328.875;-5.859375;11.796875;
161.44176;325.32813;-6.5;11.515625;
161.45114;324.96875;-8.5625;12.109375;
161.46121;321.125;-11.296875;13.53125;
161.47131;317.29688;-14.875;15.609375;
161.48154;312.5625;-18.53125;17.671875;
161.49164;307.35938;-21.484375;19.484375;
161.50168;300.26563;-23.59375;20.40625;
161.5117;293.17188;-24.703125;20.515625;
161.5222;288.15625;-25.046875;19.84375;
161.53238;288.125;-24.0;18.796875;
161.54184;288.32813;-22.90625;17.53125;
161.55194;288.71875;-21.671875;16.3125;
161.562;289.09375;-21.390625;15.234375;
161.57211;289.35938;-22.078125;14.84375;
161.58218;289.46875;-23.078125;14.53125;
161.59224;289.28125;-25.15625;13.890625;
161.60236;283.79688;-28.390625;12.640625;
161.6128;276.89063;-32.03125;11.171875;
161.62254;270.26563;-35.28125;9.578125;
161.63261;269.82813;-36.84375;7.15625;
161.6433;269.45313;-37.609375;5.0625;
161.65347;269.28125;-36.90625;3.140625;
161.66284;269.3125;-36.0;1.5625;
161.67337;269.45313;-35.28125;1.421875;
161.68365;269.60938;-35.1875;2.609375;
161.69603;269.78125;-35.25;4.515625;
161.70442;269.96875;-35.03125;6.921875;
161.71451;270.17188;-34.59375;9.5;
161.72453;270.42188;-34.359375;11.828125;
161.73468;270.6875;-34.46875;13.8125;
161.74481;274.4375;-33.625;15.6875;
161.75603;274.73438;-33.78125;15.0;
161.76546;274.5625;-37.109375;11.125;
161.77533;274.26563;-38.828125;8.984375;
161.78563;274.15625;-38.53125;8.421875;
161.79562;274.23438;-37.71875;8.140625;
161.80557;274.53125;-36.78125;6.453125;
161.8159;274.875;-36.734375;4.453125;
161.8259;275.26563;-36.671875;2.578125;
161.83595;279.28125;-35.96875;0.640625;
161.84592;279.67188;-35.109375;-1.484375;
161.8559;280.04688;-35.109375;-1.484375;
161.86688;283.82813;-33.71875;-5.765625;
161.88339;284.09375;-33.921875;-7.328125;
161.89183;284.375;-33.59375;-7.859375;
161.902;288.17188;-31.453125;-7.0625;
161.91206;293.14063;-27.453125;-4.3125;
161.92284;299.65625;-22.4375;-1.0625;
161.9333;305.92188;-18.890625;1.40625;
161.94243;310.375;-17.125;2.265625;
161.95258;310.65625;-17.265625;2.21875;
161.96263;310.82813;-18.59375;2.015625;
161.97276;310.875;-20.34375;2.046875;
161.98285;310.79688;-22.53125;2.125;
161.99294;310.71875;-23.390625;2.6875;
162.0035;310.625;-23.90625;3.359375;
162.01352;310.54688;-24.484375;4.28125;
162.02362;310.51563;-24.828125;5.265625;
162.03453;310.57813;-25.078125;6.390625;
162.04385;310.65625;-25.6875;7.515625;
162.05397;310.875;-25.609375;8.734375;
162.06392;311.20313;-25.484375;9.921875;
162.07402;314.89063;-25.453125;11.0625;
162.0841;315.25;-25.28125;12.203125;
162.09418;315.67188;-24.984375;12.671875;
162.10428;319.84375;-24.75;13.296875;
162.11436;320.15625;-24.984375;13.84375;
162.12445;320.46875;-25.6875;14.09375;
162.1346;320.71875;-26.5625;14.078125;
162.14635;321.0625;-26.90625;15.140625;
162.15654;321.25;-29.9375;16.3125;
162.17448;316.3125;-39.703125;20.75;
162.18361;316.01563;-39.703125;20.75;
162.19292;260.9375;-47.90625;21.78125;
162.20349;223.71875;-53.9375;21.6875;
162.21355;198.09375;-57.078125;23.8125;
162.2236;185.59375;-60.546875;23.328125;
162.23721;195.32813;-66.921875;13.1875;
162.24591;204.75;-65.421875;11.375;
162.25604;212.48438;-61.625;11.828125;
162.26591;221.0;-56.40625;13.46875;
162.27676;233.39063;-51.328125;15.25;
162.28606;240.5;-51.328125;15.25;
162.2962;254.15625;-47.015625;17.5625;
162.30608;277.65625;-42.078125;20.453125;
162.31659;300.75;-37.640625;22.390625;
162.32632;317.51563;-34.109375;23.765625;
162.33644;327.10938;-31.984375;24.453125;
162.34653;331.5;-30.875;24.21875;
162.35658;331.53125;-30.21875;22.953125;
162.36667;331.40625;-29.421875;21.75;
162.37674;331.1875;-28.203125;20.859375;
162.3869;330.98438;-27.03125;20.796875;
162.39705;330.82813;-25.625;20.84375;
162.40723;330.6875;-24.90625;21.140625;
162.41785;330.51563;-24.984375;21.15625;
162.43335;326.8125;-27.015625;19.953125;
162.44203;323.21875;-27.546875;18.765625;
162.45267;322.89063;-27.34375;17.734375;
162.46391;322.59375;-26.21875;17.609375;
162.47325;322.375;-24.859375;18.0625;
162.48253;322.25;-24.140625;18.9375;
162.49254;322.17188;-24.28125;20.640625;
162.50435;322.17188;-24.921875;22.75;
162.51443;322.28125;-26.796875;25.484375;
162.52452;322.5;-28.8125;28.03125;
162.53458;322.78125;-31.265625;30.15625;
162.54468;323.125;-33.015625;31.703125;
162.55489;323.39063;-33.984375;32.125;
162.56628;323.54688;-33.96875;31.703125;
162.57565;323.59375;-32.78125;30.609375;
162.58563;323.46875;-31.796875;29.03125;
162.59563;323.21875;-30.875;27.140625;
162.60571;322.82813;-30.203125;24.703125;
162.61607;319.20313;-29.0625;22.3125;
162.62595;318.89063;-28.65625;20.203125;
162.63602;315.1875;-29.03125;17.796875;
162.64592;314.84375;-29.671875;15.953125;
162.65591;314.42188;-30.9375;14.734375;
162.66586;309.96875;-32.890625;13.40625;
162.67598;306.34375;-35.0625;12.796875;
162.6866;302.34375;-37.9375;12.296875;
162.6967;301.95313;-39.359375;11.796875;
162.70616;301.60938;-39.359375;11.796875;
162.71622;301.28125;-39.859375;12.0625;
162.72635;300.92188;-40.3125;12.65625;
162.7364;300.65625;-40.3125;13.4375;
162.7465;300.5;-40.0625;14.28125;
162.75659;300.45313;-39.765625;14.28125;
162.76666;300.39063;-40.171875;14.703125;
162.77675;300.4375;-40.203125;15.28125;
162.78682;300.46875;-40.859375;16.5;
162.79695;300.57813;-41.296875;17.703125;
162.80856;300.71875;-41.640625;18.796875;
162.81792;300.625;-42.765625;18.796875;
162.82722;300.4375;-43.15625;18.171875;
162.8375;300.03125;-43.84375;16.5625;
162.85324;299.625;-43.65625;12.546875;
162.86157;299.40625;-42.171875;10.375;
162.87161;299.375;-40.328125;8.390625;
162.88225;299.46875;-38.53125;6.890625;
162.8924;299.60938;-37.1875;5.46875;
162.90184;299.75;-36.984375;4.5625;
162.91199;299.89063;-37.09375;5.09375;
162.92204;300.10938;-36.5;6.328125;
162.93216;300.48438;-35.171875;8.171875;
162.9422;304.5625;-32.359375;7.578125;
162.95232;304.875;-33.015625;10.15625;
162.96242;308.6875;-31.65625;12.171875;
162.97249;312.8125;-28.90625;14.21875;
162.98254;316.82813;-25.296875;15.78125;
162.99268;317.20313;-22.90625;16.453125;
163.00331;317.54688;-21.984375;16.5;
163.01355;317.76563;-22.296875;15.484375;
163.02348;317.84375;-22.953125;13.953125;
163.03355;317.75;-24.328125;12.484375;
163.04367;317.53125;-25.5625;11.09375;
163.05373;317.23438;-26.28125;9.953125;
163.0638;316.90625;-26.1875;9.296875;
163.07918;316.67188;-24.25;9.890625;
163.08803;316.48438;-23.734375;11.171875;
163.09764;316.39063;-23.109375;13.296875;
163.10773;316.35938;-23.109375;15.25;
163.11783;316.40625;-23.171875;17.640625;
163.12788;316.5;-23.703125;20.046875;
163.13821;316.64063;-24.4375;22.5625;
163.14807;316.85938;-25.203125;24.984375;
163.15816;317.10938;-25.59375;27.0;
163.16823;317.35938;-26.84375;28.96875;
163.17834;317.60938;-27.5625;30.90625;
163.18842;317.95313;-27.8125;33.484375;
163.19899;318.35938;-28.203125;35.453125;
163.20863;322.92188;-27.1875;38.15625;
163.21869;323.125;-27.1875;38.15625;
163.22876;323.34375;-27.578125;39.21875;
163.23883;323.46875;-28.4375;39.296875;
163.24905;323.39063;-32.53125;38.96875;
163.25911;323.26563;-33.984375;39.9375;
163.26924;323.48438;-33.0;43.265625;
163.27931;329.59375;-32.046875;47.375;
163.2894;335.5;-31.296875;49.65625;
163.29951;339.46875;-32.546875;50.125;
163.3096;339.42188;-35.09375;48.921875;
163.32019;334.70313;-37.6875;47.59375;
163.33038;329.35938;-37.71875;47.1875;
163.3401;329.14063;-36.421875;47.671875;
163.35515;329.0;-34.5;48.703125;
163.36568;329.1875;-32.90625;50.65625;
163.37675;333.84375;-30.28125;53.296875;
163.3893;338.1875;-28.078125;55.5625;
163.39761;338.48438;-27.34375;56.640625;
163.40768;338.85938;-26.6875;57.859375;
163.41777;339.1875;-26.640625;58.609375;
163.42789;339.51563;-24.984375;60.171875;
163.43794;339.79688;-23.875;61.28125;
163.4481;339.875;-23.125;61.828125;
163.45822;339.71875;-23.140625;61.484375;
163.46918;335.26563;-23.75;60.203125;
163.47935;329.20313;-24.375;58.34375;
163.48854;323.5;-24.46875;56.78125;
163.49849;318.89063;-24.09375;55.421875;
163.50858;315.25;-23.453125;54.21875;
163.51869;314.98438;-22.734375;53.796875;
163.5288;314.6875;-21.84375;53.40625;
163.53888;314.4375;-20.671875;53.5;
163.54893;314.15625;-20.046875;53.03125;
163.55905;313.85938;-20.078125;52.375;
163.56914;313.51563;-20.671875;52.140625;
163.57927;313.125;-21.84375;51.5;
163.59117;312.6875;-23.328125;51.296875;
163.60056;308.57813;-24.890625;50.75;
163.60977;308.25;-26.140625;50.671875;
163.61987;307.82813;-27.453125;49.96875;
163.62997;303.98438;-28.515625;49.4375;
163.64003;303.64063;-29.8125;48.265625;
163.65015;303.23438;-30.578125;46.71875;
163.66025;302.79688;-31.46875;44.890625;
163.67032;298.875;-32.609375;42.84375;
163.68048;298.53125;-34.28125;40.921875;
163.6905;298.09375;-36.171875;39.109375;
163.70067;293.60938;-38.546875;37.4375;
163.71132;289.79688;-41.4375;35.359375;
163.72144;289.39063;-44.28125;32.90625;
163.73088;289.03125;-44.28125;32.90625;
163.74095;284.82813;-47.21875;30.453125;
163.75107;284.45313;-49.21875;28.359375;
163.76112;284.0625;-51.375;25.59375;
163.7712;283.67188;-52.84375;23.484375;
163.7813;283.3125;-53.265625;22.484375;
163.79137;283.0625;-52.890625;21.125;
163.80148;282.84375;-52.609375;21.09375;
163.81155;282.6875;-51.671875;20.96875;
163.82162;282.57813;-50.9375;21.421875;
163.83386;282.625;-49.09375;22.46875;
163.84283;282.64063;-49.09375;22.46875;
163.85236;282.6875;-48.796875;22.65625;
163.86244;282.79688;-48.09375;23.0625;
163.87253;282.98438;-47.296875;23.453125;
163.88257;283.25;-46.75;23.5625;
163.89265;283.64063;-45.390625;23.78125;
163.90273;284.0625;-45.1875;23.71875;
163.91286;284.4375;-45.796875;23.390625;
163.92296;284.8125;-45.828125;23.6875;
163.93307;285.20313;-45.59375;24.1875;
163.9442;285.60938;-45.296875;24.703125;
163.95433;286.03125;-45.15625;24.4375;
163.96364;286.45313;-45.109375;24.28125;
163.97374;290.45313;-44.515625;24.546875;
163.987;290.85938;-42.859375;25.765625;
163.99864;297.25;-37.90625;28.015625;
164.00694;297.6875;-37.90625;28.015625;
164.01721;302.8125;-34.46875;28.5625;
164.02834;307.51563;-28.78125;28.75;
164.03746;307.82813;-28.59375;28.78125;
164.0476;308.125;-27.984375;27.828125;
164.05762;308.26563;-30.453125;26.09375;
164.06776;308.15625;-34.234375;22.875;
164.07845;307.92188;-36.671875;20.40625;
164.08788;307.64063;-37.75;19.515625;
164.09796;307.35938;-38.265625;19.796875;
164.10811;307.125;-38.390625;21.296875;
164.11826;307.01563;-37.296875;23.96875;
164.12828;307.01563;-36.34375;26.15625;
164.1384;307.10938;-35.59375;27.828125;
164.14915;307.29688;-34.890625;29.3125;
164.15936;307.59375;-33.6875;30.1875;
164.1687;307.9375;-32.859375;30.453125;
164.17871;311.67188;-31.5;31.953125;
164.18886;311.70313;-33.453125;26.4375;
164.19896;311.76563;-32.484375;24.03125;
164.20923;311.8125;-32.453125;21.8125;
164.21918;311.90625;-32.921875;22.328125;
164.22923;312.09375;-33.859375;24.890625;
164.23932;312.3125;-35.1875;26.75;
164.24956;312.45313;-36.453125;24.453125;
164.25957;312.53125;-37.015625;22.078125;
164.27116;312.59375;-37.53125;21.265625;
164.2804;312.65625;-37.921875;20.78125;
164.28972;312.67188;-38.46875;19.15625;
164.29988;312.71875;-38.0;18.828125;
164.30994;312.76563;-37.40625;18.65625;
164.32;312.82813;-36.390625;17.890625;
164.33014;312.89063;-35.421875;16.75;
164.34021;312.875;-36.734375;15.40625;
164.35031;312.76563;-37.5;13.015625;
164.36043;312.60938;-37.890625;12.0625;
164.37048;312.48438;-37.09375;13.125;
164.38058;312.26563;-38.53125;13.0625;
164.39142;308.67188;-43.09375;11.953125;
164.40154;304.45313;-48.171875;13.53125;
164.41081;300.25;-51.59375;17.53125;
164.42096;299.82813;-52.28125;22.421875;
164.43103;299.5;-51.3125;26.125;
164.4411;299.45313;-49.296875;29.71875;
164.4512;303.8125;-45.8125;33.234375;
164.46129;308.39063;-43.984375;34.203125;
164.47139;308.53125;-45.15625;33.34375;
164.48157;308.40625;-47.34375;33.421875;
164.49164;308.09375;-48.84375;34.59375;
164.5017;301.07813;-50.71875;35.046875;
164.51413;292.54688;-51.953125;34.96875;
164.52252;284.84375;-52.4375;35.21875;
164.53256;284.70313;-51.09375;37.078125;
164.54268;299.07813;-48.34375;39.984375;
164.5534;315.45313;-45.96875;41.84375;
164.56293;325.25;-46.71875;41.875;
164.57294;321.03125;-47.875;40.046875;
164.58344;321.0;-46.515625;40.0625;
164.59352;325.34375;-44.578125;42.125;
164.6036;335.8125;-44.140625;44.25;
164.61377;8.8125;-43.53125;46.265625;
164.6242;51.359375;-136.29688;46.15625;
164.63432;83.703125;-135.25;44.28125;
164.64394;107.921875;-132.82813;41.796875;
164.65402;144.29688;-128.125;38.0625;
164.66415;219.35938;-55.078125;29.9375;
164.67421;259.5;-55.171875;23.390625;
164.68428;281.15625;-53.90625;14.015625;
164.69438;292.85938;-52.5;5.015625;
164.70445;298.32813;-54.34375;-1.03125;
164.71458;298.625;-55.859375;-5.15625;
164.7248;298.89063;-57.53125;-6.5;
164.7368;299.07813;-58.90625;-3.421875;
164.7462;299.17188;-60.734375;-0.921875;
164.75568;299.125;-63.828125;1.796875;
164.7658;298.78125;-68.578125;3.921875;
164.77586;291.04688;-76.703125;4.09375;
164.78593;290.6875;-74.671875;5.625;
164.79619;280.09375;-81.65625;6.921875;
164.80717;257.0;-108.609375;6.1875;
164.81726;240.65625;-114.78125;6.84375;
164.82738;228.60938;-115.90625;9.953125;
