Timestamp;Time;Longitude;Latitude;Altitude;Accuracy;Speed (m/s);Speed (km/h);Speed (mph);Speed (kts);
0.0;12:40:55;145.0484680943191;-37.95713385567069;48.0;5.0;0.0;0.0;0.0;0.0;
1.0;12:40:56;145.0484680943191;-37.95713385567069;48.0;5.0;0.0;0.0;0.0;0.0;
2.0;12:40:57;145.0484680943191;-37.95713385567069;48.0;5.0;0.0;0.0;0.0;0.0;
3.0000002;12:40:58;145.0484680943191;-37.95713385567069;48.0;5.0;0.0;0.0;0.0;0.0;
4.0;12:40:59;145.0484680943191;-37.95713385567069;48.0;5.0;0.0;0.0;0.0;0.0;
5.0;12:41:00;145.0484680943191;-37.95713385567069;48.0;5.0;0.0;0.0;0.0;0.0;
6.0000005;12:41:01;145.0484680943191;-37.95713385567069;48.0;5.0;0.0;0.0;0.0;0.0;
7.0000005;12:41:02;145.0484680943191;-37.95713385567069;48.0;5.0;0.0;0.0;0.0;0.0;
8.0;12:41:03;145.0484680943191;-37.95713385567069;48.0;5.0;0.0;0.0;0.0;0.0;
9.0;12:41:04;145.0484680943191;-37.95713385567069;48.0;5.0;0.0;0.0;0.0;0.0;
10.0;12:41:05;145.0484680943191;-37.95713385567069;48.0;5.0;0.0;0.0;0.0;0.0;
11.000001;12:41:06;145.0484680943191;-37.95713385567069;48.0;5.0;0.0;0.0;0.0;0.0;
12.000001;12:41:08;145.0484680943191;-37.95713385567069;48.0;5.0;0.0;0.0;0.0;0.0;
13.000001;12:41:09;145.0484680943191;-37.95713385567069;48.0;5.0;0.0;0.0;0.0;0.0;
14.000001;12:41:10;145.0484680943191;-37.95713385567069;48.0;5.0;0.0;0.0;0.0;0.0;
15.000001;12:41:11;145.0484680943191;-37.95713385567069;48.0;5.0;0.0;0.0;0.0;0.0;
16.0;12:41:12;145.0484680943191;-37.95713385567069;48.0;5.0;0.0;0.0;0.0;0.0;
17.0;12:41:13;145.04849776625633;-37.957446542568505;47.5;5.0;1.8765;6.7553997;4.1976175;3.647616;
18.0;12:41:14;145.04849642515182;-37.957465653307736;47.5;5.0;1.8765;6.7553997;4.1976175;3.647616;
19.0;12:41:15;145.048499526456;-37.95747960917652;47.4000244140625;5.0;1.3761;4.9539595;3.0782528;2.6749182;
20.0;12:41:16;145.0485032144934;-37.95748962555081;47.4000244140625;5.0;1.43865;5.17914;3.2181737;2.7965055;
21.000002;12:41:17;145.04850522615016;-37.95750366523862;47.4000244140625;5.0;1.6263;5.8546796;3.6379354;3.161267;
22.000002;12:41:18;145.04851235076785;-37.957518165931106;47.4000244140625;5.0;1.31355;4.72878;2.9383323;2.5533311;
23.000002;12:41:19;145.04851285368204;-37.95752956531942;48.0;5.0;1.5012001;5.4043202;3.3580945;2.9180927;
24.000002;12:41:20;145.04850975237787;-37.95754465274513;48.20001220703125;5.0;1.6263;5.8546796;3.6379354;3.161267;
25.000002;12:41:21;145.04850782454014;-37.957552280277014;48.20001220703125;5.0;0.93825;3.3776999;2.0988088;1.823808;
26.000002;12:41:22;145.0485084950924;-37.95755747705698;48.4000244140625;5.0;0.8757;3.15252;1.9588883;1.7022207;
27.000002;12:41:23;145.04851201549172;-37.95756728388369;48.4000244140625;5.0;0.0;0.0;0.0;0.0;
28.000002;12:41:24;145.04851201549172;-37.95756728388369;48.4000244140625;5.0;0.0;0.0;0.0;0.0;
29.000002;12:41:25;145.04851201549172;-37.95756728388369;48.4000244140625;5.0;0.0;0.0;0.0;0.0;
30.000002;12:41:26;145.04851201549172;-37.95756728388369;48.4000244140625;5.0;0.0;0.0;0.0;0.0;
31.000002;12:41:27;145.04851201549172;-37.95756728388369;48.4000244140625;5.0;0.0;0.0;0.0;0.0;
32.0;12:41:28;145.04851201549172;-37.95756728388369;48.4000244140625;5.0;0.0;0.0;0.0;0.0;
33.0;12:41:29;145.04851201549172;-37.95756728388369;48.4000244140625;5.0;0.0;0.0;0.0;0.0;
34.0;12:41:30;145.04851201549172;-37.95756728388369;48.4000244140625;5.0;0.0;0.0;0.0;0.0;
35.0;12:41:31;145.04851201549172;-37.95756728388369;48.4000244140625;5.0;0.0;0.0;0.0;0.0;
36.0;12:41:32;145.04851201549172;-37.95756728388369;48.4000244140625;5.0;0.0;0.0;0.0;0.0;
37.0;12:41:33;145.04851201549172;-37.95756728388369;48.4000244140625;5.0;0.0;0.0;0.0;0.0;
38.0;12:41:34;145.04851201549172;-37.95756728388369;48.4000244140625;5.0;0.0;0.0;0.0;0.0;
39.0;12:41:35;145.04851201549172;-37.95756728388369;48.4000244140625;5.0;0.0;0.0;0.0;0.0;
40.0;12:41:36;145.04858233965933;-37.95778236351907;49.0;5.0;1.6263;5.8546796;3.6379354;3.161267;
41.000004;12:41:37;145.04859013482928;-37.95779585838318;49.0999755859375;5.0;0.93825;3.3776999;2.0988088;1.823808;
42.000004;12:41:38;145.04860027693212;-37.957806629128754;49.0999755859375;5.0;1.06335;3.8280597;2.37865;2.0669823;
43.000004;12:41:39;145.04861117340624;-37.957823225297034;48.9000244140625;5.0;0.0;0.0;0.0;0.0;
44.000004;12:41:40;145.04862106405199;-37.95784086920321;48.9000244140625;5.0;2.06415;7.43094;4.6173797;4.0123777;
45.000004;12:41:41;145.0486285239458;-37.9578569624573;49.0999755859375;5.0;1.31355;4.72878;2.9383323;2.5533311;
46.000004;12:41:42;145.0486382469535;-37.95787163078785;49.20001220703125;5.0;1.43865;5.17914;3.2181737;2.7965055;
47.000004;12:41:43;145.04864931106567;-37.957886843942106;48.9000244140625;5.0;1.5012001;5.4043202;3.3580945;2.9180927;
