unit -> SI (m/s^2) 
Timestamp;minus Gx on the x-axis;minus Gy on the y-axis;minus Gz on the z-axis
3.2804859;9.425281;1.1577295;6.074675;
3.2898297;9.615966;0.980665;6.306221;
3.299125;9.942854;0.8036005;6.347082;
3.3093889;10.419566;0.6537767;6.701211;
3.319361;10.419566;0.6810174;6.701211;
3.329401;10.95076;0.6401563;7.177923;
3.339567;11.318509;0.6810174;7.504812;
3.3495858;11.413852;0.8580819;7.7363577;
3.3597088;11.182305;0.87170225;7.8861814;
3.369729;10.746454;0.9125633;7.8861814;
3.3798308;10.079058;1.0215261;7.6954966;
3.389953;9.261836;1.0215261;7.3958488;
3.400783;8.322033;0.7491191;7.2187843;
3.4108698;7.9270425;-0.667397;6.932757;
3.420269;6.2517395;0.47671217;7.2187843;
3.4311197;5.2302136;1.4165162;7.3549876;
3.4412427;4.903325;1.253072;7.177923;
3.4513688;4.9986677;0.81722087;6.864655;
3.4614198;4.739881;1.0896279;6.6331096;
3.4714959;4.235928;1.7025435;6.537767;
3.481613;3.7319753;2.0566726;6.3198414;
3.4917648;3.5004294;2.1247742;6.0610547;
3.5017908;3.5140498;2.1792557;5.9248514;
3.512526;3.759216;2.2201166;5.9248514;
3.522723;4.2086873;2.5333846;6.2244987;
3.532248;4.7943625;2.8466527;6.510526;
3.5423558;5.3800373;3.1054392;6.701211;
3.5523279;5.9248514;3.3914666;6.8237944;
3.562552;6.5241466;3.7047346;6.9872384;
3.5762088;7.409469;4.385752;7.1234417;
3.5845418;7.409469;4.385752;7.1234417;
3.5946589;7.7363577;4.767122;7.3005066;
3.605443;7.8998017;5.0803895;7.1915436;
3.6152277;7.9679036;5.3800373;7.3549876;
3.625123;8.063246;5.6660647;7.709117;
3.6349978;8.240311;5.8839903;8.144968;
3.6451178;8.417375;6.115536;8.7034025;
3.6551528;8.430995;6.2926006;8.989429;
3.6656308;8.349273;6.4151835;9.152874;
3.6755948;8.322033;6.469665;9.166494;
3.68572;8.458236;6.510526;9.084772;
3.695981;8.962189;6.3334618;9.057531;
3.705998;9.507003;5.87037;9.00305;
3.716035;9.724928;5.638824;9.234595;
3.726785;9.738548;5.706926;9.738548;
3.736981;9.724928;6.0610547;10.269742;
3.746197;9.670447;6.469665;10.882658;
3.756078;9.588725;6.782933;11.318509;
3.766162;9.329938;6.864655;11.250407;
3.776366;9.112013;6.537767;10.61025;
3.786509;9.01667;5.952092;9.956474;
3.7964988;9.166494;5.2165933;9.466142;
3.806731;9.479762;4.399372;9.084772;
3.8167908;9.929234;3.636633;9.071152;
3.826717;10.405946;3.0100968;9.302697;
3.8368158;10.96438;2.6287272;9.738548;
3.846959;11.4410925;2.3699405;10.174399;
3.858027;11.767981;2.2201166;10.337844;
3.8673239;11.836082;2.2745981;10.2152605;
3.8774219;11.481953;2.3563201;9.79303;
3.887292;10.9371395;2.3699405;9.00305;
3.897367;10.283362;2.3699405;8.281172;
3.907639;9.425281;2.3426998;7.5456724;
3.917572;8.512717;2.1247742;6.769313;
3.927652;7.709117;1.879608;6.5241466;
3.9378188;6.9872384;1.607201;6.3198414;
3.948474;6.347082;1.2803127;6.0882955;
3.957925;5.938472;0.980665;6.0201936;
3.968069;5.7477865;0.7354988;6.0201936;
3.9783678;5.6524444;0.44947147;6.197258;
3.988631;5.6252036;0.095342435;6.26536;
3.9982429;5.611583;-0.14982383;6.183638;
4.008318;5.6524444;-0.38136974;6.0474343;
4.019078;5.7205462;-0.61291564;5.829509;
4.0286818;5.965712;-0.7354988;5.6524444;
4.038661;6.2926006;-0.88532263;5.7341666;
4.048769;6.578628;-1.0487667;5.706926;
4.0587916;6.9463773;-1.2122109;5.597963;
4.068864;7.3141265;-1.253072;5.611583;
4.0790687;7.763598;-1.5118586;5.638824;
4.089205;8.335652;-1.7706453;5.679685;
4.099429;8.880466;-2.0158114;5.802268;
4.109564;9.316318;-2.152015;5.992953;
4.119443;9.588725;-2.2473574;6.101916;
4.129476;9.765789;-2.4244218;6.1291566;
4.1395617;9.820271;-2.4789033;6.006573;
4.149689;9.833891;-2.5197644;5.8567495;
4.1598;9.738548;-2.6423476;5.597963;
4.169859;9.452521;-2.8057916;5.284695;
4.17993;9.316318;-3.0237172;4.944186;
4.190054;9.39804;-3.336985;4.767122;
4.200171;9.39804;-3.336985;4.767122;
4.210276;9.643207;-3.5140498;4.780742;
4.22051;9.847511;-3.445948;4.930566;
4.230832;9.915613;-3.2825038;5.053149;
4.240473;9.929234;-2.901134;5.271075;
4.250553;9.697687;-2.4516625;5.448139;
4.260707;9.152874;-1.8251266;5.6660647;
4.270918;8.526338;-1.2666923;5.7477865;
4.282104;8.076866;-0.95342433;6.0201936;
4.293623;8.390134;-0.92618364;6.66035;
4.3052697;8.921328;-0.88532263;6.7284517;
4.3145766;9.425281;-0.7627395;6.469665;
4.330403;9.915613;-0.626536;6.0201936;
4.33925;10.433187;-0.50395286;5.679685;
4.3497305;10.869038;-0.313268;5.339176;
4.362861;11.127824;-0.14982383;5.1076303;
4.372911;11.114203;0.027240695;4.8897047;
4.382969;10.746454;0.25878662;4.630918;
4.396487;10.2152605;0.5720546;4.5219555;
4.405383;8.771504;0.88532263;4.467474;
4.4162254;8.090487;1.4437568;4.658159;
4.4280853;7.4639506;1.6753027;4.903325;
4.437792;6.9872384;1.9068487;5.2165933;
4.446695;6.67397;2.192876;5.4617596;
4.4568214;6.496906;2.4380422;5.6933055;
4.46695;6.428804;2.7649305;5.992953;
4.477071;6.3198414;3.1054392;6.183638;
4.4917192;6.1563973;3.3506055;6.2108784;
4.5033526;6.033814;3.5140498;6.1700177;
4.512099;5.992953;3.568531;6.0474343;
4.522217;6.0201936;3.6093922;5.9248514;
4.532283;6.2517395;3.636633;5.829509;
4.542386;6.537767;3.7728362;5.7205462;
4.552508;6.932757;3.990762;5.9248514;
4.562831;7.477571;4.2904096;6.2789803;
4.577704;8.063246;4.7262607;6.742072;
4.5892153;8.7034025;5.2302136;7.164303;
4.6005235;9.575105;6.3198414;7.3958488;
4.6097507;9.575105;6.3198414;7.3958488;
4.622084;9.888372;7.3413672;7.000859;
4.631279;9.956474;7.763598;6.6331096;
4.640977;9.901993;8.185829;6.4832854;
4.651071;9.80665;8.417375;6.4151835;
4.66117;9.752169;8.499097;6.578628;
4.6723776;9.561484;8.417375;6.6331096;
4.6813555;9.561484;8.417375;6.6331096;
4.691412;9.289077;8.281172;6.7965536;
4.702216;9.084772;7.981524;7.0689607;
4.711641;9.125633;7.5456724;7.409469;
4.721753;9.41166;7.1234417;7.763598;
4.731802;9.643207;6.8237944;7.995144;
4.74307;9.779409;7.000859;8.771504;
4.7524586;9.779409;6.973618;8.771504;
4.762564;9.833891;7.368608;9.41166;
4.772629;9.888372;7.8317;9.956474;
4.7827396;9.901993;8.144968;10.365085;
4.792836;9.765789;8.008764;10.378705;
4.802946;9.724928;7.368608;10.092678;
4.812911;9.697687;6.4560447;9.901993;
4.823129;9.575105;5.3800373;9.779409;
4.833263;9.384419;4.372132;9.697687;
4.84332;9.220976;3.6093922;9.697687;
4.855035;9.193735;3.0237172;9.738548;
4.865308;9.507003;2.7785509;9.697687;
4.873866;10.051817;2.8330324;9.670447;
4.884;10.514909;3.0100968;9.684067;
4.894045;10.637491;3.1871614;9.547864;
4.904152;10.419566;3.2961242;9.193735;
4.914229;9.833891;3.3097446;8.839605;
4.924334;9.139254;3.13268;8.444615;
4.934449;8.430995;2.9283748;8.022385;
4.944776;7.7772183;2.6968288;7.7363577;
4.9545717;7.177923;2.3971813;7.4503303;
4.964792;6.769313;2.083913;7.3549876;
4.97645;6.4424243;1.7434045;7.2187843;
4.985615;6.115536;1.334794;6.973618;
4.995308;5.87037;0.9942854;6.742072;
5.005144;5.706926;0.667397;6.4151835;
5.015254;5.611583;0.32688835;6.2244987;
5.025375;5.6252036;0.095342435;6.006573;
5.035396;5.706926;-0.20430522;5.9248514;
5.045505;5.8976107;-0.47671217;6.033814;
5.0555987;6.115536;-0.6946377;5.9793324;
5.0656967;6.537767;-0.92618364;5.9248514;
5.075927;6.973618;-1.1849703;5.761407;
5.0859857;7.3549876;-1.4165162;5.47538;
5.097088;7.7363577;-1.607201;5.202973;
5.106458;8.158588;-1.7706453;4.971427;
5.1161065;8.526338;-1.8659877;4.9169455;
5.12623;8.785124;-1.8932283;4.767122;
5.136306;8.975809;-1.8932283;4.6172976;
5.146397;9.220976;-1.7706453;4.4947147;
5.156507;9.466142;-1.6753027;4.4810944;
5.16658;9.724928;-1.5118586;4.6036777;
5.176713;9.956474;-1.334794;4.862464;
5.186779;10.024576;-1.2258313;4.930566;
5.196848;10.024576;-1.1849703;5.0259085;
5.2069707;9.956474;-1.1168685;5.012288;
5.2172627;9.833891;-1.0760075;4.9169455;
5.2274556;9.684067;-1.0079057;4.862464;
5.237249;9.779409;-0.89894295;4.9850473;
5.2473407;10.283362;-0.81722087;5.298315;
5.257466;10.773695;-0.6537767;5.7205462;
5.2675977;10.991621;-0.38136974;5.6933055;
5.2776423;10.746454;-0.040861044;5.4208984;
5.2878184;10.242501;0.3677494;5.1893525;
5.297878;9.765789;0.92618364;5.0259085;
5.3083677;9.479762;1.4437568;5.053149;
5.3182287;9.289077;1.8523673;5.202973;
5.3343916;9.425281;2.070293;5.3527966;
5.3435726;9.765789;2.192876;5.5162406;
5.353665;10.310603;2.315459;5.5843425;
5.3637056;10.896278;2.315459;5.5162406;
5.373831;11.536434;2.506144;5.611583;
5.383938;12.14935;2.6968288;5.5843425;
5.400669;12.585201;2.9419951;5.407278;
5.4140286;12.571581;3.636633;5.47538;
5.423257;12.190211;3.8954194;5.829509;
5.432714;11.495573;4.1542063;6.2926006;
5.442771;10.678352;4.385752;6.701211;
5.45283;9.684067;4.6036777;7.096201;
5.4661527;8.771504;4.7126403;7.409469;
5.4745736;7.8317;4.903325;7.572913;
5.484632;7.0280995;5.1212506;7.559293;
5.4946895;6.2517395;5.3119354;7.4911914;
5.505017;5.597963;5.4208984;7.286886;
5.5164285;5.053149;5.5434813;6.9872384;
5.525679;4.576437;5.570722;6.4832854;
5.5354037;4.167826;5.5571017;5.9248514;
5.5455747;3.8954194;5.448139;5.298315;
5.555598;3.7047346;5.3800373;4.944186;
5.56561;3.636633;5.3800373;4.630918;
5.5758967;3.7047346;5.5434813;4.6036777;
5.586001;3.9362805;5.7477865;4.780742;
5.596111;4.235928;6.074675;5.053149;
5.6059318;4.6445384;6.4832854;5.4208984;
5.616016;5.1621118;6.905516;5.6933055;
5.6259775;5.611583;7.368608;5.829509;
5.637511;6.0610547;7.913422;5.87037;
5.646754;6.347082;8.444615;5.611583;
5.6562233;6.496906;8.894087;5.3119354;
5.66628;6.619489;9.043911;4.944186;
5.676373;6.769313;9.112013;4.8216033;
5.6864595;6.7148314;9.01667;4.807983;
5.696559;6.537767;8.812365;4.9578066;
5.706653;6.3607025;8.635301;5.1893525;
5.7167315;6.306221;8.458236;5.5162406;
5.726811;6.3334618;8.22669;5.8567495;
5.7369084;6.4560447;8.008764;6.0201936;
5.747008;6.619489;7.6273947;6.374323;
5.7585697;6.782933;6.9599977;6.605869;
5.767832;6.8237944;6.115536;6.891896;
5.7772737;6.8237944;6.115536;6.891896;
5.7873487;6.6331096;5.638824;7.246025;
5.797468;6.5513873;5.638824;8.090487;
5.807549;6.6331096;5.8567495;9.00305;
5.81762;6.864655;6.26536;10.051817;
5.8281927;7.1915436;6.537767;10.978001;
5.837974;7.749978;6.578628;11.686258;
5.848002;8.3765135;6.374323;12.203832;
5.8580456;8.989429;5.9248514;12.476238;
5.868103;9.507003;5.4617596;12.653303;
5.8796988;9.997335;5.0803895;12.639683;
5.889048;10.474048;4.7535014;12.4489975;
5.898366;11.046102;4.508335;12.312795;
5.9084516;11.468333;4.2904096;11.904184;
5.918537;11.604536;4.1269655;11.114203;
5.9286427;11.318509;4.004382;10.256122;
5.9387245;10.732834;3.92266;9.248216;
5.94881;9.956474;3.7728362;8.322033;
5.958919;9.043911;3.5549107;7.5456724;
5.968992;8.158588;3.3233647;6.7965536;
5.9790826;7.286886;2.982856;6.2517395;
5.989256;6.5922484;2.6559677;5.911231;
6.000773;6.006573;2.2473574;5.5434813;
6.0100927;5.570722;1.9340894;5.47538;
6.019505;5.434519;1.7978859;5.8839903;
6.0296006;6.3198414;1.3756552;5.952092;
6.0397387;6.932757;1.0487667;6.074675;
6.0498066;6.932757;0.9125633;6.1563973;
6.059953;6.5922484;0.61291564;6.0882955;
6.070139;6.2517395;0.12258313;5.6933055;
6.080208;6.1700177;-0.38136974;5.407278;
6.0903425;6.3607025;-0.87170225;5.298315;
6.1003017;6.851035;-1.253072;5.3936577;
6.110368;7.5865335;-1.5799603;5.570722;
6.121823;8.253931;-1.7978859;5.802268;
6.131149;8.798744;-1.9340894;5.706926;
6.140649;9.0983925;-2.0158114;5.448139;
