unit -> SI (m/s^2) 
Timestamp;minus Gx on the x-axis;minus Gy on the y-axis;minus Gz on the z-axis
1.874857;-1.6950948;3.7541082;9.548077;
1.884818;-1.6663644;3.821146;9.548077;
1.89506;-1.7429788;3.7349546;9.193734;
1.9050869;-1.7046716;3.7541082;9.299079;
1.915096;-1.7717092;3.5625722;9.394848;
1.9252139;-1.7717092;3.3518825;9.557653;
1.93583;-1.6950948;3.217807;9.615114;
1.9458119;-1.5801731;3.169923;9.528923;
1.95596;-1.4556746;3.1794999;9.461885;
1.9718649;-1.292869;3.1603463;9.299079;
1.9813279;-1.2545617;3.074155;9.107543;
1.9911029;-1.1971009;3.0071173;9.088389;
2.0011148;-1.2066777;2.8921957;8.916007;
2.0111349;-1.2449849;2.8443117;8.829816;
2.021441;-1.2641385;2.8634653;8.619126;
2.031646;-1.283292;2.9400797;8.350976;
2.041524;-1.283292;3.0071173;8.159439;
2.051576;-1.292869;3.0550013;8.063671;
2.0623;-1.3120226;2.9975405;7.920019;
2.072183;-1.4077905;2.9783869;7.9008656;
2.0821579;-1.4556746;3.0550013;7.97748;
2.092173;-1.3982137;3.0454245;8.054094;
2.102249;-1.4077905;2.9496565;8.293514;
2.112357;-1.4652514;2.873042;8.599973;
2.122721;-1.3694834;2.9017725;8.781932;
2.132815;-1.2449849;2.9592333;8.887277;
2.142803;-1.2737153;3.074155;9.11712;
2.152902;-1.3790601;3.1124623;9.270349;
2.163011;-1.3982137;3.083732;9.3182335;
2.1730921;-1.3599066;3.1028855;9.193734;
2.18317;-1.3982137;3.1316159;8.944737;
2.193253;-1.4460979;3.0933087;8.772355;
2.2033389;-1.5035586;3.1986535;8.695741;
2.213409;-1.6376339;3.3614593;8.896853;
2.2235367;-1.7621324;3.4093432;9.193734;
2.233634;-1.9057846;3.323152;9.279925;
2.24366;-2.0015526;3.2369606;9.308656;
2.25772;-2.0973208;3.0933087;9.174581;
2.271633;-2.3175871;2.7485435;8.829816;
2.281374;-2.4229321;2.815581;8.810662;
2.291379;-2.528277;2.9496565;8.992621;
2.301445;-2.6431987;2.9783869;9.203311;
2.3117838;-2.7389667;2.930503;9.289502;
2.322496;-2.825158;2.9400797;9.251195;
2.331915;-2.873042;2.9017725;9.193734;
2.3438199;-2.8443117;2.8921957;9.241618;
2.3529541;-2.777274;2.7964275;9.241618;
2.3632498;-2.6910827;2.767697;9.308656;
2.374616;-2.585738;2.8060043;9.548077;
2.392154;-2.5953147;2.8443117;10.093954;
2.4047968;-2.566584;2.8538885;10.180145;
2.41425;-2.5187001;2.9017725;10.084377;
2.4242458;-2.384625;2.9496565;9.77792;
2.4344418;-2.1930888;3.016694;9.394848;
2.444791;-2.0494366;3.1507695;9.069236;
2.458123;-1.982399;3.323152;8.734048;
2.4674509;-1.9249382;3.3997664;8.523358;
2.477414;-1.8962077;3.466804;8.446744;
2.487773;-1.9057846;3.5338416;8.379706;
2.497868;-1.8962077;3.5051112;8.341399;
2.5074968;-1.982399;3.3135753;8.379706;
2.517705;-2.0207062;3.074155;8.475474;
2.527736;-2.087744;2.873042;8.619126;
2.53867;-2.1164744;2.8538885;8.781932;
2.54795;-2.1930888;2.882619;8.896853;
2.558444;-2.27928;2.9400797;8.963891;
2.5681908;-2.3175871;3.0071173;8.8777;
2.5780249;-2.4037786;3.0262709;8.714894;
2.58809;-2.4516625;3.0358477;8.485051;
2.5982158;-2.5187001;2.9975405;8.121132;
2.6082878;-2.6048915;2.9783869;7.7667904;
2.6183648;-2.777274;2.834735;7.4507556;
2.628452;-2.96881;2.6623523;7.0964136;
2.638517;-3.2369606;2.5474305;6.6175733;
2.648624;-3.5434184;2.6144683;5.9663506;
2.65865;-3.7828386;2.882619;5.3821654;
2.668737;-4.0222588;3.1411927;5.104438;
2.678829;-4.232949;3.2944214;4.9703627;
2.688928;-4.453215;3.2082303;4.912902;
2.699401;-4.501099;2.9879637;4.6830587;
2.7092268;-4.462792;2.7964275;4.405331;
2.71921;-4.3766007;2.6719291;3.9935284;
2.7294068;-4.213795;2.5570073;3.6008794;
2.7393;-4.2999864;2.6431987;3.5051112;
2.749796;-4.405331;3.0358477;4.2999864;
2.7594721;-4.4723687;3.371036;5.4683566;
2.7695348;-4.4819455;3.41892;6.7708025;
2.77963;-4.644751;3.2465374;7.967903;
2.789975;-4.644751;2.930503;9.260772;
2.7997727;-4.6255975;2.4420857;10.486604;
2.809996;-4.4340615;1.8195933;11.358093;
2.8203251;-4.2425256;1.3120226;11.990162;
2.830098;-3.9073372;1.0247183;12.50731;
2.840153;-3.6104562;0.90979666;12.909535;
2.8502698;-3.4572272;0.9672575;13.196839;
2.8607209;-3.4093432;1.0726024;13.8480625;
2.870892;-3.5242648;0.9864111;14.748282;
2.8811498;-3.6870706;0.7469909;15.591042;
2.891029;-3.7732618;0.48841715;16.19438;
2.9017808;-3.8786068;0.22984336;16.481684;
2.9116118;-3.8881836;0.02873042;16.759413;
2.921556;-3.86903;-0.17238252;16.74026;
2.931892;-3.7445314;-0.2777274;16.40507;
2.941954;-3.6583402;-0.2777274;16.01242;
2.9525287;-3.5625722;-0.35434186;15.409082;
2.962817;-3.4380736;-0.49799395;14.719552;
2.9736838;-3.3423057;-0.5267244;14.020445;
2.983281;-3.1411927;-0.51714754;13.369223;
2.9936068;-2.9113493;-0.4213795;12.612655;
3.0036118;-2.7006595;-0.2873042;11.894394;
3.013711;-2.5187001;-0.11492168;11.204864;
3.0334358;-2.1452048;0.08619126;10.132261;
3.044937;-2.030283;0.30645782;9.864111;
3.0549397;-2.0494366;0.5363012;9.892841;
3.0640948;-2.1452048;0.8523358;10.189722;
3.073997;-2.2888567;1.1683705;10.620679;
3.083982;-2.3942018;1.4077905;11.003751;
3.094406;-2.5091233;1.6376339;11.425131;
3.1042879;-2.5187001;1.8579005;11.789049;
3.11444;-2.4995465;2.0398598;11.932701;
3.128619;-2.27928;2.0111294;11.559206;
3.137387;-2.1260512;1.8866309;11.147403;
3.1473389;-2.0398598;1.8866309;11.147403;
3.161259;-1.5897499;1.5514427;10.237606;
3.1713889;-1.3694834;1.3694834;9.80665;
3.1813838;-1.1492168;1.2354081;9.232041;
3.1914837;-0.9864111;1.2545617;8.772355;
3.2021601;-0.8714894;1.1779473;8.485051;
3.2126877;-0.81402856;1.1300632;8.264784;
3.2219799;-0.7661445;1.1492168;8.1402855;
3.233285;-0.79487497;1.292869;8.255207;
3.244139;-0.6799533;1.4269443;8.178593;
3.254721;-0.62249243;1.4460979;7.8912888;
3.2642999;-0.50757074;1.541866;7.469909;
3.274372;-0.34476504;1.7429788;7.1155677;
3.284468;-0.34476504;1.8291701;6.9527617;
3.294653;-0.32561144;1.9057846;6.9719152;
3.305364;-0.32561144;2.0207062;7.2687964;
3.319229;-0.4213795;2.1547816;7.5848308;
3.32927;-0.49799395;2.2601264;7.7572136;
3.3393378;-0.6895301;2.2984335;7.9391727;
3.3499908;-0.89064306;2.4420857;8.868123;
3.359501;-0.89064306;2.4420857;8.868123;
3.36954;-1.0342951;2.4516625;9.222465;
3.3796768;-1.1300632;2.3558946;9.615114;
3.389742;-1.1875241;2.078167;9.710882;
3.3999949;-1.2354081;1.7621324;9.394848;
3.4102778;-1.13964;1.5035586;8.647857;
3.4214199;-0.842759;1.541866;7.1730285;
3.4311411;-0.8331822;1.7525556;6.6654577;
3.440899;-0.90979666;1.9919758;6.1866174;
3.4509299;-1.0726024;2.1739352;5.889736;
3.46116;-1.2641385;2.27928;5.659893;
3.471716;-1.388637;2.2888567;5.2002063;
3.481444;-1.5227122;2.2218192;4.55856;
3.491909;-1.5705963;2.183512;3.8307228;
3.501772;-1.7812861;2.1643584;3.3423057;
3.5130417;-2.1164744;2.3175871;3.3039982;
3.521743;-2.3750482;2.825158;3.8498764;
3.5331578;-2.6910827;3.3806129;4.8841715;
3.5477278;-3.2752678;3.6104562;6.397307;
3.5616508;-4.0318356;3.3135753;7.9487495;
3.571529;-4.663905;2.5761611;9.586384;
3.5816388;-5.3342814;1.5705963;11.118672;
3.5919201;-6.0238113;0.5650316;12.545617;
3.601754;-6.6846113;-0.22026655;13.761871;
3.6133919;-7.469909;-0.47884035;15.284584;
3.6229389;-7.642292;-0.1340753;15.600618;
3.632712;-7.642292;-0.1340753;15.600618;
3.642765;-7.7572136;0.17238252;15.591042;
3.652784;-7.7667904;0.545878;15.380352;
3.6630359;-7.651869;0.9672575;15.131354;
3.6732757;-7.4986396;1.0726024;14.528016;
3.6827898;-7.3549876;0.94810385;14.528016;
3.6937997;-6.6079965;1.1492168;13.053187;
3.7035267;-6.6079965;1.1492168;13.053187;
3.7136269;-6.1387334;1.3503298;12.066776;
3.723757;-5.631162;1.5801731;11.233594;
3.741327;-4.7979803;1.934515;9.80665;
3.7500038;-4.4723687;2.087744;9.212888;
3.760334;-4.156334;2.183512;8.724471;
3.770432;-3.7924154;2.2888567;8.169016;
3.7809541;-3.4955344;2.3080103;7.6231384;
3.791662;-3.169923;2.231396;7.0485296;
3.805312;-2.815581;2.1739352;6.4260373;
3.8144708;-2.4899697;2.1068976;5.889736;
3.832728;-2.1643584;1.9536686;5.4300494;
3.841434;-1.6472107;1.7525556;4.673482;
3.851567;-1.4556746;1.6950948;4.4340615;
3.8619487;-1.2737153;1.685518;4.232949;
3.8719008;-1.2066777;1.6472107;4.1180267;
3.883741;-1.1587936;1.5705963;4.1180267;
3.8931358;-1.1109096;1.484405;4.012682;
3.903113;-1.1013328;1.3790601;3.8307228;
3.917177;-1.1875241;0.8523358;3.2944214;
3.926596;-1.3503298;0.545878;3.0358477;
3.936642;-1.4556746;0.22984336;2.8634653;
3.9469068;-1.6472107;-0.095768064;2.7485435;
3.9580839;-1.8866309;-0.29688102;2.6240451;
3.9672937;-2.030283;-0.39264908;2.4133554;
3.9773817;-2.231396;-0.49799395;2.2026656;
3.9879699;-2.4420857;-0.6607997;1.9632454;
3.9974897;-2.7964275;-0.61291564;1.8387469;
4.008018;-3.1794999;-0.24899697;2.1547816;
4.017553;-3.5242648;0.34476504;3.0262709;
4.0278907;-4.012682;0.79487497;4.309563;
4.042737;-4.654328;1.0726024;6.1195793;
4.052242;-5.161899;1.13964;7.8050976;
4.062172;-5.755661;1.0821792;9.136273;
4.072448;-6.215348;1.1683705;10.208876;
4.082615;-6.4643445;1.2162545;11.473015;
4.093329;-6.6367273;1.292869;12.890382;
4.102657;-6.579266;1.4556746;14.346057;
4.112992;-6.4643445;1.9153614;15.552734;
4.123035;-6.157887;2.4516625;16.136919;
4.133141;-5.861006;3.064578;16.213533;
4.143109;-5.544971;3.5529952;16.701952;
4.153303;-5.353435;3.5242648;17.439365;
4.163173;-5.410896;3.3614593;18.492813;
4.174231;-5.48751;3.2273839;19.019539;
4.1833997;-5.583278;3.0262709;19.278112;
4.193475;-5.544971;2.6527755;19.412188;
4.20362;-5.363012;2.135628;19.479225;
4.2191367;-5.142745;1.6184803;19.507956;
4.2281337;-4.865018;1.3790601;19.52711;
4.238441;-4.4819455;1.3694834;19.440918;
4.248355;-4.012682;1.7812861;18.521544;
4.2586436;-3.620033;2.2122424;17.27656;
4.268548;-3.3327289;2.5570073;16.16565;
4.278647;-3.1603463;2.72939;15.150508;
4.288634;-3.0262709;2.7964275;14.480132;
4.298674;-2.96881;2.7102363;14.18325;
4.308737;-3.1028855;2.3654714;14.173674;
4.318811;-3.1986535;1.8866309;14.374787;
4.328884;-3.169923;1.3982137;14.441825;
4.3393507;-3.1028855;0.94810385;14.288596;
4.349137;-2.9592333;0.545878;13.867216;
4.359221;-2.7868507;0.16280572;13.263878;
4.369493;-2.5761611;-0.19153613;12.440272;
4.379534;-2.336741;-0.51714754;11.482592;
4.3894787;-1.9728222;-0.81402856;10.515334;
4.399675;-1.6376339;-1.1013328;9.509769;
4.409707;-1.3120226;-1.2545617;8.408437;
4.419973;-1.0247183;-1.3120226;7.297527;
4.429731;-0.7757214;-1.4460979;6.349423;
4.43981;-0.45968673;-1.6280571;5.449203;
4.4499598;-0.23942018;-1.8195933;4.644751;
4.460102;-0.076614454;-1.9440918;4.003105;
4.470307;0.019153614;-1.9919758;3.5338416;
4.480453;0.06703765;-1.9632454;3.1411927;
4.491206;0.11492168;-1.9440918;2.8921957;
4.501606;0.12449849;-1.7908629;2.6240451;
4.511182;0.1436521;-1.5993267;2.4899697;
4.5213976;0.18195933;-1.4269443;2.336741;
4.531506;0.18195933;-1.3311762;2.3080103;
4.5419507;0.22984336;-1.2641385;2.3175871;
4.5521855;0.25857377;-1.1779473;2.4133554;
4.562317;0.22984336;-1.1779473;2.6240451;
4.5722733;0.10534488;-1.091756;2.9879637;
4.582794;0.02873042;-0.90021986;3.4093432;
4.592494;-0.06703765;-0.51714754;3.8402996;
4.602485;-0.25857377;-0.095768064;4.156334;
4.6131787;-0.46926352;0.36391866;4.644751;
4.622862;-0.7565677;0.82360536;5.257667;
4.6328635;-1.091756;1.1109096;6.033388;
4.6430197;-1.4748282;1.2641385;7.0006456;
4.6538186;-1.8770541;1.4939818;7.843405;
4.663166;-2.231396;1.733402;8.686164;
4.6733775;-2.5474305;2.0398598;9.346964;
4.6836166;-2.7868507;2.5378537;9.864111;
4.6943398;-3.0933087;3.1890767;10.409989;
4.70387;-3.572149;3.9935284;11.080365;
4.7135906;-4.2042184;4.817134;11.789049;
4.724823;-4.759673;5.6982;12.74673;
4.7338166;-5.209783;6.4547677;13.9438305;
4.743794;-5.6215854;6.9240313;15.188815;
4.754866;-5.889736;7.038953;16.510414;
4.764204;-6.1004257;6.5601125;17.592594;
4.774172;-6.3111157;5.6790466;18.148048;
4.784888;-6.3111157;4.606444;18.167202;
4.79499;-6.2249246;3.7349546;17.611748;
4.8047976;-5.93762;3.3997664;16.443377;
4.814757;-5.602432;3.6391866;15.112201;
4.824904;-5.363012;4.1276035;13.905523;
4.835031;-5.133168;4.5872903;12.77546;
4.8450894;-5.0182467;4.9703627;11.999739;
4.855154;-4.9895163;4.999093;11.3964;
4.8652267;-5.046977;4.807557;10.812215;
4.875308;-5.2002063;4.644751;10.400413;
4.8860087;-5.3247046;4.5202527;10.084377;
4.89566;-5.3247046;4.453215;9.797073;
4.905542;-5.104438;4.367024;9.595961;
4.9161386;-4.7979803;4.1180267;9.375694;
4.925828;-4.3766007;3.6487634;9.030929;
4.935824;-3.8594532;3.122039;8.513782;
4.945841;-3.3614593;2.5953147;7.795521;
4.955924;-2.8921957;2.1547816;6.9527617;
4.968217;-2.0685902;1.5801731;4.9703627;
4.978519;-1.7046716;1.4556746;4.146757;
4.988998;-1.292869;1.4269443;3.3327289;
4.9985847;-0.90021986;1.6089035;2.480393;
5.0085487;-0.61291564;1.7142484;2.0685902;
5.018594;-0.32561144;1.7621324;2.030283;
5.0287337;-0.18195933;1.7525556;2.078167;
5.0391574;-0.05746084;1.6663644;2.336741;
5.049198;0.10534488;1.388637;2.681506;
5.059313;0.25857377;1.1013328;2.9496565;
5.069406;0.45968673;1.0247183;3.1890767;
5.079453;0.641646;1.1109096;3.3518825;
5.089852;0.91937345;1.283292;3.3423057;
5.0997686;1.292869;1.4652514;3.323152;
5.109656;1.5993267;1.6759412;3.2082303;
5.119776;1.733402;1.9536686;3.265691;
5.1298738;1.8004397;2.3080103;3.572149;
5.13995;1.7621324;2.585738;4.261679;
5.1501155;1.5610195;2.72939;5.133168;
5.1601615;1.2545617;2.7485435;6.14831;
5.170224;0.82360536;2.6048915;7.201759;
5.180637;0.45968673;2.3654714;8.350976;
5.1903;-0.08619126;2.1547816;9.461885;
5.2008424;-0.7182605;2.231396;10.773908;
5.210715;-1.3694834;2.6431987;11.741165;
5.220885;-2.1260512;3.4572272;12.650962;
5.2309685;-2.9783869;4.9224787;13.378799;
5.241007;-3.9073372;6.493075;14.020445;
5.25112;-4.903325;7.651869;14.920665;
5.261148;-5.9567738;8.494628;16.031574;
5.2716064;-6.8569937;9.050082;16.931795;
5.281288;-7.5944076;9.471462;17.554287;
5.2913394;-8.054094;9.835381;17.506403;
5.301548;-7.843405;10.409989;16.931795;
5.3116126;-7.4124484;10.860099;16.242264;
5.3216376;-7.4124484;10.860099;15.629349;
5.33282;-6.033388;10.400413;15.466543;
5.342598;-5.257667;9.452309;15.543158;
5.3524857;-4.367024;7.929596;15.351622;
5.362384;-3.4093432;6.339846;14.872781;
5.372184;-3.4093432;6.339846;14.872781;
5.382171;-2.6431987;4.960786;14.298173;
5.392171;-1.934515;3.7924154;13.67568;
5.4027486;-0.92895025;2.3942018;12.11466;
5.412333;-0.92895025;2.3942018;12.11466;
5.422434;-0.61291564;2.135628;11.224017;
5.432482;-0.35434186;1.9728222;10.333375;
5.4425597;-0.21068975;1.8291701;9.442732;
5.452655;-0.15322891;1.7525556;8.734048;
5.4627447;-0.1340753;1.6376339;8.274361;
5.4728665;-0.21068975;1.4460979;7.9008656;
5.4828515;-0.38307226;1.1109096;7.393295;
5.49306;-0.50757074;0.7565677;6.703765;
5.5031395;-0.60333884;0.39264908;6.0046577;
5.5131636;-0.63206923;0.047884032;5.2863975;
5.5239677;-0.5554548;-0.23942018;3.7445314;
5.533358;-0.46926352;-0.46926352;3.7253778;
5.543379;-0.35434186;-0.79487497;2.9783869;
5.553472;-0.22026655;-1.0630256;2.183512;
5.5635557;-0.1340753;-1.3311762;1.541866;
5.5738144;-0.11492168;-1.5897499;0.93852705;
5.5836906;-0.10534488;-1.8004397;0.61291564;
5.5942283;-0.19153613;-1.934515;0.46926352;
5.604426;-0.33518824;-2.1068976;0.4309563;
5.6143336;-0.50757074;-2.2409728;0.41180268;
5.6246367;-0.6991069;-2.3080103;0.4213795;
5.6345367;-0.9768343;-2.336741;0.545878;
5.6446037;-1.2737153;-2.327164;0.7086837;
5.6548142;-1.5897499;-2.2026656;0.93852705;
5.6647477;-1.9440918;-2.0111294;1.1971009;
5.6748977;-2.27928;-2.030283;1.6376339;
5.684993;-2.6240451;-2.2888567;2.2505496;
5.69532;-2.8443117;-2.6910827;2.834735;
5.705333;-3.1124623;-3.1028855;3.4476504;
5.715305;-3.4859576;-3.6104562;3.9456444;
5.726533;-4.5681367;-4.5872903;5.1810527;
5.7362065;-4.5681367;-4.5872903;5.1810527;
5.7465506;-6.4643445;-5.0374002;8.130709;
5.756396;-6.4643445;-5.0374002;8.130709;
5.7664866;-7.249643;-4.999093;9.77792;
5.776972;-8.504205;-4.6926355;11.702858;
5.78661;-8.504205;-4.6926355;11.702858;
5.796661;-8.848969;-5.0278234;11.674128;
5.8077908;-9.308656;-5.746084;9.787497;
5.8169737;-9.308656;-5.746084;9.787497;
5.8274326;-10.141838;-5.1906295;9.624691;
5.8378067;-10.754754;-4.405331;10.869676;
5.848088;-11.492168;-3.7828386;12.603078;
5.85788;-11.942278;-3.3614593;13.982138;
5.8678627;-12.248735;-3.5051112;14.346057;
5.87789;-12.191275;-4.271256;14.192827;
