unit -> SI (m/s^2) 
Timestamp;x-axis;y-axis;z-axis
0.0018879999;-0.17244346;0.19823329;0.23143443;
0.0068559996;-0.17438334;0.19806173;0.23119712;
0.011907;-0.09897797;0.13779461;0.059634093;
0.016888;-0.09835765;0.13380554;0.06116437;
0.021866;-0.05019465;0.06261691;-0.11925708;
0.026871;-0.04960662;0.057979602;-0.11749592;
0.031886;-0.02074892;0.07340251;-0.2502046;
0.037892;-0.020537907;0.07000381;-0.24894145;
0.041927;0.056427114;0.08652765;-0.25751522;
0.046910997;0.056120094;0.08490677;-0.25697395;
0.051882;0.07388021;0.14244857;-0.2763719;
0.056879997;0.07158873;0.14332944;-0.27704233;
0.062527;0.137117;0.08717092;-0.24901627;
0.066911995;0.13545579;0.08893851;-0.24991058;
0.072048;0.17995442;0.014928104;-0.18433307;
0.076922;0.1779501;0.01718582;-0.18545419;
0.082244;0.18483415;-0.046536125;-0.09129355;
0.087290995;0.18198475;-0.04302987;-0.09299042;
0.091877;0.18020181;-0.039072074;-0.09468612;
0.09691;0.13980551;-0.10272417;0.06658581;
0.101899;0.13779928;-0.099779055;0.06522387;
0.106897;0.07896043;-0.11515111;0.21688919;
0.111875;0.07696049;-0.111222535;0.21517888;
0.116896994;-0.04910203;-0.10755057;0.34770578;
0.121886;-0.050160453;-0.103745624;0.34618837;
0.126866;-0.14626345;-0.09990999;0.31603873;
0.131869;-0.14651407;-0.09630466;0.31471652;
0.13689199;-0.14513825;-0.09311317;0.3137883;
0.1419;-0.14418197;-0.08996698;0.3128139;
0.146894;-0.20100407;-0.031179568;0.30286184;
0.15232;-0.20029315;-0.029697804;0.3024439;
0.15691599;-0.19864422;0.056533206;0.23564124;
0.161885;-0.19723025;0.056825757;0.23574938;
0.16703199;-0.19713265;0.24727;-0.02242226;
0.172068;-0.19683044;0.24737786;-0.02241583;
0.176884;-0.19592501;0.2448419;-0.02137655;
0.18185;-0.19490108;0.24332595;-0.020684477;
0.186848;-0.21308161;0.2992492;-0.1157558;
0.191875;-0.21171339;0.29809213;-0.11513679;
0.196859;-0.24755234;0.3153633;-0.18113165;
0.20188;-0.24497065;0.31422436;-0.18033086;
0.206872;-0.27072278;0.30187398;-0.15015724;
0.21187;-0.26775515;0.30024055;-0.14912264;
0.21688199;-0.25623262;0.2788494;-0.08098843;
0.22186999;-0.25435045;0.27765113;-0.08027239;
0.226871;-0.26221302;0.237946;0.025835283;
0.23186898;-0.26089317;0.23627017;0.026637247;
0.236884;-0.21200755;0.13046587;-0.001775193;
0.24193199;-0.21088424;0.12990911;-0.001401099;
0.247166;-0.13348639;0.08154402;-0.048992872;
0.251867;-0.13232991;0.08104981;-0.04863807;
0.256845;-0.08392653;0.02337123;-0.048480246;
0.261886;-0.08274638;0.0225605;-0.0480062;
0.266872;0.07133739;-0.026526773;-0.0857517;
0.271851;0.07123189;-0.026752982;-0.08568624;
0.281853;0.069713734;-0.028427346;-0.08532032;
0.28687298;0.15486075;-0.047829967;-0.11412381;
0.291892;0.1535083;-0.04914631;-0.11385961;
0.29688898;0.21744807;-0.020614626;-0.1525725;
0.30189198;0.21384346;-0.021422727;-0.15283611;
0.30690497;0.23053128;-0.11738369;-0.076529115;
0.3119;0.22783604;-0.117641754;-0.07684885;
0.31688097;0.2240672;-0.106674075;0.008266308;
0.32187396;0.22137254;-0.105375856;0.0073912796;
0.32687598;0.14234935;-0.07450111;0.11160218;
0.331934;0.13983181;-0.07256927;0.110529;
0.33703297;0.09000512;-0.06995354;0.17633739;
0.34190202;0.088119015;-0.06762568;0.17521979;
0.346889;-0.04660817;-0.13304158;0.15538813;
0.351895;-0.04701894;-0.13231413;0.15506664;
0.356886;-0.046039283;-0.1314242;0.15489654;
0.361862;-0.043976504;-0.13127135;0.15515491;
0.36834097;-0.14718963;-0.10283786;0.04066051;
0.371896;-0.1441846;-0.10297786;0.041166708;
0.37690097;-0.13988982;-0.10435674;0.042311788;
0.381974;-0.22173634;0.11490736;-0.09074118;
0.386919;-0.21669702;0.113534905;-0.08948036;
0.392002;-0.24878874;0.1386749;-0.17343232;
0.396868;-0.24182518;0.13547201;-0.17120764;
0.40186897;-0.33980566;0.1689166;-0.23535891;
0.406981;-0.33154288;0.16407062;-0.23232582;
0.411903;-0.3490639;0.22570933;-0.17115678;
0.416881;-0.33982277;0.22101094;-0.16799685;
0.42192;-0.3211264;0.26369303;-0.11677812;
0.42688298;-0.31360593;0.25958735;-0.114084065;
0.43187398;-0.22038858;0.25571957;-0.08281682;
0.43688497;-0.21406156;0.25304362;-0.08082009;
0.44188797;-0.17038025;0.22153088;-0.16512392;
0.44688898;-0.16505174;0.21961628;-0.16355683;
0.45191297;-0.054482408;0.23711978;-0.20040683;
0.456897;-0.049732;0.2354875;-0.1990303;
0.461879;0.03118015;0.20583938;-0.20756139;
0.46688;0.03551584;0.20467678;-0.20641981;
0.47196397;0.10682021;0.14542496;-0.1954805;
0.47689098;0.10997327;0.14420448;-0.19451018;
0.48189598;0.20852643;0.07629852;-0.17457506;
0.48688996;0.21093027;0.07585633;-0.174011;
0.491878;0.2884493;0.03849778;-0.030554129;
0.49687597;0.28924072;0.03975918;-0.03088146;
0.501875;0.32632542;0.013216625;0.10219021;
0.506877;0.32438934;0.01648644;0.10067396;
0.511891;0.34989387;0.009745441;0.079947986;
0.51689196;0.34559703;0.013975042;0.077694654;
0.52194595;0.34259522;0.046779286;0.09487024;
0.52689296;0.33949915;0.051046006;0.09281214;
0.531902;0.2981513;-0.0028650342;0.043140054;
0.53694797;0.29551587;1.8880058E-4;0.04159984;
0.541883;0.24637496;0.04192279;0.06888591;
0.54687697;0.2455461;0.04468553;0.06775194;
0.55189794;0.23588513;-0.0101648355;0.19129473;
0.556902;0.23556408;-0.0085977325;0.19067748;
0.561861;0.15822102;0.0038286184;0.31403205;
0.56688297;0.15769699;0.0064890697;0.31298867;
0.57188;0.06003376;0.08563304;0.35007602;
0.57686293;0.057730306;0.088178635;0.3487848;
0.581865;0.008806261;0.14751405;0.39582595;
0.58687;0.006407529;0.14922698;0.39482;
0.59186095;-0.042682372;0.12202596;0.31746143;
0.596875;-0.044006024;0.12233751;0.31713352;
0.601949;-0.102546185;0.11478461;0.33538756;
0.606908;-0.10355785;0.1156009;0.33492988;
0.6118919;-0.14260639;0.11570027;0.35392743;
0.616893;-0.14246859;0.11542378;0.354049;
0.62187696;-0.17112668;0.15407267;0.2390151;
0.626872;-0.17031331;0.153667;0.2392945;
0.63185996;-0.21760581;0.18115853;0.13448797;
0.636892;-0.21679056;0.17911212;0.13535248;
0.64185596;-0.23371758;0.17773353;0.021288287;
