unit -> radians/second and measure the Angular speed around the X, Y and Z axis
Timestamp;x-axis;y-axis;z-axis;
1.4018459;0.545151;0.592013;-0.593575;
1.4068469;0.553465;0.586840;-0.591012;
1.411867;0.569288;0.565112;-0.597126;
1.416858;0.554598;0.571030;-0.605265;
1.4218639;0.534982;0.574061;-0.619878;
1.426859;0.549749;0.552491;-0.626522;
1.431857;0.533521;0.539021;-0.651776;
1.436856;0.515147;0.494021;-0.700405;
1.441858;0.466993;0.329960;-0.820393;
1.446892;0.371945;0.226688;-0.900150;
1.451874;0.172202;0.011480;-0.984995;
1.4568729;-0.043666;-0.135850;-0.989767;
1.4618589;-0.117290;-0.259392;-0.958623;
1.466864;-0.174466;-0.342846;-0.923048;
1.4719319;-0.147970;-0.319936;-0.935813;
1.476849;-0.144432;-0.271057;-0.951666;
1.481846;-0.179091;-0.295890;-0.938283;
1.4868959;-0.107092;-0.336306;-0.935644;
1.4918879;-0.106143;-0.256207;-0.960777;
1.496881;-0.060916;-0.238289;-0.969282;
1.501861;-0.001718;-0.302281;-0.953217;
1.50686;-0.083958;-0.323836;-0.942381;
1.5118619;-0.084496;-0.430602;-0.898578;
1.5168779;-0.149127;-0.485457;-0.861448;
1.522257;-0.271512;-0.514988;-0.813061;
1.526871;-0.319691;-0.534341;-0.782482;
1.531861;-0.357079;-0.609608;-0.707724;
1.536896;-0.394961;-0.653319;-0.645895;
1.5419599;-0.450797;-0.670698;-0.589021;
1.546881;-0.456700;-0.688244;-0.563689;
1.552028;-0.438774;-0.718878;-0.539158;
1.556854;-0.383365;-0.732193;-0.562960;
1.56185;-0.389941;-0.689896;-0.609908;
1.5668509;-0.286945;-0.643153;-0.709942;
1.57191;-0.261748;-0.500736;-0.825076;
1.576865;-0.017104;-0.044288;-0.078496;
1.5818609;-0.015882;-0.054367;-0.070860;
1.5868789;-0.024435;-0.056505;-0.062919;
1.5918779;-0.029322;-0.059254;-0.050091;
1.596871;-0.037568;-0.069333;-0.043371;
1.601867;-0.459624;-0.769732;-0.443011;
1.606877;-0.518653;-0.789134;-0.329038;
1.611866;-0.529357;-0.826445;-0.191757;
1.6168649;-0.464868;-0.876008;-0.128481;
1.6218638;-0.418088;-0.895003;-0.155470;
1.6272429;-0.439832;-0.883626;-0.160479;
1.6318719;-0.475217;-0.870320;-0.129274;
1.6368959;-0.496851;-0.855588;-0.145288;
1.6418809;-0.578434;-0.804385;-0.135570;
1.6468829;-0.572841;-0.795080;-0.199249;
1.6518699;-0.500105;-0.837478;-0.220284;
1.6568519;-0.507512;-0.817428;-0.272476;
1.661845;-0.414108;-0.871128;-0.263913;
1.666848;-0.338894;-0.909229;-0.241772;
1.672069;-0.228764;-0.928922;-0.291155;
1.677132;-0.154958;-0.908289;-0.388586;
1.681853;-0.151067;-0.915991;-0.371672;
1.686911;-0.119218;-0.937382;-0.327265;
1.691881;-0.122364;-0.945323;-0.302311;
1.696893;-0.130161;-0.931950;-0.338418;
1.70186;-0.145049;-0.942815;-0.300100;
1.70686;-0.194075;-0.913572;-0.357382;
1.711847;-0.175111;-0.943096;-0.282679;
1.716844;-0.105838;-0.913550;-0.392715;
1.721895;-0.078473;-0.905241;-0.417588;
1.726866;-0.001222;-0.083689;-0.040928;
1.731862;-0.090024;-0.882235;-0.462123;
1.7368909;-0.110823;-0.883744;-0.454659;
1.741853;-0.185680;-0.859520;-0.476180;
1.7468519;-0.391361;-0.802432;-0.450488;
1.7518759;-0.374578;-0.792101;-0.481941;
1.756869;-0.560084;-0.673233;-0.482766;
1.7618638;-0.573466;-0.663625;-0.480352;
1.766866;-0.544456;-0.648226;-0.532327;
1.7724459;-0.599590;-0.620877;-0.504980;
1.776876;-0.659389;-0.576828;-0.482158;
1.781876;-0.720373;-0.518553;-0.460614;
1.7869099;-0.793468;-0.466255;-0.391172;
1.791884;-0.822097;-0.465287;-0.328122;
1.796839;-0.855390;-0.428116;-0.291591;
1.8018379;-0.887932;-0.381399;-0.257123;
1.8068849;-0.927326;-0.307401;-0.213473;
1.811901;-0.948807;-0.243514;-0.201163;
1.816875;-0.963489;-0.162171;-0.213049;
1.8218759;-0.953196;-0.238474;-0.185870;
1.826871;-0.922232;-0.300465;-0.243329;
1.831872;-0.886541;-0.348001;-0.304861;
1.8369069;-0.837896;-0.351275;-0.417775;
1.8418869;-0.764532;-0.393443;-0.510582;
1.846866;-0.696612;-0.391507;-0.601210;
1.8518729;-0.575027;-0.458629;-0.677498;
1.856871;-0.438170;-0.567227;-0.697325;
1.861869;-0.424446;-0.617960;-0.661794;
1.8668559;-0.443842;-0.688577;-0.573469;
1.87189;-0.504195;-0.693400;-0.514765;
1.8769149;-0.660552;-0.592025;-0.461712;
1.8819159;-0.756807;-0.562875;-0.332286;
1.886907;-0.813391;-0.540932;-0.213980;
1.8919259;-0.841168;-0.532420;-0.094683;
1.896855;-0.922769;-0.363106;0.129038;
1.901899;-0.968251;0.029208;0.248269;
1.906874;-0.933943;0.062786;0.351864;
1.9118599;-0.797935;0.025828;0.602190;
1.916865;-0.565837;0.165576;0.807721;
1.9219099;-0.337348;0.148787;0.929548;
1.926955;-0.076625;0.103150;0.991710;
1.931867;0.194479;-0.043720;0.979932;
1.936861;0.385342;-0.155837;0.909520;
1.9418869;0.435056;-0.302592;0.848035;
1.9468759;0.471286;-0.402736;0.784661;
1.9518749;0.446662;-0.537373;0.715349;
1.9568689;0.395083;-0.636169;0.662720;
1.961952;0.331875;-0.680502;0.653281;
1.9669149;0.266317;-0.705952;0.656282;
1.9723239;0.251509;-0.706119;0.661921;
1.9768649;0.245358;-0.715981;0.653583;
1.981857;0.309343;-0.713150;0.629066;
1.9869289;0.336899;-0.708892;0.619654;
1.991856;0.348380;-0.734052;0.582923;
1.996869;0.355605;-0.776373;0.520375;
2.00186;0.358269;-0.803900;0.474751;
2.006881;0.334704;-0.845481;0.416096;
2.0118558;0.282371;-0.889153;0.360103;
2.01687;0.222114;-0.920293;0.322066;
2.0219178;0.152352;-0.933067;0.325845;
2.02688;0.099841;-0.932590;0.346855;
2.032013;0.062462;-0.925902;0.372565;
2.0369189;0.048092;-0.921771;0.384739;
2.0419068;0.046377;-0.909592;0.412907;
2.04687;0.008412;-0.891626;0.452695;
2.051941;-0.090208;-0.872008;0.481108;
2.0569048;-0.188136;-0.850941;0.490413;
2.061883;-0.277704;-0.813161;0.511517;
2.0669098;-0.402361;-0.746341;0.530170;
2.071866;-0.465205;-0.711176;0.527080;
2.076865;-0.530688;-0.654860;0.538079;
2.081851;-0.594061;-0.615525;0.517900;
2.086858;-0.620472;-0.563692;0.545221;
2.091852;-0.668992;-0.478520;0.568743;
2.096855;-0.682305;-0.417386;0.600208;
2.1018548;-0.690344;-0.361643;0.626609;
2.106855;-0.677261;-0.300295;0.671670;
2.111874;-0.658260;-0.231405;0.716342;
2.1168659;-0.622350;-0.131408;0.771630;
2.1220088;-0.572780;-0.022729;0.819394;
2.12688;-0.571213;0.034368;0.820082;
2.1318698;-0.605248;0.125305;0.786113;
2.136892;-0.626430;0.230479;0.744624;
2.141866;-0.714535;0.214255;0.665984;
2.14686;-0.793355;0.099631;0.600551;
2.151892;-0.828788;0.027405;0.558892;
2.156888;-0.834503;0.020394;0.550625;
2.161852;-0.844731;0.065595;0.531156;
2.166847;-0.839391;0.177851;0.513607;
2.171871;-0.812602;0.293868;0.503310;
2.1768608;-0.779412;0.349223;0.520154;
2.181865;-0.755041;0.425740;0.498657;
2.18685;-0.678338;0.547072;0.490479;
2.1918519;-0.607486;0.646117;0.462053;
2.1968539;-0.527997;0.724089;0.443750;
2.2018518;-0.486315;0.763635;0.424688;
2.206861;-0.486994;0.767502;0.416867;
2.211855;-0.509940;0.739053;0.440184;
2.2168608;-0.569078;0.675088;0.469475;
2.221927;-0.644369;0.579987;0.498401;
2.226888;-0.684904;0.524189;0.506095;
2.231865;-0.705322;0.472622;0.528346;
2.236863;-0.720744;0.441282;0.534601;
2.241871;-0.728938;0.415030;0.544427;
2.246856;-0.721454;0.415858;0.553685;
2.251853;-0.705134;0.438123;0.557526;
2.2581298;-0.680428;0.477336;0.556028;
2.2619069;-0.650511;0.516638;0.556705;
2.266881;-0.620275;0.565338;0.543739;
2.2719789;-0.599592;0.602407;0.526872;
2.2768698;-0.575985;0.639366;0.509365;
2.281859;-0.555147;0.660890;0.505011;
2.2868748;-0.536337;0.676351;0.504869;
2.2918499;-0.529574;0.690440;0.492792;
2.2968528;-0.555657;0.657036;0.509459;
2.301856;-0.599046;0.611719;0.516666;
2.306848;-0.628697;0.563930;0.535465;
2.312178;-0.666980;0.517961;0.535587;
2.3168728;-0.688121;0.496778;0.528867;
2.321878;-0.702942;0.478923;0.525838;
2.3268647;-0.709267;0.459760;0.534379;
2.332156;-0.716549;0.440379;0.540947;
2.33703;-0.719515;0.434176;0.542024;
2.34188;-0.726163;0.413617;0.549189;
2.3468869;-0.746543;0.392745;0.537052;
2.351854;-0.760607;0.398860;0.512237;
2.356844;-0.776619;0.402062;0.484983;
2.361869;-0.790338;0.418530;0.447436;
2.366851;-0.800466;0.428473;0.419125;
2.3718557;-0.800352;0.447798;0.398640;
2.376857;-0.800617;0.462732;0.380646;
2.3819149;-0.806926;0.467025;0.361605;
2.386936;-0.810541;0.467119;0.353303;
2.392589;-0.820550;0.453059;0.348475;
2.396854;-0.826954;0.445386;0.343188;
2.4018538;-0.829436;0.417880;0.370692;
2.4068558;-0.842783;0.389435;0.371561;
2.4118557;-0.844223;0.365235;0.392290;
2.416852;-0.815159;0.380546;0.436692;
2.4218678;-0.835213;0.346721;0.426853;
2.426853;-0.843465;0.306792;0.440960;
2.431866;-0.840749;0.317659;0.438445;
2.4370182;-0.855987;0.307985;0.415249;
2.4418669;-0.833950;0.328389;0.443495;
2.4468558;-0.807932;0.304706;0.504381;
2.451895;-0.799915;0.326428;0.503568;
2.456908;-0.796916;0.315600;0.515093;
2.46188;-0.790617;0.326625;0.517920;
2.466863;-0.815425;0.319571;0.482656;
2.471865;-0.830146;0.256274;0.495158;
2.4768589;-0.856688;0.209126;0.471542;
2.4818528;-0.872552;0.134017;0.469780;
2.486874;-0.884338;0.091930;0.457706;
2.491894;-0.885286;0.069014;0.459897;
2.496855;-0.879391;0.045112;0.473958;
2.5018518;-0.866769;0.049287;0.496268;
2.506857;-0.866552;0.052123;0.496357;
2.5118709;-0.860013;0.051951;0.507621;
2.516855;-0.852563;0.065926;0.518450;
2.521869;-0.844820;0.103577;0.524930;
2.526862;-0.822689;0.135701;0.552058;
2.5318599;-0.810756;0.196493;0.551421;
2.5369139;-0.798309;0.222262;0.559734;
2.5418727;-0.764944;0.177395;0.619187;
2.546866;-0.716015;0.126717;0.686488;
2.551855;-0.679029;0.093018;0.728195;
2.556901;-0.624861;-0.057314;0.778630;
2.5618958;-0.584263;-0.120034;0.802639;
2.5668879;-0.545656;-0.237923;0.803525;
2.5718708;-0.517391;-0.282336;0.807832;
2.576864;-0.514648;-0.352793;0.781456;
2.581853;-0.509510;-0.381551;0.771245;
2.58686;-0.500630;-0.392736;0.771445;
2.5919228;-0.458374;-0.412116;0.787435;
2.596874;-0.442580;-0.387512;0.808676;
2.601889;-0.456766;-0.299721;0.837575;
2.6068668;-0.475902;-0.249533;0.843357;
2.611857;-0.453468;-0.182902;0.872304;
2.616869;-0.474401;-0.107016;0.873780;
2.621861;-0.462245;0.016419;0.886600;
2.626849;-0.589783;0.169302;0.789615;
2.6318479;-0.666455;0.403381;0.626994;
2.636848;-0.672352;0.618154;0.407220;
2.6418958;-0.495518;0.848423;0.186121;
2.646874;-0.231995;0.971100;0.056058;
2.6518679;-0.046693;0.998852;0.010727;
2.656858;0.110843;0.993823;-0.005381;
2.6618469;0.145945;0.989283;-0.004370;
2.66693;0.227154;0.973621;0.021547;
2.6718888;0.258952;0.964075;0.059189;
2.676866;0.254776;0.962992;0.087958;
2.6818519;0.240571;0.962582;0.124741;
2.68685;0.238913;0.959197;0.151203;
2.691849;0.214143;0.962766;0.164996;
2.69692;0.196014;0.966653;0.164804;
2.7018638;0.184791;0.970662;0.153846;
2.706872;0.184514;0.972158;0.144440;
2.7118478;0.180418;0.976461;0.118205;
2.716855;0.172293;0.979318;0.106069;
2.72187;0.167438;0.982286;0.084133;
2.7268538;0.163631;0.984753;0.059037;
2.731849;0.155451;0.987204;0.035554;
2.736866;0.118949;0.992889;0.004699;
2.741849;0.048036;0.998817;-0.007572;
2.746906;-0.079662;0.996818;-0.002771;
2.751864;-0.271788;0.962276;0.012465;
2.756869;-0.384231;0.922777;0.029129;
2.7618458;-0.589769;0.804173;0.074013;
2.7668748;-0.750170;0.651381;0.113792;
2.771884;-0.850383;0.505438;0.146223;
2.776866;-0.905568;0.391667;0.162924;
2.7818398;-0.930452;0.318353;0.181414;
2.786856;-0.944513;0.262901;0.196920;
2.7918568;-0.954387;0.215947;0.206183;
2.7968497;-0.961332;0.175880;0.211913;
2.801847;-0.964411;0.155015;0.214200;
2.80687;-0.969510;0.121226;0.212965;
2.811886;-0.972215;0.112240;0.205429;
2.816857;-0.975578;0.109686;0.190306;
2.821869;-0.980665;0.115327;0.158098;
2.826849;-0.984697;0.118400;0.127880;
2.8318467;-0.987969;0.122928;0.093843;
2.8370078;-0.990160;0.121455;0.069506;
2.8418508;-0.987008;0.155020;0.042233;
2.8468468;-0.983998;0.176100;0.027131;
2.851855;-0.971317;0.236340;0.026205;
2.8568518;-0.955586;0.294217;0.017060;
2.861922;-0.937430;0.346181;0.037213;
2.8668778;-0.929730;0.365041;0.048444;
2.871856;-0.929768;0.361328;0.070527;
2.876856;-0.937221;0.336647;0.091027;
2.881867;-0.950023;0.289886;0.115850;
2.886999;-0.963166;0.225708;0.146175;
2.8919199;-0.973349;0.156973;0.167185;
2.8969178;-0.970871;0.133409;0.199025;
2.9022;-0.978107;0.040687;0.204084;
2.906901;-0.971392;-0.079764;0.223687;
2.911973;-0.945668;-0.219228;0.240107;
2.9168718;-0.898434;-0.365416;0.243491;
2.921968;-0.847293;-0.473436;0.240736;
2.926896;-0.780952;-0.572046;0.250755;
2.932078;-0.731738;-0.632628;0.253656;
2.9369788;-0.685636;-0.677617;0.265968;
2.942177;-0.646266;-0.711593;0.275638;
2.946884;-0.612633;-0.735562;0.289187;
2.951876;-0.589825;-0.753125;0.291392;
2.956889;-0.552074;-0.779358;0.296336;
2.961891;-0.499266;-0.813391;0.298545;
2.966883;-0.408457;-0.864660;0.292448;
2.971933;-0.304575;-0.918638;0.251671;
2.976889;-0.194800;-0.958731;0.207092;
2.981885;-0.110918;-0.979835;0.166196;
2.986954;-0.049958;-0.989449;0.135997;
