unit -> angles in degrees;
Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West;Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis;Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis;
0.73189294;166.34697;-19.712997;-9.005801;
0.736862;166.34338;-19.721731;-9.037561;
0.742583;166.35194;-19.72303;-9.057516;
0.746867;166.35667;-19.724327;-9.081984;
0.752135;166.3679;-19.724571;-9.096318;
0.756866;166.38127;-19.72152;-9.112602;
0.761851;166.3977;-19.709541;-9.12068;
0.76686;166.41043;-19.697586;-9.125106;
0.77187496;166.43242;-19.682604;-9.129871;
0.77686;166.45401;-19.66033;-9.132917;
0.781859;166.47908;-19.63826;-9.139545;
0.78685194;166.50278;-19.623228;-9.140719;
0.791857;166.53072;-19.60632;-9.141512;
0.796926;166.55385;-19.58641;-9.146041;
0.80187094;166.58081;-19.568153;-9.151077;
0.806899;166.60199;-19.54714;-9.156552;
0.81185204;166.62389;-19.524458;-9.161851;
0.816848;166.6442;-19.498758;-9.173276;
0.821942;166.66751;-19.468822;-9.189834;
0.82688;166.68143;-19.438675;-9.200206;
0.831885;166.69638;-19.408932;-9.217222;
0.836865;166.70947;-19.375443;-9.231867;
0.84185;166.7201;-19.343006;-9.2468195;
0.846878;166.7263;-19.300327;-9.272551;
0.851873;166.73067;-19.259386;-9.293332;
0.856862;166.72401;-19.213524;-9.319184;
0.86186594;166.71732;-19.167439;-9.346572;
0.86685497;166.704;-19.127846;-9.36331;
0.87192994;166.68666;-19.091646;-9.383846;
0.876901;166.66838;-19.051023;-9.402675;
0.88217795;166.64651;-19.015318;-9.41939;
0.88687897;166.62311;-18.980053;-9.438335;
0.8918629;166.59709;-18.94964;-9.453602;
0.89686096;166.56862;-18.918125;-9.465367;
0.90187395;166.54233;-18.889679;-9.472912;
0.906863;166.51967;-18.86079;-9.473747;
0.9118599;166.49838;-18.836765;-9.471457;
0.916857;166.47675;-18.810503;-9.464558;
0.92185897;166.4577;-18.791105;-9.455436;
0.927112;166.43828;-18.769989;-9.444102;
0.931881;166.4223;-18.750473;-9.434545;
0.936899;166.40234;-18.740055;-9.421311;
0.94187695;166.38724;-18.738052;-9.40743;
0.946878;166.37859;-18.724403;-9.400599;
0.951886;166.3694;-18.718998;-9.395368;
0.95685494;166.37163;-18.708937;-9.387138;
0.9619349;166.37439;-18.702806;-9.377321;
0.96685797;166.38223;-18.700344;-9.379057;
0.971918;166.39194;-18.704489;-9.3756695;
0.97685295;166.40364;-18.714687;-9.375233;
0.98185396;166.41472;-18.727663;-9.369334;
0.98685193;166.42758;-18.740871;-9.371569;
0.991852;166.44229;-18.755554;-9.367134;
0.99685496;166.458;-18.765219;-9.358317;
1.001866;166.47318;-18.775274;-9.35178;
1.0071679;166.48529;-18.791176;-9.339864;
1.011866;166.50024;-18.808464;-9.330372;
1.0169;166.51994;-18.816866;-9.316313;
1.021881;166.53496;-18.828062;-9.301545;
1.026862;166.55498;-18.833754;-9.290717;
1.031873;166.57286;-18.83947;-9.280582;
1.036868;166.58588;-18.846508;-9.276667;
1.0418769;166.5985;-18.856478;-9.271425;
1.046855;166.61182;-18.861498;-9.275185;
1.051858;166.62386;-18.866135;-9.276962;
1.0568529;166.63603;-18.87133;-9.282643;
1.06185;166.6457;-18.875599;-9.28722;
1.066893;166.65858;-18.882761;-9.292767;
1.072019;166.67003;-18.889248;-9.3003435;
1.076862;166.68745;-18.899044;-9.309753;
1.081868;166.7038;-18.903975;-9.31574;
1.09188;166.71976;-18.905003;-9.322906;
1.096862;166.73569;-18.912502;-9.332254;
1.101862;166.75145;-18.904451;-9.333749;
1.106854;166.76746;-18.901844;-9.335224;
1.111847;166.78043;-18.898355;-9.335136;
1.1168519;166.79727;-18.893597;-9.334423;
1.1218499;166.81331;-18.890999;-9.340763;
1.1268489;166.82613;-18.890268;-9.339618;
1.1318549;166.83374;-18.887629;-9.340315;
1.136851;166.85075;-18.884663;-9.340232;
1.141915;166.86444;-18.881716;-9.348326;
1.146879;166.87929;-18.885809;-9.352272;
1.1518649;166.89581;-18.889814;-9.360424;
1.1568611;166.90015;-18.906223;-9.387713;
1.16186;166.90608;-18.915619;-9.417428;
1.166844;166.90579;-18.930838;-9.445273;
1.171846;166.90633;-18.946556;-9.481431;
1.1768669;166.90103;-18.972034;-9.504744;
1.181876;166.89914;-18.999624;-9.525621;
1.186855;166.89436;-19.022846;-9.543919;
1.191842;166.8884;-19.04907;-9.5540495;
1.196878;166.88237;-19.071161;-9.566323;
1.206749;166.88077;-19.097525;-9.561366;
1.2073419;166.87997;-19.12227;-9.562089;
1.211862;166.88132;-19.148754;-9.560693;
1.216861;166.8813;-19.175526;-9.5616865;
1.221856;166.88373;-19.207787;-9.564341;
1.226855;166.88841;-19.24179;-9.570251;
1.231857;166.89053;-19.276497;-9.575476;
1.2374101;166.89728;-19.309841;-9.579394;
1.241872;166.89754;-19.359074;-9.585946;
1.246869;166.90039;-19.405106;-9.587955;
1.251854;166.90562;-19.452223;-9.589297;
1.256866;166.9098;-19.497183;-9.589526;
1.261847;166.91814;-19.545498;-9.582432;
1.26684;166.9261;-19.58636;-9.577835;
1.271904;166.93263;-19.631268;-9.5686;
1.276913;166.93723;-19.666931;-9.5556345;
1.281868;166.9474;-19.703667;-9.549701;
1.286868;166.95613;-19.736277;-9.545223;
1.2918719;166.9769;-19.762037;-9.544609;
1.2968669;166.99486;-19.790915;-9.544228;
1.3018659;167.02077;-19.813293;-9.541576;
1.306937;167.04716;-19.83782;-9.539768;
1.311885;167.07626;-19.86413;-9.536904;
1.316887;167.1066;-19.88987;-9.539669;
1.321879;167.13588;-19.9142;-9.537693;
1.326887;167.16875;-19.936504;-9.539761;
1.331878;167.202;-19.951735;-9.5448475;
1.336875;167.23209;-19.9672;-9.550942;
1.3418539;167.26443;-19.98454;-9.562483;
1.346861;167.29456;-19.998245;-9.574377;
1.35187;167.32497;-20.022524;-9.592203;
1.356859;167.35463;-20.047564;-9.609337;
1.3618649;167.3844;-20.065308;-9.62874;
1.366909;167.41562;-20.086384;-9.650185;
1.3718649;167.44618;-20.102451;-9.668201;
1.3768959;167.48102;-20.118422;-9.691961;
1.381851;167.51358;-20.131842;-9.716041;
1.386879;167.54836;-20.142578;-9.742526;
1.3919259;167.58185;-20.163614;-9.772754;
1.396882;167.61952;-20.186007;-9.806327;
1.4018459;167.64474;-20.208614;-9.848514;
1.4068469;167.67537;-20.238117;-9.890009;
1.411867;167.70425;-20.263824;-9.9399605;
1.416858;167.73506;-20.29055;-9.995302;
1.4218639;167.7719;-20.320562;-10.045744;
1.426859;167.80835;-20.350279;-10.092361;
1.431857;167.85011;-20.378273;-10.149947;
1.436856;167.88939;-20.401564;-10.195327;
1.441858;167.93524;-20.423412;-10.243201;
1.446892;167.97282;-20.437485;-10.281902;
1.451874;168.0213;-20.446829;-10.314307;
1.4568729;168.06361;-20.449556;-10.339202;
1.4618589;168.1101;-20.451761;-10.360128;
1.466864;168.15741;-20.446157;-10.375344;
1.4719319;168.2029;-20.436172;-10.394684;
1.476849;168.25174;-20.422306;-10.410943;
1.481846;168.3065;-20.406134;-10.423267;
1.4868959;168.36282;-20.394695;-10.436557;
1.4918879;168.41776;-20.386314;-10.455408;
1.496881;168.47464;-20.383152;-10.468857;
1.501861;168.5333;-20.385347;-10.481939;
1.50686;168.59024;-20.382618;-10.497081;
1.5118619;168.64966;-20.384142;-10.501848;
1.5168779;168.70663;-20.378544;-10.507234;
1.522257;168.76991;-20.364971;-10.514529;
1.526871;168.82831;-20.354511;-10.5195675;
1.531861;168.88824;-20.34521;-10.522012;
1.536896;168.95163;-20.330738;-10.522058;
1.5419599;169.00034;-20.325968;-10.524252;
1.546881;169.05408;-20.31897;-10.520848;
1.552028;169.09698;-20.315363;-10.521268;
1.556854;169.1381;-20.315065;-10.52351;
1.56185;169.17705;-20.307158;-10.538016;
1.5668509;169.21461;-20.308191;-10.553957;
1.57191;169.24954;-20.306917;-10.575556;
1.576865;169.28218;-20.314825;-10.591682;
1.5818609;169.31494;-20.321644;-10.608868;
1.5868789;169.33723;-20.324112;-10.632315;
1.5918779;169.35713;-20.328474;-10.650783;
1.596871;169.37587;-20.3303;-10.669524;
1.601867;169.39525;-20.329292;-10.685212;
1.606877;169.40475;-20.326685;-10.694811;
1.611866;169.41742;-20.321215;-10.698817;
1.6168649;169.42853;-20.312569;-10.697247;
1.6218638;169.43875;-20.30384;-10.694812;
1.6272429;169.45773;-20.28847;-10.690833;
1.6318719;169.47876;-20.27217;-10.681857;
1.6368959;169.50601;-20.256618;-10.668482;
1.6418809;169.531;-20.23646;-10.654649;
1.6468829;169.56535;-20.221039;-10.642215;
1.6518699;169.59735;-20.205374;-10.628791;
1.6568519;169.63611;-20.185488;-10.619768;
1.661845;169.6745;-20.17426;-10.606306;
1.666848;169.71841;-20.156118;-10.588079;
1.672069;169.76093;-20.145885;-10.575237;
1.677132;169.80705;-20.131468;-10.557926;
1.681853;169.84953;-20.120884;-10.541166;
1.686911;169.89464;-20.115555;-10.522504;
1.691881;169.93825;-20.1097;-10.506016;
1.696893;169.98056;-20.097158;-10.487827;
1.70186;170.02188;-20.084742;-10.465353;
1.70686;170.0613;-20.06997;-10.448932;
1.711847;170.09402;-20.059376;-10.430453;
1.716844;170.1359;-20.048693;-10.416899;
1.721895;170.1739;-20.038551;-10.3991375;
1.726866;170.21474;-20.032902;-10.38637;
1.731862;170.261;-20.023378;-10.369954;
1.7368909;170.30518;-20.021067;-10.355521;
1.741853;170.34966;-20.01527;-10.343445;
1.7468519;170.4036;-20.01085;-10.33058;
1.7518759;170.46152;-20.008894;-10.316968;
1.756869;170.53265;-19.9889;-10.29137;
1.7618638;170.61191;-19.971;-10.258689;
1.766866;170.69849;-19.94297;-10.230309;
1.7724459;170.79059;-19.900333;-10.194936;
1.776876;170.89514;-19.855312;-10.159759;
1.781876;171.0061;-19.797361;-10.122277;
1.7869099;171.10437;-19.733904;-10.086987;
1.791884;171.20721;-19.66376;-10.048255;
1.796839;171.3009;-19.594099;-10.011354;
1.8018379;171.3863;-19.529444;-9.975758;
1.8068849;171.46481;-19.457386;-9.945361;
1.811901;171.54185;-19.383419;-9.918804;
1.816875;171.60661;-19.311823;-9.897702;
1.8218759;171.67386;-19.227869;-9.862225;
1.826871;171.74954;-19.13769;-9.847036;
1.831872;171.82347;-19.052023;-9.825557;
1.8369069;171.91716;-18.946484;-9.810405;
1.8418869;172.011;-18.861427;-9.789964;
1.846866;172.11041;-18.767126;-9.784777;
1.8518729;172.2058;-18.70486;-9.77613;
1.856871;172.2982;-18.651194;-9.7683525;
1.861869;172.38707;-18.605093;-9.761457;
1.8668559;172.47443;-18.571112;-9.745854;
1.87189;172.55533;-18.539438;-9.733761;
1.8769149;172.62079;-18.50594;-9.72424;
1.8819159;172.67786;-18.476124;-9.705821;
1.886907;172.71858;-18.45546;-9.699303;
1.8919259;172.75052;-18.430319;-9.690054;
1.896855;172.7642;-18.409012;-9.691163;
1.901899;172.7722;-18.384718;-9.703006;
1.906874;172.75337;-18.360516;-9.709216;
1.9118599;172.71527;-18.350859;-9.7272215;
1.916865;172.67555;-18.341002;-9.753556;
1.9219099;172.62926;-18.341978;-9.764562;
1.926955;172.56993;-18.356422;-9.780838;
1.931867;172.51288;-18.384954;-9.789858;
1.936861;172.45775;-18.408829;-9.79443;
1.9418869;172.40741;-18.44041;-9.787502;
1.9468759;172.37529;-18.468204;-9.777512;
1.9518749;172.34789;-18.496523;-9.754187;
1.9568689;172.33264;-18.520086;-9.718736;
1.961952;172.32088;-18.539547;-9.680207;
1.9669149;172.3212;-18.555487;-9.6269455;
1.9723239;172.32169;-18.570738;-9.572323;
1.9768649;172.32468;-18.580193;-9.518494;
1.981857;172.34343;-18.592085;-9.463621;
1.9869289;172.36159;-18.600971;-9.408839;
1.991856;172.38657;-18.612293;-9.355904;
1.996869;172.41345;-18.627125;-9.29923;
2.00186;172.44252;-18.63657;-9.232786;
2.006881;172.47919;-18.644896;-9.160311;
2.0118558;172.51468;-18.648056;-9.083766;
2.01687;172.5545;-18.649767;-8.999488;
2.0219178;172.59584;-18.646784;-8.924518;
2.02688;172.63977;-18.64028;-8.846846;
2.032013;172.68015;-18.635988;-8.771698;
2.0369189;172.71974;-18.628256;-8.699743;
2.0419068;172.74655;-18.623903;-8.635098;
2.04687;172.77052;-18.614527;-8.571252;
2.051941;172.79108;-18.608782;-8.516755;
2.0569048;172.80838;-18.599123;-8.463545;
2.061883;172.81573;-18.585764;-8.417185;
2.0669098;172.81993;-18.557886;-8.37434;
2.071866;172.82364;-18.526876;-8.333158;
2.076865;172.81413;-18.48648;-8.298894;
2.081851;172.80551;-18.436176;-8.2632265;
2.086858;172.77588;-18.388603;-8.23748;
2.091852;172.74294;-18.327255;-8.215646;
2.096855;172.70108;-18.271343;-8.200422;
2.1018548;172.653;-18.211178;-8.193077;
2.106855;172.6035;-18.158321;-8.187379;
2.111874;172.55342;-18.110949;-8.191031;
2.1168659;172.49728;-18.062908;-8.197255;
2.1220088;172.44125;-18.024734;-8.213179;
2.12688;172.3861;-17.982695;-8.235666;
2.1318698;172.3284;-17.94494;-8.268926;
2.136892;172.27869;-17.90704;-8.292666;
2.141866;172.22859;-17.856897;-8.315338;
2.14686;172.18962;-17.809418;-8.319815;
2.151892;172.1498;-17.75472;-8.326311;
2.156888;172.10919;-17.698849;-8.326316;
2.161852;172.06834;-17.632736;-8.325699;
2.166847;172.02307;-17.576843;-8.339297;
2.171871;171.97287;-17.517569;-8.358057;
2.1768608;171.92183;-17.457512;-8.382245;
2.181865;171.86678;-17.395298;-8.4226265;
2.18685;171.80774;-17.348375;-8.465921;
2.1918519;171.74579;-17.299213;-8.518275;
2.1968539;171.66812;-17.266397;-8.579799;
2.2018518;171.58556;-17.23386;-8.652464;
2.206861;171.49402;-17.203123;-8.7302265;
2.211855;171.3896;-17.168694;-8.815267;
2.2168608;171.27573;-17.131617;-8.89046;
2.221927;171.15256;-17.084263;-8.960956;
2.226888;171.0163;-17.03721;-9.034908;
2.231865;170.87381;-16.981869;-9.094237;
2.236863;170.72278;-16.909763;-9.155931;
2.241871;170.56693;-16.835999;-9.209176;
2.246856;170.39838;-16.753046;-9.270458;
2.251853;170.22513;-16.669546;-9.331682;
2.2581298;170.04321;-16.588259;-9.400008;
2.2619069;169.85776;-16.512869;-9.471498;
2.266881;169.6641;-16.431854;-9.562295;
2.2719789;169.4704;-16.357985;-9.656172;
2.2768698;169.27478;-16.291115;-9.758762;
2.281859;169.06067;-16.21357;-9.892211;
2.2868748;168.8482;-16.142912;-10.0283;
2.2918499;168.61975;-16.07163;-10.175688;
2.2968528;168.3874;-16.000715;-10.312295;
2.301856;168.1517;-15.927114;-10.453945;
2.306848;167.90665;-15.85081;-10.58774;
2.312178;167.6595;-15.757554;-10.718415;
2.3168728;167.41121;-15.665417;-10.84146;
2.321878;167.15395;-15.561196;-10.957806;
2.3268647;166.897;-15.458304;-11.0669775;
2.332156;166.64331;-15.356561;-11.170279;
2.33703;166.38193;-15.247311;-11.279296;
2.34188;166.11798;-15.139914;-11.381825;
2.3468869;165.85922;-15.032979;-11.481933;
2.351854;165.60248;-14.930382;-11.581519;
2.356844;165.35837;-14.820093;-11.675886;
2.361869;165.11877;-14.707352;-11.775761;
2.366851;164.89508;-14.58236;-11.87292;
2.3718557;164.6742;-14.457367;-11.976674;
2.376857;164.4709;-14.324786;-12.076792;
2.3819149;164.27272;-14.196103;-12.177297;
2.386936;164.09262;-14.062862;-12.265704;
2.392589;163.92065;-13.937569;-12.348;
2.396854;163.75479;-13.824224;-12.426871;
2.4018538;163.60617;-13.713908;-12.4862175;
2.4068558;163.47197;-13.616403;-12.538993;
2.4118557;163.33846;-13.538433;-12.579953;
2.416852;163.21675;-13.470457;-12.617903;
2.4218678;163.10878;-13.409461;-12.642737;
2.426853;163.00046;-13.36388;-12.663539;
2.431866;162.90077;-13.326589;-12.683403;
2.4370182;162.81206;-13.291943;-12.694755;
2.4418669;162.72125;-13.26672;-12.707569;
2.4468558;162.6388;-13.250471;-12.708161;
2.451895;162.55728;-13.235195;-12.714484;
2.456908;162.46825;-13.233062;-12.706589;
2.46188;162.37808;-13.230909;-12.703178;
2.466863;162.28615;-13.220649;-12.700243;
2.471865;162.18318;-13.215181;-12.6969795;
2.4768589;162.07738;-13.193568;-12.698578;
2.4818528;161.96678;-13.168168;-12.692098;
2.486874;161.85315;-13.130936;-12.686393;
2.491894;161.7335;-13.083993;-12.678942;
2.496855;161.61066;-13.0326395;-12.666951;
2.5018518;161.47932;-12.970724;-12.663143;
2.506857;161.35074;-12.911227;-12.657316;
2.5118709;161.21687;-12.853302;-12.649015;
2.516855;161.08302;-12.799144;-12.644336;
2.521869;160.95822;-12.742544;-12.654142;
2.526862;160.82976;-12.69254;-12.66435;
2.5318599;160.72063;-12.628077;-12.68574;
2.5369139;160.61232;-12.575591;-12.705669;
2.5418727;160.51105;-12.508281;-12.724427;
2.546866;160.41478;-12.452622;-12.744456;
2.551855;160.32326;-12.397884;-12.758438;
2.556901;160.23132;-12.353213;-12.760794;
2.5618958;160.1376;-12.308677;-12.777402;
2.5668879;160.04478;-12.2697735;-12.780758;
2.5718708;159.94054;-12.22653;-12.787421;
2.576864;159.83844;-12.184607;-12.785083;
2.581853;159.72195;-12.141013;-12.784451;
2.58686;159.60367;-12.098077;-12.77918;
2.5919228;159.46893;-12.058936;-12.779446;
2.596874;159.32822;-12.0183325;-12.779717;
2.601889;159.17181;-11.98281;-12.78956;
2.6068668;159.015;-11.949361;-12.79827;
2.611857;158.838;-11.922867;-12.830333;
2.616869;158.6628;-11.892749;-12.867948;
2.621861;158.47328;-11.869296;-12.928165;
2.626849;158.28752;-11.834695;-12.994666;
2.6318479;158.08595;-11.803175;-13.089935;
2.636848;157.89542;-11.7677765;-13.194481;
2.6418958;157.68542;-11.728816;-13.3381195;
2.646874;157.48062;-11.697152;-13.505342;
2.6518679;157.24022;-11.666577;-13.719962;
2.656858;157.00261;-11.655851;-13.949618;
2.66693;156.68788;-11.689705;-14.286797;
2.6718888;156.37643;-11.728949;-14.595688;
2.676866;155.99692;-11.815629;-14.983976;
2.6818519;155.55774;-11.9440365;-15.403922;
2.68685;155.11195;-12.078146;-15.820749;
2.691849;154.62549;-12.224909;-16.253677;
2.69692;154.13774;-12.372553;-16.673183;
2.7018638;153.63795;-12.518522;-17.106958;
2.706872;153.1386;-12.662423;-17.534182;
2.7118478;152.65689;-12.792764;-17.975176;
2.716855;152.17659;-12.921212;-18.405087;
2.72187;151.71214;-13.044747;-18.84416;
2.7268538;151.25381;-13.164406;-19.278795;
2.731849;150.79814;-13.289646;-19.729828;
2.736866;150.3519;-13.401366;-20.186356;
2.741849;149.91003;-13.501157;-20.654352;
2.746906;149.47078;-13.567803;-21.122059;
2.751864;149.01451;-13.593834;-21.604048;
2.756869;148.55698;-13.608202;-22.068663;
2.7618458;148.08241;-13.513697;-22.472233;
2.7668748;147.60303;-13.385628;-22.841913;
2.771884;147.14072;-13.165449;-23.104053;
2.776866;146.66765;-12.894776;-23.321964;
2.7818398;146.24481;-12.561627;-23.475567;
2.786856;145.80847;-12.200229;-23.59264;
2.7918568;145.43954;-11.794731;-23.669107;
2.7968497;145.05458;-11.391615;-23.724323;
2.801847;144.7683;-10.953063;-23.735968;
2.80687;144.4754;-10.530746;-23.722635;
2.811886;144.30103;-10.089981;-23.684816;
2.816857;144.12569;-9.68306;-23.637426;
2.821869;144.08507;-9.250079;-23.565786;
2.826849;144.04373;-8.866319;-23.49623;
2.8318467;144.10913;-8.467662;-23.406101;
2.8370078;144.17412;-8.109951;-23.320135;
2.8418508;144.32414;-7.7384367;-23.221897;
2.8468468;144.46622;-7.3916717;-23.124987;
2.851855;144.6521;-7.0416;-23.038355;
2.8568518;144.83205;-6.707454;-22.965593;
2.861922;145.0118;-6.3785872;-22.909395;
2.8668778;145.18573;-6.0621667;-22.866533;
2.871856;145.36635;-5.7499986;-22.818026;
2.876856;145.53299;-5.4539447;-22.77157;
2.881867;145.72144;-5.1466913;-22.704197;
2.886999;145.89217;-4.8658;-22.623432;
2.8919199;146.09329;-4.5661445;-22.52383;
2.8969178;146.26991;-4.29644;-22.420895;
2.9022;146.47972;-4.0064898;-22.276209;
2.906901;146.66586;-3.7560172;-22.125414;
2.911973;146.86563;-3.489099;-21.957392;
2.9168718;147.05132;-3.2466054;-21.765593;
2.921968;147.24629;-2.9974396;-21.552067;
2.926896;147.4225;-2.7740824;-21.314093;
