unit -> angles in degrees;
Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West;Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis;Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis;
90.98228;49.171875;7.921875;56.421875;
90.99161;57.03125;6.53125;55.46875;
91.001686;67.265625;4.921875;55.0;
91.01177;79.140625;3.359375;54.84375;
91.022385;91.296875;1.796875;56.0;
91.03201;102.328125;0.390625;57.703125;
91.04209;114.0;-1.953125;57.015625;
91.05221;124.109375;-3.28125;56.484375;
91.06228;131.64063;-3.25;55.859375;
91.07236;137.46875;-4.234375;56.40625;
91.08244;142.5;-5.1875;56.4375;
91.09329;148.07813;-7.0625;55.21875;
91.103424;152.71875;-7.546875;54.1875;
91.11728;156.92188;-8.5;53.109375;
91.1264;160.57813;-9.390625;52.046875;
91.13718;160.98438;-10.375;51.140625;
91.14693;165.21875;-11.234375;50.3125;
91.157005;165.59375;-11.828125;50.0;
91.16896;166.0;-12.234375;50.21875;
91.17816;169.59375;-12.546875;50.578125;
91.1878;169.875;-12.640625;50.65625;
91.19761;170.20313;-12.625;50.421875;
91.20781;170.60938;-12.546875;49.625;
91.21792;174.17188;-12.65625;49.09375;
91.22803;174.45313;-13.03125;48.90625;
91.23811;174.73438;-12.484375;49.46875;
91.248245;174.96875;-10.953125;50.140625;
91.2583;175.14063;-8.53125;50.484375;
91.26839;175.29688;-6.359375;49.96875;
91.27854;175.48438;-4.875;48.625;
91.28899;175.71875;-4.390625;47.203125;
91.29901;176.01563;-4.421875;46.078125;
91.30874;176.375;-4.671875;44.46875;
91.31881;176.75;-4.625;43.765625;
91.32891;177.09375;-3.546875;43.671875;
91.339;177.34375;-0.890625;43.546875;
91.34913;177.59375;-0.875;43.3125;
91.35919;177.73438;2.296875;43.265625;
91.369385;177.76563;5.890625;42.75;
91.37945;177.6875;9.71875;42.09375;
91.389496;177.54688;12.71875;40.921875;
91.39966;177.39063;14.390625;39.890625;
91.41105;177.20313;15.34375;39.421875;
91.420456;176.96875;15.34375;39.421875;
91.429924;176.625;14.5625;39.90625;
91.44001;172.96875;13.171875;40.421875;
91.45011;172.70313;11.953125;40.28125;
91.46018;172.39063;11.3125;39.46875;
91.4703;172.09375;10.953125;38.28125;
91.48037;168.46875;10.953125;37.765625;
91.49078;168.04688;11.265625;37.109375;
91.50096;163.95313;11.890625;35.5625;
91.51101;157.0;12.8125;35.046875;
91.52187;143.67188;13.640625;34.609375;
91.53118;121.453125;13.984375;34.90625;
91.5413;99.59375;13.78125;35.765625;
91.55132;82.265625;13.640625;36.59375;
91.561386;70.046875;13.53125;37.546875;
91.57144;63.53125;12.921875;38.75;
91.58155;59.734375;12.171875;40.125;
91.592125;59.359375;11.828125;41.0;
91.602036;58.953125;11.34375;42.125;
91.612785;54.90625;11.171875;42.65625;
91.62286;54.546875;11.125;43.03125;
91.63364;54.15625;11.0625;43.71875;
91.643875;53.859375;9.890625;44.96875;
91.65311;53.671875;7.96875;46.140625;
91.66318;53.5;7.265625;47.015625;
91.673256;53.359375;7.4375;50.375;
91.68336;53.0625;7.6875;47.375;
91.69349;48.46875;8.3125;41.25;
91.70357;44.640625;9.4375;38.359375;
91.713615;44.375;9.078125;36.796875;
91.72373;44.1875;5.9375;34.1875;
91.73381;44.140625;2.484375;32.859375;
91.74387;44.1875;2.484375;31.765625;
91.75477;44.40625;-2.40625;33.125;
91.764114;44.84375;-6.421875;35.28125;
91.7742;51.453125;-13.78125;38.078125;
91.78423;59.46875;-24.703125;38.5;
91.794304;69.578125;-38.6875;35.671875;
91.804634;82.3125;-54.484375;27.890625;
91.81458;98.828125;-71.265625;14.5;
91.8251;112.78125;-78.71875;5.375;
91.83531;117.625;-73.53125;1.625;
91.85148;113.09375;-65.59375;0.8125;
91.86008;104.78125;-59.609375;-0.171875;
91.87021;97.015625;-56.765625;-1.234375;
91.880295;92.9375;-57.84375;-2.65625;
91.89043;92.875;-61.140625;-4.28125;
91.900475;93.109375;-66.046875;-4.484375;
91.910545;97.234375;-71.34375;-4.0625;
91.920616;102.09375;-77.078125;-4.34375;
91.93077;106.15625;-83.25;-2.96875;
91.94129;106.40625;-87.828125;-1.0625;
91.951324;106.5;-91.375;1.234375;
91.961044;106.453125;-95.265625;3.671875;
91.97109;106.375;-100.5;5.828125;
91.98312;106.3125;-104.28125;6.453125;
91.99153;106.234375;-108.453125;7.296875;
92.00176;106.0625;-112.34375;8.796875;
92.01172;102.5;-115.203125;11.578125;
92.02179;97.84375;-117.65625;14.828125;
92.03183;92.28125;-118.359375;18.46875;
92.04194;87.859375;-114.875;19.6875;
92.0529;87.75;-108.296875;16.015625;
92.0622;88.015625;-100.1875;9.09375;
92.07237;91.796875;-87.625;2.265625;
92.082436;92.078125;-81.203125;-4.984375;
92.10599;91.65625;-66.09375;-13.1875;
92.1155;86.875;-62.46875;-15.6875;
92.12486;86.734375;-63.296875;-16.71875;
92.13496;86.90625;-66.296875;-16.078125;
92.145;91.09375;-70.484375;-14.328125;
92.15535;96.921875;-74.3125;-13.546875;
92.16558;101.53125;-77.734375;-11.515625;
92.17523;101.859375;-80.421875;-9.328125;
92.1853;102.09375;-81.40625;-8.3125;
92.19543;102.296875;-81.078125;-8.5625;
92.20548;102.53125;-79.53125;-10.03125;
92.215546;102.921875;-76.828125;-12.78125;
92.225655;106.9375;-74.390625;-15.203125;
92.23573;107.265625;-72.140625;-17.359375;
92.24583;107.609375;-70.328125;-19.078125;
92.25593;108.046875;-69.703125;-19.859375;
92.26599;112.046875;-68.5;-21.078125;
92.2775;112.4375;-67.046875;-22.625;
92.287704;117.296875;-65.109375;-24.671875;
92.29903;117.546875;-63.125;-26.53125;
92.30916;117.390625;-60.78125;-28.328125;
92.319214;109.671875;-56.6875;-31.25;
92.32948;96.453125;-51.8125;-34.21875;
92.33972;81.578125;-47.09375;-36.640625;
92.34949;69.53125;-43.609375;-38.59375;
92.36141;63.0;-42.828125;-39.671875;
92.370705;62.9375;-44.453125;-39.90625;
92.37997;69.1875;-47.21875;-39.375;
92.390045;83.8125;-50.53125;-37.796875;
92.400154;100.046875;-52.890625;-36.390625;
92.41023;111.171875;-54.671875;-34.90625;
92.42034;115.109375;-55.671875;-33.796875;
92.43041;114.796875;-55.953125;-32.984375;
92.44048;107.5;-55.625;-32.296875;
92.45063;98.921875;-54.203125;-32.25;
92.46068;91.375;-52.78125;-32.25;
92.47079;86.015625;-51.921875;-32.484375;
92.4824;85.734375;-53.15625;-30.9375;
92.491776;85.75;-55.96875;-29.03125;
92.501236;86.09375;-59.015625;-27.09375;
92.51118;91.890625;-62.09375;-25.453125;
92.52135;98.796875;-64.984375;-24.03125;
92.53143;105.96875;-65.03125;-24.734375;
92.54149;112.609375;-63.796875;-26.1875;
92.551765;119.6875;-117.234375;-27.203125;
92.575645;124.1875;-116.515625;-26.34375;
92.58494;124.015625;-113.484375;-23.4375;
92.594246;117.71875;-71.90625;-18.09375;
92.60431;111.3125;-77.09375;-12.890625;
92.61441;106.328125;-80.328125;-9.671875;
92.62453;106.0;-98.140625;-8.078125;
92.635025;105.71875;-97.890625;-7.71875;
92.64512;105.453125;-98.09375;-7.90625;
92.655205;105.203125;-98.828125;-8.734375;
92.66526;104.890625;-99.28125;-9.265625;
92.67534;104.5625;-99.46875;-9.46875;
92.685486;104.328125;-100.578125;-10.546875;
92.695724;104.203125;-101.8125;-11.75;
92.70591;104.015625;-101.515625;-11.484375;
92.71573;103.65625;-78.703125;-11.296875;
92.72583;99.984375;-78.484375;-11.46875;
92.735916;99.6875;-77.28125;-12.578125;
92.74599;99.328125;-75.65625;-14.109375;
92.75612;94.328125;-74.359375;-14.875;
92.7662;90.0;-74.390625;-14.28125;
92.776344;86.015625;-77.40625;-10.09375;
92.786896;81.921875;-79.109375;-5.890625;
92.7969;77.875;-78.234375;-3.46875;
92.81156;73.875;-75.5;-2.9375;
92.820145;70.25;-72.84375;-3.53125;
92.83025;69.875;-70.75;-4.59375;
92.840355;65.359375;-67.53125;-5.859375;
92.850426;60.75;-63.15625;-6.53125;
92.86053;56.15625;-58.21875;-6.28125;
92.8706;55.734375;-55.265625;-4.703125;
92.88083;55.375;-55.40625;-2.625;
92.89144;55.203125;-58.59375;-0.84375;
92.90155;55.296875;-63.125;0.25;
92.91108;58.953125;-68.875;1.59375;
92.92118;64.09375;-74.90625;3.15625;
92.93128;69.625;-79.578125;5.96875;
92.94138;75.171875;-81.84375;7.65625;
92.951904;84.390625;-99.703125;6.359375;
92.96679;94.265625;-111.21875;7.328125;
92.97609;100.015625;-120.71875;9.609375;
92.98545;100.0625;-126.84375;12.6875;
92.9953;96.171875;-131.46875;16.703125;
93.0054;87.75;-134.25;22.921875;
93.01551;75.59375;-137.40625;31.796875;
93.0256;62.28125;-141.6875;42.4375;
93.03569;50.171875;-147.48438;53.703125;
93.045784;41.5625;-153.25;63.0625;
93.05754;36.421875;-17.9375;67.53125;
93.06625;36.546875;-12.515625;48.359375;
93.07619;36.984375;-11.03125;25.359375;
93.08798;40.984375;-11.546875;9.859375;
93.097145;41.25;-11.9375;9.859375;
93.10663;41.4375;-11.265625;-7.6875;
93.11729;41.640625;-13.15625;-12.46875;
93.12673;41.890625;-15.109375;-15.40625;
93.13688;42.21875;-16.90625;-17.03125;
93.1469;42.640625;-17.890625;-17.1875;
93.15697;47.28125;-19.421875;-16.625;
93.167076;51.59375;-20.734375;-15.3125;
93.177155;56.203125;-22.578125;-13.953125;
93.18732;61.296875;-24.515625;-12.6875;
93.197525;66.953125;-26.71875;-11.0625;
93.2082;73.109375;-28.9375;-9.296875;
93.218414;79.6875;-31.234375;-7.78125;
93.22771;86.640625;-33.828125;-6.5625;
93.23773;94.28125;-36.59375;-5.328125;
93.247826;101.90625;-39.265625;-4.03125;
93.25793;109.0;-41.796875;-2.90625;
93.268;115.40625;-44.046875;-1.234375;
93.27812;120.5625;-45.078125;0.203125;
93.288315;124.53125;-45.109375;1.03125;
93.298325;129.125;-45.390625;0.921875;
93.308464;134.32813;-45.75;0.53125;
93.31854;139.29688;-46.109375;0.59375;
93.32929;143.875;-46.28125;1.125;
93.339424;144.20313;-46.09375;2.796875;
93.348785;144.42188;-46.03125;5.125;
93.35885;144.64063;-46.21875;6.75;
93.36896;144.82813;-45.640625;7.921875;
93.37918;145.21875;-45.3125;8.03125;
93.38915;151.8125;-45.78125;7.296875;
93.39923;160.85938;-46.859375;5.75;
93.409294;172.70313;-47.3125;3.671875;
93.41942;186.32813;-46.6875;1.8125;
93.429474;201.09375;-45.75;1.8125;
93.4396;217.6875;-45.40625;-1.265625;
93.4504;228.95313;-46.015625;-2.375;
93.460556;236.48438;-46.6875;-2.9375;
93.46988;241.71875;-47.890625;-4.203125;
93.47992;247.125;-48.828125;-7.46875;
93.49;261.98438;-41.828125;-10.484375;
93.50015;270.51563;-41.828125;-10.484375;
93.51017;270.26563;-47.46875;-4.796875;
93.520294;255.04688;-54.09375;0.3125;
93.535416;209.1875;-57.390625;14.734375;
93.54471;174.0;-55.953125;20.21875;
93.55403;145.90625;-51.765625;23.296875;
93.56414;110.8125;-43.515625;25.453125;
93.57424;77.0;-34.640625;27.34375;
93.58442;54.515625;-28.84375;28.84375;
93.595634;40.703125;-24.578125;30.609375;
93.6057;32.328125;-21.359375;32.25;
93.615776;27.03125;-19.796875;32.875;
93.62588;21.953125;-18.484375;34.125;
93.63758;21.71875;-15.609375;38.25;
93.64604;22.109375;-14.046875;49.890625;
93.656166;28.09375;-4.34375;76.828125;
93.66619;27.96875;172.90625;67.0;
93.67634;23.8125;170.28125;56.796875;
93.686386;19.28125;166.9375;58.609375;
93.6965;14.84375;163.10938;62.28125;
93.70656;14.453125;160.78125;67.28125;
93.71662;14.09375;161.14063;70.984375;
93.72675;13.828125;16.21875;72.53125;
93.736885;13.59375;14.359375;72.234375;
93.74696;13.34375;13.125;71.765625;
93.75793;13.09375;12.296875;71.578125;
93.76716;12.84375;11.546875;71.78125;
93.77734;12.59375;10.890625;72.296875;
93.78737;12.359375;10.359375;72.609375;
93.79744;12.015625;11.09375;71.703125;
93.80775;8.203125;12.65625;69.9375;
93.817566;7.921875;12.65625;69.9375;
93.827675;7.53125;13.875;68.171875;
93.83773;3.75;15.40625;66.984375;
93.847885;3.375;16.296875;65.046875;
93.85793;359.45313;17.328125;63.09375;
93.86804;359.0625;18.203125;61.15625;
93.879;354.95313;18.765625;59.09375;
93.89025;351.28125;17.53125;56.109375;
93.8987;351.0;17.53125;56.109375;
93.90879;350.67188;15.890625;55.453125;
93.91885;350.34375;14.421875;55.921875;
93.929344;350.07813;13.171875;56.90625;
93.939095;349.90625;12.296875;58.21875;
93.94919;349.84375;11.546875;59.59375;
93.95927;349.875;10.921875;60.546875;
93.969376;349.9375;10.609375;61.109375;
93.979546;349.98438;10.34375;61.15625;
93.98962;349.89063;10.375;60.421875;
94.0014;349.64063;10.265625;59.609375;
94.01029;345.92188;10.40625;58.796875;
94.01984;341.98438;10.46875;57.8125;
94.02997;337.54688;10.234375;56.984375;
94.0401;332.48438;9.75;56.234375;
94.05017;326.39063;8.8125;55.890625;
94.06032;318.375;7.4375;55.90625;
94.07049;307.25;6.21875;55.625;
94.08047;293.64063;5.0625;55.609375;
94.09053;278.28125;4.203125;55.921875;
94.1006;263.1875;2.96875;55.125;
94.11069;250.25;2.375;54.90625;
94.12119;240.48438;2.34375;54.890625;
94.131355;232.01563;2.609375;55.75;
94.140976;223.51563;2.65625;56.984375;
94.15116;215.54688;2.578125;58.15625;
94.16118;207.84375;2.578125;59.703125;
94.171295;200.53125;2.125;61.09375;
94.181366;194.15625;1.59375;62.59375;
94.19144;189.73438;0.734375;63.578125;
94.20153;189.375;0.734375;64.484375;
94.21161;189.07813;-0.671875;64.5625;
94.22169;188.85938;-1.0625;64.4375;
94.23204;188.6875;-1.140625;64.28125;
94.24238;188.59375;-1.34375;64.234375;
94.25276;188.5625;-1.53125;64.140625;
94.26214;188.57813;-1.90625;64.265625;
94.27219;188.6875;-2.71875;63.9375;
94.282265;188.85938;-3.640625;63.796875;
94.29235;189.14063;-4.953125;63.125;
94.30242;189.5625;-6.53125;61.78125;
94.312515;193.375;-8.21875;61.171875;
94.32264;193.625;-8.484375;61.46875;
94.332695;193.79688;-7.265625;62.5;
94.34281;193.90625;-5.890625;63.484375;
94.35288;194.03125;-5.515625;63.65625;
94.36347;194.23438;-6.390625;62.828125;
94.37363;194.53125;-8.390625;61.421875;
94.38313;194.92188;-10.609375;60.1875;
94.393196;195.32813;-11.96875;59.828125;
94.403275;195.70313;-11.75;59.828125;
94.4134;196.03125;-9.953125;60.390625;
94.42347;196.25;-6.875;61.5;
94.43355;196.35938;-3.125;62.171875;
94.44366;196.35938;0.734375;62.546875;
94.45372;196.34375;3.953125;62.015625;
94.46381;196.29688;6.0;61.84375;
94.4802;196.21875;7.015625;61.84375;
94.48851;196.15625;7.40625;61.5;
94.498566;196.15625;7.484375;61.109375;
94.50864;196.20313;7.640625;60.875;
94.51874;196.29688;7.484375;60.640625;
94.5288;196.45313;7.375;60.421875;
94.53889;196.6875;7.515625;60.015625;
94.54978;197.0;8.046875;59.578125;
94.55988;197.42188;8.84375;58.96875;
94.569336;202.42188;10.125;58.15625;
94.579285;207.07813;11.8125;57.296875;
94.58936;212.6875;13.5;56.515625;
94.59952;220.0625;15.4375;55.953125;
94.60956;231.10938;17.296875;54.78125;
94.61966;245.95313;19.296875;54.109375;
94.62973;263.0625;20.875;53.765625;
94.6398;280.5;22.171875;53.734375;
94.64992;295.20313;22.609375;54.125;
94.65997;309.20313;24.1875;54.109375;
94.671745;321.26563;26.203125;53.96875;
94.68124;330.26563;27.390625;54.125;
94.69049;336.17188;28.5625;53.828125;
94.70043;336.59375;29.671875;53.3125;
94.71053;340.17188;30.484375;52.953125;
94.72067;340.46875;31.234375;52.96875;
94.73092;340.8125;31.890625;53.09375;
94.75265;344.375;32.625;53.59375;
94.76303;344.60938;32.65625;53.96875;
94.77344;344.84375;32.953125;54.203125;
94.78278;345.07813;33.15625;54.546875;
94.792946;345.28125;33.1875;54.828125;
94.80283;345.45313;33.71875;54.828125;
94.81296;345.53125;34.125;54.671875;
94.82303;345.5;35.203125;53.84375;
94.83311;345.32813;36.671875;52.65625;
94.84317;345.01563;38.390625;51.140625;
94.85329;341.4375;39.734375;49.796875;
94.86336;341.10938;40.390625;48.96875;
94.87356;340.73438;40.234375;48.890625;
94.88354;340.3125;39.6875;48.890625;
94.89929;339.89063;38.859375;49.015625;
94.90931;339.48438;37.40625;49.328125;
94.91935;339.09375;35.421875;49.4375;
94.92943;338.73438;33.625;49.4375;
94.93957;338.40625;32.359375;49.15625;
94.950554;338.125;31.59375;49.265625;
94.95977;337.92188;31.03125;49.75;
94.96997;337.82813;31.03125;50.6875;
94.98008;337.89063;30.96875;52.09375;
94.99;338.09375;31.015625;53.59375;
95.00004;338.45313;31.0625;54.875;
95.010284;342.51563;30.421875;56.21875;
95.020294;342.95313;29.296875;57.75;
95.03035;347.39063;27.859375;59.0;
95.040405;347.79688;26.375;59.921875;
95.050476;351.73438;24.890625;60.46875;
95.060555;352.03125;23.25;60.5;
95.07154;352.32813;21.75;60.171875;
95.081764;352.59375;19.84375;59.75;
95.091064;352.84375;17.59375;59.5625;
95.10097;352.98438;15.984375;58.65625;
95.11101;353.09375;15.046875;58.125;
95.12123;353.20313;13.90625;58.15625;
95.13121;353.34375;12.78125;58.375;
95.141335;353.75;11.265625;59.6875;
95.15144;0.640625;9.53125;61.109375;
95.161545;9.609375;7.5;62.359375;
95.17163;26.953125;5.40625;63.59375;
95.181725;64.75;2.90625;63.71875;
95.193565;107.734375;0.0625;63.34375;
95.202995;136.28125;-2.796875;63.109375;
95.21215;154.14063;-5.515625;62.8125;
95.22227;164.76563;-8.421875;62.703125;
95.232285;170.89063;-11.234375;62.84375;
95.2424;174.46875;-13.375;63.140625;
95.25247;174.8125;-16.015625;62.5625;
95.26254;175.23438;-17.765625;62.40625;
95.273285;178.875;-18.890625;62.234375;
95.28339;179.1875;-19.15625;62.078125;
95.2933;179.51563;-18.9375;62.203125;
95.30339;179.90625;-18.21875;62.0625;
95.31371;180.32813;-17.265625;61.984375;
95.32389;184.17188;-16.78125;61.40625;
95.33361;184.46875;-16.78125;61.40625;
95.34371;184.85938;-15.921875;60.328125;
95.3538;185.26563;-14.1875;60.015625;
95.363884;185.6875;-11.453125;59.9375;
95.37398;189.3125;-8.484375;59.0;
95.38409;189.67188;-6.78125;57.4375;
95.39419;193.57813;-6.078125;55.734375;
95.404305;193.96875;-5.96875;54.140625;
95.41433;198.04688;-6.59375;52.46875;
95.424484;198.46875;-7.296875;50.484375;
95.43483;202.84375;-7.375;48.859375;
95.444885;203.21875;-6.140625;48.109375;
95.4547;203.64063;-3.015625;47.90625;
95.46475;207.39063;1.40625;48.109375;
95.47483;207.71875;6.109375;48.703125;
95.484955;211.34375;10.171875;48.875;
95.49503;211.70313;12.984375;49.53125;
95.505104;212.125;14.625;50.5625;
95.51522;216.0;15.34375;51.40625;
95.52546;216.21875;15.171875;52.59375;
95.535545;216.48438;14.796875;53.328125;
95.545685;216.8125;14.28125;54.0625;
95.55605;217.20313;13.640625;54.59375;
95.56623;221.5625;13.359375;54.671875;
95.575806;225.48438;12.953125;54.390625;
95.58593;229.125;12.34375;54.03125;
95.596;229.5625;11.890625;53.703125;
95.60604;235.28125;11.8125;53.078125;
95.61611;241.45313;12.0625;52.375;
95.626236;248.5625;12.671875;50.671875;
95.63634;256.85938;13.984375;49.21875;
95.6469;265.54688;15.3125;48.34375;
95.65692;274.84375;16.828125;47.65625;
95.667;283.96875;18.4375;47.125;
95.678024;293.26563;20.078125;47.0625;
95.68735;302.375;22.109375;46.96875;
95.69729;310.32813;23.90625;46.859375;
95.707535;319.95313;25.453125;47.140625;
95.71748;327.0625;26.78125;47.28125;
95.72768;332.5625;27.609375;47.671875;
95.74021;337.34375;28.484375;48.421875;
95.74866;341.14063;29.640625;48.796875;
95.7589;341.53125;30.546875;49.296875;
95.76904;345.54688;31.265625;50.171875;
95.78277;345.92188;31.375;51.15625;
95.79292;349.75;30.84375;52.640625;
95.802986;350.125;30.0;54.296875;
95.81308;350.54688;29.09375;55.65625;
95.82326;354.29688;28.5625;56.96875;
95.83326;354.51563;28.75;57.390625;
95.84339;354.6875;29.484375;57.46875;
95.85419;354.79688;30.25;57.3125;
95.8643;354.84375;31.171875;57.078125;
95.8737;354.78125;32.75;56.15625;
95.88375;354.625;34.5;55.125;
95.895676;354.34375;36.171875;53.71875;
95.9058;354.0;37.203125;52.796875;
95.91582;353.625;37.4375;52.5625;
95.9276;353.21875;37.671875;52.328125;
95.938;352.84375;37.0;52.953125;
95.94809;352.42188;37.765625;52.203125;
95.9578;352.0;37.5625;52.203125;
95.96789;351.59375;37.34375;52.15625;
95.97794;351.23438;36.34375;52.453125;
95.98804;350.96875;34.1875;53.109375;
95.99815;350.79688;31.5625;54.15625;
96.009766;350.875;27.078125;57.25;
96.018845;350.98438;27.390625;57.0;
96.02891;351.21875;26.1875;58.59375;
96.03908;351.59375;24.953125;60.09375;
96.05074;356.70313;22.359375;63.453125;
96.060005;357.09375;22.359375;63.453125;
96.06931;1.140625;21.421875;64.484375;
96.079445;1.484375;20.8125;64.8125;
96.08945;1.890625;20.3125;64.875;
96.09955;5.546875;19.625;64.578125;
96.109665;5.8125;18.96875;63.859375;
96.11977;6.09375;18.265625;62.890625;
96.12997;6.359375;17.65625;61.765625;
96.1401;6.625;16.765625;60.796875;
96.15017;6.828125;16.015625;59.46875;
96.16025;7.046875;15.0;58.53125;
96.17183;7.234375;14.015625;57.578125;
96.18125;7.421875;12.8125;57.09375;
96.190544;7.75;11.65625;57.09375;
96.20067;14.828125;10.15625;57.421875;
96.210754;22.453125;8.796875;58.171875;
96.22084;31.890625;7.71875;58.890625;
96.2309;44.90625;6.59375;59.328125;
96.24107;62.65625;5.625;60.046875;
96.25114;85.390625;4.375;60.375;
96.26122;108.0625;3.046875;60.8125;
96.27439;126.921875;1.59375;61.046875;
96.28354;142.625;1.59375;60.703125;
96.29291;155.34375;-1.671875;59.96875;
96.30294;165.34375;-3.578125;59.09375;
96.31305;172.82813;-5.515625;58.328125;
96.32315;176.51563;-7.203125;57.515625;
96.33319;176.90625;-8.53125;57.171875;
96.34331;180.84375;-9.328125;57.0625;
96.35338;181.1875;-9.890625;57.109375;
96.36344;181.59375;-10.09375;57.234375;
96.37355;185.21875;-10.1875;57.1875;
96.38366;185.54688;-10.375;57.15625;
96.3945;185.92188;-10.4375;57.0625;
96.403885;186.34375;-10.515625;56.953125;
96.413956;186.76563;-10.0625;57.546875;
96.42399;187.125;-8.28125;58.75;
96.43411;187.42188;-6.140625;59.796875;
96.44425;187.71875;-5.15625;59.921875;
96.454315;188.03125;-4.953125;59.796875;
96.46447;188.42188;-6.109375;58.8125;
96.47453;192.125;-7.9375;57.9375;
96.48502;192.4375;-9.53125;57.15625;
96.495125;192.78125;-10.375;56.546875;
96.50523;193.10938;-9.953125;56.59375;
96.51553;193.39063;-7.890625;56.921875;
96.52622;193.57813;-4.703125;57.578125;
96.53563;193.65625;-1.09375;58.484375;
96.54558;193.625;2.46875;58.984375;
96.555626;193.46875;5.515625;59.625;
96.56574;193.21875;7.796875;59.71875;
96.575836;192.85938;9.609375;59.828125;
96.58597;189.09375;10.828125;60.125;
96.5961;188.73438;11.609375;60.375;
96.606224;184.59375;12.375;60.453125;
96.616264;180.625;13.15625;60.59375;
96.626945;180.20313;14.046875;60.328125;
96.63758;175.78125;14.84375;59.84375;
96.64728;170.8125;15.828125;59.328125;
96.65688;170.375;16.484375;58.265625;
96.667145;163.26563;17.5625;57.078125;
96.67716;122.53125;18.890625;56.015625;
96.687195;65.03125;19.859375;54.71875;
96.6975;33.796875;20.84375;53.625;
96.707504;16.953125;21.328125;52.734375;
96.71761;8.3125;21.984375;52.125;
96.72749;4.203125;22.6875;51.65625;
96.73753;4.03125;23.265625;51.53125;
96.74754;3.984375;23.984375;51.625;
96.757835;4.0;24.359375;51.6875;
96.768364;4.140625;25.015625;52.0;
96.77974;4.21875;26.015625;51.671875;
96.78816;4.28125;26.75;51.453125;
96.79815;4.328125;27.09375;51.234375;
96.80821;4.34375;27.984375;51.03125;
96.81834;4.296875;29.0625;50.40625;
96.828415;4.15625;30.0625;49.609375;
96.83851;3.953125;31.234375;48.8125;
96.848625;3.71875;32.125;48.390625;
96.85867;3.421875;32.921875;47.765625;
96.86987;3.0625;34.0625;47.046875;
96.87902;2.6875;34.546875;46.578125;
96.88913;2.3125;35.28125;46.59375;
96.89912;1.90625;36.53125;46.109375;
96.909164;1.484375;38.1875;45.46875;
96.91923;357.67188;40.078125;44.4375;
96.92937;357.3125;42.59375;43.078125;
96.93949;356.90625;44.328125;41.953125;
96.949524;356.5;44.953125;41.5;
96.95959;356.125;44.75;41.6875;
96.9699;355.79688;43.890625;42.0625;
96.97979;355.51563;43.515625;42.453125;
96.989876;355.3125;42.671875;43.171875;
97.00139;355.17188;41.1875;43.78125;
97.0107;355.125;38.6875;44.71875;
97.02011;355.23438;34.9375;46.265625;
97.031425;355.5;30.796875;47.90625;
97.04042;355.92188;27.265625;49.703125;
97.05041;0.625;24.6875;51.984375;
97.06051;4.234375;23.515625;53.671875;
97.070656;4.625;22.609375;55.328125;
97.08072;8.640625;22.265625;56.796875;
97.090836;9.046875;21.890625;58.125;
97.10094;13.046875;21.65625;59.40625;
97.111435;13.390625;21.4375;60.21875;
97.12119;16.9375;21.03125;60.984375;
97.1314;17.28125;20.390625;61.671875;
97.141235;20.84375;19.453125;62.09375;
97.151344;21.203125;17.828125;62.390625;
97.16141;25.140625;15.84375;62.21875;
97.1715;25.5625;13.75;61.84375;
97.1816;30.34375;11.796875;61.5;
97.19168;34.3125;9.875;60.703125;
97.20179;39.5;8.109375;61.1875;
97.212006;45.96875;6.78125;62.03125;
97.222015;53.5;5.609375;63.1875;
97.23207;62.015625;4.421875;64.515625;
97.24231;70.546875;3.421875;65.609375;
97.252464;78.734375;2.6875;66.265625;
97.26227;86.875;1.9375;66.953125;
97.27235;94.21875;1.515625;67.015625;
97.28245;100.53125;1.5625;67.1875;
97.29261;105.15625;2.203125;67.25;
97.30259;105.5625;3.25;67.140625;
97.312706;109.78125;4.34375;66.40625;
97.322815;110.21875;5.1875;65.890625;
97.33291;115.40625;5.6875;65.40625;
97.34296;120.328125;5.65625;64.84375;
97.35309;125.734375;5.234375;64.078125;
97.363434;130.90625;4.796875;63.5625;
97.37372;135.84375;4.25;63.03125;
97.383415;140.53125;3.859375;62.234375;
97.393425;144.71875;3.359375;61.921875;
97.40348;148.95313;2.625;61.25;
97.413635;152.875;1.796875;60.75;
97.42374;156.59375;0.84375;60.125;
97.43377;156.98438;0.84375;60.015625;
97.44386;157.42188;-0.75;60.703125;
97.45415;157.71875;-0.453125;62.75;
97.464294;157.85938;0.671875;64.328125;
97.474464;158.04688;0.671875;64.328125;
97.48469;158.10938;1.453125;66.203125;
97.49474;158.1875;1.515625;66.15625;
97.504524;158.29688;1.34375;66.390625;
97.515114;158.48438;0.34375;66.296875;
97.52515;158.75;-1.671875;66.90625;
97.53522;159.125;-4.0625;66.953125;
97.54533;159.5;-5.46875;67.328125;
97.55539;159.82813;-6.015625;67.65625;
97.56545;160.04688;-5.34375;68.0625;
97.5756;160.09375;-3.15625;68.53125;
97.58576;159.90625;-0.25;68.90625;
97.59636;156.34375;2.859375;69.09375;
97.60688;152.14063;6.28125;68.515625;
97.616005;147.85938;9.078125;67.5;
97.626114;143.85938;11.3125;66.265625;
97.636185;140.1875;13.0625;64.875;
