Timestamp;Time;Longitude;Latitude;Altitude;Accuracy;Speed (m/s);Speed (km/h);Speed (mph);Speed (kts);
82.00001;12:56:53;145.05946565419436;-37.950696386396885;58.20001220703125;5.0;1.6263;5.8546796;3.6379354;3.161267;
83.00001;12:56:54;145.0594810768962;-37.9506784491241;57.5999755859375;5.0;1.3761;4.9539595;3.0782528;2.6749182;
84.00001;12:56:55;145.0594943203032;-37.95066080521792;57.5;5.0;1.8139501;6.53022;4.0576973;3.5260286;
85.00001;12:56:56;145.05950873717666;-37.950653093867004;57.20001220703125;5.0;1.06335;3.8280597;2.37865;2.0669823;
86.00001;12:56:57;145.05951586179435;-37.95064517296851;56.79998779296875;5.0;1.6263;5.8546796;3.6379354;3.161267;
87.00001;12:56:58;145.0595204718411;-37.95064031146467;56.79998779296875;5.0;1.18845;4.27842;2.6584911;2.3101566;
88.00001;12:56:59;145.05952902138233;-37.95063209719956;56.70001220703125;10.0;1.18845;4.27842;2.6584911;2.3101566;
89.00001;12:57:00;145.0595415942371;-37.95062924735248;56.5;5.0;0.0;0.0;0.0;0.0;
90.00001;12:57:01;145.0595415942371;-37.95062924735248;56.5;5.0;0.0;0.0;0.0;0.0;
91.00001;12:57:02;145.0595415942371;-37.95062924735248;56.5;5.0;0.0;0.0;0.0;0.0;
92.00001;12:57:03;145.0595415942371;-37.95062924735248;56.5;5.0;0.0;0.0;0.0;0.0;
93.00001;12:57:04;145.0595415942371;-37.95062924735248;56.5;5.0;0.0;0.0;0.0;0.0;
94.00001;12:57:05;145.05962004885077;-37.95065762009472;56.0999755859375;5.0;1.6888499;6.0798597;3.7778559;3.282854;
95.00001;12:57:06;145.0596410036087;-37.95066000893712;56.0999755859375;5.0;2.0016;7.20576;4.477459;3.8907902;
96.00001;12:57:07;145.05965810269117;-37.95066679827869;56.20001220703125;5.0;1.06335;3.8280597;2.37865;2.0669823;
97.00001;12:57:08;145.05967545323074;-37.95067618601024;56.0999755859375;5.0;1.43865;5.17914;3.2181737;2.7965055;
98.00001;12:57:09;145.05968517623842;-37.950685867108405;56.20001220703125;5.0;1.6263;5.8546796;3.6379354;3.161267;
99.00001;12:57:10;145.05970118567348;-37.950698020868;56.0;10.0;1.43865;5.17914;3.2181737;2.7965055;
100.00001;12:57:11;145.05971794947982;-37.95070786960423;56.0999755859375;10.0;1.3761;4.9539595;3.0782528;2.6749182;
101.00001;12:57:12;145.0597393233329;-37.95071436557919;55.70001220703125;10.0;2.1267;7.6561193;4.7573;4.1339645;
102.00001;12:57:13;145.05976128391922;-37.95072220265865;55.5999755859375;10.0;1.56375;5.6295;3.498015;3.03968;
103.00001;12:57:14;145.05978249013424;-37.950727357529104;55.5;10.0;1.7514;6.30504;3.9177766;3.4044414;
104.00001;12:57:15;145.05980336107314;-37.950731380842626;55.29998779296875;10.0;1.5012001;5.4043202;3.3580945;2.9180927;
105.00001;12:57:16;145.05982481874526;-37.950732596218586;55.29998779296875;10.0;1.6888499;6.0798597;3.7778559;3.282854;
106.00001;12:57:17;145.05984644405544;-37.95073456596583;55.0999755859375;10.0;1.8139501;6.53022;4.0576973;3.5260286;
107.00001;12:57:18;145.05986362695694;-37.95073242858052;55.29998779296875;10.0;1.06335;3.8280597;2.37865;2.0669823;
108.00001;12:57:19;145.05987368524075;-37.95073268003762;55.20001220703125;10.0;1.1259;4.05324;2.5185707;2.1885695;
109.00001;12:57:20;145.05989321507514;-37.95073376968503;55.0999755859375;10.0;0.0;0.0;0.0;0.0;
110.00001;12:57:21;145.05989321507514;-37.95073376968503;55.0999755859375;5.0;0.0;0.0;0.0;0.0;
111.00001;12:57:22;145.05989321507514;-37.95073376968503;55.0999755859375;5.0;0.0;0.0;0.0;0.0;
112.00001;12:57:23;145.05989321507514;-37.95073376968503;55.0999755859375;5.0;0.0;0.0;0.0;0.0;
113.00001;12:57:24;145.0599665567279;-37.95073749963194;55.0;5.0;1.93905;6.98058;4.3375382;3.769203;
114.00001;12:57:25;145.0599850807339;-37.950737960636616;55.20001220703125;5.0;1.6263;5.8546796;3.6379354;3.161267;
115.00001;12:57:26;145.06000318564475;-37.95073192566633;55.20001220703125;5.0;1.7514;6.30504;3.9177766;3.4044414;
116.00001;12:57:27;145.060022380203;-37.95072454959154;55.5999755859375;5.0;1.251;4.5036;2.7984118;2.4317439;
117.00001;12:57:28;145.06003931164742;-37.95072144828737;55.9000244140625;5.0;1.6263;5.8546796;3.6379354;3.161267;
118.00001;12:57:29;145.06005833856761;-37.95072262175381;56.0999755859375;5.0;1.31355;4.72878;2.9383323;2.5533311;
119.00001;12:57:30;145.06007459945977;-37.95071717351675;56.29998779296875;5.0;1.0008;3.60288;2.2387295;1.9453951;
120.00001;12:57:31;145.06008625030518;-37.95071071945131;56.4000244140625;5.0;0.0;0.0;0.0;0.0;
121.00001;12:57:32;145.06008625030518;-37.95071071945131;56.4000244140625;5.0;0.0;0.0;0.0;0.0;
122.00001;12:57:33;145.06008625030518;-37.95071071945131;56.4000244140625;5.0;0.0;0.0;0.0;0.0;
123.00001;12:57:34;145.06008625030518;-37.95071071945131;56.4000244140625;5.0;0.0;0.0;0.0;0.0;
124.00001;12:57:35;145.06008625030518;-37.95071071945131;56.4000244140625;5.0;0.0;0.0;0.0;0.0;
125.00001;12:57:36;145.0601785350591;-37.950669270940125;56.20001220703125;5.0;1.6263;5.8546796;3.6379354;3.161267;
126.00001;12:57:37;145.06020083092153;-37.95065929647535;56.0;5.0;1.6263;5.8546796;3.6379354;3.161267;
127.00001;12:57:38;145.06022438406944;-37.95065171085298;55.79998779296875;5.0;1.6888499;6.0798597;3.7778559;3.282854;
128.0;12:57:39;145.06024349480867;-37.950643873773515;55.9000244140625;5.0;1.3761;4.9539595;3.0782528;2.6749182;
129.0;12:57:40;145.0602610129863;-37.95063565950841;55.5999755859375;5.0;1.18845;4.27842;2.6584911;2.3101566;
130.0;12:57:41;145.06026880815625;-37.95062396675348;55.5999755859375;5.0;1.5012001;5.4043202;3.3580945;2.9180927;
131.0;12:57:42;145.06026872433722;-37.95060883741826;55.5;5.0;1.43865;5.17914;3.2181737;2.7965055;
132.0;12:57:43;145.06027216091752;-37.95059567783028;55.70001220703125;5.0;1.31355;4.72878;2.9383323;2.5533311;
133.0;12:57:44;145.06027542985976;-37.9505798779428;56.0;5.0;1.5012001;5.4043202;3.3580945;2.9180927;
134.0;12:57:45;145.06028464995325;-37.95056156348437;56.0;5.0;1.5012001;5.4043202;3.3580945;2.9180927;
135.0;12:57:46;145.06029470823705;-37.950545218773186;56.20001220703125;5.0;1.7514;6.30504;3.9177766;3.4044414;
136.0;12:57:47;145.06029621697962;-37.95052866451442;56.29998779296875;5.0;1.31355;4.72878;2.9383323;2.5533311;
137.0;12:57:48;145.06029663607478;-37.95051340945065;56.0;5.0;1.31355;4.72878;2.9383323;2.5533311;
138.0;12:57:49;145.06029663607478;-37.950501129962504;56.20001220703125;5.0;0.0;0.0;0.0;0.0;
139.0;12:57:50;145.06029663607478;-37.950501129962504;56.20001220703125;5.0;0.0;0.0;0.0;0.0;
140.0;12:57:51;145.06029663607478;-37.950501129962504;56.20001220703125;5.0;0.0;0.0;0.0;0.0;
141.0;12:57:52;145.06029663607478;-37.950501129962504;56.20001220703125;5.0;0.0;0.0;0.0;0.0;
142.0;12:57:53;145.06029663607478;-37.950501129962504;56.20001220703125;5.0;0.0;0.0;0.0;0.0;
143.0;12:57:54;145.06029663607478;-37.950501129962504;56.20001220703125;5.0;0.0;0.0;0.0;0.0;
144.0;12:57:55;145.06029663607478;-37.950501129962504;56.20001220703125;5.0;0.0;0.0;0.0;0.0;
145.0;12:57:56;145.06029663607478;-37.950501129962504;56.20001220703125;5.0;0.0;0.0;0.0;0.0;
146.0;12:57:57;145.06029663607478;-37.950501129962504;56.20001220703125;5.0;0.0;0.0;0.0;0.0;
147.0;12:57:58;145.06029663607478;-37.950501129962504;56.20001220703125;5.0;0.0;0.0;0.0;0.0;
148.0;12:57:59;145.06029663607478;-37.950501129962504;56.20001220703125;5.0;0.0;0.0;0.0;0.0;
149.0;12:58:00;145.06029663607478;-37.950501129962504;56.20001220703125;5.0;0.0;0.0;0.0;0.0;
150.0;12:58:01;145.06029663607478;-37.950501129962504;56.20001220703125;5.0;0.0;0.0;0.0;0.0;
151.0;12:58:02;145.06029663607478;-37.950501129962504;56.20001220703125;5.0;0.0;0.0;0.0;0.0;
152.0;12:58:03;145.06029663607478;-37.950501129962504;56.20001220703125;5.0;0.0;0.0;0.0;0.0;
153.0;12:58:04;145.0603212788701;-37.95028131455183;59.5999755859375;5.0;1.6888499;6.0798597;3.7778559;3.282854;
154.0;12:58:05;145.0603307504207;-37.950260108336806;60.0;5.0;1.06335;3.8280597;2.37865;2.0669823;
155.0;12:58:06;145.06034273654222;-37.95024841558188;60.29998779296875;5.0;1.0008;3.60288;2.2387295;1.9453951;
156.0;12:58:07;145.0603653676808;-37.950239279307425;60.20001220703125;5.0;0.0;0.0;0.0;0.0;
157.0;12:58:08;145.0603653676808;-37.950239279307425;60.20001220703125;5.0;0.0;0.0;0.0;0.0;
158.0;12:58:09;145.0603653676808;-37.950239279307425;60.20001220703125;5.0;0.0;0.0;0.0;0.0;
159.0;12:58:10;145.06043267436326;-37.95023257378489;59.70001220703125;5.0;1.6888499;6.0798597;3.7778559;3.282854;
160.0;12:58:11;145.06045195274055;-37.95023508835584;59.9000244140625;5.0;1.43865;5.17914;3.2181737;2.7965055;
161.00002;12:58:12;145.06047156639397;-37.950235507451;60.5;5.0;1.18845;4.27842;2.6584911;2.3101566;
162.00002;12:58:13;145.06048967130482;-37.950238063931465;60.70001220703125;5.0;0.0;0.0;0.0;0.0;
163.00002;12:58:14;145.06048967130482;-37.950238063931465;60.70001220703125;5.0;0.0;0.0;0.0;0.0;
164.00002;12:58:15;145.06048967130482;-37.950238063931465;60.70001220703125;5.0;0.0;0.0;0.0;0.0;
165.00002;12:58:16;145.06048967130482;-37.950238063931465;60.70001220703125;5.0;0.0;0.0;0.0;0.0;
166.00002;12:58:17;145.06048967130482;-37.950238063931465;60.70001220703125;5.0;0.0;0.0;0.0;0.0;
167.00002;12:58:18;145.06048967130482;-37.950238063931465;60.70001220703125;5.0;0.0;0.0;0.0;0.0;
168.00002;12:58:19;145.06048967130482;-37.950238063931465;60.70001220703125;5.0;0.0;0.0;0.0;0.0;
169.00002;12:58:20;145.06048967130482;-37.950238063931465;60.70001220703125;5.0;0.0;0.0;0.0;0.0;
170.00002;12:58:21;145.06048967130482;-37.950238063931465;60.70001220703125;5.0;0.0;0.0;0.0;0.0;
171.00002;12:58:22;145.06048967130482;-37.950238063931465;60.70001220703125;5.0;0.0;0.0;0.0;0.0;
172.00002;12:58:23;145.06048967130482;-37.950238063931465;60.70001220703125;5.0;0.0;0.0;0.0;0.0;
173.00002;12:58:24;145.06048967130482;-37.950238063931465;60.70001220703125;5.0;0.0;0.0;0.0;0.0;
174.00002;12:58:25;145.06048967130482;-37.950238063931465;60.70001220703125;5.0;0.0;0.0;0.0;0.0;
175.00002;12:58:26;145.06048967130482;-37.950238063931465;60.70001220703125;5.0;0.0;0.0;0.0;0.0;
176.00002;12:58:27;145.06048967130482;-37.950238063931465;60.70001220703125;5.0;0.0;0.0;0.0;0.0;
177.00002;12:58:28;145.06048967130482;-37.950238063931465;60.70001220703125;5.0;0.0;0.0;0.0;0.0;
178.00002;12:58:29;145.06048967130482;-37.950238063931465;60.70001220703125;5.0;0.0;0.0;0.0;0.0;
179.00002;12:58:30;145.06048967130482;-37.950238063931465;60.70001220703125;5.0;0.0;0.0;0.0;0.0;
180.00002;12:58:31;145.06048967130482;-37.950238063931465;60.70001220703125;5.0;0.0;0.0;0.0;0.0;
181.00002;12:58:32;145.06078002043068;-37.95032955240458;62.29998779296875;5.0;2.06415;7.43094;4.6173797;4.0123777;
182.00002;12:58:33;145.06077591329813;-37.9503372637555;62.4000244140625;5.0;1.1259;4.05324;2.5185707;2.1885695;
183.00002;12:58:34;145.060772895813;-37.95034455601126;62.70001220703125;5.0;0.81315;2.9273398;1.8189677;1.5806335;
184.00002;12:58:35;145.0607721414417;-37.95035293791443;63.0;5.0;0.0;0.0;0.0;0.0;
185.00002;12:58:36;145.0607721414417;-37.95035293791443;63.0;5.0;0.0;0.0;0.0;0.0;
186.00002;12:58:37;145.0607721414417;-37.95035293791443;63.0;5.0;0.0;0.0;0.0;0.0;
187.00002;12:58:38;145.06076887249947;-37.950400547124445;63.0;5.0;2.2518;8.10648;5.0371413;4.377139;
188.00002;12:58:39;145.06076451390982;-37.95040771365166;63.0;5.0;0.18765001;0.67554003;0.4197618;0.3647616;
189.00002;12:58:40;145.06075856275856;-37.950421082787216;63.0;5.0;0.8757;3.15252;1.9588883;1.7022207;
190.00002;12:58:41;145.0607467442751;-37.950436966493726;63.0999755859375;5.0;2.1267;7.6561193;4.7573;4.1339645;
191.00002;12:58:42;145.06073760800064;-37.950458717532456;63.20001220703125;5.0;2.18925;7.8813;4.8972206;4.255552;
192.00002;12:58:43;145.06072805263102;-37.95047585852444;63.4000244140625;5.0;1.6263;5.8546796;3.6379354;3.161267;
193.00002;12:58:44;145.06071950308979;-37.95048587489873;63.5999755859375;5.0;0.68805;2.4769797;1.5391264;1.3374591;
194.00002;12:58:45;145.06071631796658;-37.95049480162561;63.5999755859375;10.0;0.56295;2.02662;1.2592853;1.0942848;
195.00002;12:58:46;145.06071120500565;-37.95051261316985;63.70001220703125;5.0;0.0;0.0;0.0;0.0;
196.00002;12:58:47;145.06070927716792;-37.950532981194556;63.79998779296875;5.0;2.2518;8.10648;5.0371413;4.377139;
197.00002;12:58:48;145.06070064380765;-37.95055263675749;63.79998779296875;10.0;1.5012001;5.4043202;3.3580945;2.9180927;
198.00002;12:58:49;145.06070139817894;-37.9505679756403;63.70001220703125;10.0;1.1259;4.05324;2.5185707;2.1885695;
199.00002;12:58:50;145.06070215255022;-37.950587924569845;63.29998779296875;10.0;0.56295;2.02662;1.2592853;1.0942848;
200.00002;12:58:51;145.06072335876524;-37.95061202254146;62.70001220703125;5.0;0.0;0.0;0.0;0.0;
201.00002;12:58:52;145.06072335876524;-37.95061202254146;62.70001220703125;5.0;0.0;0.0;0.0;0.0;
202.00002;12:58:53;145.06072335876524;-37.95061202254146;62.70001220703125;5.0;0.0;0.0;0.0;0.0;
203.00002;12:58:54;145.06072335876524;-37.95061202254146;62.70001220703125;5.0;0.0;0.0;0.0;0.0;
204.00002;12:58:55;145.06072335876524;-37.95061202254146;62.70001220703125;5.0;0.0;0.0;0.0;0.0;
205.00002;12:58:56;145.06072335876524;-37.95061202254146;62.70001220703125;5.0;0.0;0.0;0.0;0.0;
206.00002;12:58:57;145.0607528630644;-37.95071252156049;60.0999755859375;5.0;1.6263;5.8546796;3.6379354;3.161267;
207.00002;12:58:58;145.06077658385038;-37.95072010718286;59.79998779296875;5.0;1.8765;6.7553997;4.1976175;3.647616;
208.00002;12:58:59;145.06080114282668;-37.95072827953845;60.0999755859375;5.0;1.8765;6.7553997;4.1976175;3.647616;
209.00002;12:59:00;145.06081949919462;-37.95073515269905;60.0999755859375;5.0;1.31355;4.72878;2.9383323;2.5533311;
210.00002;12:59:01;145.06084120832384;-37.95074173249304;60.0999755859375;5.0;1.8139501;6.53022;4.0576973;3.5260286;
211.00002;12:59:02;145.0608583074063;-37.95074734836817;60.0999755859375;5.0;1.3761;4.9539595;3.0782528;2.6749182;
212.00002;12:59:03;145.0608752388507;-37.95075024012476;60.0999755859375;5.0;1.5012001;5.4043202;3.3580945;2.9180927;
213.00002;12:59:04;145.0608963612467;-37.95075518544763;60.0;5.0;2.0016;7.20576;4.477459;3.8907902;
214.00002;12:59:05;145.06092184223235;-37.95075929258019;59.79998779296875;5.0;1.8765;6.7553997;4.1976175;3.647616;
215.00002;12:59:06;145.060944724828;-37.95076050795615;59.5;5.0;1.6888499;6.0798597;3.7778559;3.282854;
216.00002;12:59:07;145.0609655957669;-37.95076390262693;59.20001220703125;5.0;1.8139501;6.53022;4.0576973;3.5260286;
217.00002;12:59:08;145.0609891489148;-37.950767003931105;59.0;5.0;1.8765;6.7553997;4.1976175;3.647616;
218.00002;12:59:09;145.06101203151047;-37.95076809357852;58.9000244140625;5.0;1.7514;6.30504;3.9177766;3.4044414;
219.00002;12:59:10;145.06103122606874;-37.9507714882493;59.0;5.0;1.31355;4.72878;2.9383323;2.5533311;
220.00002;12:59:11;145.06105008535087;-37.95077848713845;59.0999755859375;5.0;1.8765;6.7553997;4.1976175;3.647616;
221.00002;12:59:12;145.06107539869845;-37.95077341608703;59.0999755859375;5.0;1.8765;6.7553997;4.1976175;3.647616;
222.00002;12:59:13;145.0611017178744;-37.950769937597215;59.0;10.0;2.06415;7.43094;4.6173797;4.0123777;
223.00002;12:59:14;145.061127031222;-37.95077668502927;58.5;10.0;2.2518;8.10648;5.0371413;4.377139;
224.00002;12:59:15;145.0611471477896;-37.95078003779054;58.20001220703125;10.0;1.8765;6.7553997;4.1976175;3.647616;
225.00002;12:59:16;145.061166677624;-37.95078456401825;58.20001220703125;5.0;1.6888499;6.0798597;3.7778559;3.282854;
226.00002;12:59:17;145.06118402816355;-37.950788042508066;57.9000244140625;5.0;1.3761;4.9539595;3.0782528;2.6749182;
227.00002;12:59:18;145.06119643338025;-37.9507947480306;57.5;5.0;1.56375;5.6295;3.498015;3.03968;
228.00002;12:59:19;145.06120808422565;-37.95080388430506;57.20001220703125;5.0;1.6263;5.8546796;3.6379354;3.161267;
229.00002;12:59:20;145.0612245965749;-37.95081239193678;57.20001220703125;5.0;1.6888499;6.0798597;3.7778559;3.282854;
230.00002;12:59:21;145.06124722771347;-37.9508198518306;57.20001220703125;5.0;1.93905;6.98058;4.3375382;3.769203;
